Date,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,TLT_ATRPercentOfClose20,TLT_SQN25,TLT_SQN50,TLT_SQN100,TLT_SQN200,TLT_MACD,TLT_MACD_Avg,TLT_MACD_Diff,TLT_LinReg10,TLT_LinReg30,TLT_LinReg90,TLT_LinReg270
11/22/2017, 126.62, 127.2, 126.51, 127.15, 4140708, 0.69741890068525, 0.548573412043099, 0.196368191441672, 0.40379320770974, 0.36426035747058, 0.44743992330703, 0.241914213584962, 0.205525709722068, 126.95363636364, 126.078838709676, 125.358588522588, 127.098657362286
11/24/2017, 126.93, 127.03, 126.69, 126.8, 3141388, 0.682515556474946, 0.399284374376631, 0.0170862402415374, 0.350784460064148, 0.443094370419373, 0.4777357342074, 0.28907851770945, 0.18865721649795, 127.322727272731, 126.271763440859, 125.392854700854, 127.125665430095
11/27/2017, 126.86, 127.05, 126.42, 126.62, 6079853, 0.674189100718464, 0.747976078660852, -0.0303747292089458, 0.476017937087348, 0.435815283595196, 0.481668512158322, 0.327596516599224, 0.154071995559098, 127.206000000004, 126.489913978494, 125.425787545787, 127.149053091243
11/28/2017, 126.77, 127.18, 126.47, 126.79, 5983021, 0.667619944288378, 0.733217403607992, 0.157009823413654, 0.609685543134756, 0.474705904003682, 0.492821902152258, 0.360641593709831, 0.132180308442427, 127.062545454549, 126.718666666666, 125.476859584859, 127.174964875641
11/29/2017, 125.56, 125.68, 125.1, 125.54, 14547146, 0.707863279428925, 0.583485806504057, -0.037567692129484, 0.401408771256752, 0.450566354857995, 0.396229009387937, 0.367759076845452, 0.0284699325424853, 126.522727272731, 126.792838709676, 125.461597069597, 127.17881648786
11/30/2017, 125.31, 125.52, 124.44, 125.12, 9630008, 0.718685248517679, 0.636518898224267, -0.141220579789765, 0.312248840351358, 0.461681489499147, 0.282531113240537, 0.350713484124469, -0.0681823708839318, 126.091272727276, 126.760838709676, 125.391504273504, 127.175314972384
12/1/2017, 125.87, 127.69, 125.1, 126.55, 24583127, 0.777367075304665, 1.08215139420463, 0.158467100214077, 0.386713282678262, 0.509149416161406, 0.304305911264763, 0.341431969552528, -0.0371260582877653, 126.012363636367, 126.924752688171, 125.387228327228, 127.196293843422
12/4/2017, 125.92, 126.67, 125.81, 126.61, 9609316, 0.772111311988114, 0.897744811585579, 0.100136659754443, 0.507039877611139, 0.463768579999623, 0.322684389360504, 0.337682453514123, -0.0149980641536195, 126.080727272731, 126.999612903225, 125.369982905982, 127.217914603279
12/5/2017, 126.47, 127.5, 126.45, 127.24, 10958930, 0.771134568927023, 0.771549803175347, 0.0688608526670915, 0.570670555331863, 0.520389985726098, 0.383662577163577, 0.346878478244014, 0.0367840989195628, 126.344727272731, 127.152107526881, 125.39397069597, 127.249846517549
12/6/2017, 127.87, 128.23, 127.66, 127.68, 11834449, 0.76882208977726, 0.874555762830662, 0.198535392322106, 0.582500342261243, 0.535340540084083, 0.462165002625682, 0.369935783120347, 0.0922292195053342, 126.79163636364, 127.289483870967, 125.43807081807, 127.288679769203
12/7/2017, 127.93, 128.1, 126.3, 126.68, 13056807, 0.807191697202578, 0.512010612965521, 0.397793082563227, 0.295430219589401, 0.441372848201912, 0.438630834510505, 0.383674793398379, 0.054956041112126, 126.923818181822, 127.233225806451, 125.449125763125, 127.310031109204
12/8/2017, 126.59, 126.74, 126.24, 126.69, 4786306, 0.786504791155904, 0.374911075004219, 0.478687240032107, 0.289843216545925, 0.350945970790105, 0.415991462517013, 0.390138127222106, 0.0258533352949073, 127.015090909095, 127.126129032257, 125.460678876678, 127.331169733716
12/11/2017, 126.86, 127.09, 126.41, 126.43, 3863802, 0.77560845837194, 0.219593372055715, 0.366144482423363, 0.204199227301349, 0.384744034763911, 0.372772678618787, 0.386665037501442, -0.0138923588826549, 126.98654545455, 127.012559139784, 125.488083028082, 127.347590450406
12/12/2017, 126.17, 126.41, 125.67, 126.38, 7502439, 0.76718759710687, 0.0854040517754763, 0.45883774864076, 0.124083707453127, 0.349881408394972, 0.330675082360983, 0.37546704647335, -0.0447919641123672, 126.985090909095, 126.950731182795, 125.489208791208, 127.362874476987
12/13/2017, 126.81, 127.39, 126.59, 127.33, 8532859, 0.763051206284834, 0.190266063259113, 0.620136873578977, 0.321035773964661, 0.587514859161217, 0.369707733926973, 0.374315183964075, -0.00460745003710228, 127.084181818186, 126.99946236559, 125.533909645909, 127.39360615491
12/14/2017, 127.05, 127.98, 126.79, 127.87, 6884986, 0.768369004390674, 0.39596038009122, 0.724195995173712, 0.635424301273603, 0.656316737373188, 0.43915260072167, 0.387282667315594, 0.0518699334060759, 127.188181818186, 127.117526881719, 125.590559218559, 127.432735845821
12/15/2017, 127.81, 128.59, 127.56, 128.35, 7239398, 0.767345363162164, 0.608020153742704, 0.920610635193315, 0.672276843707202, 0.666071852878354, 0.526846982390197, 0.415195530330514, 0.111651452059682, 127.594000000004, 127.313032258063, 125.68092063492, 127.479122538516
12/18/2017, 127.97, 128, 126.91, 127.18, 7239706, 0.792297047442762, 0.871368850835968, 0.738351077957679, 0.59235159470567, 0.624976333547078, 0.496216119225778, 0.431399648109567, 0.064816471116211, 127.509454545459, 127.363075268816, 125.741682539682, 127.505638872023
12/19/2017, 126.32, 126.38, 125.07, 125.53, 11045782, 0.846619306692281, 0.311455824576856, 0.31707380436823, 0.255066906076795, 0.531550964484186, 0.334938763535973, 0.412107471194848, -0.0771687076588751, 126.949818181822, 127.225161290322, 125.731059829059, 127.504828705253
12/20/2017, 124.31, 124.71, 123.95, 124.14, 10005783, 0.876931814810923, -0.241937417347772, 0.0143346808589565, 0.0432593315545098, 0.479270739785258, 0.0938817040805873, 0.348462317771996, -0.254580613691409, 126.091272727277, 126.949956989246, 125.645892551892, 127.481410652066
12/21/2017, 124.03, 124.86, 124, 124.6, 7026878, 0.864520061926938, -0.485007115524805, 0.0550199991101896, 0.0241957239406518, 0.581705114792123, -0.0593553847130153, 0.266898777274994, -0.326254161988009, 125.384727272731, 126.73058064516, 125.570256410256, 127.465695335901
12/22/2017, 124.7, 124.84, 124.53, 124.77, 3974571, 0.832597897974607, -0.168138014481963, -0.0115386162817556, 0.0377525941330335, 0.563652557743492, -0.165175264711266, 0.180483968877742, -0.345659233589008, 124.852363636368, 126.520129032257, 125.512749694749, 127.452875799922
12/26/2017, 124.98, 125.53, 124.97, 125.14, 3168442, 0.818995347161396, -0.324761009429297, -0.110581585742362, -0.0881518261865824, 0.645208905985077, -0.216684569385549, 0.101050261225084, -0.317734830610633, 124.50054545455, 126.237892473117, 125.492993894993, 127.446106684804
12/27/2017, 125.71, 126.98, 125.7, 126.77, 9059659, 0.84061389805623, 0.121957199210714, 0.201138176733702, 0.276754032317516, 0.70873157933082, -0.12454303237098, 0.055931602505871, -0.180474634876851, 124.772181818186, 126.173096774193, 125.544927960927, 127.465399196787
12/28/2017, 126.53, 126.83, 126.37, 126.66, 5297264, 0.81743559658739, -0.00377098999256563, 0.153335312228208, 0.243142273610285, 0.603200807285873, -0.0597080044265681, 0.0328036811193832, -0.0925116855459513, 125.17454545455, 126.134795698924, 125.598832722832, 127.482613227092
12/29/2017, 126.5, 127.12, 126.48, 126.86, 7580515, 0.800564189110601, -0.0558184097822064, 0.33968100346222, 0.331223740639555, 0.661843942023371, 0.00772351894214296, 0.0277876486839352, -0.0200641297417922, 125.79054545455, 126.203118279569, 125.650788766788, 127.502696831721
1/2/2018, 126.49, 126.51, 125.07, 125.49, 16238206, 0.840159330456948, -0.29376273177005, 0.0543213548780013, 0.0552689330186251, 0.510947839598676, -0.0488212820532112, 0.0124658625365059, -0.0612871445897171, 126.084363636368, 126.022344086021, 125.661663003662, 127.500826275174
1/3/2018, 126, 126.2, 125.49, 126.09, 8605121, 0.822507848838848, -0.107172537243738, 0.401544517393279, -0.00760795915003527, 0.514933929411789, -0.0447031485646363, 0.00103206031627744, -0.0457352088809138, 126.507454545459, 125.979505376343, 125.689645909645, 127.508352681211
1/4/2018, 125.65, 126.16, 125.37, 126.07, 9217876, 0.812838216285284, -0.151742275733743, 0.358272505183643, -0.0182714444272204, 0.444393236636211, -0.0425626947081668, -0.0076868906886114, -0.0348758040195554, 126.653090909095, 125.932731182795, 125.728185592185, 127.515404353868
1/5/2018, 125.87, 126.18, 125.36, 125.71, 10915437, 0.807022418508723, 0.0579589468877973, 0.437068194870513, 0.0202587508974759, 0.385463409910805, -0.069118604709999, -0.0199732334928889, -0.0491453712171101, 126.366909090913, 125.868688172042, 125.750126984126, 127.516687806373
1/8/2018, 125.99, 126.03, 125.17, 125.63, 8850576, 0.801387000073191, 0.142269035229783, 0.53457640548855, 0.0808406475172927, 0.392185683360521, -0.0955186070794127, -0.0350823082101937, -0.0604362988692191, 126.059454545459, 125.828473118279, 125.778803418803, 127.516653696498
1/9/2018, 124.81, 124.83, 123.81, 123.95, 16226402, 0.845053137379872, -0.617022427422672, 0.292527388943872, -0.202868219912997, 0.242964906385479, -0.249130932501842, -0.0778920330685234, -0.171238899433319, 125.149454545459, 125.561569892472, 125.734634920634, 127.490567369469
1/10/2018, 122.81, 123.93, 122.66, 123.8, 14302604, 0.855873340543808, -0.668935806798131, 0.122710113099559, -0.349284241602581, 0.194160295288981, -0.378609182533623, -0.138035462961543, -0.24057371957208, 124.306363636368, 125.282021505375, 125.695035409035, 127.462465056418
1/11/2018, 123.51, 124.59, 123.31, 124.31, 12511001, 0.861228087694934, -0.698139355956932, 0.00244128714169531, -0.275961115156558, 0.286808106412916, -0.435053860677797, -0.197439142504794, -0.237614718173003, 124.03854545455, 125.096709677418, 125.653242979242, 127.442516483516
1/12/2018, 124.1, 124.79, 123.91, 124.52, 9987129, 0.852122553825004, -0.756856695025045, 0.0331442506368122, -0.288714369463973, 0.250807905167102, -0.457566883603562, -0.249464690724548, -0.208102192879014, 123.955454545459, 124.870709677418, 125.667084249083, 127.425992926613
1/16/2018, 125.17, 125.28, 124.56, 125.04, 9125890, 0.836540190196537, -0.391129464145837, 0.0743605607309979, -0.154943729008547, 0.357131204357162, -0.428509372977246, -0.285273627175087, -0.143235745802158, 124.208727272732, 124.689268817203, 125.689206349205, 127.41755988418
1/17/2018, 125.08, 125.64, 124.6, 124.87, 8326973, 0.837438424866391, -0.436022679202898, -0.054983045404141, -0.292490879491962, 0.320552022635677, -0.414421472936951, -0.31110319632746, -0.103318276609491, 124.22854545455, 124.582107526881, 125.735155067154, 127.406605230314
1/18/2018, 123.93, 124.27, 123.54, 123.71, 10843892, 0.856781095363455, -0.6401006879154, -0.318833947076582, -0.382391626008153, 0.171874576084237, -0.491196805122627, -0.347121918086493, -0.144074887036133, 124.001454545459, 124.342602150537, 125.727406593406, 127.378200829589
1/19/2018, 123.4, 123.56, 122.98, 123.06, 11374309, 0.847901591435416, -0.780395048852054, -0.516466170735678, -0.532893767084635, 0.173360025350544, -0.597602586121411, -0.397218051693477, -0.200384534427934, 123.675636363641, 124.081333333332, 125.660898656898, 127.340326758148
1/22/2018, 123.45, 123.71, 122.99, 123.18, 8985125, 0.833947323834552, -1.0090169684237, -0.590432659125903, -0.506247034592691, 0.155572846600407, -0.664586003301395, -0.450691642015061, -0.213894361286334, 123.483454545459, 123.891591397849, 125.58797069597, 127.304700808625
1/23/2018, 123.81, 124.2, 123.24, 123.71, 12325687, 0.830081236621479, -1.00677493409297, -0.444098541009334, -0.487783888622689, 0.205045848981403, -0.66721305660991, -0.49399592493403, -0.173217131675879, 123.596363636368, 123.73146236559, 125.529743589743, 127.277416575146
1/24/2018, 122.85, 123.13, 122.54, 123.04, 9038909, 0.840416793671334, -1.29805271483666, -0.498355076754123, -0.570096592837124, 0.193075200413418, -0.715115015109632, -0.538219742969151, -0.176895272140481, 123.24654545455, 123.506150537633, 125.455675213674, 127.240457823243
1/25/2018, 123.16, 124.15, 122.8, 124.05, 12173297, 0.846309054241474, -0.747932201747599, 0.0128201513794797, -0.479939996892968, 0.222939066194069, -0.663925780143771, -0.563360950404075, -0.100564829739696, 123.265272727277, 123.415204301074, 125.429628815628, 127.218921655662
1/26/2018, 123.88, 123.91, 123.1, 123.59, 6462945, 0.845419583054634, -0.497549832209405, -0.119016999470223, -0.38625581055585, 0.110825971524903, -0.652949305111903, -0.58127862134564, -0.0716706837662628, 123.213454545459, 123.277913978494, 125.369311355311, 127.190814539447
1/29/2018, 122.97, 122.97, 122.3, 122.73, 12223038, 0.861330855994753, -0.376605110214545, -0.430905104755077, -0.786600678637996, 0.00402575371738717, -0.705512473618427, -0.606125391800198, -0.0993870818182291, 122.945818181823, 123.112838709677, 125.266373626373, 127.150352876862
1/30/2018, 122.28, 122.37, 121.7, 122.01, 12064454, 0.865302673210592, -0.700972706788115, -0.833484981405196, -0.782362043659412, -0.0726522510625138, -0.796090312492566, -0.644118375938671, -0.151971936553895, 122.631090909096, 122.922086021504, 125.136227106226, 127.094234795681
1/31/2018, 122.87, 122.93, 121.94, 122.73, 18045079, 0.857547463541947, -0.534189995827792, -0.495900072462484, -0.865527480326523, 0.00422563466867552, -0.800547704060705, -0.675404241563078, -0.125143462497627, 122.696363636368, 122.892494623655, 125.038854700854, 127.051937406041
2/1/2018, 122.48, 122.53, 120.63, 120.7, 18632780, 0.915364210360215, -1.05947328741347, -1.00829945599226, -1.07352553932384, -0.247168282528715, -0.956854233590605, -0.731694239968583, -0.225159993622021, 121.945090909096, 122.563591397849, 124.863025641025, 126.99344266776
2/2/2018, 120.15, 120.26, 119.24, 119.58, 23944423, 0.938787733575465, -1.86863152487588, -1.18700196124656, -1.03699339188907, -0.278532913769082, -1.15775702187084, -0.816906796349034, -0.340850225521802, 120.841090909096, 122.024387096773, 124.659824175823, 126.910255842558
2/5/2018, 119.17, 121.82, 118.64, 120.71, 28606241, 1.01522015841195, -1.43933160747283, -1.026060306087, -0.782575794023982, -0.165027206922765, -1.21182322896365, -0.895890082871958, -0.315933146091695, 120.341272727277, 121.574279569892, 124.506334554334, 126.851007243406
2/6/2018, 120.42, 120.87, 119.72, 119.96, 10935439, 1.01842167435654, -1.67223113747703, -1.22716879591277, -0.817798309243892, -0.216687532616865, -1.3002019014271, -0.976752446582986, -0.323449454844115, 119.823090909096, 121.081806451612, 124.282048840048, 126.780208282083
2/7/2018, 120.13, 120.33, 118.56, 118.82, 16271063, 1.05126553486804, -1.64867600681256, -1.35169155200369, -1.0343862560336, -0.253814287102399, -1.44556750633235, -1.07051545853286, -0.375052047799493, 118.981636363641, 120.485956989246, 124.003291819291, 126.695797731311
2/8/2018, 118.01, 119.18, 117.85, 118.69, 15155094, 1.05582443601289, -1.87068269612966, -1.3447972776384, -1.05887303497714, -0.164082140627411, -1.55335460412041, -1.16708328765037, -0.386271316470044, 118.527454545459, 119.936666666666, 123.72922100122, 126.607745797458
2/9/2018, 118.11, 119.09, 117.79, 117.94, 15661576, 1.0645244378061, -2.05422447261043, -1.50114040120257, -1.06724690369013, -0.263728729764174, -1.67993019806696, -1.26965266973369, -0.410277528333268, 118.01454545455, 119.442494623655, 123.416146520146, 126.504610359437
2/12/2018, 118.56, 119.3, 118.19, 118.46, 10944598, 1.06426229600801, -1.78764803963249, -1.21138282210698, -0.952132973832183, -0.223492190236816, -1.71847312554, -1.35941676089495, -0.35905636464505, 117.817454545459, 119.06393548387, 123.133113553113, 126.418819734864
2/13/2018, 118.61, 119.01, 118.39, 118.99, 8157569, 1.03259842008449, -1.60102169909439, -1.03897160894585, -0.888023435784169, -0.204231102602344, -1.68680763423778, -1.42489493556352, -0.261912698674264, 117.892363636368, 118.818860215053, 122.877821733821, 126.329545715457
2/14/2018, 118.46, 118.54, 117.47, 117.67, 12043313, 1.05656022525334, -1.56553832048795, -1.5371200637886, -1.04426221233539, -0.210001247523331, -1.74807475490712, -1.48953089943224, -0.258543855474885, 117.820000000005, 118.365741935483, 122.558356532356, 126.214841875085
2/15/2018, 118.19, 118.8, 117.99, 118.07, 8222416, 1.04818471771222, -1.40686103770428, -1.46774048223636, -1.03508928069092, -0.224690342396933, -1.74424614853801, -1.54047394925339, -0.203772199284618, 117.755818181823, 118.053827956988, 122.253191697191, 126.104459204592
2/16/2018, 119.04, 119.21, 118.34, 118.71, 8454089, 1.03842314159943, -1.35722475341773, -1.45629964156344, -1.05000482638787, -0.184269947610115, -1.67031494812304, -1.56644214902732, -0.103872799095714, 117.832181818187, 117.873526881719, 121.988713064712, 126.012547765478
2/20/2018, 118.28, 118.51, 117.78, 118.19, 8268822, 1.03018572283869, -1.54329575939271, -1.62929408897452, -1.08947247749429, -0.179749824956538, -1.63483819625235, -1.58012135847233, -0.05471683778002, 118.002363636368, 117.650731182795, 121.709809523809, 125.90702637693
2/21/2018, 118.24, 118.29, 116.51, 116.74, 12054315, 1.06707013922554, -1.98763260994067, -1.69528358855714, -1.05452822031534, -0.287346748347066, -1.70408190123968, -1.6049134670258, -0.0991684342138792, 117.659090909096, 117.287139784945, 121.377245421245, 125.769131064644
2/22/2018, 117.24, 117.66, 117, 117.09, 9317852, 1.04997249680186, -1.83680772752573, -1.62726434836925, -0.957187544579883, -0.217534366709833, -1.71099270256889, -1.62612931413441, -0.0848633884344732, 117.384363636369, 116.913311827956, 121.077384615384, 125.639524121908
2/23/2018, 117.88, 118.31, 117.72, 118.13, 9072850, 1.04033027738935, -1.27475552972628, -1.3664163092865, -0.841189765244096, -0.142203266870305, -1.6139456927548, -1.62369258985849, 0.00974689710369425, 117.537272727278, 116.70569892473, 120.848742368742, 125.528597512642
2/26/2018, 118.68, 118.91, 118.04, 118.17, 8771646, 1.02479059731407, -1.12168079079022, -1.35082923021931, -0.775320534520521, -0.129815394638704, -1.51632828400868, -1.60221972868853, 0.0858914446798495, 117.58454545455, 116.573741935483, 120.625504273503, 125.415716550499
2/27/2018, 118.52, 118.66, 117.26, 118, 12525659, 1.03427567491842, -1.19278820868312, -1.56063564037943, -0.81392846074279, -0.141693377391447, -1.43612856736704, -1.56900149642423, 0.132872929057195, 117.66454545455, 116.473827956988, 120.40395115995, 125.306569359027
2/28/2018, 118.47, 118.83, 118.25, 118.75, 9311606, 1.01130360554404, -1.12216298557963, -1.50720782660338, -0.709273082654791, -0.151766677369545, -1.29709883418775, -1.51462096397693, 0.217522129789184, 118.134727272732, 116.545806451612, 120.202539682539, 125.201236572366
3/1/2018, 118.43, 119.62, 118.15, 119.32, 12287700, 1.01774797184409, -0.830081529829042, -1.48173925517409, -0.571641731579073, -0.0894300108963951, -1.12792056649245, -1.43728088448004, 0.309360317987589, 118.550909090914, 116.719354838709, 120.035577533577, 125.103959819598
3/2/2018, 118.85, 118.93, 118.12, 118.35, 10064302, 1.02548207520418, -1.30760786732695, -1.46581146629849, -0.651477075382443, -0.186736262188448, -1.05989861241217, -1.36180443006646, 0.301905817654295, 118.622000000005, 116.728301075268, 119.801047619047, 124.991999726664
3/5/2018, 118.75, 118.8, 117.63, 118.03, 5658174, 1.02641289011602, -1.2806863702762, -1.29070047440265, -0.744631231001674, -0.333840982718337, -1.02005350750697, -1.29345424555457, 0.273400738047594, 118.695272727278, 116.687892473117, 119.561543345543, 124.880711767118
3/6/2018, 118.36, 118.68, 118.12, 118.14, 5452045, 1.00169407270505, -1.06705124779736, -1.05774123351715, -0.755611392510103, -0.335555347900231, -0.96843636255268, -1.22845066895419, 0.260014306401509, 118.739636363641, 116.701892473117, 119.314256410256, 124.777701517015
3/7/2018, 118.57, 118.68, 117.96, 118.01, 4461757, 0.983163552765917, -0.938899479184498, -1.16885752352013, -0.80407037323047, -0.364545458021098, -0.927329638015237, -1.1682264627664, 0.240896824751161, 118.451818181823, 116.767247311827, 119.052051282051, 124.685125871259
3/8/2018, 118.31, 118.99, 118.26, 118.69, 7086716, 0.969938278867727, -0.943660387736328, -1.06209597241518, -0.778714286289953, -0.292773326052697, -0.830310641434437, -1.10064329850001, 0.270332657065569, 118.399636363641, 116.910989247311, 118.813997557997, 124.592470958043
3/9/2018, 117.99, 118.27, 117.59, 117.91, 6570366, 0.974182644414129, -0.722217096934677, -1.26520873921919, -0.998987120699316, -0.291512372634645, -0.807058599766478, -1.0419263587533, 0.234867758986823, 118.198727272732, 117.051161290321, 118.562588522588, 124.487981413148
3/12/2018, 118.31, 118.66, 118.19, 118.59, 5801739, 0.95178836177356, -0.251478984472809, -1.47694523036076, -0.891925248806592, -0.290342204804901, -0.725398924958057, -0.978620871994252, 0.253221947036195, 118.252727272732, 117.286559139784, 118.37103052503, 124.390929069291
3/13/2018, 118.98, 119.37, 118.5, 119.19, 7455302, 0.936143575229383, -0.40691130390858, -1.33033797812394, -0.829427071633345, -0.250349885312614, -0.605290644980428, -0.903954826591487, 0.298664181611059, 118.457090909096, 117.573010752687, 118.210859584859, 124.296418750854
3/14/2018, 119.4, 120.4, 119.37, 120.24, 10175049, 0.931886269918585, 0.0912087199718959, -1.14370578500953, -0.584399320983182, -0.190141028820079, -0.420530133374243, -0.807269887948039, 0.386739754573796, 119.109272727278, 117.967526881719, 118.106891330891, 124.213330053301
3/15/2018, 120.17, 120.49, 119.93, 120.24, 6757935, 0.908578716236361, 0.422168659474901, -0.929970697854049, -0.61215607273658, -0.231489147060445, -0.270982380595896, -0.70001238647761, 0.429030005881714, 119.794181818187, 118.42146236559, 118.018449328448, 124.134951209512
3/16/2018, 119.8, 120.01, 119.55, 119.81, 6084329, 0.895043231769026, 0.334335779260174, -1.12342919127356, -0.508253900453458, -0.281827453951338, -0.185029213825459, -0.59701575194718, 0.411986538121721, 120.086363636369, 118.701569892472, 117.922473748473, 124.055444854449
3/19/2018, 119.21, 119.97, 119.2, 119.43, 8491173, 0.885232965907516, 0.450028779819249, -1.18989461109631, -0.586079459856531, -0.291358795655693, -0.145891784431797, -0.506790958444103, 0.360899174012307, 120.103636363642, 118.864537634407, 117.824603174602, 123.96882629493
3/20/2018, 118.91, 119.22, 118.83, 118.95, 5445971, 0.86958557765799, 0.157431974468849, -1.21430014484732, -0.553099721735067, -0.426792611082288, -0.151856570127009, -0.435804080780684, 0.283947510653675, 119.900727272732, 119.042903225805, 117.722422466422, 123.876673226732
3/21/2018, 118.66, 119.42, 118.11, 119.08, 9742409, 0.880209474632995, 0.0407757791767131, -1.17427048955954, -0.461224353521788, -0.366532885561455, -0.144428905698732, -0.377529045764294, 0.233100140065562, 119.672545454551, 119.199118279569, 117.625335775335, 123.789213612136
3/22/2018, 120.31, 120.82, 119.67, 120.26, 12136574, 0.90033741083762, 0.798225671027672, -0.660735151737467, -0.248301665860825, -0.327467145931313, -0.0428325429050744, -0.31058974519245, 0.267757202287376, 119.929636363642, 119.434731182794, 117.577162393162, 123.729195025284
3/23/2018, 119.68, 120.31, 119.62, 120.17, 7250408, 0.884670451659862, 0.650697956971203, -0.650358756182262, -0.365802519614983, -0.294227037650516, 0.0300743800005563, -0.242456920153849, 0.272531300154405, 119.914000000005, 119.640967741934, 117.487037851037, 123.662660653273
3/26/2018, 120, 120.45, 119.67, 119.71, 8237947, 0.876245140482561, 0.317730318298301, -0.832722268257869, -0.583261229950854, -0.303992848748271, 0.0501573038724814, -0.183934075348583, 0.234091379221064, 119.752181818187, 119.729290322579, 117.385462759462, 123.592774361077
3/27/2018, 119.83, 121.12, 119.81, 120.99, 9168508, 0.881895532513505, 0.823904688254266, -0.609544670576922, -0.411768220598702, -0.200262006539455, 0.167428457289247, -0.113661568821017, 0.281090026110264, 120.09145454546, 120.003268817203, 117.361912087911, 123.525097717644
3/28/2018, 121.45, 121.64, 120.94, 121.31, 7412538, 0.86444244872532, 1.51243537678533, -0.645125115850876, -0.406741623269195, -0.175574525890052, 0.282926615011348, -0.0343439320545437, 0.317270547065892, 120.653090909096, 120.336860215052, 117.385655677655, 123.458825748258
3/29/2018, 121.54, 122.29, 121.51, 121.9, 9694323, 0.857442475653201, 1.57478364672734, -0.504390166625139, -0.399387820363258, -0.136371945349773, 0.417257916759311, 0.0559764377082273, 0.361281479051084, 121.360181818187, 120.64234408602, 117.41459096459, 123.403356293563
4/2/2018, 121.35, 122.36, 121.16, 121.88, 12036489, 0.863932769059886, 1.27569803574691, -0.310449188827662, -0.444998209110276, -0.269952487122705, 0.516152721071691, 0.14801169438092, 0.368141026690771, 121.883818181823, 120.944666666665, 117.465926739926, 123.343160858275
4/3/2018, 121.36, 121.48, 120.83, 120.94, 9855032, 0.870525215795998, 0.895732703372575, -0.362624534434587, -0.621917714404401, -0.32028090062913, 0.512766568084857, 0.220962669121707, 0.291803898963149, 121.893818181823, 121.145806451612, 117.478366300366, 123.266195708624
4/4/2018, 121.35, 121.46, 120.6, 120.69, 6654312, 0.864340489008613, 0.869678999017924, -0.429953925171817, -0.721546434137437, -0.354255485634055, 0.48432708562413, 0.273635552422192, 0.210691533201938, 121.639090909096, 121.266172043009, 117.492722832722, 123.180599972667
4/5/2018, 120.1, 120.27, 119.77, 119.79, 7603733, 0.865693220949387, 0.337123732748969, -0.686370801381482, -0.799252917105051, -0.403382989040671, 0.384731171039519, 0.295854676145657, 0.0888764948938615, 121.004545454551, 121.159548387095, 117.481282051281, 123.074543118765
4/6/2018, 120.66, 121.15, 120.22, 121.1, 8831225, 0.869664090756818, 0.532589010860955, -0.31813503451468, -0.575972530259008, -0.385764670532803, 0.406817207521215, 0.318047182420769, 0.0887700251004457, 121.019818181823, 121.222795698923, 117.524717948717, 122.990581385814
4/9/2018, 120.64, 121.3, 120.35, 121.3, 6307525, 0.863977785005096, 0.920573643238293, -0.466563039682088, -0.327608764147064, -0.389064325391154, 0.435439404678988, 0.341525626872413, 0.0939137778065751, 121.040363636369, 121.354881720429, 117.577072039071, 122.903769031024
4/10/2018, 121.2, 121.38, 120.78, 121.08, 6048601, 0.847047241947987, 0.957143799046347, -0.426094948217639, -0.389312258924294, -0.422559252870114, 0.435352073054133, 0.360290916108757, 0.0750611569453765, 120.831272727278, 121.441268817203, 117.627484737484, 122.817470821375
4/11/2018, 121.85, 121.89, 121.27, 121.51, 5901296, 0.835177812956211, 1.04965327544735, -0.197491477321229, -0.441688379780869, -0.388671538699433, 0.4646243679571, 0.381157606478426, 0.0834667614786745, 120.952000000005, 121.55210752688, 117.673098901098, 122.747771491048
4/12/2018, 121.04, 121.07, 120.41, 120.62, 6622829, 0.844870943870782, 0.786540477972983, -0.228596564586462, -0.736698432196581, -0.479786093761299, 0.411266486551085, 0.387179382492957, 0.0240871040581276, 120.800909090914, 121.577376344085, 117.673428571428, 122.660268689354
4/13/2018, 120.52, 121.13, 120.5, 120.9, 4963954, 0.826823131407849, 0.674472472282029, -0.309487612174294, -0.565139639523792, -0.37445071481182, 0.387111263380547, 0.387165758670475, -5.44952899286799E-05, 120.902181818187, 121.66410752688, 117.721072039071, 122.582149514829
4/16/2018, 120.23, 120.97, 120.18, 120.94, 4491254, 0.817883006100947, 0.956058581682352, 0.0682172081478235, -0.684585005344289, -0.344224715008494, 0.366965589803868, 0.383125724897154, -0.0161601350932856, 121.067818181824, 121.68105376344, 117.775936507936, 122.508212108788
4/17/2018, 120.92, 121.58, 120.82, 121.27, 5590360, 0.806209550754153, 0.855061170075246, 0.361729117942327, -0.633045155424553, -0.252288289851382, 0.373324784696166, 0.381165536856956, -0.00784075216079039, 121.210727272733, 121.701827956988, 117.863379731379, 122.446323083231
4/18/2018, 121.29, 121.34, 120.28, 120.3, 8138401, 0.816131177131823, 0.349935564065852, -0.0627611315628705, -0.809399683363651, -0.298877483107095, 0.296673729016945, 0.364267175288954, -0.0675934462720094, 120.950545454551, 121.585956989246, 117.922573870573, 122.373606122728
4/19/2018, 119.42, 119.53, 118.81, 119.32, 9875870, 0.844129664586913, -0.266549877989851, -0.109146804972313, -0.987350282994065, -0.322066663697451, 0.155061947741032, 0.32242612977937, -0.167364182038338, 120.193090909097, 121.323139784945, 117.922114774114, 122.285217985513
