Date,IHE_Open,IHE_High,IHE_Low,IHE_Close,IHE_Volume,IHE_ATRPercentOfClose20,IHE_SQN25,IHE_SQN50,IHE_SQN100,IHE_SQN200,IHE_MACD,IHE_MACD_Avg,IHE_MACD_Diff,IHE_LinReg10,IHE_LinReg30,IHE_LinReg90,IHE_LinReg270
11/13/2017, 150.27, 150.84, 149.38, 150.48, 29111, 1.07794770437677, -1.53151770299149, -0.573223666702057, -0.769917109033735, 0.568471832039689, -1.68268480336775, -1.46209417306285, -0.220590630304897, 150.46090909091, 149.329419354838, 154.850590964591, 156.668279369033
11/14/2017, 149.85, 149.85, 148.65, 149.31, 5766, 1.09335672109627, -1.77043321228596, -0.619711892161162, -0.866547287721982, 0.37179326620841, -1.74196323736891, -1.51806798592406, -0.223895251444844, 149.825636363638, 148.81729032258, 154.624942612943, 156.577848210613
11/15/2017, 148.55, 149.64, 147.7, 149.13, 8225, 1.1049865045634, -1.87466400482043, -0.689794045530364, -0.875986028799814, 0.308353526200317, -1.78291399634566, -1.57103718800838, -0.211876808337274, 149.441272727274, 148.44329032258, 154.406852258852, 156.485510578452
11/16/2017, 149.74, 151.17, 149.74, 151.17, 10247, 1.10304495306121, -1.21406189670504, -0.66067188441568, -0.397726797223267, 0.329858495204404, -1.63194477336341, -1.58321870507939, -0.0487260682840265, 149.658000000001, 148.433935483871, 154.313658119658, 156.431037853998
11/17/2017, 150.49, 151.27, 150.09, 150.6, 4307, 1.09103546000365, -1.2183422700032, -0.77318245770355, -0.475089290720011, 0.245678648222325, -1.54053646734187, -1.57468225753188, 0.0341457901900182, 150.012181818183, 148.372193548387, 154.198818070818, 156.367169282512
11/20/2017, 150.09, 150.77, 149.11, 149.59, 33458, 1.0989667976651, -1.24247800632045, -1.04779768724339, -0.508971700033594, 0.172412176454929, -1.53193410259743, -1.56613262654499, 0.0341985239475613, 150.074727272728, 148.155182795699, 154.048612942613, 156.286289285715
11/21/2017, 150.1, 151.18, 150.1, 150.52, 22763, 1.09038480666746, -1.2021795248784, -0.928908461539894, -0.377155001709119, 0.25310901949828, -1.43354838546034, -1.53961577832806, 0.106067392867722, 150.125454545456, 148.126322580645, 153.942070818071, 156.222997836775
11/22/2017, 150.07, 151.48, 150.07, 151.23, 10598, 1.07762008228928, -1.03725299450628, -0.750838762139083, -0.421031701205973, 0.212609426308738, -1.28349064826793, -1.48839075231604, 0.204900104048108, 150.529818181819, 148.262731182795, 153.867938949939, 156.173080191806
11/24/2017, 151.14, 151.4, 150.98, 151.08, 5324, 1.03865541959476, -1.26095474910486, -0.781200076367207, -0.483768186239203, 0.160407523362799, -1.16326318296598, -1.42336523844602, 0.260102055480048, 150.795818181819, 148.376709677419, 153.793787545788, 156.121219568746
11/27/2017, 150.85, 151.94, 150.4, 150.75, 15978, 1.03996058210785, -1.32712824160667, -0.733477826011177, -0.273470841246127, 0.126898385929052, -1.08213610122834, -1.35511941100249, 0.272983309774145, 150.995818181819, 148.458365591397, 153.753731379732, 156.064318164407
11/28/2017, 150.87, 152.34, 150.69, 152.17, 17223, 1.03295889377092, -0.808615087204798, -0.563522020989277, -0.201826827552159, 0.167857865542226, -0.892966608684901, -1.26268885053897, 0.36972224185407, 151.63090909091, 148.706860215053, 153.78086935287, 156.03284412379
11/29/2017, 152.49, 152.95, 152.3, 152.84, 9423, 1.00252608690045, -0.521730390272645, -0.38321000143356, -0.0976291668838317, 0.115143963270498, -0.68113334120855, -1.14637774867289, 0.465244407464337, 152.171272727274, 149.123462365591, 153.835584859585, 156.013345002824
11/30/2017, 153.62, 154.03, 153.13, 154, 35323, 0.98386222575176, -0.216161722652343, -0.229531534983955, -0.0388945045524883, 0.0626121457855456, -0.414869290152069, -1.00007605696872, 0.585206766816655, 152.883818181819, 149.707720430107, 153.920156288157, 156.014019629796
12/1/2017, 153.77, 154.98, 152.01, 153.85, 15127, 1.03210298100411, 0.302524884923036, -0.25017081006752, -0.182777133930723, 0.0928007219831271, -0.21349581094654, -0.842760007764287, 0.629264196817747, 153.68690909091, 150.365505376344, 153.986547008547, 156.01203862661
12/4/2017, 154.79, 155.74, 152.01, 152.01, 70131, 1.11505553217623, 0.0472504107135368, -0.423838649108426, -0.345424214764578, -0.012153236972763, -0.200072192640789, -0.714222444739587, 0.514150252098798, 153.594181818183, 150.823397849462, 153.93853968254, 155.978626609443
12/5/2017, 152.08, 152.93, 151.36, 151.58, 47023, 1.11409560544797, 0.163238007329581, -0.530367961787829, -0.403510089401035, -0.00976503243214305, -0.22157708208627, -0.615693372208924, 0.394116290122654, 153.074000000001, 151.167096774193, 153.893492063492, 155.93833424259
12/6/2017, 151.31, 151.37, 149.25, 150.55, 23434, 1.14301482085761, -0.00032556493443825, -0.460734237175034, -0.488298407343481, -0.032066043816181, -0.318065789405836, -0.556167855648306, 0.238102066242471, 152.275454545456, 151.345311827956, 153.799477411478, 155.881145690588
12/7/2017, 150.39, 151.37, 150.33, 151.35, 15390, 1.1144819109092, -0.0747796511111197, -0.55974507895906, -0.401690806891531, -0.0333919393991223, -0.326220009791172, -0.510178286476879, 0.183958276685708, 151.893636363638, 151.618043010752, 153.709682539683, 155.838203175285
12/8/2017, 151.89, 153.6, 151.78, 153.5, 23911, 1.11721821078373, 0.53290726843522, -0.144847231884514, -0.212258425692665, 0.0423924174953105, -0.157381065537066, -0.439618842288917, 0.28223777675185, 152.218000000001, 151.984623655913, 153.698293040293, 155.83187994185
12/11/2017, 153.6, 155, 153.6, 154.55, 8507, 1.10267451043375, 0.404109963239335, -0.187377282474384, -0.297322744046425, 0.0186184321509955, 0.0604543587707269, -0.339604202076988, 0.400058560847715, 152.707090909092, 152.443075268816, 153.710190476191, 155.843116627405
12/12/2017, 154.37, 155.89, 154.37, 155.47, 7230, 1.09022594911018, 0.602707866583519, -0.480994520955406, -0.213043694148074, 0.131130555643834, 0.303824513327839, -0.210918458996023, 0.514742972323862, 153.590727272729, 152.930838709677, 153.760412698413, 155.869422594143
12/13/2017, 155.22, 156.69, 155.22, 156.33, 24418, 1.0770329232569, 1.33006044647871, -0.278069732641602, -0.112791626231356, 0.0972989552097624, 0.559640736831795, -0.056806619830459, 0.616447356662254, 154.725454545456, 153.487591397849, 153.839885225886, 155.909523167359
12/14/2017, 156.33, 156.88, 153.89, 154.38, 11556, 1.13294422236115, 0.733433394266865, -0.703483642993536, -0.185403152292263, 0.0413866572394932, 0.598133325197239, 0.0741813691750805, 0.523951956022158, 155.228181818183, 153.840279569892, 153.772957264958, 155.916812180653
12/15/2017, 154.41, 155.86, 154.37, 155.86, 12707, 1.11387612341658, 1.02936183363849, -0.568826475883563, -0.0023396363822341, 0.0782235681890285, 0.739537679897268, 0.207252631319518, 0.53228504857775, 156.191454545456, 154.280430107526, 153.761750915751, 155.948240995817
12/18/2017, 155.74, 156.34, 155.61, 155.94, 21433, 1.08104588922613, 0.960821026574118, -0.484705810087481, 0.144228899052905, 0.155228024147561, 0.848278554036625, 0.335457815862939, 0.512820738173686, 156.704727272729, 154.818731182795, 153.720261294262, 155.980461445052
12/19/2017, 155.12, 155.73, 154.16, 154.48, 12010, 1.09431241045849, 0.723160348982525, -0.503397510696518, -0.0603873882626869, 0.136273420485173, 0.80734016706279, 0.42983428610291, 0.377505880959881, 156.413272727274, 155.135075268816, 153.62127960928, 155.988367681499
12/20/2017, 154.61, 154.61, 153.87, 154, 4908, 1.06686306564445, 0.867974937408772, -0.581813685201636, -0.0753879329406614, 0.0824897683646307, 0.727774876219286, 0.489422404126185, 0.238352472093101, 155.59181818182, 155.217204301074, 153.514234432235, 155.988306620209
12/21/2017, 154.34, 155.6, 154.34, 155.16, 9790, 1.05750236210224, 1.09553607908833, -0.469865608324908, 0.160487545848011, 0.118118669444629, 0.749679279390705, 0.541473779179089, 0.208205500211616, 155.14290909091, 155.468279569891, 153.458632478633, 156.006928343373
12/22/2017, 155.03, 155.03, 154.1, 154.55, 11295, 1.0428855592274, 0.648528433343268, -0.446466689485649, 0.176111048845841, 0.0793922155611364, 0.709636526554789, 0.575106328654229, 0.13453019790056, 154.705454545456, 155.595612903225, 153.386622710623, 156.015403878804
12/26/2017, 154.49, 155.4, 154.49, 155.2, 7237, 1.01590892409578, 0.880917749266268, -0.297793846583178, 0.322512749191492, 0.121831251791255, 0.722028825312293, 0.604490827985842, 0.117537997326451, 154.645272727274, 155.808064516128, 153.300879120879, 156.03411678974
12/27/2017, 154.59, 155.95, 154.59, 154.89, 25465, 1.01094719974615, 1.03908199612576, -0.229916862002184, 0.295246645586841, 0.183323529790031, 0.698780297839591, 0.623348721956591, 0.0754315758829991, 154.626545454547, 155.933870967741, 153.185242979243, 156.047554056225
12/28/2017, 155.57, 155.57, 154.64, 155.09, 43471, 0.989143924045697, 0.903971460945021, -0.30126303282803, 0.336090646678636, 0.0818388020301975, 0.68855674728016, 0.636390327021305, 0.0521664202588547, 154.880545454547, 155.978602150537, 153.068979242979, 156.063921593626
12/29/2017, 155.46, 156, 154.19, 154.38, 14280, 1.00262996904544, 0.623561988921714, -0.367018174497736, 0.520308803974185, 0.0875862490261234, 0.616061865818722, 0.632324634780788, -0.0162627689620666, 154.56690909091, 155.883956989246, 152.957587301588, 156.068751660027
1/2/2018, 154.59, 156.28, 154.59, 156.28, 32928, 1.00170664122199, 0.965489772117373, -0.253157952992182, 0.70415769287768, 0.23373844902055, 0.703810185291161, 0.646621744882863, 0.057188440408298, 155.205636363638, 156.132516129031, 152.917045177045, 156.103432461259
1/3/2018, 156.34, 157.22, 155.66, 156.99, 17192, 0.997002217948051, 1.15579483276978, -0.172321256059628, 0.891867463055173, 0.226491374094832, 0.821176416384475, 0.681532679183185, 0.139643737201289, 156.082727272729, 156.400193548386, 152.931887667888, 156.148732688059
1/4/2018, 157.5, 157.62, 156.33, 157.12, 50411, 0.987419865617879, 0.938336271318202, 0.0240663127046851, 0.851582445220019, 0.365568825184983, 0.914142250815047, 0.728054593509558, 0.186087657305489, 156.655454545456, 156.575806451612, 152.941223443224, 156.195384900417
1/5/2018, 157.72, 157.72, 156.61, 157.22, 11038, 0.972753077353944, 0.833398843109423, 0.165049173678397, 0.78815658112646, 0.360048019475709, 0.984538363251374, 0.779351347457921, 0.205187015793453, 157.022727272729, 156.777526881719, 152.976551892552, 156.242897365196
1/8/2018, 156.91, 156.91, 154.64, 156.09, 18048, 1.01345010494271, 0.403574338059397, 0.105496620328081, 0.665816386147277, 0.305380188852844, 0.938329752046172, 0.811147028375571, 0.127182723670601, 157.056000000002, 156.839978494623, 152.973365079365, 156.272148285506
1/9/2018, 156.09, 157.55, 156.09, 157.44, 7487, 1.00088894522664, 0.663199851078054, 0.688243314288836, 0.720691319548049, 0.360671617539993, 0.999125515323641, 0.848742725765185, 0.150382789558456, 157.382909090911, 157.032365591397, 153.03317948718, 156.321830603566
1/10/2018, 156.8, 157.68, 155.83, 157.68, 67921, 1.00806036123578, 1.11897335699299, 0.789353264330265, 0.91432730227857, 0.265414973285351, 1.05451677697607, 0.889897536007363, 0.16461924096871, 157.765090909092, 157.19217204301, 153.163609279609, 156.37447996169
1/11/2018, 157.58, 159.76, 157.58, 159.76, 11539, 1.0134164363525, 1.52789600059784, 1.17646774137955, 1.13038476331177, 0.340924238649737, 1.25182312981516, 0.962282654768923, 0.289540475046241, 158.668545454547, 157.665849462364, 153.385684981685, 156.458297891298
1/12/2018, 159.49, 161.01, 159.49, 160.42, 8680, 1.00616032525927, 1.90580574016008, 1.27778652072196, 1.20331479693582, 0.3615703241301, 1.44479166118694, 1.05878445605253, 0.386007205134413, 159.574363636365, 158.218967741934, 153.615233211233, 156.551026525199
1/16/2018, 161, 162.1, 159.12, 159.45, 52973, 1.05511337352892, 1.52739988685221, 0.997601635853952, 0.954171217283738, 0.367226217940159, 1.50213405287494, 1.14745437541701, 0.354679677457928, 159.712363636365, 158.677440860214, 153.805926739927, 156.627674534235
1/17/2018, 159.71, 160.74, 159.27, 160.42, 32072, 1.04211405085854, 1.37105111055135, 1.30063553756108, 1.07214029660518, 0.441567569674556, 1.60732100872309, 1.23942770207823, 0.367893306644865, 160.28890909091, 159.213827956988, 154.078207570208, 156.717965634343
1/18/2018, 160.39, 160.39, 159.05, 160.19, 11787, 1.03419151780255, 1.12660749450942, 1.05140455765807, 0.93324993475269, 0.456022479884682, 1.6530678144876, 1.3221557245601, 0.330912089927499, 160.702181818183, 159.555978494623, 154.344761904762, 156.803519702731
1/19/2018, 160.11, 160.79, 159.7, 160.79, 13319, 1.01271087925214, 1.06605522185446, 1.15690728918804, 1.01121780971021, 0.486826115203487, 1.71793419718642, 1.40131141908536, 0.316622778101059, 161.174181818183, 159.8928172043, 154.660051282051, 156.89692109777
1/22/2018, 160.75, 163.65, 160.75, 163.65, 12093, 1.03386552496917, 1.30083479511305, 1.85696489887093, 1.12124374539836, 0.628060244930104, 1.97732598765205, 1.5165143327987, 0.460811654853349, 162.454000000001, 160.464451612902, 155.100356532357, 157.031957440772
1/23/2018, 163.04, 164.39, 162.01, 163.9, 88882, 1.05327936853657, 1.85525465318656, 1.79127550426271, 1.08119732855649, 0.604460181205982, 2.17796256436841, 1.64880397911264, 0.52915858525577, 163.243454545456, 161.036623655913, 155.532227106227, 157.168899214328
1/24/2018, 164.47, 164.47, 161.71, 162.73, 17191, 1.09261269635584, 1.324053121769, 1.65372404173753, 0.949658014650164, 0.470247810588727, 2.21700304396819, 1.76244379208375, 0.454559251884437, 163.472727272728, 161.522709677419, 155.910236874237, 157.28655905864
1/25/2018, 163, 164.02, 162.43, 164.02, 13021, 1.07828814092237, 1.52470527936739, 1.74122575888488, 0.821898649614596, 0.543089092094325, 2.32523130526181, 1.87500129471936, 0.450230010542444, 163.907090909092, 162.182924731182, 156.324173382173, 157.421769960606
1/26/2018, 164.66, 165.51, 164.66, 165.42, 9718, 1.06074102182555, 2.15744013407981, 1.94001300833984, 0.924503180387172, 0.626215511396292, 2.49520807630086, 1.99904265103566, 0.496165425265192, 164.895272727274, 163.021010752687, 156.798017094017, 157.575865344899
1/29/2018, 165.54, 166.06, 164.38, 164.58, 430897, 1.06388620026044, 2.06887672740465, 2.01320132874808, 0.926629349290153, 0.598648359930514, 2.53293679348187, 2.1058214795249, 0.427115313956962, 165.416545454546, 163.745655913978, 157.211181929182, 157.715529315293
1/30/2018, 162.45, 162.77, 160.4, 160.66, 287028, 1.1654405035287, 0.868544949791716, 1.37782826840959, 0.534714439751324, 0.433406783953656, 2.22092440046436, 2.12884206371279, 0.0920823367515609, 164.162727272728, 163.78969892473, 157.445509157509, 157.767176985103
1/31/2018, 161.02, 161.02, 156.89, 157.38, 44806, 1.26145436352824, 0.416707646181505, 0.724170500529732, 0.101131482108559, 0.317310414180026, 1.689508144961, 2.04097527996244, -0.351467135001439, 161.903818181819, 163.475720430107, 157.53357997558, 157.789926745934
2/1/2018, 157.29, 159.2, 157.22, 158.1, 9773, 1.25554271565763, 0.424444938294175, 0.869335464919228, 0.133435312333841, 0.429801221338413, 1.311338621191, 1.89504794820815, -0.583709327017149, 160.013454545455, 163.248623655913, 157.644659340659, 157.825209238759
2/2/2018, 156.74, 157.62, 155, 155.03, 18284, 1.31636611093464, 0.0432232907070103, 0.617779733106122, -0.201506960851151, 0.286322347316032, 0.755207642497254, 1.66707988706597, -0.911872244568715, 157.296545454546, 162.520731182795, 157.63008058608, 157.810936996037
2/5/2018, 154.04, 154.1, 147.41, 147.91, 48062, 1.56833497579127, -0.668213103603204, -0.19112077485311, -0.679863297971961, -0.0217840832221207, -0.257091074627454, 1.28224569472728, -1.53933676935474, 153.006181818182, 160.853892473117, 157.267396825397, 157.702174661747
2/6/2018, 145, 150.33, 144.25, 150.1, 28119, 1.67071155866638, -0.370507204606136, -0.0576212133973073, -0.465786076988907, 0.112334751114216, -0.872571937621188, 0.85128216825759, -1.72385410587878, 150.38090909091, 159.581548387096, 157.040424908425, 157.620717507175
2/7/2018, 149.85, 151.61, 149.79, 150.33, 23500, 1.64528114619858, -0.535976899545462, -0.0250255715389912, -0.45541655510406, 0.0554494111890277, -1.32649487087699, 0.415726760430675, -1.74222163130766, 148.353818181819, 158.330365591397, 156.801487179487, 157.518713953806
2/8/2018, 150.65, 150.7, 145.13, 145.13, 18167, 1.81091682610508, -1.00784310151539, -0.405658389715843, -0.728813577629447, -0.163889450758316, -2.08183056079676, -0.0837847038148118, -1.99804585698195, 145.464727272728, 156.489956989246, 156.369965811966, 157.341290966243
2/9/2018, 146.86, 147.42, 141.76, 146.75, 43181, 1.89422447035093, -0.856267705278664, -0.384050983322848, -0.62360106006587, -0.172121178673589, -2.52066244821771, -0.571160252695391, -1.94950219552232, 144.445636363637, 154.899397849461, 156.087484737485, 157.192482711494
2/12/2018, 147.45, 149.25, 146.4, 148.46, 32854, 1.87477144667115, -0.700428329189115, -0.296098835983219, -0.453121032761791, -0.143672289482522, -2.69934085063335, -0.996796372282982, -1.70254447835037, 144.867636363637, 153.591655913978, 155.872432234432, 157.050646713134
2/13/2018, 147.58, 149.01, 146.98, 148.59, 16907, 1.84778343444484, -0.597196487634888, -0.376173238471583, -0.440556874613927, -0.126890597939476, -2.7981989624902, -1.35707689032443, -1.44112207216578, 145.429818181819, 152.295849462365, 155.703941391941, 156.915201858685
2/14/2018, 147.2, 151.13, 147.2, 151.12, 21959, 1.85603516078581, -0.479150416474656, -0.161641412189211, -0.268575606225287, -0.0352711017189273, -2.641940230042, -1.61404955826794, -1.02789067177406, 146.868363636364, 151.485075268816, 155.665924297924, 156.806069700697
2/15/2018, 153.21, 154.28, 151.59, 154.27, 15727, 1.82964822598725, -0.225661969616895, 0.211353730628832, -0.0421633804671642, 0.11903316270876, -2.23812566496099, -1.73886477960655, -0.499260885354439, 149.880545454546, 151.154602150537, 155.758669108669, 156.732282902829
2/16/2018, 154.74, 155.55, 154.37, 155.22, 7860, 1.76875943971074, -0.315144590561914, 0.312289078590929, -0.0113832012260873, 0.251974985852814, -1.82045755083814, -1.75518333385287, -0.0652742169852734, 152.815818181819, 150.970881720429, 155.867684981685, 156.664538472052
2/20/2018, 153.89, 154.1, 152.39, 152.4, 7881, 1.80426179934584, -0.579912298638201, 0.180849469887651, -0.0804629532550673, 0.121003422261885, -1.69743600785483, -1.74363386865326, 0.046197860798429, 153.342545454546, 150.448279569892, 155.859619047619, 156.545066283996
2/21/2018, 153.71, 154.72, 152.03, 152.04, 8133, 1.8065707926157, -0.535895459360848, 0.0960675095142204, -0.200859801740056, 0.0962070100709981, -1.61042555671006, -1.71699220626462, 0.106566649554566, 153.938000000001, 149.835763440859, 155.847518925519, 156.426093754271
2/22/2018, 151.98, 153.08, 151.18, 151.5, 5788, 1.78506582273152, -0.655967509280153, -0.101730125923573, -0.16237165614345, 0.171489782966554, -1.56697947040902, -1.6869896590935, 0.120010188684478, 154.287090909091, 149.270860215053, 155.798673992674, 156.290260762608
2/23/2018, 152.58, 153.7, 152.27, 153.7, 5144, 1.74310734246347, -0.452315415025024, -0.0155192774715111, -0.109911816108166, 0.185201403920998, -1.3395846225047, -1.61750865177574, 0.277924029271039, 154.292363636364, 149.039419354838, 155.83842002442, 156.194188875222
2/26/2018, 153.8, 156.38, 153.8, 155.91, 16247, 1.71842613437113, -0.320032481858429, 0.0771055706897407, -0.166213443526744, 0.244615779706795, -0.969864047964194, -1.48797973101343, 0.518115683049239, 154.917636363637, 149.252731182795, 155.958053724054, 156.121938499385
2/27/2018, 155.65, 155.65, 153.27, 153.32, 7161, 1.74617680458722, -0.733746123945331, -0.163533914128572, -0.27725559406162, 0.122855705236701, -0.875754036025455, -1.36553459201584, 0.489780555990382, 154.490545454546, 149.206258064515, 155.982598290598, 156.035712450458
2/28/2018, 153.07, 153.07, 150, 150.06, 5130, 1.80552869715678, -0.983518213992005, -0.254335930817695, -0.560011973265214, -0.0129558071789711, -1.05209799777117, -1.3028472731669, 0.250749275395733, 152.698181818182, 148.72729032258, 155.864124542124, 155.909839551729
3/1/2018, 148.4, 149.96, 146.65, 147.65, 5869, 1.85872505574385, -1.07708685429024, -0.52339949481554, -0.732709186786566, -0.10981322482325, -1.37052021283955, -1.31638186110143, -0.054138351738118, 150.499090909091, 148.067784946236, 155.66894017094, 155.758620746208
3/2/2018, 146.98, 150.78, 146.98, 150.46, 4585, 1.8590902349897, -0.925845352167087, -0.320867399979739, -0.512172519012938, 0.0121355520505322, -1.38021829914283, -1.32914914870971, -0.0510691504331136, 150.09, 147.831870967741, 155.605526251526, 155.658759327594
3/5/2018, 148.87, 150.95, 148.67, 150.81, 7360, 1.83762867793066, -1.00282939148334, -0.20077744220109, -0.416281731763986, 0.13359917201623, -1.34416730352123, -1.33215277967202, -0.012014523849216, 150.199636363637, 147.743139784945, 155.529211233211, 155.568784201176
3/6/2018, 150.72, 151, 149.15, 149.89, 7190, 1.81817427361923, -1.01415983851561, -0.231528291862594, -0.480558632740539, 0.0975349160529567, -1.37399438896276, -1.34052110153016, -0.0334732874325927, 149.668, 147.792731182795, 155.393763125763, 155.457938499385
3/7/2018, 149.77, 150.43, 149.07, 150.43, 3996, 1.76626892760186, -0.721335161665488, -0.272955181490144, -0.465286279533026, 0.112315177941182, -1.33862820930625, -1.34014252308538, 0.00151431377913092, 149.387818181819, 148.016279569892, 155.272231990232, 155.366767527676
3/8/2018, 150.62, 151.91, 150.62, 151.69, 8858, 1.71280139125974, -0.392576777557694, -0.144571258498722, -0.340731776657871, 0.157127322522821, -1.19515182115023, -1.31114438269835, 0.115992561548119, 149.522727272728, 148.408602150537, 155.141003663004, 155.301746070794
3/9/2018, 152.58, 154.1, 152.31, 154.1, 15609, 1.67990980459559, -0.254217299876134, -0.0233148668697638, -0.161961056024317, 0.206156911865587, -0.876870869504899, -1.22428968005966, 0.347418810554763, 150.919818181819, 149.26393548387, 155.104278388278, 155.275281946153
3/12/2018, 153.9, 154.75, 153.82, 154.56, 7909, 1.62124997310929, 0.00634837190176971, 0.0276219982562129, -0.0844588581816209, 0.208478060315744, -0.5808174644323, -1.09559523693419, 0.514777772501889, 152.896000000001, 150.334967741935, 155.062678876679, 155.258411370781
3/13/2018, 155.24, 155.81, 154.03, 154.1, 12341, 1.60253975374162, 0.622723915033139, -0.0159934351302104, -0.156107940409337, 0.155448602977844, -0.378942945193842, -0.95226477858612, 0.573321833392278, 154.26890909091, 151.36169892473, 154.994884004884, 155.2483933306
3/14/2018, 154.38, 154.6, 153.21, 153.84, 14052, 1.57016255362067, 0.393436326831692, 0.0135574994172904, -0.161592147324742, 0.167201445971748, -0.237201450688588, -0.809252113006613, 0.572050662318026, 154.857454545455, 152.161720430107, 154.939863247863, 155.251997539976
3/15/2018, 153.58, 153.68, 152.19, 152.28, 4641, 1.56111187868764, 0.220483007272358, -0.216684818992351, -0.311779910082296, 0.151042628680027, -0.247891716239309, -0.696980033653153, 0.449088317413844, 154.21890909091, 152.589139784945, 154.787194139194, 155.226214568813
3/16/2018, 152.24, 153.46, 152.24, 153.46, 2846, 1.51140239177783, 0.965483670599574, -0.183394084196513, -0.243734580493754, 0.141898649801263, -0.159311249462888, -0.5894462768151, 0.430135027352211, 154.297454545455, 153.247182795698, 154.725533577533, 155.222580839142
3/19/2018, 151.6, 151.6, 149.2, 150.46, 3087, 1.60602698717343, 0.429943432118228, -0.384814636890468, -0.328321721892946, -0.0129324764635983, -0.327411325356451, -0.53703928652337, 0.209627961166919, 153.246000000001, 153.349849462365, 154.527308913309, 155.171098537652
3/20/2018, 150.16, 150.83, 149.02, 149.49, 4291, 1.59616482350397, 0.142390198472024, -0.455322587254089, -0.325720511015929, -0.0595799453752004, -0.532761398203434, -0.536183708859383, 0.00342231065594911, 151.694545454546, 152.884258064515, 154.235076923077, 155.101732950663
3/21/2018, 149.25, 151.6, 149.25, 150.56, 4205, 1.58362211405638, 0.242120247522869, -0.311044474074851, -0.225495577399701, 0.0456012664054434, -0.602220727092657, -0.549391112506038, -0.0528296145866196, 150.642545454546, 152.690236559139, 154.006087912088, 155.054576739101
3/22/2018, 149.83, 150.49, 147.64, 147.64, 25977, 1.63308478879513, -0.337470647504309, -0.584809920389292, -0.221913883788447, -0.0491528834589078, -0.882711987879446, -0.616055287580719, -0.266656700298727, 148.826727272728, 152.138086021505, 153.643904761905, 154.967345633457
3/23/2018, 147.6, 147.6, 144.38, 144.38, 6161, 1.69935729537905, -1.02998369797689, -0.80220999867571, -0.381040886232602, -0.163517326607823, -1.35246768236621, -0.763337766537818, -0.589129915828393, 146.587636363637, 150.842989247311, 153.151177045177, 154.844559518929
3/26/2018, 145.8, 147.61, 143.6, 146.14, 7376, 1.73214414938747, -0.916849187557122, -0.813025145538059, -0.213830314397428, -0.138197735745347, -1.56469829562661, -0.923609872355577, -0.641088423271036, 145.578727272728, 149.884043010752, 152.733833943834, 154.735392100588
3/27/2018, 145.92, 147.08, 145.46, 145.7, 3515, 1.70609999102204, -0.700989588934896, -0.883789586639671, -0.231242502254703, -0.16127789098836, -1.74824423711979, -1.08853674530842, -0.659707491811372, 144.785090909092, 148.987204301074, 152.274437118437, 154.632622386224
3/28/2018, 145.44, 147.23, 145.44, 146.41, 5324, 1.67406481973441, -0.57997503988962, -0.776632629390499, -0.258439592233972, -0.113551558467739, -1.81548684954757, -1.23392676615625, -0.581560083391319, 144.64290909091, 148.206924731182, 151.84472039072, 154.536624572913
3/29/2018, 146.34, 147.77, 145.86, 147.54, 6384, 1.64290930421885, -0.393557585962408, -0.759750002113093, -0.119464929271388, -0.0659834694409432, -1.75733804903314, -1.33860902273163, -0.41872902630151, 144.984363636364, 147.752752688171, 151.511724053724, 154.462293836272
4/2/2018, 146.6, 146.6, 141.8, 141.86, 5938, 1.82556814329076, -1.10351663567547, -1.0550652619311, -0.533631312542647, -0.244482858825093, -2.1448586406639, -1.49985894631808, -0.644999694345817, 143.858181818182, 146.810989247311, 150.920437118437, 154.291848025147
4/3/2018, 143.19, 145.06, 142.61, 145.06, 4421, 1.80633077324463, -0.953883117349591, -0.862484487335893, -0.329386998509171, -0.128879579001912, -2.16875815102233, -1.63363878725893, -0.5351193637634, 143.870181818182, 146.418645161289, 150.452986568986, 154.162139674731
4/4/2018, 142.72, 147.3, 142.72, 147.02, 7070, 1.84889827825141, -0.537729152409423, -0.906157243707805, -0.0923535241448011, -0.0887954160461026, -2.00641436966757, -1.70819390374066, -0.298220465926909, 144.659818181819, 146.152537634408, 150.095196581196, 154.067815771492
4/5/2018, 146.8, 147.65, 146.44, 147.06, 5238, 1.79711528372839, -0.252369685295517, -0.917717549291334, -0.129950404808217, -0.148361362142913, -1.85316594416551, -1.73718831182563, -0.115977632339882, 145.812, 145.902215053763, 149.757496947497, 153.976790487905
4/6/2018, 145.31, 146.31, 142.71, 143.47, 2585, 1.90157931932698, -0.359775262633189, -1.05328260754333, -0.309595245400668, -0.287059842606242, -1.99836258009219, -1.78942316547894, -0.20893941461325, 145.33090909091, 145.192516129031, 149.262593406593, 153.835753177532
4/9/2018, 144.63, 146.55, 144.63, 145.6, 11768, 1.88584207209237, -0.423710435224109, -0.984958306712119, -0.213244823048891, -0.316351048222633, -1.9194327355323, -1.81542507948961, -0.104007656042684, 145.161090909091, 144.951548387096, 148.859037851038, 153.724185048518
4/10/2018, 146.73, 149.02, 146.53, 148.55, 15198, 1.8710849909917, -0.165510184040967, -0.86937247090687, -0.0369763345668522, -0.296212717933774, -1.60039160107044, -1.77241838380578, 0.172026782735337, 146.295818181819, 145.284473118279, 148.619760683761, 153.643739784065
4/11/2018, 147.78, 149.16, 147.78, 148.41, 20370, 1.82570036817752, -0.0964331280844111, -0.83392946414609, 0.016661410266343, -0.299227763676399, -1.34336060853116, -1.68660682875085, 0.343246220219698, 147.162727272728, 145.474451612902, 148.391904761905, 153.580729807299
