Date,IEI_Open,IEI_High,IEI_Low,IEI_Close,IEI_Volume,IEI_ATRPercentOfClose20,IEI_SQN25,IEI_SQN50,IEI_SQN100,IEI_SQN200,IEI_MACD,IEI_MACD_Avg,IEI_MACD_Diff,IEI_LinReg10,IEI_LinReg30,IEI_LinReg90,IEI_LinReg270
1/30/2018, 120.82, 120.88, 120.72, 120.76, 390726, 0.173543586158599, -1.63767178702906, -2.3033755574925, -2.58428391893888, -0.935109919119485, -0.339471234985552, -0.30975930321361, -0.029711931771942, 120.870545454542, 120.915010752687, 121.288818070819, 122.86757468908
1/31/2018, 120.79, 120.86, 120.54, 120.67, 989168, 0.178248672340157, -1.81285593304327, -2.25384623852707, -3.09930645740366, -0.938613290924232, -0.353064439238622, -0.318420330418613, -0.0346441088200093, 120.781272727269, 120.847118279569, 121.229384615386, 122.826106874402
2/1/2018, 120.5, 120.52, 120.22, 120.52, 858076, 0.188216096305364, -2.04609941503635, -2.4747364214295, -3.15076009650243, -1.12521153014936, -0.371656671183445, -0.329067598571579, -0.0425890726118654, 120.651272727269, 120.768408602149, 121.168466422468, 122.785324859915
2/2/2018, 120.11, 120.22, 119.98, 120.14, 212451, 0.201844629019363, -3.13610561047093, -2.56620430039341, -3.16653913021098, -1.16633692598797, -0.41230122132616, -0.345714323122495, -0.0665868982036649, 120.396181818178, 120.63434408602, 121.097326007327, 122.736623479568
2/5/2018, 120.2, 120.85, 120.13, 120.73, 594286, 0.220633919024823, -1.44501021161924, -1.57671846490577, -2.34181856612812, -0.916707997735689, -0.39238112561091, -0.355047683620178, -0.037333441990732, 120.385090909088, 120.581247311827, 121.052774114775, 122.698593139265
2/6/2018, 120.71, 120.73, 120.37, 120.38, 628010, 0.225164283034338, -1.87347394688301, -2.16821191883012, -2.44247848691593, -1.03690449683908, -0.400222861154674, -0.364082719127078, -0.0361401420275965, 120.31436363636, 120.478731182794, 120.989667887669, 122.655726663933
2/7/2018, 120.48, 120.53, 120.18, 120.22, 512450, 0.228747401198552, -1.86696094041276, -2.22938200646595, -2.54015286218502, -1.03039445485573, -0.414569259530495, -0.374180027207761, -0.040389232322734, 120.213272727269, 120.366537634407, 120.923496947498, 122.610705480388
2/8/2018, 120.15, 120.45, 120.02, 120.38, 352933, 0.234881308718105, -1.68798277678232, -2.12718977200762, -2.35974813864656, -0.884316676763032, -0.408321346468469, -0.381008291059903, -0.0273130554085663, 120.239090909088, 120.285763440859, 120.862862026863, 122.569146098128
2/9/2018, 120.25, 120.81, 120.22, 120.4, 1871868, 0.247601838424511, -1.54120466972706, -2.09063040014101, -2.27839165769996, -0.933232087928432, -0.39717758157407, -0.384242149162736, -0.0129354324113338, 120.266727272724, 120.235677419353, 120.800283272285, 122.526686346863
2/12/2018, 120.32, 120.41, 120.22, 120.29, 819020, 0.243334427458605, -1.58153612613933, -2.04364813493042, -2.30953223251091, -0.989014721314141, -0.392695400171647, -0.385932799364518, -0.00676260080712843, 120.259999999997, 120.178129032257, 120.738561660563, 122.485912259122
2/13/2018, 120.31, 120.41, 120.3, 120.4, 745349, 0.23593989505852, -1.43731812163564, -1.76969025769597, -2.090626170269, -0.963820659447872, -0.375933629555263, -0.383932965402667, 0.00799933584740437, 120.305272727269, 120.152623655913, 120.682400488402, 122.442997403307
2/14/2018, 120.09, 120.09, 119.84, 119.89, 285054, 0.248451123503157, -1.57444827740086, -2.06886996149355, -2.30871048191488, -1.02819469391223, -0.399200804946361, -0.386986533311406, -0.0122142716349547, 120.175999999997, 120.062430107525, 120.60478876679, 122.3913467268
2/15/2018, 119.85, 120.02, 119.84, 119.91, 455927, 0.243494828929645, -1.56369729713627, -1.98041255465364, -2.38600291006823, -1.07043636498983, -0.411285334897244, -0.391846293628574, -0.0194390412686701, 120.066181818178, 119.990322580644, 120.528556776558, 122.341239305726
2/16/2018, 120.07, 120.12, 120.02, 120.06, 196893, 0.23977670906302, -1.436777068882, -1.84780618179065, -2.40595581615501, -0.964699880701994, -0.404100447139129, -0.394297124330685, -0.00980332280844431, 119.965454545451, 119.942860215052, 120.463084249086, 122.29637802378
2/20/2018, 119.87, 119.99, 119.83, 119.98, 217002, 0.237524688328062, -1.44674221243719, -2.04013144571021, -2.40175763642181, -0.949063560123206, -0.400247894654711, -0.39548727839549, -0.00476061625922142, 119.959454545451, 119.892451612902, 120.396932844934, 122.248652453191
2/21/2018, 120.03, 120.04, 119.72, 119.8, 381746, 0.239343084309857, -1.598171714829, -2.08890456438172, -2.37278735672227, -1.00837582501835, -0.407027257868847, -0.397795274290162, -0.00923198357868588, 119.862181818178, 119.830473118278, 120.326026862028, 122.196278256116
2/22/2018, 119.93, 119.98, 119.88, 119.95, 303672, 0.234594718010044, -1.26923408961517, -1.95518706013309, -2.30971995929171, -0.915422404520665, -0.39573442553953, -0.397383104540035, 0.00164867900050536, 119.81636363636, 119.783892473117, 120.265167277169, 122.147144458111
2/23/2018, 120.08, 120.22, 120.02, 120.14, 699441, 0.233749414050604, -0.957502727294318, -1.70898215877692, -2.06772372150895, -0.8397277948465, -0.367220275702721, -0.391350538772572, 0.0241302630698516, 119.882909090906, 119.772537634407, 120.219799755801, 122.101466721334
2/26/2018, 120.28, 120.34, 120.19, 120.22, 514031, 0.230232256478436, -0.7441493569091, -1.60253555399822, -1.8871435016249, -0.801650263778855, -0.33431351699069, -0.379943134416196, 0.0456296174255059, 119.994181818178, 119.783290322579, 120.176019536021, 122.057391553915
2/27/2018, 120.24, 120.25, 119.83, 119.97, 303313, 0.23668080170164, -0.907164096099867, -2.06594664317228, -2.13658897355113, -0.902656289124704, -0.324665047720686, -0.368887517077094, 0.0442224693564083, 120.006909090906, 119.766688172042, 120.122307692309, 122.011608582752
2/28/2018, 119.98, 120.08, 119.94, 120.06, 230439, 0.230508628945015, -1.05184398680854, -1.90828143447028, -2.03198465664174, -0.992332756837329, -0.306226331936799, -0.356355280049035, 0.0501289481122363, 120.090181818178, 119.771032258063, 120.071665445667, 121.965167145005
3/1/2018, 120.01, 120.36, 119.93, 120.26, 218971, 0.236496945714132, -0.75769328505861, -1.66140911844863, -1.8516916630977, -0.915672668693214, -0.27233586991882, -0.339551398022992, 0.0672155281041722, 120.159090909087, 119.797634408601, 120.034503052505, 121.922248462484
3/2/2018, 120.17, 120.19, 119.98, 120.02, 615840, 0.236786090293305, -1.05804453856608, -1.78770352920108, -1.93078704568743, -1.00207040511087, -0.261825270105092, -0.324006172439412, 0.0621809023343199, 120.128909090906, 119.792150537633, 119.982632478634, 121.876357796911
3/5/2018, 120.21, 120.22, 119.89, 119.98, 962503, 0.238774072588367, -0.883227719411373, -1.62960661888663, -2.00769824827151, -1.19720531798354, -0.253797589110221, -0.309964455773574, 0.056166866663353, 120.108909090906, 119.778666666665, 119.933426129428, 121.832835861692
3/6/2018, 119.97, 120.09, 119.93, 119.94, 792005, 0.233581020240909, -0.798341161696891, -1.58620750048609, -2.0453229257437, -1.17807934249547, -0.247806698426388, -0.297532904304136, 0.0497262058777489, 120.063454545451, 119.763741935482, 119.881431013433, 121.789345906792
3/7/2018, 120.06, 120.12, 119.93, 119.94, 235276, 0.22982259620902, -0.727480663130898, -1.44449719949389, -2.06438384051373, -1.17807934249547, -0.24028897269487, -0.286084117982283, 0.0457951452874132, 119.984181818178, 119.771053763439, 119.830092796094, 121.74818832855
3/8/2018, 120.01, 120.13, 120, 120.08, 293320, 0.22598830845973, -0.516905419132228, -1.33974276098126, -1.99275556839161, -1.11915905266023, -0.220492589598152, -0.272965812305457, 0.0524732227073052, 119.975636363633, 119.797182795697, 119.784813186815, 121.706633866338
3/9/2018, 119.9, 120, 119.85, 119.96, 166809, 0.224490182359555, -0.492233462341343, -1.43763151180367, -2.21206302526491, -1.0914940737748, -0.212042516350323, -0.26078115311443, 0.0487386367641073, 119.956545454542, 119.822193548386, 119.741384615386, 121.663106464398
3/12/2018, 119.98, 120.08, 119.95, 120.08, 137289, 0.218465607612088, -0.0514808031961993, -1.59258182016043, -2.01837437365972, -1.13321758963468, -0.193433000086642, -0.247311522508873, 0.0538785224222302, 120.004727272724, 119.853354838708, 119.710109890112, 121.620776547765
3/13/2018, 120.21, 120.21, 120.07, 120.15, 204857, 0.21324746278782, -0.64531741931991, -1.47840524353219, -1.93538500237638, -1.1084602001903, -0.171064484494465, -0.232062114905991, 0.0609976304115258, 120.034727272724, 119.88987096774, 119.68175824176, 121.577110837775
3/14/2018, 120.06, 120.34, 120.06, 120.25, 160647, 0.214059031361819, -0.152148213147493, -1.47698574512742, -1.78236034572697, -1.0890094341359, -0.143612633423714, -0.214372218609536, 0.0707595851858214, 120.107454545451, 119.938193548386, 119.656620268622, 121.534220582206
3/15/2018, 120.24, 120.3, 120.14, 120.23, 231693, 0.210043820969773, 0.0156103337250327, -1.36881600904027, -1.86745077898987, -1.14142365580549, -0.122063603286534, -0.195910495544936, 0.0738468922584012, 120.202909090905, 119.981268817203, 119.634600732602, 121.493727210605
3/16/2018, 120.18, 120.18, 120.06, 120.13, 332475, 0.206783402692384, -0.305632552648818, -1.47083205692695, -1.77465247711598, -1.1708458353946, -0.111766629779765, -0.179081722391902, 0.0673150926121361, 120.217454545451, 120.004494623654, 119.611838827841, 121.453518655186
3/19/2018, 120.01, 120.21, 120, 120.08, 136853, 0.205270200342807, -0.392037730857121, -1.42003147474868, -1.87282473045249, -1.13846861274762, -0.106414110596063, -0.164548200032734, 0.0581340894366709, 120.200727272724, 119.998559139783, 119.590644688646, 121.412356976903
3/20/2018, 119.93, 119.97, 119.88, 119.9, 137429, 0.20363972789246, -0.472411836932923, -1.49863637778469, -1.89064416311875, -1.28144849454819, -0.115366819376987, -0.154711923901585, 0.0393451045245971, 120.10836363636, 120.009505376343, 119.562979242981, 121.369585349186
3/21/2018, 119.8, 120.01, 119.68, 120, 251760, 0.207046526713256, -0.485039721661258, -1.40454289510689, -1.77965848463902, -1.20458599248365, -0.11308912033779, -0.146387363188826, 0.0332982428510357, 120.052727272724, 120.015161290321, 119.540073260075, 121.33001940686
3/22/2018, 120.19, 120.39, 120.13, 120.24, 281407, 0.212519162053486, 0.513747692201553, -1.01654999777809, -1.54851661779117, -1.20175805509714, -0.0908705342491061, -0.135283997400882, 0.0444134631517757, 120.104727272724, 120.043053763439, 119.530129426131, 121.296470684706
3/23/2018, 120.21, 120.41, 120.21, 120.37, 449438, 0.209982876489537, 0.664927542081004, -0.917508718396672, -1.61916293729391, -1.10988017546369, -0.0620568780913118, -0.120638573538968, 0.058581695447656, 120.168909090905, 120.097978494622, 119.522393162395, 121.26287904879
3/26/2018, 120.24, 120.35, 120.16, 120.18, 491909, 0.208536003502192, 0.171987976122993, -1.08637835260997, -1.87473474130687, -1.13284146936067, -0.0539315705250516, -0.107297172936185, 0.0533656024111329, 120.169090909087, 120.130193548386, 119.505931623933, 121.225902145688
3/27/2018, 120.27, 120.59, 120.26, 120.54, 251501, 0.214524340931215, 0.716563481454391, -0.728748020060726, -1.54014266801058, -0.990889203327822, -0.0182330353033393, -0.0894843454096155, 0.0712513101062762, 120.302181818178, 120.202172043009, 119.508852258854, 121.18942736094
3/28/2018, 120.69, 120.71, 120.42, 120.49, 766412, 0.215916888148861, 0.910267966858486, -0.757863572585108, -1.48533028523898, -1.00278212865894, 0.00595508243793574, -0.0703964598401052, 0.076351542278041, 120.416727272723, 120.273526881719, 119.514805860808, 121.150884515511
3/29/2018, 120.5, 120.69, 120.44, 120.62, 532385, 0.215263095344084, 0.886521415690669, -0.526369698040876, -1.45691220376826, -0.968136670388397, 0.0352083931191203, -0.0492754892482601, 0.0844838823673804, 120.559090909087, 120.326795698923, 119.524925518927, 121.115135438021
4/2/2018, 120.39, 120.66, 120.33, 120.53, 638998, 0.218342178979368, 0.524512057842461, -0.498699014121467, -1.5543128417393, -1.08674644621066, 0.0505469311956119, -0.0293110051594857, 0.0798579363550977, 120.629090909087, 120.365268817203, 119.534056166058, 121.078343856772
4/3/2018, 120.4, 120.45, 120.26, 120.31, 495925, 0.219025381853246, 0.118806125779481, -0.540259868888259, -1.72055257491614, -1.09873008699552, 0.0444384133786713, -0.0145611214518543, 0.0589995348305256, 120.591272727269, 120.381827956988, 119.531514041516, 121.037270192702
4/4/2018, 120.44, 120.44, 120.23, 120.26, 360804, 0.216891705523248, 0.396996972110707, -0.540482943757602, -1.7270588127581, -1.14088594957306, 0.0351575129422912, -0.00461739457302523, 0.0397749075153164, 120.487636363633, 120.385096774192, 119.526322344324, 120.994127647943
4/5/2018, 120.17, 120.21, 120.1, 120.12, 637290, 0.212947275065889, 0.0835389604283101, -0.819930427136682, -1.75574828409751, -1.12383057418501, 0.0163174056152968, -0.000430434535360817, 0.0167478401506576, 120.335999999996, 120.356795698923, 119.523843711846, 120.94735574689
4/6/2018, 120.33, 120.46, 120.27, 120.43, 496622, 0.215895253233154, 0.220203039913649, -0.496300042725723, -1.54269967901322, -1.05705009615295, 0.0261000291555149, 0.00487565820281433, 0.0212243709527006, 120.332909090905, 120.375763440859, 119.535196581198, 120.906687986879
4/9/2018, 120.31, 120.42, 120.25, 120.42, 346641, 0.21259136422127, 0.542462750280445, -0.584506638000101, -1.41591819256432, -1.06889349210922, 0.0326693207707223, 0.0104343907163959, 0.0222349300543263, 120.341999999996, 120.403032258063, 119.549440781443, 120.864881508815
4/10/2018, 120.32, 120.34, 120.2, 120.26, 162016, 0.211377344716025, 0.372024077431159, -0.518726801632622, -1.44952057320054, -1.13242472197818, 0.0246803689504844, 0.0132835863632136, 0.0113967825872708, 120.255090909087, 120.413526881719, 119.55807814408, 120.821270466038
4/11/2018, 120.34, 120.41, 120.22, 120.29, 871605, 0.208655977236442, 0.465255410826058, -0.396646947778778, -1.48035399527315, -1.13213578557099, 0.0205331232913295, 0.0147334937488368, 0.00579962954249271, 120.246181818178, 120.410903225805, 119.565960927963, 120.782968429684
4/12/2018, 120.21, 120.22, 120.02, 120.05, 163847, 0.209864774066498, 0.141430559904499, -0.507811882173454, -1.71338372716396, -1.21326072000128, -0.00209543810306911, 0.0113677073784556, -0.0134631454815247, 120.157999999996, 120.381763440859, 119.560244200246, 120.739677190105
4/13/2018, 119.95, 120.11, 119.95, 120.04, 335364, 0.206052589306472, -0.0476994005378687, -0.450845850879933, -1.63600336945322, -1.13278573345169, -0.0205982091317054, 0.00497452407642341, -0.0255727332081288, 120.11636363636, 120.36475268817, 119.556329670331, 120.697823971573
4/16/2018, 119.89, 120.02, 119.89, 120.01, 372221, 0.202048372463391, 0.0676924508750269, -0.366026049791648, -1.69125984409429, -1.16283281243918, -0.0372531071269862, -0.0034710021642585, -0.0337821049627276, 120.077999999996, 120.329354838708, 119.550920634922, 120.656982369823
4/17/2018, 119.94, 120.04, 119.92, 120.03, 979073, 0.196912721156086, -0.0619921346364165, -0.0779407471024077, -1.58469843685175, -1.09409423994401, -0.0482818379537662, -0.01243316932216, -0.0358486686316061, 120.030909090905, 120.293892473117, 119.548380952383, 120.618498018313
4/18/2018, 119.9, 119.93, 119.73, 119.75, 709798, 0.200030582249242, -0.491024493205676, -0.807620184373085, -1.67640294679222, -1.12132570275171, -0.0787085434396602, -0.0256882441456601, -0.0530202992940001, 119.89236363636, 120.219913978493, 119.53847863248, 120.576784747847
4/19/2018, 119.63, 119.68, 119.54, 119.63, 603200, 0.198996732534727, -0.765607740763542, -0.64069802413579, -1.97275701063654, -1.05530605974048, -0.111222816473443, -0.0427951586112167, -0.0684276578622265, 119.712181818178, 120.131935483869, 119.522959706962, 120.533193111931
4/20/2018, 119.56, 119.58, 119.4, 119.4, 173369, 0.199042547382519, -0.99624903911155, -0.695444876173876, -2.05140214625423, -1.13874401119827, -0.153777043876303, -0.064991535664234, -0.0887855082120693, 119.541272727269, 120.02610752688, 119.499689865692, 120.486552685527
4/23/2018, 119.33, 119.37, 119.26, 119.32, 353987, 0.195083775977197, -0.974477722501533, -0.909518671933888, -2.14433852499368, -1.13666014853038, -0.191746571968253, -0.0903425429250377, -0.101404029043215, 119.396909090905, 119.90651612903, 119.473179487181, 120.440204182042
4/24/2018, 119.21, 119.36, 119.19, 119.28, 275557, 0.192517826476519, -0.962945914787671, -0.961853349906988, -2.15692028135293, -1.13414315256616, -0.222500514809894, -0.116774137302009, -0.105726377507885, 119.266727272723, 119.793978494622, 119.44605860806, 120.391719557195
4/25/2018, 119.23, 119.28, 119.18, 119.22, 769696, 0.187177906601353, -0.832112546759931, -0.921512746106345, -2.09461635354319, -1.19271305703761, -0.24884619065665, -0.143188547972937, -0.105657642683713, 119.175272727268, 119.683655913977, 119.425223443225, 120.344268416017
4/26/2018, 119.34, 119.4, 119.31, 119.36, 388390, 0.185150657873346, -0.775182682648212, -0.891538966803683, -1.88014623761991, -1.18466839640048, -0.255483444489215, -0.165647527276193, -0.0898359172130223, 119.142545454541, 119.603763440858, 119.410791208793, 120.298005466721
4/27/2018, 119.4, 119.5, 119.38, 119.46, 354443, 0.181605586786996, -0.985466608999857, -0.403336101233792, -1.82620930621087, -1.22343875018795, -0.249794871913721, -0.182476996203699, -0.0673178757100228, 119.179999999996, 119.540967741934, 119.401282051284, 120.254983463168
4/30/2018, 119.48, 119.56, 119.44, 119.52, 640982, 0.177458778678847, -1.08900901403631, -0.364635808170662, -1.73509683034289, -1.17847669411776, -0.237705023064947, -0.193522601575948, -0.044182421488999, 119.263818181814, 119.484086021503, 119.395482295484, 120.214473144731
5/1/2018, 119.29, 119.31, 119.16, 119.18, 1111916, 0.184169991326657, -1.21641425116057, -0.800049198954869, -1.91419655241268, -1.317053485854, -0.252646537236828, -0.205347388708124, -0.0472991485287036, 119.260909090905, 119.384666666665, 119.370493284495, 120.168591225912
5/2/2018, 119.23, 119.32, 119.16, 119.26, 213880, 0.181552159885925, -1.76082817712986, -0.652330831847172, -1.95333411049154, -1.30369161222831, -0.255091922559672, -0.215296295478434, -0.0397956270812378, 119.275999999996, 119.289204301073, 119.348932844935, 120.126064507312
5/3/2018, 119.41, 119.52, 119.39, 119.44, 529566, 0.183098753002308, -1.37679750596664, -0.322767493429851, -1.76921012073386, -1.31859246730765, -0.239741817925889, -0.220185399967925, -0.0195564179579644, 119.355999999996, 119.227376344084, 119.33281807082, 120.085713543802
5/4/2018, 119.53, 119.54, 119.36, 119.44, 198016, 0.181478979451322, -1.58615735866712, -0.463788940110091, -1.7752121912984, -1.31269951412724, -0.224983282182308, -0.221144976410801, -0.00383830577150626, 119.400363636359, 119.185161290321, 119.318891330893, 120.043381167145
5/7/2018, 119.44, 119.44, 119.37, 119.4, 176473, 0.175394110890976, -1.52222372298695, -0.686403546604852, -1.74785756870133, -1.32482594371236, -0.214047297970893, -0.21972544072282, 0.00567814275192663, 119.412727272723, 119.151698924729, 119.305196581198, 120.001860051934
5/8/2018, 119.32, 119.37, 119.24, 119.31, 161353, 0.173455318065237, -1.3855862981892, -0.846556856568233, -1.77133069316533, -1.39886059349101, -0.21021942090529, -0.217824236759314, 0.00760481585402412, 119.381636363632, 119.100408602149, 119.295584859587, 119.961836545032
5/9/2018, 119.16, 119.23, 119.14, 119.17, 206800, 0.172108805055344, -1.49772446582068, -0.757963494457605, -2.06287585716538, -1.40565542299162, -0.215992800174064, -0.217457949442264, 0.00146514926819996, 119.288545454541, 119.060967741934, 119.280363858366, 119.921794451278
5/10/2018, 119.33, 119.34, 119.21, 119.25, 668451, 0.170521559610256, -1.1903788376465, -0.767615894201187, -1.9525330583218, -1.28962330647382, -0.211672880225947, -0.216300935599001, 0.00462805537305322, 119.253818181813, 119.037182795697, 119.272979242981, 119.884931255979
5/11/2018, 119.27, 119.28, 119.2, 119.23, 174424, 0.165377515594623, -1.87079778410936, -0.998444779581616, -1.91828246268446, -1.40097658542028, -0.207471542600217, -0.214535056999244, 0.00706351439902672, 119.238181818177, 119.027526881718, 119.263074481076, 119.847562935629
5/14/2018, 119.13, 119.19, 119.12, 119.16, 595664, 0.161816575403907, -1.96772118195849, -0.852953819184198, -1.9307496153878, -1.39608092251679, -0.207399593832477, -0.213107964365891, 0.00570837053341347, 119.222909090904, 119.011956989245, 119.2527985348, 119.812651633183
5/15/2018, 118.88, 118.93, 118.72, 118.8, 350286, 0.17271010074809, -2.08185054924718, -1.11113296694813, -1.96169503104607, -1.53634365485331, -0.233697644298417, -0.217225900352396, -0.0164717439460209, 119.034909090904, 118.944881720428, 119.226214896217, 119.771224272243
5/16/2018, 118.81, 118.84, 118.68, 118.68, 185761, 0.170981310839479, -2.30815064282189, -1.18275621961946, -1.97412549314958, -1.56017905475714, -0.261210958546101, -0.226022911991137, -0.0351880465549644, 118.842181818177, 118.86898924731, 119.195101343103, 119.727494874949
5/17/2018, 118.77, 118.8, 118.7, 118.73, 325635, 0.167417323944309, -1.93491213952883, -1.13287835167952, -1.8336427851953, -1.55948664738115, -0.275801606933342, -0.235978650979578, -0.0398229559537642, 118.734363636359, 118.800301075267, 119.168258852261, 119.685596829301
5/18/2018, 118.87, 119.01, 118.86, 118.96, 418936, 0.170507615402761, -1.46456137641767, -1.0292385920758, -1.68680095178574, -1.45102099208732, -0.265742410006752, -0.241931402785013, -0.0238110072217388, 118.744727272722, 118.790430107525, 119.14817826618, 119.646111247779
5/21/2018, 118.91, 119, 118.88, 118.99, 154787, 0.166983835884502, -1.37661041843108, -0.893882309272377, -1.6741764633258, -1.50320552881213, -0.252439706887543, -0.244033063605519, -0.0084066432820242, 118.783636363631, 118.793182795697, 119.131543345545, 119.604723793904
5/22/2018, 118.97, 119, 118.91, 118.98, 286553, 0.16243012523367, -1.42074615438632, -1.02248194266121, -1.87336206774995, -1.46673971997913, -0.239938276160103, -0.243214106116436, 0.00327582995633249, 118.823454545449, 118.79322580645, 119.11725763126, 119.564886428864
5/23/2018, 119.19, 119.35, 119.11, 119.28, 341142, 0.169430243840433, -0.60759870566959, -0.774682659770314, -1.61931795614899, -1.37043483767315, -0.203477744665264, -0.235266833826201, 0.0317890891609373, 118.956909090904, 118.841591397847, 119.116463980466, 119.530441164411
5/24/2018, 119.46, 119.58, 119.4, 119.45, 914193, 0.173287212314965, -0.226355593200485, -0.705025461607079, -1.57015460192462, -1.29431226388095, -0.159031712928112, -0.220019809646583, 0.0609880967184717, 119.159090909086, 118.902043010751, 119.124542124544, 119.499084324176
5/25/2018, 119.67, 119.78, 119.67, 119.78, 161306, 0.177944561992581, 0.468874013776204, -0.376492228342768, -1.25535140833375, -1.21494087605567, -0.0960722098528208, -0.195230289687831, 0.0991580798350101, 119.460363636358, 119.007569892471, 119.144354090356, 119.471161678283
5/29/2018, 120.05, 120.73, 120, 120.57, 252640, 0.207335901581636, 1.1306849931952, 0.315497452480764, -0.740628818492476, -0.99431714679769, 0.0173698191646281, -0.152710267917339, 0.170080087081967, 119.99054545454, 119.213010752686, 119.196959706962, 119.456366543665
5/30/2018, 120.3, 120.37, 120.12, 120.22, 1141373, 0.216258236325178, 0.806641403673012, 0.101869106919441, -0.849305928575316, -1.13563424168805, 0.0781307271507643, -0.106542068903718, 0.184672796054483, 120.250909090903, 119.371763440858, 119.231186813189, 119.435037037037
5/31/2018, 120.21, 120.3, 120.03, 120.21, 3627161, 0.216692761937129, 0.851821834328843, 0.220019847306766, -0.81926254184469, -1.08916002274469, 0.12404732768519, -0.0604241895859367, 0.184471517271127, 120.406363636358, 119.509354838708, 119.264481074483, 119.412785567856
6/1/2018, 119.63, 119.76, 119.58, 119.68, 617998, 0.233089948753669, 0.254088747807147, -0.201872185491211, -1.05097695540905, -1.15578641812754, 0.116329025224303, -0.0250735466238888, 0.141402571848192, 120.305272727267, 119.568731182794, 119.280305250307, 119.383199671997
6/4/2018, 119.56, 119.57, 119.4, 119.4, 634842, 0.233680023563628, -0.040184129570323, -0.539305100025929, -1.06594751194924, -1.27305967699896, 0.0866200529233225, -0.00273482671444653, 0.0893548796377691, 120.101636363631, 119.576924731181, 119.282588522591, 119.348526991936
6/5/2018, 119.56, 119.68, 119.48, 119.62, 250234, 0.233291465246801, 0.080646605064034, -0.476543531929211, -0.954195988759163, -1.26725069396705, 0.0799065270131791, 0.0137934440310786, 0.0661130829821005, 119.955999999994, 119.607698924729, 119.298200244202, 119.316957769578
6/6/2018, 119.42, 119.45, 119.3, 119.36, 280959, 0.23551448407491, 0.142890806462766, -0.519319033068908, -1.0952576014684, -1.33364513244779, 0.0529952856076505, 0.021633812346393, 0.0313614732612576, 119.684181818176, 119.600881720428, 119.297855921858, 119.281471368047
6/7/2018, 119.31, 119.82, 119.31, 119.64, 288706, 0.244529073706303, 0.28972512766817, -0.575454315881205, -0.913619331220191, -1.25562097251419, 0.0536432271206024, 0.0280356953012349, 0.0256075318193675, 119.548363636358, 119.625075268815, 119.307826617829, 119.251225912259
6/8/2018, 119.55, 119.64, 119.51, 119.54, 370654, 0.237934460927815, 0.0806668487931168, -0.607418876226982, -0.956770570171761, -1.24672389964938, 0.0455623468003239, 0.0315410256010527, 0.0140213211992712, 119.392363636358, 119.643204301073, 119.312527472529, 119.222534918682
6/11/2018, 119.38, 119.47, 118.89, 119.46, 298582, 0.253394870135154, 0.0205731490003907, -0.745977306828709, -0.907380509795951, -1.34144793169479, 0.0323301773550781, 0.0316988559518578, 0.000631321403220371, 119.269818181812, 119.656688172041, 119.312625152627, 119.192620472871
6/12/2018, 119.36, 119.42, 119.34, 119.4, 470191, 0.245871219656852, 0.00558023914197252, -0.727454937121404, -0.875251458374539, -1.3147815700215, 0.0168083331759732, 0.0287207513966809, -0.0119124182207077, 119.301999999994, 119.666559139783, 119.307653235655, 119.162668580019
6/13/2018, 119.4, 119.44, 119.09, 119.28, 356766, 0.248484007760536, -0.0168806081408676, -0.667668225493654, -0.857789233189496, -1.37508752345378, -0.0051168533823045, 0.0219532304408838, -0.0270700838231883, 119.286545454539, 119.639311827955, 119.289811965814, 119.135287412874
6/14/2018, 119.35, 119.44, 119.33, 119.44, 182390, 0.242441508903155, 0.207657211261915, -0.526430912985713, -0.752459290427355, -1.34956587337267, -0.00947286161590455, 0.0156680120295261, -0.0251408736454307, 119.37563636363, 119.637053763439, 119.292705738708, 119.109841465081
6/15/2018, 119.6, 119.66, 119.47, 119.48, 166731, 0.239448887949642, 0.17782066181448, -0.410779455426761, -0.84940005763993, -1.38684687110016, -0.00958685254974512, 0.0106170391136719, -0.020203891663417, 119.414545454539, 119.650709677417, 119.290515262517, 119.085355473554
6/18/2018, 119.57, 119.6, 119.49, 119.53, 169787, 0.232400949348381, 0.230178689007686, -0.592487692002589, -0.771987417817773, -1.35406344752107, -0.00557830581642804, 0.00737797012765189, -0.0129562759440799, 119.42563636363, 119.670451612901, 119.287614163616, 119.061603116031
6/19/2018, 119.71, 119.79, 119.66, 119.7, 299412, 0.231327829589235, 0.40795471195358, -0.468732559629766, -0.740112759804093, -1.3312338627968, 0.011187117473952, 0.00813979959691191, 0.00304731787704005, 119.532363636357, 119.70851612903, 119.296205128207, 119.039010796774
6/20/2018, 119.72, 119.72, 119.51, 119.52, 268070, 0.228877544693272, 0.559875242117102, -0.48191588903689, -0.70522723341406, -1.2913524475392, 0.00983595774448531, 0.00847903122642659, 0.00135692651805873, 119.520545454539, 119.715806451611, 119.297870573873, 119.015944786114
6/21/2018, 119.62, 119.76, 119.62, 119.68, 1008251, 0.227169718705321, 0.777320233874761, -0.393333773599936, -0.557546378688384, -1.41227460075302, 0.0214287988938366, 0.0110689847599086, 0.010359814133928, 119.611272727266, 119.732709677417, 119.304730158732, 118.995523575236
6/22/2018, 119.64, 119.76, 119.62, 119.72, 160927, 0.221586103724693, 0.769334639388279, -0.212511951705252, -0.499205207510345, -1.3287887458831, 0.0334581895505295, 0.0155468257180328, 0.0179113638324967, 119.69363636363, 119.756731182794, 119.316229548232, 118.97633565669
