Date,TLH_Open,TLH_High,TLH_Low,TLH_Close,TLH_Volume,TLH_ATRPercentOfClose20,TLH_SQN25,TLH_SQN50,TLH_SQN100,TLH_SQN200,TLH_MACD,TLH_MACD_Avg,TLH_MACD_Diff,TLH_LinReg10,TLH_LinReg30,TLH_LinReg90,TLH_LinReg270
4/11/2018, 132.1, 132.1, 131.71, 131.81, 10838, 0.468190846057637, 0.94564151289202, -0.248331940556117, -0.862922161420461, -0.692609806837331, 0.269361414959178, 0.221717378414929, 0.0476440365442495, 131.525090909076, 131.94417204302, 129.183411477412, 132.713532868662
4/12/2018, 131.55, 131.55, 131.1, 131.2, 10446, 0.473907192438371, 0.651497503586397, -0.286044667056676, -1.15347135736086, -0.771561466099788, 0.224753015027034, 0.22232450573735, 0.00242850928968397, 131.369272727258, 131.937354838719, 129.185860805861, 132.632341670084
4/13/2018, 131.05, 131.41, 131.05, 131.32, 23724, 0.463507405311594, 0.502539491994458, -0.299531405830119, -1.0076974825767, -0.666623403854267, 0.196814775592713, 0.217222559708422, -0.020407784115709, 131.380727272712, 131.96858064517, 129.213282051283, 132.557299166325
4/16/2018, 130.85, 131.29, 130.85, 131.29, 16496, 0.45833195858209, 0.723168680248488, 0.0305394908011401, -1.092164586816, -0.637082973155127, 0.170289775744237, 0.207836002915585, -0.0375462271713481, 131.416181818166, 131.944881720439, 129.240461538462, 132.48504797048
4/17/2018, 131.29, 131.56, 131.29, 131.5, 7322, 0.444986180229129, 0.622518653583129, 0.28527447466417, -1.01082586404195, -0.549905464683313, 0.164319593233387, 0.199132720979146, -0.0348131277457589, 131.447272727257, 131.92505376345, 129.288713064714, 132.420494191609
4/18/2018, 131.38, 131.38, 130.77, 130.77, 19079, 0.453008324272569, 0.0897241339217111, -0.271689589385809, -1.16738378529253, -0.588256991300456, 0.0995358936225159, 0.17921335550782, -0.0796774618853038, 131.209454545439, 131.806451612912, 129.315731379732, 132.348339483395
4/19/2018, 130.19, 130.21, 129.9, 130.15, 23112, 0.465830992215657, -0.411607303308438, -0.249804906160046, -1.38423489616353, -0.580189602101506, -0.0018135678232909, 0.143007970841598, -0.144821538664888, 130.681090909075, 131.600258064525, 129.309308913309, 132.266297116305
4/20/2018, 129.9, 129.9, 129.52, 129.52, 11724, 0.469012573000497, -0.663236404747294, -0.215775550058345, -1.47000331175572, -0.668487147732179, -0.131454159351222, 0.0881155448030337, -0.219569704154255, 130.147454545439, 131.342946236568, 129.27665934066, 132.176703567036
4/23/2018, 129.42, 129.5, 129.23, 129.47, 74696, 0.456933521528332, -0.554725554051655, -0.231431276482574, -1.4870187762048, -0.619830824400834, -0.235514974259445, 0.023389440990538, -0.258904415249983, 129.716181818166, 131.052537634418, 129.245042735043, 132.089578515786
4/24/2018, 129.2, 129.37, 129.13, 129.17, 11983, 0.448255971825188, -0.60974845155302, -0.201484261536304, -1.55970265286228, -0.622246971948406, -0.338291795349818, -0.0489468062775332, -0.289344989072285, 129.283090909075, 130.755268817214, 129.201064713065, 131.994903649037
4/25/2018, 128.78, 128.88, 128.51, 128.68, 38287, 0.453109750440057, -0.650488143252117, -0.447376432621782, -1.53577673395625, -0.685736706514858, -0.454048087710078, -0.129967062564042, -0.324081025146036, 128.850909090894, 130.428473118289, 129.155833943835, 131.896902009021
4/26/2018, 129.06, 129.23, 129.01, 129.23, 14750, 0.449902147738878, -0.435336458821359, -0.344571863187889, -1.320350514082, -0.641207050633429, -0.495691358502739, -0.203111921751782, -0.292579436750958, 128.657454545439, 130.217118279579, 129.143223443224, 131.803567035671
4/27/2018, 129.45, 129.74, 129.45, 129.68, 20320, 0.445587691430294, -0.605222724314315, 0.095109745787691, -1.38482408750707, -0.648997540633884, -0.486771512445671, -0.259843839890559, -0.226927672555111, 128.750909090893, 130.07352688173, 129.15876923077, 131.719410960777
4/30/2018, 129.83, 130.14, 129.73, 129.95, 11770, 0.440127904836063, -0.486720637649034, 0.110785728308899, -1.29959820773971, -0.585481821319488, -0.452697313826093, -0.298414534677666, -0.154282779148427, 129.021090909075, 129.952494623666, 129.178590964591, 131.644139128059
5/1/2018, 129.49, 129.53, 129.3, 129.36, 154591, 0.445152212212229, -0.584889368782924, -0.202450231289201, -1.49666115745777, -0.671483246814125, -0.467907587684522, -0.332313145279037, -0.135594442405485, 129.20254545453, 129.750494623666, 129.155140415141, 131.558886975537
5/2/2018, 129.55, 129.64, 129.34, 129.36, 23590, 0.43449014891145, -1.10713949100515, -0.117831187457823, -1.5637409931779, -0.696142022757217, -0.474492188711139, -0.360748953965458, -0.113743234745681, 129.354727272712, 129.530430107537, 129.121018315019, 131.476746754135
5/3/2018, 129.74, 130, 129.7, 129.76, 60393, 0.436154156751124, -0.937518000211194, 0.272639924571821, -1.37733427063768, -0.722278187102082, -0.442334913860606, -0.377066145944487, -0.0652687679161185, 129.597999999984, 129.372537634418, 129.109433455434, 131.399863331967
5/4/2018, 129.97, 129.97, 129.56, 129.8, 15091, 0.43001228976136, -1.16370576511579, 0.18836457865778, -1.33834965817562, -0.715732601454945, -0.408908730842569, -0.383434662924104, -0.0254740679184654, 129.750363636348, 129.276473118289, 129.106393162394, 131.320813721471
5/7/2018, 129.8, 129.8, 129.6, 129.71, 30542, 0.41650462917642, -1.16451468256123, -0.072216893415156, -1.34127529816111, -0.734097103318297, -0.385239684536799, -0.383795667246643, -0.00144401729015642, 129.846363636348, 129.177978494634, 129.106954822955, 131.243644116442
5/8/2018, 129.49, 129.62, 129.29, 129.52, 20059, 0.412473553721045, -0.99102784157577, -0.162427887319114, -1.34315081662652, -0.802837249571777, -0.377462059259756, -0.382528945649265, 0.00506688638950964, 129.80363636362, 129.041677419365, 129.124048840049, 131.169808664754
5/9/2018, 129.05, 129.18, 129.01, 129.01, 6201, 0.41316483950122, -1.16916121875597, -0.221371985810502, -1.6013646339147, -0.833288756735827, -0.407750676957136, -0.387573291910839, -0.0201773850462963, 129.46763636362, 128.913333333343, 129.119848595849, 131.092449364494
5/10/2018, 129.43, 129.56, 129.22, 129.49, 220682, 0.412288795635569, -0.659089571106236, -0.220476150633613, -1.51284088098305, -0.674039047833028, -0.388543745786023, -0.387767382685876, -0.00077636310014717, 129.389454545439, 128.869440860225, 129.144766788767, 131.024898728988
5/11/2018, 129.7, 129.71, 129.38, 129.49, 623112, 0.404416652556239, -1.18854922274222, -0.370233389552864, -1.54022977254318, -0.718009222121906, -0.369067731383751, -0.384027452425451, 0.0149597210417001, 129.387090909075, 128.871247311838, 129.160683760684, 130.957032390325
5/14/2018, 129.18, 129.3, 129.09, 129.13, 13962, 0.400755182548843, -1.36346447199768, -0.263033372835432, -1.50499687683176, -0.718893504623965, -0.378320794386156, -0.382886120817592, 0.00456532643143664, 129.324727272711, 128.839376344096, 129.170742368743, 130.891981139812
5/15/2018, 128.35, 128.35, 127.83, 128.12, 12995, 0.434452395304445, -1.66609733882372, -0.510991122460743, -1.51460433967106, -0.869499767307737, -0.46182879765712, -0.398674656185498, -0.0631541414716219, 128.840181818166, 128.657096774204, 129.140976800977, 130.808874402078
5/16/2018, 128.24, 128.26, 127.78, 127.78, 10562, 0.432610258585734, -1.93066649776172, -0.646007326128036, -1.45784971188101, -0.908609656080185, -0.549114796827723, -0.428762684313943, -0.12035211251378, 128.305818181802, 128.447204301085, 129.096510378511, 130.719475194753
5/17/2018, 127.77, 127.85, 127.49, 127.56, 14092, 0.425799560206811, -1.79012188619481, -0.70409744192388, -1.51575318932499, -0.964457517356059, -0.628793402481904, -0.468768827947535, -0.160024574534369, 127.86163636362, 128.195139784957, 129.045772893774, 130.628001640017
5/18/2018, 127.92, 128.21, 127.84, 128.21, 6944, 0.427807833281194, -1.42738526479595, -0.634749811885897, -1.38729248122632, -0.881002649769361, -0.632202071840794, -0.501455476726187, -0.130746595114607, 127.769999999984, 128.104365591408, 129.005770451771, 130.54299794998
5/21/2018, 128.1, 128.31, 128.1, 128.31, 83487, 0.414284001166961, -1.36100523298047, -0.45709284499036, -1.40127741838541, -0.961694066582347, -0.619690891744881, -0.525102559729926, -0.0945883320149552, 127.78163636362, 128.048451612914, 128.972327228328, 130.453154024874
5/22/2018, 128.31, 128.31, 128.06, 128.24, 13131, 0.403531980507222, -1.50615324258674, -0.62871763103165, -1.64333500599108, -0.899757858041222, -0.608410726236713, -0.541764193031283, -0.0666465332054296, 127.807454545438, 127.998451612914, 128.944976800978, 130.366546672134
5/23/2018, 128.71, 129.01, 128.71, 128.95, 17880, 0.411101156426784, -0.812062406204227, -0.510984478341106, -1.43178905747683, -0.825974316638193, -0.536001357519666, -0.54061162592896, 0.00461026840929368, 128.046363636347, 128.072408602161, 128.953804639805, 130.291529041958
5/24/2018, 129.4, 129.66, 129.33, 129.46, 10045, 0.416429162792925, -0.302866494651172, -0.505306760427992, -1.34164113855856, -0.747974200099049, -0.432478332370749, -0.518984967217318, 0.0865066348465684, 128.560727272711, 128.188860215064, 128.994014652015, 130.225990979911
5/25/2018, 129.96, 130.21, 129.89, 130.1, 71560, 0.422485576052371, 0.269807225637766, -0.288117257439074, -1.07489905035339, -0.720104835261902, -0.295387890076086, -0.474265551789071, 0.178877661712986, 129.297818181802, 128.405741935494, 129.059750915752, 130.165377067105
5/29/2018, 130.91, 132.13, 130.77, 131.99, 39060, 0.472513862960776, 0.883056616841651, 0.342108538343011, -0.67430238539292, -0.548912485523859, -0.0338453738614248, -0.386181516203542, 0.352336142342117, 130.582545454529, 128.868301075279, 129.19497924298, 130.1361432281
5/30/2018, 131.21, 131.45, 131.02, 131.34, 15470, 0.488036771231789, 0.747995828205531, 0.212132965641308, -0.790373387692208, -0.625733791214426, 0.119600704356458, -0.285025072091542, 0.404625776448, 131.284727272711, 129.257870967753, 129.292752136753, 130.094821648217
5/31/2018, 131.4, 131.72, 131.06, 131.27, 15435, 0.489021193394561, 0.909116378254889, 0.298488446465071, -0.759631943636146, -0.590425157617484, 0.232874974135626, -0.181445062846108, 0.414320036981735, 131.719090909074, 129.590924731193, 129.389006105007, 130.0496832035
6/1/2018, 130.39, 130.72, 130.23, 130.45, 203635, 0.507352406700337, 0.421173064208625, 0.0563258187331079, -0.889047113910098, -0.631542218418896, 0.253555670126303, -0.094444916251626, 0.348000586377929, 131.635818181802, 129.775376344097, 129.461460317461, 129.992390323904
6/4/2018, 130.32, 130.32, 129.8, 129.8, 15765, 0.509436944386409, 0.0513237824610778, -0.323516898519058, -0.828279722308952, -0.727761676916462, 0.215017119462317, -0.0325525091088374, 0.247569628571154, 131.300363636347, 129.83341935485, 129.498275946277, 129.923214432145
6/5/2018, 130.16, 130.4, 130.1, 130.16, 61537, 0.505675089215489, 0.0807680592412768, -0.230142953596437, -0.737163217651904, -0.753290326105746, 0.211090709461018, 0.0161761346051337, 0.194914574855885, 131.022545454529, 129.932000000011, 129.564652014653, 129.858022413558
6/6/2018, 129.67, 129.67, 129.27, 129.46, 27367, 0.517362398668883, 0.0445635009727047, -0.320950948672761, -0.907800071313754, -0.823341416495838, 0.149768414337927, 0.0428945905516925, 0.106873823786235, 130.387999999983, 129.917311827968, 129.593252747253, 129.782334290011
6/7/2018, 129.44, 130.64, 129.44, 130.19, 63196, 0.534824866157845, 0.276698091082525, -0.386021280004307, -0.763844977097154, -0.760332883241152, 0.158250736798919, 0.0659658198011379, 0.0922849169977816, 130.081090909074, 129.96070967743, 129.645443223444, 129.717788164549
6/8/2018, 129.96, 130.13, 129.87, 129.88, 14418, 0.521615390043389, 0.0503437769154559, -0.489412265449873, -0.865146372783443, -0.754633602177104, 0.13836365910538, 0.0804453876619863, 0.0579182714433938, 129.701454545438, 129.991698924742, 129.675528693529, 129.654779827799
6/11/2018, 129.61, 129.79, 129.58, 129.75, 7512, 0.507591803590701, -0.00391873286112079, -0.647433451671753, -0.839096536638427, -0.839622164113367, 0.110835451122085, 0.0865234003540061, 0.0243120507680792, 129.381999999983, 130.032000000011, 129.705482295483, 129.589383900507
6/12/2018, 129.46, 129.76, 129.46, 129.67, 22572, 0.49407754060383, -0.000737902153678524, -0.645258966759843, -0.725579655133155, -0.813575035131425, 0.0816229183588462, 0.0855433039549741, -0.00392038559612795, 129.431999999983, 130.079698924742, 129.706376068377, 129.524560065602
6/13/2018, 129.79, 130.51, 129.18, 129.59, 55420, 0.520979110699851, 0.0344326142974925, -0.508888268085305, -0.657030391665333, -0.856399477925247, 0.0514236642752905, 0.0787193760190374, -0.0272957117437469, 129.450909090892, 130.079720430119, 129.690471306472, 129.469811124779
6/14/2018, 130.01, 130.23, 129.84, 130.23, 14010, 0.517069790430883, 0.400877017691821, -0.306362403779563, -0.530757400067345, -0.798531697394355, 0.0782313864118009, 0.0786217780975901, -0.000390391685789179, 129.772363636347, 130.159462365603, 129.728156288157, 129.424685800192
6/15/2018, 130.75, 130.75, 130.31, 130.32, 7234, 0.510827953249104, 0.27847034854711, -0.136059077656573, -0.605748008251435, -0.827443846285919, 0.105522548924341, 0.0840019322629404, 0.0215206166614009, 130.017636363619, 130.271677419366, 129.755296703297, 129.38213557469
6/18/2018, 130.45, 130.5, 130.21, 130.35, 13813, 0.496298764281182, 0.288089576501802, -0.36462050320232, -0.521132685264879, -0.813644394453614, 0.128095140078898, 0.0928205738261319, 0.035274566252766, 130.150363636346, 130.386752688183, 129.767579975581, 129.338832854996
6/19/2018, 130.85, 130.91, 130.78, 130.82, 6505, 0.491193370492658, 0.554388331662591, -0.232033903086467, -0.52700519649614, -0.794927256974427, 0.181813322435545, 0.110619123548014, 0.0711941988875305, 130.487454545437, 130.551913978506, 129.800334554335, 129.299535055352
6/20/2018, 130.52, 130.56, 130.16, 130.16, 11357, 0.494353264378127, 0.69413166483359, -0.374625293309245, -0.568462354530512, -0.78896332918483, 0.169178698100296, 0.122331038458471, 0.0468476596418254, 130.420545454528, 130.613505376355, 129.794932844933, 129.253962279624
6/21/2018, 130.51, 130.73, 130.43, 130.64, 23035, 0.489725733671801, 0.970968762031186, -0.292035401875048, -0.382742059213359, -0.883520306428634, 0.195642411819449, 0.136993313130667, 0.0586490986887826, 130.627272727255, 130.697870967753, 129.816952380953, 129.216701380348
6/22/2018, 130.37, 130.67, 130.37, 130.67, 10242, 0.476611933531337, 1.06207465559437, -0.126529362265219, -0.289882022022354, -0.813312008236392, 0.216539709897717, 0.152902592484077, 0.0636371174136401, 130.757818181801, 130.807526881732, 129.845257631258, 129.180498838323
6/25/2018, 130.78, 131.02, 130.78, 130.89, 8924, 0.465390307027374, 0.928400316420979, -0.0996396752755214, -0.2798050739455, -0.9065056763085, 0.247994405430319, 0.171920955073325, 0.0760734503569939, 130.895272727255, 130.937483870979, 129.86141880342, 129.152078994124
6/26/2018, 130.85, 130.96, 130.78, 130.93, 67955, 0.448859622870788, 0.907137258531619, -0.0810721279055739, -0.0393506637281244, -0.890310165016669, 0.273003133777166, 0.192137390814093, 0.080865742963073, 130.968363636346, 131.039483870979, 129.883140415141, 129.125483668171
6/27/2018, 131.47, 131.64, 131.32, 131.63, 50267, 0.451118520864154, 1.14888420386489, 0.0483987554382367, 0.224983800196055, -0.711791769732328, 0.345326175829229, 0.22277514781712, 0.122551028012108, 131.198545454528, 131.151354838721, 129.943404151405, 129.107256252564
6/28/2018, 131.6, 131.65, 131.45, 131.53, 20089, 0.436491251853427, 0.890217723269803, 0.216334147256763, -0.0149650111703496, -0.674440476074566, 0.390076978852051, 0.256235514024106, 0.133841464827944, 131.410909090892, 131.205225806463, 129.992131868133, 129.095377887113
6/29/2018, 131.56, 131.71, 131.37, 131.37, 38943, 0.428112275545918, 0.665400299584069, 0.343856160461799, 0.0936777586212696, -0.658517604109991, 0.407929294851641, 0.286574270189613, 0.121355024662028, 131.515090909073, 131.199935483883, 130.014576312577, 129.078314063142
7/2/2018, 131.25, 131.29, 130.94, 130.95, 225721, 0.424429585006063, 0.304035393923994, 0.405468463690303, 0.162084125959484, -0.718605692587849, 0.383763111719105, 0.306012038495512, 0.0777510732235934, 131.422909090892, 131.160107526893, 130.023562881564, 129.059766024328
7/3/2018, 131.11, 131.47, 131.11, 131.47, 33289, 0.421389681666667, -0.219133448761278, 0.556124133803561, 0.266894338652178, -0.655714556721793, 0.401937605142706, 0.325197151824951, 0.0767404533177554, 131.571636363619, 131.17524731184, 130.069597069598, 129.047145278121
7/5/2018, 131.46, 131.78, 131.46, 131.56, 16928, 0.412208090424756, 0.108903016162686, 0.665143071710417, 0.368130167005173, -0.603612504748306, 0.418775882267823, 0.343912897913525, 0.0748629843542982, 131.583999999983, 131.176752688184, 130.120236874238, 129.034715320488
7/6/2018, 131.9, 131.94, 131.61, 131.81, 24936, 0.40526964234479, 0.253877049071503, 0.876018833467771, 0.357384098404563, -0.555477389878179, 0.447138909847098, 0.36455810030024, 0.0825808095468582, 131.702363636346, 131.23589247313, 130.173357753358, 129.025326499933
7/9/2018, 131.35, 131.39, 131.26, 131.28, 10705, 0.407508089424082, 0.404581189113082, 0.576813951336908, 0.199664871336798, -0.591760680138318, 0.421985852710122, 0.376043650782216, 0.0459422019279061, 131.579818181801, 131.243333333345, 130.21243956044, 129.008343310101
7/10/2018, 131.23, 131.3, 131.12, 131.23, 32568, 0.394138374461738, 0.733462057385466, 0.441453665596542, 0.395357052603132, -0.585936262361276, 0.393481481987862, 0.379531217023345, 0.013950264964517, 131.45072727271, 131.275354838722, 130.258315018316, 128.990656279897
