Date,VNQI_Open,VNQI_High,VNQI_Low,VNQI_Close,VNQI_Volume,VNQI_ATRPercentOfClose20,VNQI_SQN25,VNQI_SQN50,VNQI_SQN100,VNQI_SQN200,VNQI_MACD,VNQI_MACD_Avg,VNQI_MACD_Diff,VNQI_LinReg10,VNQI_LinReg30,VNQI_LinReg90,VNQI_LinReg270
1/8/2018, 62.52, 62.69, 62.49, 62.69, 317643, 0.69336091728232, 0.823682605169658, 1.13836219718867, 1.29920533634687, 1.45647139957241, 0.459156822743566, 0.195468299734414, 0.263688523009152, 62.593090909087, 61.0748172043004, 60.7581587301592, 62.1502927407588
1/9/2018, 62.7, 62.76, 62.57, 62.66, 671612, 0.674169424021819, 0.805051803139031, 1.1180488159129, 1.17936590843412, 1.4351973057855, 0.538098911637768, 0.263994422115085, 0.274104489522683, 62.8819999999961, 61.3452688172036, 60.8396263736268, 62.2004714505475
1/10/2018, 62.56, 62.59, 62.25, 62.38, 701572, 0.676198834622424, 0.838164383858755, 0.991531126264497, 1.28179772198426, 1.42766983257285, 0.571479762917974, 0.325491490275662, 0.245988272642312, 62.9274545454506, 61.5437204301068, 60.9188498168503, 62.2455745113885
1/11/2018, 62.33, 62.54, 62.27, 62.51, 730148, 0.662649482299783, 0.77879504550806, 1.09353185417315, 1.26031094601973, 1.44294234066943, 0.601490632007398, 0.38069131862201, 0.220799313385388, 62.9572727272688, 61.763612903225, 60.9988253968259, 62.2919851499852
1/12/2018, 62.51, 62.86, 62.39, 62.85, 533097, 0.663502119039483, 1.00777230216381, 1.07307527570991, 1.25657864567182, 1.48104360788692, 0.645271334205582, 0.433607321738724, 0.211664012466858, 63.0538181818142, 61.9870967741928, 61.0843272283277, 62.342893015031
1/16/2018, 62.96, 63.03, 62.69, 62.79, 429538, 0.658003707159578, 0.973378888155065, 1.07414705626329, 1.17801131576109, 1.52776969179438, 0.66743260989697, 0.480372379370373, 0.187060230526597, 62.9956363636324, 62.1991827956981, 61.1733943833949, 62.392125705595
1/17/2018, 62.98, 63.39, 62.91, 63.15, 429118, 0.669045924527671, 0.948067133998057, 1.05071480499229, 1.25332869359694, 1.56639783288422, 0.705907311821591, 0.525479365860617, 0.180427945960974, 63.0989090909051, 62.4434408602143, 61.290063492064, 62.4460874234464
1/18/2018, 62.77, 62.9, 62.68, 62.85, 549665, 0.676018100671859, 0.851379038279997, 0.993930959638493, 1.20592090113488, 1.49957003750282, 0.704075157354318, 0.561198524159357, 0.142876633194961, 63.0621818181778, 62.6092688172035, 61.3919194139199, 62.4947165572071
1/19/2018, 63.19, 63.44, 63.19, 63.43, 466828, 0.682852762823033, 0.996511079521028, 1.18809528515863, 1.31547811876234, 1.55225660110321, 0.740883866448563, 0.597135592617198, 0.143748273831365, 63.1712727272687, 62.8506666666659, 61.5225592185597, 62.5513613493425
1/22/2018, 63.5, 63.87, 63.47, 63.87, 384159, 0.678686131338214, 0.949472853246143, 1.30424058033825, 1.37957289797564, 1.59966144619728, 0.79637919275946, 0.63698431264565, 0.159394880113809, 63.4694545454505, 63.1106666666659, 61.6660659340664, 62.6137849340332
1/23/2018, 63.94, 64.24, 63.92, 64.24, 581330, 0.669836535618666, 1.15113264753713, 1.3239862635027, 1.47607401903534, 1.61908492897988, 0.860298560179572, 0.681647162152435, 0.178651398027137, 63.8805454545414, 63.3958064516121, 61.8173699633705, 62.6808431190336
1/24/2018, 64.6, 64.71, 64.28, 64.49, 667936, 0.670317632124918, 1.24667505646926, 1.42003235775812, 1.5255049357676, 1.63136632193237, 0.920516884395553, 0.729421106601059, 0.191095777794495, 64.2874545454505, 63.7146666666659, 61.9812161172166, 62.7506702442842
1/25/2018, 64.66, 64.73, 64.16, 64.39, 526989, 0.682052257974052, 1.07009520245738, 1.41537727996292, 1.35660786613647, 1.64335584373015, 0.949229054258282, 0.773382696132503, 0.175846358125779, 64.5039999999959, 63.9926021505368, 62.1476166056171, 62.818025023581
1/26/2018, 64.93, 65.2, 64.84, 65.14, 668524, 0.702663150850503, 3.95149463832545, 1.69267705221891, 1.55487233345936, 1.67528351083025, 1.02073597874607, 0.822853352655216, 0.197882626090851, 64.8959999999959, 64.3497849462358, 62.3465811965817, 62.8955175547295
1/29/2018, 64.21, 64.24, 64, 64.02, 746717, 0.768242795440201, 2.61076424418999, 1.28096697990113, 1.31840145435217, 1.43677209701512, 0.975782874242249, 0.853439256972623, 0.122343617269626, 64.8256363636323, 64.5742795698916, 62.493240537241, 62.9554290009567
1/30/2018, 63.92, 63.99, 63.61, 63.68, 409087, 0.765919575626218, 2.25993821280777, 1.25750627112039, 1.1307729362125, 1.39677511049603, 0.902320665594047, 0.863215538696908, 0.0391051268971393, 64.5619999999959, 64.7252903225798, 62.6178437118442, 63.0003690036901
1/31/2018, 63.93, 64.05, 63.62, 63.82, 501949, 0.759715929913564, 2.14174892088446, 1.14634738431316, 1.008943769, 1.33812386035724, 0.845650038697663, 0.859702438697059, -0.0140523999993959, 64.3701818181777, 64.8760215053755, 62.7450231990237, 63.0511272379391
2/1/2018, 63.45, 63.62, 63.29, 63.37, 733497, 0.768673143675706, 1.79473841532968, 1.09286353224854, 0.885832421223892, 1.29581029297506, 0.75571550151448, 0.838905051260543, -0.083189549746063, 63.9263636363595, 64.9779139784938, 62.847516483517, 63.0986095394287
2/2/2018, 62.87, 62.87, 62.15, 62.23, 485569, 0.841640306266962, 0.904068923432534, 0.684970140227411, 0.52528700138714, 1.17471467935072, 0.585701656125778, 0.78826437223359, -0.202562716107812, 63.1763636363594, 64.7768387096766, 62.8785225885231, 63.1279215525489
2/5/2018, 61.45, 61.69, 59.8, 59.85, 687766, 1.03436111020958, -0.183742513216589, -0.106885340217034, 0.00272907753357764, 0.7445268535333, 0.255967712802715, 0.681805040347415, -0.4258373275447, 61.7576363636321, 64.2420215053755, 62.8015921855927, 63.1205135984693
2/6/2018, 59.44, 60.93, 59.15, 60.69, 702907, 1.11568935283805, 0.0843226916360022, 0.0591321423057394, 0.233808083288554, 0.8490438348961, 0.0617206892555586, 0.557788170129044, -0.496067480873485, 60.9223636363594, 63.8208172043003, 62.7529401709407, 63.1255678556785
2/7/2018, 59.86, 60.4, 59.55, 59.55, 529303, 1.17591313992534, -0.478678605814848, -0.255251262834987, -0.0500966950239446, 0.667093329350005, -0.182110690324187, 0.409808398038398, -0.591919088362585, 59.9369090909048, 63.2710752688164, 62.6538046398051, 63.1134831214979
2/8/2018, 59.64, 59.64, 58.12, 58.14, 415155, 1.27492855363651, -0.923286102174216, -0.474906375136757, -0.422081691061366, 0.44168487177563, -0.48354996845277, 0.231136724740164, -0.714686693192934, 58.7138181818139, 62.5490107526874, 62.5034627594633, 63.0777873445401
2/9/2018, 58.45, 58.64, 57.16, 58.43, 515958, 1.33181805242179, -0.852776180852699, -0.465583328419751, -0.385646807955181, 0.497169312578142, -0.691075898970006, 0.0466941999981301, -0.737770098968136, 58.0818181818139, 61.9019999999992, 62.362505494506, 63.0460625939592
