Date,MDY_Open,MDY_High,MDY_Low,MDY_Close,MDY_Volume,MDY_ATRPercentOfClose20,MDY_SQN25,MDY_SQN50,MDY_SQN100,MDY_SQN200,MDY_MACD,MDY_MACD_Avg,MDY_MACD_Diff,MDY_LinReg10,MDY_LinReg30,MDY_LinReg90,MDY_LinReg270
4/18/2018, 349.64, 351.47, 349.07, 349.75, 584528, 1.48313112812199, -0.134393728202365, 0.543728264777643, 0.377639112942718, 0.637026006963663, 0.451615587229185, -0.823099226392497, 1.27471481362168, 348.181999999972, 339.628043010754, 343.09417094017, 351.929932485991
4/19/2018, 348.88, 349.68, 346.31, 347.93, 937295, 1.46578006052262, -0.135240340898977, 0.35909570045895, 0.332002073732788, 0.558082269234783, 0.723770159601713, -0.513725349193655, 1.23749550879537, 349.877454545426, 340.383741935485, 343.079189255188, 352.046055213885
4/20/2018, 347.34, 348.07, 344.83, 345.83, 1091790, 1.44779057234697, -0.169596012242984, 0.300023486344153, 0.267329028004601, 0.544014801354573, 0.761227215909628, -0.258734836172998, 1.01996205208263, 349.275454545426, 340.842193548388, 342.997296703295, 352.12574907749
4/23/2018, 346.04, 347.8, 344.16, 345.8, 590159, 1.42815194607581, -0.238426897455687, 0.762346030151202, 0.28522649424648, 0.623006742668325, 0.779505796026513, -0.0510867097330962, 0.830592505759609, 348.219090909062, 341.703462365593, 342.907897435896, 352.198473418067
4/24/2018, 346.94, 348.4, 340.63, 343.21, 1367322, 1.48017888699445, -0.211538472988508, 0.517737336914107, 0.0749963957771368, 0.515234196780701, 0.578333677359979, 0.0747973676855188, 0.50353630967446, 346.865454545426, 342.317548387098, 342.684053724052, 352.246995489954
4/25/2018, 342.5, 344.84, 340.39, 343.34, 870753, 1.47044208660539, -0.218980258426698, 0.396463859248752, 0.0334813125282721, 0.531650454159143, 0.424499867266718, 0.144737867601759, 0.279761999664959, 345.442181818153, 342.897139784948, 342.466788766787, 352.302457017903
4/26/2018, 343.75, 345.73, 342.66, 344.65, 1270931, 1.43614828583879, -0.203309495794922, 0.407707826778778, 0.0141659475730769, 0.544616670094189, 0.403638621555274, 0.196518018392462, 0.207120603162812, 344.678545454516, 343.586000000001, 342.242727716726, 352.386688533552
4/27/2018, 344.28, 345.21, 342.35, 344.1, 647276, 1.40807928328574, 0.197207492610668, 0.145680361739736, 0.0239070346382759, 0.49605873440961, 0.338819826521444, 0.224978380018258, 0.113841446503186, 343.456727272698, 344.157935483872, 342.03794139194, 352.460906655733
4/30/2018, 344.83, 346.02, 340.43, 340.51, 1354325, 1.4338612002869, 0.379447951368013, -0.148479523253154, -0.0767724644729543, 0.422443591864992, -0.00220709068770475, 0.179541285877066, -0.18174837656477, 341.590363636334, 344.409268817205, 341.754146520145, 352.467117671176
5/1/2018, 339.88, 342.17, 337.21, 341.71, 1064546, 1.42996070774694, 0.0371159445503515, -0.128161786402768, 0.035270809497491, 0.425086081073329, -0.173641774077339, 0.108904673886185, -0.282546447963524, 340.966545454516, 344.668881720432, 341.495072039071, 352.485158671586
5/2/2018, 341.32, 343.97, 340.85, 341.08, 644805, 1.406708923924, 0.322082409279609, -0.0578404982427707, 0.0573456891989605, 0.399511397015605, -0.356234283581159, 0.0158768823927159, -0.372111165973875, 340.735272727243, 344.910666666668, 341.223020757019, 352.473710263769
5/3/2018, 339.79, 341.81, 336.66, 340.59, 883093, 1.41390019020933, 0.246282297760719, -0.04832425096716, -0.0217417818196504, 0.411390896855038, -0.534319762154382, -0.0941624465167037, -0.440157315637679, 340.443636363606, 345.20565591398, 340.949650793649, 352.471876725433
5/4/2018, 339.56, 346.69, 338.75, 345.19, 644040, 1.44031476141901, 0.240489277961949, 0.153991099421414, 0.075021048058011, 0.43016278242605, -0.300804740955016, -0.135490905404366, -0.16531383555065, 341.721454545425, 345.557956989249, 340.881489621488, 352.532015853491
5/7/2018, 345.96, 348.83, 345.83, 347.07, 559537, 1.41332624505004, 1.01928747669696, 0.0630440872831195, 0.135249724216747, 0.470154265655446, 0.0355481074599311, -0.101283102831507, 0.136831210291438, 343.677636363606, 345.674860215055, 340.899833943833, 352.623047697143
5/8/2018, 346.62, 348.53, 346.42, 348.23, 797499, 1.36848342439204, 0.795122685545104, 0.0296804883930447, 0.194013376641352, 0.507088424302657, 0.391202924794015, -0.00278589730640227, 0.393988822100418, 345.447272727242, 346.344387096776, 340.965291819291, 352.741833264999
5/9/2018, 348.73, 350.96, 347.85, 349.95, 715191, 1.33810439700597, 0.708091847155551, 0.304341014056827, 0.241333967075764, 0.526355793880214, 0.802599685670657, 0.15829121928901, 0.644308466381647, 347.563272727243, 346.847397849464, 341.132730158729, 352.854604619379
5/10/2018, 350.87, 353.57, 350.57, 352.55, 794503, 1.31316452147391, 0.702158601979225, 0.580972481664337, 0.397737757433839, 0.517521439321021, 1.323180057461, 0.391268986923408, 0.931911070537594, 350.478909090879, 347.63941935484, 341.370737484736, 352.976759600929
5/11/2018, 352.76, 354.04, 351.93, 352.86, 823825, 1.27630886029401, 1.52326146455864, 0.636220785224993, 0.34638117499796, 0.582730994855146, 1.74069254182706, 0.661153697904138, 1.07953884392292, 352.960727272697, 348.680967741937, 341.690175824174, 353.12754544212
5/14/2018, 353.34, 354.42, 351.74, 352.26, 622470, 1.25259872600119, 1.44162499923754, 0.468243247421495, 0.227929921779268, 0.59077207702678, 2.00010326271985, 0.92894361086728, 1.07115965185257, 354.039454545424, 349.035247311829, 341.993006105005, 353.26554270876
5/15/2018, 351.04, 352.27, 349.8, 351.41, 757937, 1.2279912519852, 0.950228035108802, 0.285686998267858, 0.245153826234154, 0.605708433873875, 2.11274581313194, 1.16570405132021, 0.947041761811726, 354.423636363606, 349.466881720431, 342.2796019536, 353.391928112614
5/16/2018, 351.93, 354.95, 351.73, 353.85, 1101197, 1.20856856172704, 1.22378842677416, 0.233896398078513, 0.297378077876387, 0.655270993019695, 2.37156552284927, 1.40687634562602, 0.964689177223244, 354.995636363606, 350.317010752689, 342.698937728936, 353.573587809211
5/17/2018, 353.64, 355.88, 353.39, 354.58, 786211, 1.18088833630988, 1.15991306681235, 0.233484587124268, 0.295722848538242, 0.652239085881571, 2.60555172820784, 1.64661142214239, 0.958940306065456, 355.025272727242, 351.352365591399, 343.191365079363, 353.756787754543
5/18/2018, 354.81, 355, 353.83, 353.87, 504654, 1.14062626663554, 1.20183763995771, 0.230950538703565, 0.275509203826124, 0.68730107612605, 2.70254317994795, 1.8577977737035, 0.844745406244452, 354.966545454515, 351.779763440861, 343.639706959706, 353.954039907065
5/21/2018, 355.36, 357.56, 355.36, 357.34, 945147, 1.1247040525147, 1.19773971585566, 0.135128551547938, 0.366239979454908, 0.763311070946976, 3.02454453752267, 2.09114712646733, 0.933397411055338, 356.00909090906, 352.550795698926, 344.203018315017, 354.213517835178
5/22/2018, 357.63, 358.15, 354.64, 354.88, 834117, 1.12532872751162, 0.659004398638404, 0.0185814827004516, 0.301238820032506, 0.701471419726862, 3.0461177431722, 2.28214124980831, 0.763976493363895, 355.873636363606, 353.235161290324, 344.765914529913, 354.433654776547
5/23/2018, 353.53, 355.2, 353.25, 355.15, 1181335, 1.09570273371352, 0.567353061233359, 0.110428895411576, 0.272454086571625, 0.704437002042331, 3.04984469639413, 2.43568193912547, 0.614162757268659, 355.812727272697, 353.848172043012, 345.361653235652, 354.656948749487
5/24/2018, 354.7, 355.79, 352.44, 355.37, 708511, 1.0874071660085, 0.796247865470023, 0.19656312999492, 0.331548242597682, 0.724265377954946, 3.0355584666234, 2.55565724462506, 0.479901221998341, 356.064181818151, 354.49589247312, 345.909177045176, 354.856591499248
5/25/2018, 354.23, 355.5, 353.61, 354.42, 734890, 1.06246907723948, 0.943799314328678, 0.214971234292871, 0.211989477360748, 0.751641873738797, 2.9139888168985, 2.62732355907975, 0.286665257818749, 355.895636363605, 354.87789247312, 346.472114774113, 355.046174661746
5/29/2018, 352.05, 355.13, 350.91, 353.18, 1121257, 1.07263230034956, 0.80379570260417, 0.101725426614827, 0.1610601967828, 0.835624168524713, 2.6866167116508, 2.63918218959396, 0.0474345220568426, 355.093636363605, 355.253526881722, 346.955716727715, 355.210695093617
5/30/2018, 354.62, 359.61, 354.62, 358.59, 1741113, 1.09328386749654, 1.53471617867284, 0.459785828731818, 0.280198572167873, 0.911375157431626, 2.90942641025555, 2.69323103372628, 0.216195376529273, 355.940363636332, 356.446623655915, 347.760014652013, 355.442039360393
5/31/2018, 358.68, 359.05, 354.19, 354.54, 2099984, 1.11902360507504, 1.03343680220353, 0.277749864195324, 0.13498222961762, 0.769187073560384, 2.72775963383185, 2.70013675374739, 0.0276228800844609, 355.484363636332, 357.139870967743, 348.429130647129, 355.606875768757
6/1/2018, 356.79, 357.6, 356.19, 356.54, 744621, 1.10002158943215, 1.08456812086872, 0.317126933950898, 0.136438620184502, 0.837225141898427, 2.7138866935133, 2.70288674170057, 0.0109999518127291, 355.827636363605, 357.934645161291, 349.205177045176, 355.817671723384
6/4/2018, 357.53, 358.66, 356.35, 358.66, 1145960, 1.07104670892024, 1.31570418898681, 0.821362065496423, 0.209175461259487, 0.8577074221213, 2.84120690615805, 2.73055077459207, 0.110656131565981, 356.654363636332, 358.802860215055, 350.05752136752, 356.046399070657
6/5/2018, 358.29, 359.77, 357.77, 359.49, 688041, 1.04296234106725, 1.86042755288641, 1.22728138359333, 0.276550310624441, 0.99135945796616, 2.97479160944209, 2.77939894156207, 0.195392667880019, 358.200545454514, 359.691612903227, 350.942437118436, 356.278434604346
6/6/2018, 360.04, 362.5, 359.28, 362.47, 686081, 1.02708584266492, 1.98324293783556, 1.05851359415779, 0.219538733756118, 1.054062910637, 3.28327202814677, 2.88017355887901, 0.403098469267756, 360.166909090877, 360.697483870969, 351.993780219779, 356.565474921416
6/7/2018, 363.34, 363.91, 361.12, 362.61, 1596850, 1.01382591522907, 2.07383837173454, 1.38009329232954, 0.198637354687372, 1.05712345664019, 3.49871085159742, 3.0038810174227, 0.494829834174728, 361.821636363605, 361.605526881722, 352.982827838827, 356.836339210058
6/8/2018, 362.31, 364.72, 361.84, 364.67, 1786304, 0.997181683070048, 2.32211232397513, 1.4410008969619, 0.32797410387662, 1.03634931211825, 3.79196108818593, 3.16149703157534, 0.630464056610586, 363.825090909059, 362.737956989248, 353.976703296702, 357.124180128468
6/11/2018, 364.79, 365.75, 364.33, 364.62, 882224, 0.966924831734125, 1.9967678032095, 1.22069549865774, 0.255573287905357, 1.05081734065505, 3.97451371128875, 3.32410036751802, 0.650413343770727, 365.113999999968, 363.698215053764, 354.946266178265, 357.42156430231
6/12/2018, 365, 366.1, 364.01, 365.14, 632250, 0.945889591771791, 1.86422753156472, 1.89981804005336, 0.303365287373795, 1.06681000114954, 4.11372714863376, 3.48202572374117, 0.631701424892587, 365.77818181815, 364.352731182797, 355.94351159951, 357.71942462758
6/13/2018, 365.84, 365.84, 362.77, 362.89, 797798, 0.946465924281667, 1.45912990245, 1.51491323286698, 0.140894569743386, 0.99676199778502, 3.99643024457492, 3.58490662790792, 0.411523616667003, 366.094727272695, 364.642860215055, 356.67626129426, 357.932874128741
6/14/2018, 363.9, 364.1, 361.8, 363.85, 909238, 0.92837671650253, 1.38731762619263, 1.40483160743779, 0.116339614518545, 1.01652901255855, 3.93556879273876, 3.65503906087409, 0.280529731864673, 365.698363636331, 364.876150537636, 357.154566544565, 358.157905152385
6/15/2018, 361.55, 362.7, 359.59, 361.99, 1244326, 0.945331017112278, 0.943104092336883, 1.13158904144287, 0.0480305644474551, 0.989035013917515, 3.69465946389005, 3.66296314147728, 0.031696322412766, 364.551636363604, 364.693870967743, 357.606813186812, 358.374543392101
6/18/2018, 359.99, 363.2, 359.99, 362.66, 610045, 0.940661655931864, 0.976921630467403, 1.77641448030113, 0.0913717373838921, 0.963574387161848, 3.51725575081616, 3.63382166334506, -0.116565912528896, 363.763090909059, 364.765204301077, 358.062126984126, 358.608550225502
6/19/2018, 359.96, 362.28, 357.95, 362.14, 956306, 0.959941841092499, 0.987155427154205, 1.7255914270399, 0.0840465491960349, 0.905782997445532, 3.29670006962357, 3.56639734460076, -0.269697274977192, 362.742727272695, 364.7831827957, 358.229914529913, 358.835059997266
6/20/2018, 363.31, 364.3, 361.88, 363.92, 705193, 0.940733324402549, 1.24498615329431, 1.55526461397392, 0.0893298225512468, 0.912104766587105, 3.22832510493288, 3.49878289666718, -0.270457791734306, 362.788727272695, 365.007118279571, 358.530725274724, 359.090343856772
6/21/2018, 363.77, 364.02, 360.36, 361.37, 856823, 0.950643627987234, 0.739712188242298, 1.37952034636595, 0.104138565957203, 0.939768808974323, 2.93454614279699, 3.38593554589315, -0.451389403096156, 361.902727272695, 364.92094623656, 358.76753113553, 359.307646029793
6/22/2018, 363.08, 363.87, 361.53, 361.68, 1299954, 0.936898317444867, 0.698794027114025, 1.30539857448281, 0.21625954638915, 0.937738352738828, 2.69566466371288, 3.24788136945709, -0.552216705744216, 361.603454545422, 364.973763440861, 359.020019536019, 359.519796091294
6/25/2018, 360.72, 360.72, 354.87, 356.52, 2252138, 0.99844192269939, 0.246136918693961, 0.962126449816879, 0.0932157257248817, 0.86156710109463, 2.06616305287804, 3.01153770614128, -0.945374653263242, 359.674727272695, 364.333634408603, 359.164029304028, 359.644633046331
6/26/2018, 356.79, 358.3, 355.46, 357.07, 701956, 0.986826920678711, -0.00885182659463792, 0.782921396961501, 0.0934274333206546, 0.855697185859352, 1.59329241130808, 2.72788864717464, -1.13459623586656, 358.481818181786, 363.699677419356, 359.403877899877, 359.774474238076
6/27/2018, 357.67, 359.19, 353.01, 353.17, 743408, 1.0353313535646, -0.134159434883342, 0.328879180531613, 0.186652683350905, 0.712755821572495, 0.893541425333751, 2.36101920280646, -1.46747777747271, 355.931818181786, 362.4831827957, 359.480266178266, 359.879866612
6/28/2018, 352.88, 355.31, 351.34, 354.6, 951508, 1.03557691887053, -0.031615437863214, 0.344018315817638, 0.640595459091126, 0.69528716889338, 0.449194739167751, 1.97865431007872, -1.52945957091097, 354.597999999968, 361.599440860216, 359.560222222222, 360.006653546536
6/29/2018, 355.76, 358, 354.88, 355.02, 978296, 1.03051883460063, -0.0141714555003279, 0.497821759188965, 0.546824803599217, 0.709828785217912, 0.129445116226634, 1.6088124713083, -1.47936735508167, 353.541818181786, 360.812817204302, 359.634117216117, 360.127058083914
7/2/2018, 352.72, 355.28, 352.06, 355.06, 937466, 1.02422705127843, 0.0720199756215974, 0.650807308001587, 0.561507646584067, 0.712315168436252, -0.119355244952089, 1.26317892805623, -1.38253417300831, 353.013636363604, 359.981096774195, 359.69072039072, 360.23630367637
7/3/2018, 356.41, 358.26, 355.49, 355.99, 484143, 1.01541884318541, 0.262416242550762, 0.714735354452614, 1.01279272714482, 0.734951197365842, -0.238736094935916, 0.962795923457797, -1.20153201839371, 353.11727272724, 359.491032258066, 359.871242979242, 360.354884788848
7/5/2018, 357.95, 359.17, 355.63, 359.17, 721860, 1.00538743850069, 0.0692880959793543, 1.1073774456135, 0.990471554580865, 0.75965148808855, -0.0758722469752229, 0.755062289371193, -0.830934536346416, 355.010909090876, 359.249161290324, 360.228188034188, 360.53763864972
7/6/2018, 358.75, 362.45, 358.32, 361.77, 595793, 1.00533420673903, 0.731989141498411, 1.25749989257651, 0.964064281639147, 0.804114325875422, 0.259999682304226, 0.6560497679578, -0.396050085653574, 357.551818181785, 359.327505376345, 360.578004884005, 360.763913352467
7/9/2018, 363.22, 365.47, 362.86, 365.39, 550489, 0.996236263098007, 0.855151232656761, 1.37654422290884, 1.04047206769537, 0.845517044730662, 0.808959174676374, 0.686631649301515, 0.12232752537486, 361.383454545422, 359.837118279571, 360.98231990232, 361.042617466175
7/10/2018, 366.15, 366.71, 363.82, 365.34, 577851, 0.986106174425773, 0.656302452290252, 1.41264608193013, 0.844371170145663, 0.858474974467122, 1.225848131097, 0.794474945660611, 0.431373185436385, 363.963454545421, 360.212408602152, 361.343084249084, 361.332227415608
