Date,XBI_Open,XBI_High,XBI_Low,XBI_Close,XBI_Volume,XBI_ATRPercentOfClose20,XBI_SQN25,XBI_SQN50,XBI_SQN100,XBI_SQN200,XBI_MACD,XBI_MACD_Avg,XBI_MACD_Diff,XBI_LinReg10,XBI_LinReg30,XBI_LinReg90,XBI_LinReg270
12/6/2017, 80.21, 80.61, 78.69, 79.95, 5205763, 2.23476272117683, -0.709188134796232, -0.484964029760744, 0.232033633329031, 0.674499861987268, -0.68428137831765, -0.676089203592779, -0.0081921747248701, 81.0770909090924, 80.8395913978491, 84.9812747252743, 86.6409895420123
12/7/2017, 80.45, 82.47, 80.16, 82.28, 4808459, 2.21604053937996, -0.00142952138854464, -0.282350326375864, 0.469988664689641, 0.809452953420148, -0.56834574815953, -0.65454051250613, 0.0861947643465998, 81.3547272727288, 80.8776989247308, 84.8591721611717, 86.66524672817
12/8/2017, 83.03, 84.44, 82.77, 83.93, 6452732, 2.19252978435808, 0.0388418988744156, -0.238764172353562, 0.535397980118547, 0.872936839924921, -0.339412183241819, -0.591514846653268, 0.252102663411448, 82.2212727272743, 81.0583010752684, 84.8073919413915, 86.7166141899799
12/11/2017, 84.99, 84.99, 82.93, 83.07, 5385757, 2.22845881258114, -0.429925025448438, -0.460707695550331, 0.349817943227008, 0.680106735550627, -0.224784322599817, -0.518168741842577, 0.293384419242761, 82.5352727272743, 81.248774193548, 84.7052967032963, 86.7526627052496
12/12/2017, 83.27, 83.32, 81.33, 81.69, 4911950, 2.27460117374292, -0.5696194242701, -0.862972069555341, 0.152789556286031, 0.629967454043001, -0.242499995058651, -0.463034992485792, 0.220534997427141, 82.3056363636379, 81.2828602150533, 84.5694188034184, 86.7650313807532
12/13/2017, 81.63, 83.44, 81.47, 82.92, 3717841, 2.24760686672584, -0.18200110204835, -0.64022792615751, 0.175589620615096, 0.620011114646383, -0.155496604591264, -0.401527314906886, 0.246030710315623, 82.406545454547, 81.4633118279566, 84.4918827838824, 86.7973921161827
12/14/2017, 83.17, 83.3, 80.97, 81.32, 3845815, 2.32049905705191, -0.296133423943892, -0.915852172784228, 0.132427355076098, 0.59159802514846, -0.213194841637147, -0.363860820252939, 0.150665978615791, 82.2880000000016, 81.3673978494619, 84.3216507936503, 86.8026946949695
12/15/2017, 81.11, 81.87, 80.79, 81.82, 3440974, 2.25700115073928, -0.156781193972836, -0.877293467606587, 0.16313347899348, 0.575550048242633, -0.216084402380929, -0.334305536678537, 0.118221134297608, 82.4901818181834, 81.4376774193544, 84.1614896214892, 86.8159371492706
12/18/2017, 82.29, 82.47, 81.57, 81.82, 2402494, 2.19914987100726, -0.130855473544682, -0.85205025470059, 0.37062917973796, 0.608538211876837, -0.215885802936526, -0.310621589930135, 0.0947357869936084, 82.3816363636381, 81.6347096774189, 83.9359877899873, 86.8287944410714
12/19/2017, 81.75, 82.54, 81.14, 81.56, 2884080, 2.18167876806674, 0.0127109258750682, -0.81240298850348, 0.244049382170068, 0.659081564721496, -0.23401070875147, -0.295299413694402, 0.061288704942932, 81.9460000000017, 81.7851397849458, 83.7226251526247, 86.8370384744062
12/20/2017, 81.92, 82.35, 81.55, 82.14, 2765349, 2.10665734486665, 0.423020470665146, -0.712152340934782, 0.466051514224987, 0.632275774647226, -0.199276538563723, -0.276094838668266, 0.0768183001045431, 81.564727272729, 81.9722150537629, 83.5452625152621, 86.8543852663017
12/21/2017, 82.19, 83.39, 82.05, 83.08, 2512224, 2.05932586172339, 0.592157942933622, -0.538331235982626, 0.67468712015227, 0.655644070865119, -0.0948064446723151, -0.239837159869076, 0.145030715196761, 81.8547272727291, 82.2294623655909, 83.4054798534793, 86.8864882656924
12/22/2017, 83.56, 84.75, 83.34, 84.59, 5851705, 2.02014839771108, 0.604174878649727, -0.310428994141549, 0.806121729956499, 0.692630732166915, 0.108579599768788, -0.170153807941503, 0.278733407710291, 82.9527272727291, 82.6598064516124, 83.3273040293035, 86.9422557790259
12/26/2017, 84.59, 85.42, 84.3, 85.17, 2894300, 1.97182265250982, 0.705096050401091, -0.151507017705205, 0.898541490161726, 0.711029948592861, 0.312958072196793, -0.0735314319138438, 0.386489504110636, 84.0430909090928, 83.142967741935, 83.2361025641021, 87.0063515351731
12/27/2017, 85.34, 86.03, 84.93, 85.88, 3536726, 1.92178771016009, 0.93713567895429, -0.0909383369253046, 0.824875009705521, 0.783992026259449, 0.526155358888857, 0.0464059262466964, 0.479749432642161, 84.9881818181837, 83.6280645161285, 83.1667301587296, 87.0807020080323
12/28/2017, 86.12, 86.31, 85.42, 86.2, 2640480, 1.87054492019862, 0.917488976034422, -0.0257736771588705, 0.821951053204547, 0.724010018483889, 0.712721263175936, 0.179668993632544, 0.533052269543392, 86.0612727272747, 84.0186666666661, 83.1126715506711, 87.158921115538
12/29/2017, 86.51, 86.77, 84.84, 84.87, 3222470, 1.91856867579905, 0.586909478366842, -0.131366603805402, 0.784191318276817, 0.709746688237828, 0.744672085472914, 0.292669612000618, 0.452002473472295, 86.176000000002, 84.2002365591392, 83.0325421245416, 87.2148017453995
1/2/2018, 85.27, 87.24, 84.3, 87.21, 6037066, 1.94229420180383, 0.88489722881298, 0.231320532023952, 1.02970553227992, 0.828253362170227, 0.947885156099062, 0.423712720820307, 0.524172435278755, 87.0054545454566, 84.7396129032253, 83.0446129426125, 87.3066497270846
1/3/2018, 87.42, 88.82, 87.05, 88.37, 5644360, 1.92110561810961, 1.1941446427153, 0.380492235999658, 1.48577726657309, 0.864842576077664, 1.18883117831498, 0.576736412319243, 0.612094765995742, 87.9416363636384, 85.3888817204295, 83.1349987789983, 87.4152827487474
1/4/2018, 88.72, 88.8, 86.72, 87.35, 4280880, 1.9654229913993, 0.987490236654442, 0.402822718023835, 1.24765110600271, 1.03575992389704, 1.28269109682245, 0.717927349219883, 0.564763747602563, 88.1161818181839, 85.8266236559134, 83.1571599511595, 87.5062760537287
1/5/2018, 87.75, 87.75, 86.46, 87.04, 3366816, 1.94790571442776, 1.00578990523687, 0.478309201697237, 1.14541162643835, 0.985686140463525, 1.31688116292577, 0.83771811196106, 0.479163050964707, 87.9838181818203, 86.2105591397844, 83.2125592185587, 87.5910113357845
1/8/2018, 87.06, 87.2, 84.45, 85.31, 5894860, 2.04921378167393, 0.379740490695242, 0.350607684836102, 0.961174012744259, 0.918622167585646, 1.19065536100756, 0.90830556177036, 0.282349799237198, 87.1745454545476, 86.3664946236553, 83.1953479853474, 87.6475401264593
1/9/2018, 85.63, 87.73, 85.62, 87.49, 7066941, 2.03654710628498, 0.656237503602564, 0.734532532546049, 1.14672338831209, 0.976867543553953, 1.2520949137952, 0.977063432175329, 0.275031481619876, 87.2987272727295, 86.7924731182791, 83.2915262515257, 87.7368563930867
1/10/2018, 87, 88.74, 86, 88.59, 6202614, 2.0653418107284, 1.19097778894754, 0.627869818174314, 1.41642833138548, 0.968594193334096, 1.37371171539471, 1.0563930888192, 0.317318626575501, 87.7607272727295, 87.2730107526876, 83.4818876678871, 87.8417440363953
1/11/2018, 88.75, 89.35, 87.97, 89.14, 3320851, 2.02737490982508, 1.49821894297753, 0.665651994183513, 1.47516254342728, 1.01630399957517, 1.49721534382287, 1.14455753981994, 0.352657804002935, 88.368181818184, 87.7871182795693, 83.7103589743584, 87.9534885654887
1/12/2018, 89.15, 89.95, 88.82, 89.62, 6230708, 1.97873454015529, 1.65849198889998, 0.768349521682733, 1.47345731608828, 1.01384205743009, 1.61520576103783, 1.23868718406352, 0.376518576974312, 89.0276363636386, 88.2861290322575, 83.9422783882778, 88.0709009725908
1/16/2018, 90, 90.33, 86.6, 86.84, 6937156, 2.15473836957947, 0.765220629533641, 0.566324473599996, 1.00747306940142, 0.910165059528207, 1.46747511058187, 1.28444476936719, 0.183030341214685, 88.2741818181841, 88.5227956989241, 84.0538803418797, 88.1442081249454
1/17/2018, 88, 88.33, 87.05, 88.02, 6473695, 2.1041991139919, 0.690057640892718, 0.531697596910769, 1.13207462632322, 0.953904986688652, 1.42913941452002, 1.31338369839775, 0.115755716122268, 88.2889090909114, 88.9009677419349, 84.2180317460311, 88.2342771311644
1/18/2018, 87.69, 88.47, 86.91, 87.89, 4906769, 2.09069320415165, 0.821389797417555, 0.319272672023415, 0.96792466828971, 1.00713634642088, 1.37244746558814, 1.32519645183583, 0.0472510137523066, 88.4465454545478, 89.1003010752681, 84.3620341880335, 88.3210119253372
1/19/2018, 88.12, 89.02, 87.73, 88.92, 2645725, 2.03568909612286, 1.25291451021144, 0.50586208877847, 1.13857050283404, 1.04764734567993, 1.39455551168895, 1.33906826380646, 0.0554872478824944, 88.7821818181841, 89.3166451612896, 84.5494114774107, 88.4219453973701
1/22/2018, 90.71, 94.01, 90.54, 93.89, 8730078, 2.10259666317906, 1.4895808667023, 1.04138698909329, 1.25619748342556, 1.28940270860242, 1.79245149639254, 1.42974491032367, 0.362706586068871, 90.6870909090933, 90.0816344086014, 84.9423443223436, 88.5959738970069
1/23/2018, 94.01, 96.23, 93.95, 95.82, 5499615, 2.07933793227498, 2.01064425952383, 1.31828685611858, 1.3643218152471, 1.36229757913339, 2.23772668103047, 1.59134126446503, 0.646385416565434, 92.5390909090933, 91.1569032258058, 85.4122661782654, 88.7964087184255
1/24/2018, 95.97, 96.07, 93.04, 94.34, 7287475, 2.16694989015326, 1.69592382513505, 1.19741666783979, 1.15239432921627, 1.2767149819924, 2.44302516835616, 1.76167804524326, 0.681347123112901, 93.7425454545479, 92.0670322580638, 85.8009352869345, 88.9720057018282
1/25/2018, 95.18, 95.7, 93.94, 95.41, 4096760, 2.12774918777073, 1.8283919638908, 1.3110006922927, 1.04700795217666, 1.31632179500559, 2.66138694425683, 1.94161982504597, 0.71976711921086, 95.1620000000025, 92.9884301075262, 86.2386520146513, 89.1610264661823
1/26/2018, 95.8, 96.85, 95.44, 96.19, 3468128, 2.07982246080617, 1.97209728875978, 1.51351686731093, 1.0380956321693, 1.35527949433565, 2.86436113398806, 2.12616808683439, 0.738193047153666, 96.5889090909116, 93.8371827956982, 86.7100781440774, 89.358958281702
1/29/2018, 96.03, 97.98, 96, 97.03, 5281360, 2.0607566358827, 1.99050560817698, 1.80592417497706, 1.16264444706714, 1.36876273019432, 3.05775275119642, 2.3124850197068, 0.745267731489623, 98.0174545454571, 94.7809677419348, 87.2017582417575, 89.566536285363
1/30/2018, 95.65, 96.28, 94.16, 95.03, 5803927, 2.14992587141653, 1.54601842296952, 1.58220060006949, 0.971055852865764, 1.23567549146796, 3.0148800552634, 2.45296402681812, 0.561916028445287, 97.7949090909117, 95.27329032258, 87.6291306471299, 89.7126327729946
1/31/2018, 95.56, 95.93, 92.88, 93.37, 4011210, 2.24207007371402, 1.12670126243856, 1.26245477980219, 0.820723828167118, 1.15080935019318, 2.81451107633852, 2.5252734367222, 0.289237639616321, 96.7881818181845, 95.4998709677413, 87.9638290598284, 89.8517370507041
2/1/2018, 93.21, 94.45, 92.55, 93.61, 4821670, 2.22599058480444, 1.08023370501319, 1.28549296107308, 0.887680540970387, 1.21294423165156, 2.64459793243626, 2.54913833586501, 0.0954595965712457, 95.5465454545482, 95.6823870967736, 88.2874749694742, 89.9927956812904
2/2/2018, 92.75, 93.44, 91.64, 91.89, 5817563, 2.26146729471506, 0.767822874464121, 1.16829674258225, 0.738232140682628, 1.12956585889283, 2.3441292535107, 2.50813651939415, -0.164007265883447, 93.60472727273, 95.5532688172037, 88.5363858363851, 90.1124788847891
2/5/2018, 90.74, 93.04, 88.23, 88.34, 7776021, 2.50697213296127, 0.290685971472556, 0.743379118750884, 0.466893848337335, 0.948321917508118, 1.79881471300197, 2.36627215811571, -0.567457445113739, 91.2685454545482, 94.9457419354832, 88.6023003662996, 90.1924091840921
2/6/2018, 86.9, 91.21, 86.32, 91.05, 8289208, 2.57927097544765, 0.723930900220589, 0.926479303799199, 0.668046490323496, 1.07631037761969, 1.56725699934979, 2.20646912636253, -0.639212127012735, 90.5572727272755, 94.704731182795, 88.8100561660554, 90.3132699193661
2/7/2018, 90.75, 92.29, 90.62, 91.42, 4956908, 2.53172709690202, 0.514375530238591, 0.934413486448352, 0.724551128762442, 1.03365229428945, 1.3974923291169, 2.0446737669134, -0.647181437796503, 89.9380000000028, 94.5599139784939, 89.0604981684974, 90.4207664343313
2/8/2018, 91.5, 92, 86.8, 86.82, 8369683, 2.83204292373697, -0.099624632329903, 0.56045568477724, 0.318463127326586, 0.769088219833274, 0.881608415639661, 1.81206069665866, -0.930452281018994, 88.102909090912, 93.8260430107519, 89.1211404151396, 90.4655350553508
2/9/2018, 87.66, 88.06, 82.38, 87.02, 12003997, 3.01061903363482, 0.0228016538146604, 0.562006095409141, 0.304720056884283, 0.77824606984587, 0.48333345874849, 1.54631524907662, -1.06298179032813, 86.9614545454574, 93.154236559139, 89.2214529914522, 90.5152701927022
2/12/2018, 87.72, 89.83, 86.73, 88.79, 5511069, 2.97764235715234, 0.231479968712999, 0.741527212800006, 0.460234289065365, 0.813243823985228, 0.306983182452015, 1.2984488357517, -0.991465653299686, 87.0996363636393, 92.720989247311, 89.3956092796084, 90.5776471231381
2/13/2018, 88.44, 89.6, 87.64, 89.31, 2286828, 2.92202017295912, 0.464534589517013, 0.596384988740488, 0.38579334870473, 0.820929107911619, 0.206800109200316, 1.08011909044142, -0.873318981241108, 87.4669090909121, 92.2483440860207, 89.6019780219772, 90.651605576056
2/14/2018, 88.35, 92.08, 88.18, 91.65, 5176277, 2.91781058990322, 0.469721368931782, 0.758600729999213, 0.593320310260713, 0.870848274266751, 0.312619067658972, 0.926619085884933, -0.614000018225962, 88.6225454545485, 92.1999569892465, 89.9158485958478, 90.7533904605715
2/15/2018, 92.56, 92.95, 90.93, 92.73, 3558864, 2.84855465907903, 0.462999121367324, 1.03678010448123, 0.720280216273466, 0.969065950785437, 0.47811689474014, 0.836918647655975, -0.358801752915835, 90.293090909094, 92.3372903225798, 90.2704053724045, 90.8653068197351
2/16/2018, 92.49, 93.56, 91.97, 92.47, 3870994, 2.79970963403891, 0.382775946378502, 1.12185868473908, 0.676138984964766, 0.979845962514117, 0.581591068154282, 0.785853131755636, -0.204262063601354, 91.5778181818212, 92.3455053763433, 90.5972551892543, 90.9651152111524
2/20/2018, 91.43, 93.12, 90.48, 90.83, 3403737, 2.85307379023009, 0.174776728567278, 1.01587028395804, 0.636018464240578, 0.905811060829752, 0.525206547972715, 0.733723814999052, -0.208517267026337, 91.5543636363668, 92.0919354838702, 90.846722832722, 91.0388853355202
2/21/2018, 90.71, 93.37, 90.71, 91.05, 3288789, 2.84994462106831, 0.488509737765394, 0.834002890379831, 0.559864444891153, 0.941490566177312, 0.492595239591466, 0.685498099917535, -0.192902860326069, 92.0130909090941, 91.7264946236551, 91.0976849816841, 91.1160871942055
2/22/2018, 91.92, 93.11, 90.98, 91.17, 3792340, 2.82069852869207, 0.378342581853681, 0.698636868606295, 0.46350841595714, 1.04523082949875, 0.471004097815936, 0.642599299497215, -0.17159520168128, 92.5872727272759, 91.4845806451604, 91.3494188034179, 91.1916277162774
2/23/2018, 91.78, 92.58, 90.13, 92.54, 4628893, 2.7723679556712, 0.526785439694347, 0.891466553138706, 0.507077733806738, 1.04193550486783, 0.558008142318684, 0.625681068061509, -0.0676729257428248, 92.7283636363669, 91.4660860215045, 91.6441953601945, 91.290863741971
2/26/2018, 93, 93.56, 92.08, 93.19, 2050935, 2.6947868235532, 0.485205624063331, 1.08317267388484, 0.450036801536155, 1.07303103173462, 0.671666488953974, 0.634878152240002, 0.0367883367139724, 92.8220000000033, 91.541247311827, 91.9688547008538, 91.3891400847344
2/27/2018, 93.05, 93.62, 92.05, 92.09, 2010748, 2.6758695285327, -0.155982949970034, 0.874499602151706, 0.386501157992293, 1.03634779124445, 0.665311444420865, 0.640964810676175, 0.0243466337446907, 92.5530909090942, 91.4827096774184, 92.2368376068367, 91.487790077901
2/28/2018, 92.05, 92.55, 90.33, 90.36, 4413950, 2.71358768966852, -0.576335058433528, 0.878997564522122, 0.229986978495546, 0.925302667757609, 0.514744826118076, 0.615720813764555, -0.100975987646479, 91.6105454545488, 91.0033978494615, 92.4139462759454, 91.559167145005
3/1/2018, 90.17, 90.57, 88.2, 89.52, 5720320, 2.73447044745895, -0.514592086669295, 0.757271580557708, 0.150659865011974, 0.883688579970017, 0.323904941964955, 0.557357639404635, -0.23345269743968, 90.7885454545487, 90.4734623655905, 92.5397557997549, 91.6171969386363
3/2/2018, 88.54, 92.13, 88.19, 91.96, 5819518, 2.74304376613418, -0.331509674678141, 0.94957922591518, 0.33365074862114, 0.946384684725287, 0.365339164443682, 0.518953944412444, -0.153614779968762, 91.1416363636396, 90.2347741935475, 92.7674310134301, 91.7156176028429
3/5/2018, 91.83, 93.78, 91.72, 93.38, 3416910, 2.67656660416592, -0.253880089787602, 1.08623445756551, 0.471401988363305, 1.10579456955818, 0.50691481835787, 0.51654611920153, -0.00963130084365915, 91.975272727276, 90.2186666666658, 93.0267545787536, 91.8320136668035
3/6/2018, 93.83, 94, 92.26, 93.65, 2861876, 2.6283064604609, -0.314984528684637, 1.05502637481914, 0.496694797255733, 1.05018766301991, 0.633597569221024, 0.539956409205429, 0.0936411600155955, 92.5245454545487, 90.539376344085, 93.2717899877891, 91.9460576739103
3/7/2018, 92.93, 94.97, 92.65, 94.83, 3678933, 2.58814568196831, 0.0266152882185356, 1.06308941781687, 0.592962034426447, 1.13448090784518, 0.819761005718121, 0.595917328507967, 0.223843677210154, 93.3716363636396, 91.1400215053754, 93.5452503052494, 92.0793855405223
3/8/2018, 95.16, 95.62, 94.01, 94.99, 3700061, 2.5393426915465, 0.229896249983966, 0.945477371251151, 0.609294228164702, 1.11767711766815, 0.969037076982588, 0.670541278202891, 0.298495798779696, 94.0918181818214, 91.6686881720421, 93.7933870573861, 92.2214382943831
3/9/2018, 95.57, 96.86, 95.04, 96.45, 4399161, 2.47279993941423, 0.361366261568888, 1.00578457934983, 0.748740941835796, 1.16486516674154, 1.1914153427655, 0.774716091115412, 0.416699251650083, 95.3820000000032, 92.4497419354829, 94.1399096459087, 92.3803411234115
3/12/2018, 96.87, 97.29, 95.8, 96.98, 2753713, 2.41314164207751, 0.625002582916302, 0.985032732072365, 0.764095085209321, 1.16173970456304, 1.39434514823341, 0.898641902539012, 0.4957032456944, 96.7720000000033, 93.3433333333324, 94.5049987789978, 92.5463206232065
3/13/2018, 97.22, 97.87, 95.55, 95.94, 4507947, 2.43824424250827, 1.01789564368392, 0.871679026719954, 0.708266986137408, 1.14065580918212, 1.45448280040077, 1.00981008211136, 0.444672718289405, 97.3760000000032, 94.1558709677409, 94.8069035409026, 92.7019994533281
3/14/2018, 96.24, 96.46, 94.9, 95.52, 3006318, 2.40817519885816, 0.6375987968564, 0.962130358015546, 0.717881785540663, 1.17901531128923, 1.45151961847603, 1.0981519893843, 0.353367629091731, 97.2789090909124, 94.7888172043001, 95.0554383394374, 92.857494874949
3/15/2018, 95.85, 95.89, 93.58, 94.03, 3954642, 2.44685153935111, 0.384327169987888, 0.64148375692369, 0.6553825593846, 1.18955745589236, 1.31379610422188, 1.14128081235181, 0.172515291870066, 96.2176363636396, 95.1188817204291, 95.2610598290589, 92.9857616509501
3/16/2018, 94.04, 94.4, 93.45, 93.57, 3463842, 2.3867006276897, 1.21076078185325, 0.503860783521017, 0.63118081767369, 1.16018107284815, 1.15422587391767, 1.14386982466498, 0.0103560492526835, 95.2394545454577, 95.4023225806442, 95.4769304029294, 93.1108030613641
3/19/2018, 93.34, 93.89, 90.71, 91.89, 5936179, 2.48185220204896, 0.848699405157681, 0.451985722219718, 0.602164921768566, 1.0106732563231, 0.882035797480825, 1.09150301922815, -0.209467221747327, 93.8770909090941, 95.3581935483861, 95.6008595848586, 93.2058562252291
3/20/2018, 92.15, 92.91, 91.46, 92.11, 3608935, 2.43083844212317, 0.603648839884537, 0.497589209182532, 0.683052082177287, 0.949692227754723, 0.676279631640213, 1.00845834171056, -0.332178710070351, 92.7260000000032, 95.105311827956, 95.709601953601, 93.2932373923741
3/21/2018, 92.18, 93.51, 91.85, 93.04, 3083590, 2.37542242539517, 0.665307102079151, 0.7345043191345, 0.798472117216048, 1.00456114447601, 0.581555802202246, 0.923077833808901, -0.341522031606655, 92.2161818181849, 95.1267741935474, 95.8324908424899, 93.3875110017768
3/22/2018, 91.93, 93.08, 90.25, 90.26, 4631110, 2.48292529731696, -0.195369971887976, 0.303436740203978, 0.682535367279085, 0.893635994409335, 0.278948177403819, 0.794251902527884, -0.515303725124065, 90.8756363636394, 94.8073333333323, 95.820214896214, 93.4394443077766
3/23/2018, 90.53, 91.23, 88.48, 88.6, 4709825, 2.55816473441351, -0.637977427530587, 0.0669145337950274, 0.423012224469298, 0.820575320686381, -0.0937381175511121, 0.616653898512085, -0.710392016063197, 89.5116363636395, 93.9780860215044, 95.7266666666657, 93.4890334836684
3/26/2018, 90.22, 91.22, 88.17, 91.05, 7589233, 2.53235283575602, -0.17345773879669, 0.224906620091861, 0.569497695901156, 0.869751334195542, -0.189218968384168, 0.455479325132835, -0.644698293517002, 89.5281818181849, 93.4615483870958, 95.7117191697182, 93.5712321989889
3/27/2018, 91.49, 91.72, 86.87, 87.16, 5824094, 2.79132846960539, -0.455315056503134, -0.126353420360785, 0.326810999064341, 0.72595248082748, -0.572182951590875, 0.249946869788093, -0.822129821378968, 88.3163636363668, 92.5434408602141, 95.4838681318673, 93.603744704114
3/28/2018, 87.25, 87.75, 84.95, 87.01, 6650814, 2.81723457005247, -0.505876711436389, 0.0832266676655009, 0.400018926306041, 0.724445097617309, -0.877671166905628, 0.0244232624493485, -0.902094429354977, 87.4476363636395, 91.6514838709667, 95.2440366300358, 93.6263162498295
3/29/2018, 87.71, 89.08, 86.45, 87.73, 5243184, 2.804299566206, -0.419187698341669, 0.0447848349568427, 0.348115334149099, 0.714831360338742, -1.04957593768607, -0.190376577577736, -0.859199360108336, 86.9938181818213, 91.0217204301065, 95.0612454212446, 93.6637053437204
4/2/2018, 87.34, 87.43, 83.19, 83.85, 7398351, 3.05808158492653, -1.02950411447445, -0.253874455760403, -0.0311850669273617, 0.539027071993771, -1.48181385282531, -0.448664032627251, -1.03314982019806, 85.4512727272759, 89.9969462365581, 94.704236874236, 93.6379953532872
4/3/2018, 84.5, 85.25, 82.76, 84.35, 5277073, 3.03555582514861, -1.04245980568143, -0.294588718642859, 0.0412619377034086, 0.602430250931449, -1.76368898459738, -0.711669023021277, -1.0520199615761, 84.2756363636395, 89.0755698924721, 94.354866910866, 93.6101314746484
4/4/2018, 83.05, 87.6, 82.8, 87.22, 5207456, 3.0640527076212, -0.503574357468665, -0.470157989572867, 0.291779649774089, 0.7007757795522, -1.73548643559148, -0.916432505535318, -0.819053930056165, 84.5467272727304, 88.4613978494613, 94.1375115995107, 93.630895995627
4/5/2018, 87.84, 87.84, 85.12, 85.47, 4631868, 3.12956994618913, -0.515408009297511, -0.770777376174279, 0.239801843932979, 0.529153716784636, -1.83321393781658, -1.09978879199157, -0.73342514582501, 84.6660000000031, 87.6631397849453, 93.8488644688636, 93.6271086510868
4/6/2018, 84.37, 85.18, 82.36, 82.9, 6428770, 3.25283626219235, -0.701093160630521, -0.864380659682387, 0.0891303004184614, 0.395403420585487, -2.09390398727707, -1.29861183104867, -0.795292156228402, 83.7543636363668, 86.5827956989237, 93.4506788766779, 93.5882681426817
4/9/2018, 84.8, 86.57, 84.67, 85.11, 8271518, 3.22555657183596, -0.708173647608423, -0.741047810640028, 0.244299990259023, 0.336152186426601, -2.09798987802502, -1.45848744044394, -0.639502437581077, 83.6756363636395, 85.9275483870958, 93.1319633699624, 93.5820153068201
4/10/2018, 86.55, 88.88, 85.96, 88.47, 7135285, 3.16096715087047, -0.442331853973772, -0.498495959219918, 0.5227863668804, 0.427855929223847, -1.80924816988707, -1.52863958633257, -0.280608583554503, 85.4380000000031, 85.7898924731173, 92.9610476190467, 93.6183075030754
4/11/2018, 87.97, 90.18, 87.74, 89.15, 4054030, 3.11686175710191, -0.397032545066544, -0.505897038339473, 0.674669311521343, 0.40846800084157, -1.5081628068743, -1.52454423044091, 0.0163814235666166, 86.7980000000031, 85.6956344086012, 92.8060024420015, 93.6741353013534
4/12/2018, 89.63, 91.08, 89.39, 90.45, 4145769, 3.02514996532176, -0.377869858599423, -0.26577870686784, 0.752316614927432, 0.461802119640164, -1.1513789719569, -1.44991117874411, 0.298532206787209, 88.4685454545485, 85.6699569892463, 92.7504786324777, 93.7413653136534
4/13/2018, 90.85, 90.98, 88.87, 89.58, 6260580, 3.01957550396501, -0.480463396525721, -0.212885523697076, 0.608612675335023, 0.549181339440789, -0.928128058879665, -1.34555455477122, 0.417426495891557, 89.7949090909121, 85.477311827956, 92.656717948717, 93.7909613229469
4/16/2018, 90.24, 90.43, 88.42, 88.9, 3542390, 3.00358711994293, -0.699042543505093, -0.282759681376088, 0.566957465590754, 0.446352028687165, -0.796884431153856, -1.23582053004775, 0.438936098893892, 90.0094545454576, 85.3606666666657, 92.4844981684972, 93.83057263906
4/17/2018, 89.58, 91.49, 89.33, 91.12, 4657171, 2.92600911122454, -0.503966142825666, 0.0159713849989699, 0.733642208531761, 0.565139568937437, -0.507882905942409, -1.09023300522668, 0.582350099284271, 90.8154545454576, 85.6401075268808, 92.3798461538452, 93.8757381440484
4/18/2018, 91.45, 91.9, 90.56, 90.74, 3858328, 2.86518682724312, -0.446303299853406, 0.261144721415284, 0.683939447882623, 0.595283838858016, -0.305982760481101, -0.933382956277565, 0.627400195796464, 91.6949090909121, 85.9039139784937, 92.2418046398037, 93.9182785294522
4/19/2018, 90.51, 91.12, 88.93, 89.21, 5723831, 2.89135410905548, -0.554169820666434, -0.0774741591733372, 0.562709137170123, 0.510014239680579, -0.266363184857795, -0.799979001993611, 0.533615817135816, 91.5038181818212, 86.0710322580636, 92.0807570207561, 93.9345215252155
4/20/2018, 89.15, 89.68, 88.47, 88.93, 6748371, 2.82346581654556, -0.445942760819357, -0.129458642607621, 0.529529507870602, 0.440560283030583, -0.254622911251417, -0.690907783845172, 0.436284872593755, 90.498000000003, 86.2495483870959, 91.9390598290589, 93.9490613639473
4/23/2018, 88.77, 89.06, 87.21, 88.06, 5387585, 2.81383459359672, -0.488969188844878, 0.174435401429259, 0.525387923698953, 0.46842166352427, -0.311924714992855, -0.615111170074709, 0.303186455081853, 89.3047272727302, 86.4541075268809, 91.7365592185583, 93.9567560475608
4/24/2018, 88.3, 88.57, 85.84, 86.45, 4776377, 2.88082082818416, -0.49171364587128, 0.0153189097063413, 0.414532405516707, 0.396117721794304, -0.481697641400032, -0.588428464339774, 0.106730822939741, 88.0663636363666, 86.5438494623647, 91.4293601953593, 93.9359702063691
4/25/2018, 86.74, 87.23, 85.07, 86.35, 4587569, 2.86502156996751, -0.524043984093469, -0.150882262846756, 0.43399207342162, 0.441222049026326, -0.617198394096263, -0.594182450291072, -0.0230159438051918, 87.0396363636394, 86.6195053763432, 91.1416361416352, 93.915416700834
4/26/2018, 86.68, 88.25, 86.44, 87.84, 3501568, 2.78375320968078, -0.455521447707315, -0.0621514693723051, 0.384330151973785, 0.464388734280346, -0.597465953683368, -0.594839150969531, -0.00262680271383742, 86.9403636363666, 86.9180860215045, 90.8809743589734, 93.9118966789671
4/27/2018, 88.17, 89, 87.71, 88.42, 2967889, 2.70016554898713, -0.134582563824328, -0.216876172006507, 0.404654628519687, 0.455314330508293, -0.528929529386289, -0.581657226652883, 0.0527276972665934, 87.0098181818211, 87.2404731182787, 90.651999999999, 93.9160639606399
