Date,IXG_Open,IXG_High,IXG_Low,IXG_Close,IXG_Volume,IXG_ATRPercentOfClose20,IXG_SQN25,IXG_SQN50,IXG_SQN100,IXG_SQN200,IXG_MACD,IXG_MACD_Avg,IXG_MACD_Diff,IXG_LinReg10,IXG_LinReg30,IXG_LinReg90,IXG_LinReg270
12/21/2017, 69.61, 70.08, 69.61, 69.82, 18242, 0.782272025785596, 1.67264349174877, 0.931726742289507, 0.978382686016408, 0.983017690674927, 0.594774072731568, 0.581229405632494, 0.0135446670990731, 70.0241818181886, 70.4612688172042, 69.8578095238093, 68.8486452058852
12/22/2017, 69.98, 69.98, 69.61, 69.8, 38272, 0.769875661867232, 1.51314313614856, 1.10969105043623, 1.00758250597044, 0.946303605704251, 0.562995072984421, 0.57758253910288, -0.0145874661184587, 69.969818181825, 70.5238924731181, 69.9395555555553, 68.9060699360062
12/26/2017, 69.79, 69.93, 69.6, 69.61, 43492, 0.757081671288841, 1.51116285409138, 0.930143495479757, 0.978444078694057, 0.920393711748853, 0.516524402835117, 0.565370911849327, -0.0488465090142105, 69.8494545454614, 70.534451612903, 69.9835311355309, 68.9595569374271
12/27/2017, 69.7, 69.8, 69.65, 69.79, 42141, 0.730984845701324, 1.5183298825837, 0.966587387103818, 0.968623955123879, 0.969874335891466, 0.488588414509195, 0.550014412381301, -0.0614259978721059, 69.8500000000069, 70.5514193548385, 70.036747252747, 69.0150849799196
12/28/2017, 69.92, 70.01, 69.77, 70.01, 39734, 0.709393811775756, 1.46930299860732, 1.14999959636508, 1.01060219813299, 0.945141763927002, 0.478683142578518, 0.535748158420744, -0.0570650158422262, 69.9227272727342, 70.5647741935482, 70.0930036630034, 69.0732535458167
12/29/2017, 70.22, 70.22, 69.77, 69.93, 34105, 0.706870123327608, 1.30060254043007, 0.981428374002081, 0.996144956340326, 0.902003376207667, 0.459085756962423, 0.52041567812908, -0.0613299211666568, 69.8547272727343, 70.5544086021503, 70.1513894993893, 69.1292629482071
1/2/2018, 70.2, 70.2, 70.02, 70.17, 32092, 0.688468809150415, 1.46257600780064, 1.07327734924919, 1.23462224957124, 0.988039986942098, 0.457645232539988, 0.507861589011262, -0.0502163564712734, 69.8680000000071, 70.5721505376342, 70.2136141636139, 69.1882006399397
1/3/2018, 70.14, 70.52, 70.14, 70.52, 141378, 0.67774196711827, 1.71081741051637, 1.03855876414119, 1.68506751737278, 1.04229260805483, 0.47922151417437, 0.502133574043883, -0.0229120598695138, 70.1316363636435, 70.6027526881718, 70.2851111111109, 69.2517434875976
1/4/2018, 70.94, 71.53, 70.94, 71.29, 69070, 0.707738046642185, 1.69225077898833, 1.50632214882126, 1.8747819489616, 1.28940815029356, 0.552089295920126, 0.512124718419132, 0.0399645775009942, 70.6269090909162, 70.7187526881718, 70.397924297924, 69.3263853635942
1/5/2018, 71.47, 71.47, 71.1, 71.28, 392617, 0.69839945395434, 1.36008170409703, 1.31295493471467, 1.70793577234541, 1.32333388788326, 0.602090101607885, 0.530117795056883, 0.0719723065510025, 71.0178181818254, 70.8272473118276, 70.4971306471303, 69.3997674632352
1/8/2018, 71.34, 71.5, 71.12, 71.4, 286458, 0.688975033949189, 1.40696792264392, 1.45155470208618, 1.71043108151772, 1.32226586906081, 0.643975745931812, 0.552889385231869, 0.091086360699943, 71.3443636363709, 70.9401290322577, 70.5912527472525, 69.4739308730544
1/9/2018, 71.48, 71.88, 71.48, 71.63, 30255, 0.685930148719439, 1.49547160066337, 1.5147339314299, 1.74461609127877, 1.33392633019152, 0.687800957343086, 0.579871699654112, 0.107929257688974, 71.6601818181892, 71.0546021505373, 70.6901684981682, 69.5505637498868
1/10/2018, 72.09, 72.51, 71.83, 72.28, 366504, 0.706648003944864, 1.55925682284601, 1.71809182686571, 2.3433305583265, 1.41547618244798, 0.766150613493295, 0.617127482421949, 0.149023131071346, 72.0627272727347, 71.2188172043007, 70.8178461538458, 69.6360967944689
1/11/2018, 72.67, 72.82, 72.51, 72.82, 45183, 0.703415158457539, 2.10281993349475, 2.03410485766627, 2.39689953944907, 1.38867650444524, 0.861881533685136, 0.666078292674586, 0.195803241010549, 72.5421818181893, 71.4759784946232, 70.9669694749692, 69.7286866646866
1/12/2018, 73.08, 73.55, 73, 73.55, 38960, 0.71123803190937, 2.79685856563251, 2.38976334533996, 2.58659456981179, 1.4813081408097, 0.985295997839032, 0.729921833707475, 0.255374164131556, 73.152545454553, 71.8440645161286, 71.1135653235651, 69.8311175950486
1/16/2018, 73.95, 74.1, 73.18, 73.34, 89589, 0.740332415933833, 2.47699223623631, 2.25526535425859, 2.41002245446395, 1.41829385670625, 1.05400766066229, 0.794738999098439, 0.259268661563854, 73.4812727272803, 72.1590107526877, 71.2506275946273, 69.9288964932292
1/17/2018, 73.65, 74.25, 73.35, 73.98, 133368, 0.758734528458475, 2.48444781936999, 2.30888435566679, 2.58664062464184, 1.52483439708544, 1.14688423226842, 0.865168045732435, 0.281716186535985, 73.8930909090985, 72.5322795698919, 71.3952551892549, 70.0350053696339
1/18/2018, 74.06, 74.18, 73.85, 74.07, 24863, 0.742198209728502, 2.50772380980606, 2.52836025819535, 2.63498476681862, 1.57953720780366, 1.21376035837271, 0.93488650826049, 0.27887385011222, 74.1981818181894, 72.9157419354833, 71.5442759462757, 70.1409842723816
1/19/2018, 74.27, 74.51, 74.08, 74.49, 81424, 0.730646936835289, 2.5584992039359, 2.69285800945778, 2.59638489392446, 1.62509012943181, 1.28582843029632, 1.00507489266766, 0.280753537628664, 74.6087272727349, 73.2995913978489, 71.7256605616603, 70.2518064608347
1/22/2018, 74.52, 75.02, 74.52, 75.02, 74398, 0.724534734852275, 2.86414390099003, 3.30241912006937, 2.84717009004006, 1.74998986064559, 1.3699179062445, 1.07804349538302, 0.291874410861471, 75.0258181818258, 73.6887526881715, 71.9350720390717, 70.3690404312668
1/23/2018, 74.98, 75.19, 74.67, 75.17, 83295, 0.721522761981998, 3.58796239550186, 3.35339221037175, 2.96770816181953, 1.73894803667636, 1.43215418618971, 1.14886563354436, 0.283288552645345, 75.3147272727349, 74.0722150537629, 72.141692307692, 70.4868953282081
1/24/2018, 75.55, 75.68, 75.03, 75.56, 587711, 0.724920893558463, 3.71372837811753, 3.56885770140047, 3.05914357501779, 1.8048792492046, 1.49570507006484, 1.21823352084846, 0.277471549216386, 75.578727272735, 74.5036129032253, 72.3571697191694, 70.6089353792833
1/25/2018, 75.68, 75.68, 75.12, 75.31, 44617, 0.728140639774447, 3.16068005914845, 3.5259140621363, 2.91288718505568, 1.78956477765707, 1.50850755663295, 1.27628832800536, 0.232219228627593, 75.6720000000077, 74.8682365591392, 72.5572210012207, 70.7255909116129
1/26/2018, 75.58, 76.01, 75.47, 75.99, 80253, 0.731602289805802, 3.59780308812805, 3.72837404482714, 3.00642504642908, 1.85648580288634, 1.55559203976598, 1.33214907035748, 0.223442969408502, 75.9429090909168, 75.3013548387091, 72.7867912087909, 70.8507030152829
1/29/2018, 75.67, 75.79, 75.44, 75.47, 76986, 0.73624930571387, 3.22536392917157, 3.52939454004037, 3.48256505045945, 1.85648062437761, 1.53327256598401, 1.37237376948279, 0.16089879650122, 76.0072727272804, 75.6254623655908, 72.9967252747249, 70.966451277846
1/30/2018, 74.98, 75.14, 74.69, 74.82, 212910, 0.757638309905299, 2.72425923261294, 3.08727551753382, 3.15480723675009, 1.88333323341569, 1.4464607552889, 1.38719116664401, 0.059269588644888, 75.7003636363714, 75.7956989247306, 73.1720805860803, 71.0765882192155
1/31/2018, 75.08, 75.19, 74.71, 74.89, 98964, 0.751130637331537, 2.78508524196656, 3.00781321044925, 3.43588156565206, 1.80497804542955, 1.36754596622249, 1.38326212655971, -0.0157161603372118, 75.4649090909169, 75.9495268817198, 73.3517240537237, 71.1920527538608
2/1/2018, 74.8, 75.4, 74.75, 75.21, 104770, 0.753750362428811, 3.13567036331206, 3.2226944289405, 3.40918513317238, 1.89630993928118, 1.31566063614228, 1.36974182847622, -0.0540811923339379, 75.3083636363715, 76.1645161290316, 73.5414554334551, 71.3096957769577
2/2/2018, 74.89, 74.93, 73.63, 73.75, 79839, 0.837357105360777, 1.68001720446675, 2.25516441713838, 2.5922227565632, 1.72675470170562, 1.1435492164368, 1.32450330606834, -0.18095408963154, 74.6692727272806, 76.1547741935477, 73.6477582417579, 71.4049564028973
2/5/2018, 72.88, 73.35, 70.22, 70.64, 72106, 1.08036993480095, 0.191657796541712, 0.798515821117098, 1.26553522276993, 1.18719812182085, 0.747581019044333, 1.20911884866354, -0.461537829619203, 73.1021818181897, 75.7135913978488, 73.6098119658116, 71.4499464261308
2/6/2018, 69.65, 71.94, 69.01, 71.76, 191547, 1.21448530636319, 0.484580517127693, 0.980616262227489, 1.48535007803033, 1.30283722654352, 0.518174812893037, 1.07093004150944, -0.552755228616399, 72.190909090917, 75.3983870967735, 73.6331599511597, 71.5107601476014
2/7/2018, 71.19, 72, 70.83, 71.19, 257945, 1.24517337133574, 0.28090928542147, 0.856384239372408, 1.36641730616569, 1.09288167868668, 0.287065394251499, 0.914157112057848, -0.627091717806349, 71.3467272727352, 74.9970107526875, 73.627858363858, 71.5650772174388
2/8/2018, 71.45, 71.47, 68.77, 68.86, 44177, 1.41899067223529, -0.32860413340887, 0.318110359948402, 0.780032276036547, 0.766080962169754, -0.0831435849605526, 0.714696972654168, -0.797840557614721, 69.886000000008, 74.2783655913971, 73.5249548229545, 71.5827511275112
2/9/2018, 69.41, 69.89, 67.78, 69.57, 132863, 1.48592946393008, -0.338397768713266, 0.29147535507299, 0.842431764555179, 0.860066379635915, -0.315607673118592, 0.508636043499616, -0.824243716618208, 69.1583636363716, 73.6666451612896, 73.4570744810742, 71.6117088970889
2/12/2018, 69.97, 70.81, 69.65, 70.35, 36816, 1.4841123975172, -0.162872475604183, 0.302508940160028, 0.88538668071988, 0.944105528687859, -0.431918765856437, 0.320525081628405, -0.752443847484843, 68.9463636363717, 73.1699784946229, 73.4262735042732, 71.6453120131201
2/13/2018, 70.06, 70.6, 70.02, 70.53, 47030, 1.44742580188669, -0.14968200051392, 0.330198262817216, 0.910029588985133, 0.991642776428975, -0.503764564829339, 0.155667152336857, -0.659431717166196, 68.9458181818263, 72.6886236559132, 73.3974700854698, 71.6805163318299
2/14/2018, 70.24, 72.09, 70.24, 72.04, 88764, 1.47463346358571, 0.117013181450293, 0.592266466754918, 1.08037452133107, 1.07950256921297, -0.433857261291521, 0.0377622696111809, -0.471619530902702, 69.7149090909172, 72.410989247311, 73.4403296703293, 71.736160174935
2/15/2018, 72.68, 72.77, 71.97, 72.59, 133419, 1.44539144483922, 0.0966860874238514, 0.606695355542327, 1.15026948822799, 1.1264381290526, -0.33026769571299, -0.0358437234536533, -0.294423972259337, 70.8934545454627, 72.2144086021497, 73.5056092796089, 71.8005597922645
2/16/2018, 72.33, 73.12, 72.33, 72.63, 341178, 1.42675088437058, -0.00235900187774035, 0.686186236864619, 1.27602928166698, 1.10794739494989, -0.242153162046463, -0.0771056111722154, -0.165047550874248, 71.9367272727355, 72.0608817204292, 73.5631159951157, 71.8641760284269
2/20/2018, 72.21, 72.61, 71.95, 72.18, 96147, 1.41096800907791, -0.237579327396896, 0.684325428275007, 1.21574280056025, 1.03789577221669, -0.206255414449643, -0.102935571827701, -0.103319842621942, 72.2636363636446, 71.8409462365583, 73.609211233211, 71.9231173978406
2/21/2018, 72.33, 73.23, 72.14, 72.14, 83480, 1.41671038744776, -0.204321982672474, 0.63182204512407, 1.08145736986603, 1.00015964060511, -0.178970792663549, -0.11814261599487, -0.0608281766686782, 72.7167272727356, 71.6181290322572, 73.6489938949936, 71.9878660653272
2/22/2018, 72.39, 72.69, 71.84, 71.99, 25343, 1.40771514075507, -0.364509719757121, 0.494134761414815, 1.05301159102613, 1.02711872786686, -0.167520211005908, -0.128018134997078, -0.0395020760088296, 72.9832727272811, 71.3868387096765, 73.6705299145296, 72.0499986333195
2/23/2018, 72.23, 72.8, 72.17, 72.73, 69299, 1.37940797929065, -0.228883059386526, 0.618930988568519, 1.10940721510139, 1.11690626100592, -0.097608556305417, -0.121936219258746, 0.0243276629533287, 72.9958181818266, 71.2904516129024, 73.7256654456651, 72.1204980183134
2/26/2018, 72.96, 73.29, 72.52, 73.25, 286379, 1.35369454221323, -0.20703887082275, 0.659372782077825, 1.14883199923185, 1.1337622947925, -0.000240638163376161, -0.0975971030396718, 0.0973564648762957, 73.1189090909176, 71.2931397849453, 73.8017289377286, 72.1938969523028
2/27/2018, 73.14, 73.5, 72.53, 72.55, 485153, 1.36526835225724, -0.447132538984408, 0.537352440402925, 0.982497596371966, 1.09478514995552, 0.0202070542631674, -0.074036271579104, 0.0942433258422714, 72.9554545454631, 71.2529032258056, 73.8388547008543, 72.2542859095257
2/28/2018, 72.77, 72.89, 71.6, 71.65, 90409, 1.40331762747313, -0.647692992025524, 0.468892047408206, 0.84925237629352, 1.01606643132669, -0.0357978255082116, -0.0663885823649255, 0.0305907568567139, 72.3970909090995, 71.0909247311819, 73.8397851037847, 72.3015733223998
3/1/2018, 71.53, 71.9, 70.3, 70.77, 346976, 1.46277126759965, -0.892436155056576, 0.274496081566782, 0.627135046659676, 0.872118192211465, -0.149467770337537, -0.0830044199594479, -0.0664633503780895, 71.775636363645, 70.8708602150528, 73.799836385836, 72.3340675140084
3/2/2018, 70.26, 70.92, 69.72, 70.85, 69583, 1.4727495621401, -0.828457395513064, 0.135400492311528, 0.626460741107556, 0.865991813232755, -0.230440316624481, -0.112491599292455, -0.117948717332027, 71.3610909090996, 70.6876559139776, 73.7707423687419, 72.3725677190105
3/5/2018, 70.05, 71.37, 70.01, 71.21, 143635, 1.48753112138386, -0.891133726500727, 0.224343145972675, 0.73351433112777, 1.09289243277334, -0.262536296574382, -0.14250053874884, -0.120035757825542, 71.1738181818269, 70.5989032258055, 73.7467765567762, 72.4129602296023
3/6/2018, 71.63, 71.73, 71.19, 71.52, 28924, 1.44478099267418, -0.729536159982835, 0.320718760924116, 0.689776723265396, 1.1278959185266, -0.259961508255074, -0.165992732650087, -0.0939687756049873, 71.0810909090997, 70.6059784946228, 73.7445372405368, 72.4554139674729
3/7/2018, 70.96, 71.53, 70.73, 71.46, 37850, 1.42966974204107, -0.621567750347275, 0.343698361228029, 0.690341562125955, 1.05006477926041, -0.259768024435047, -0.184747791007079, -0.0750202334279682, 70.9956363636452, 70.6380215053754, 73.7333089133085, 72.4940647806477
3/8/2018, 71.66, 71.66, 71.11, 71.48, 115775, 1.39627853634502, -0.631151514458262, 0.351158975254183, 0.763319343451633, 1.03258079058861, -0.255060673585334, -0.19881036752273, -0.0562503060626037, 70.9241818181906, 70.7225376344077, 73.7220561660558, 72.5370378570452
3/9/2018, 71.88, 72.62, 71.78, 72.61, 42720, 1.384322962251, -0.453760039266272, 0.583907272819435, 0.901859740844217, 1.09947413739993, -0.158323453704952, -0.190712984759174, 0.0323895310542223, 71.4189090909179, 70.9600860215044, 73.758891330891, 72.5961481481481
3/12/2018, 72.7, 72.91, 72.49, 72.65, 20792, 1.34328844837705, -0.18159527177959, 0.55777798851791, 0.892601588792468, 1.09776782347224, -0.0775370454943527, -0.16807779690621, 0.0905407514118573, 72.0380000000089, 71.2654623655904, 73.7887106227103, 72.6588047013803
3/13/2018, 72.88, 72.88, 71.82, 71.93, 23105, 1.36258043216826, 0.352323836644933, 0.385741855980391, 0.802665192051806, 1.03040092968651, -0.0707951354091705, -0.148621264606802, 0.0778261291976316, 72.3010909090999, 71.4663655913968, 73.7780805860802, 72.7131849118491
3/14/2018, 72.28, 72.28, 71.42, 71.57, 13477, 1.36104359314754, -0.0220775776885005, 0.33556313536041, 0.688744840038263, 1.01464032758697, -0.0934241786711141, -0.137581847419664, 0.0441576687485504, 72.2936363636454, 71.6010967741925, 73.7504151404148, 72.7655774224409
3/15/2018, 71.62, 71.84, 71.37, 71.57, 44214, 1.32582640021645, 0.1266942778548, 0.291958806486432, 0.685257599563062, 1.04002006659044, -0.110088823065269, -0.132083242548785, 0.0219944194835167, 72.1145454545545, 71.7614623655903, 73.7286617826614, 72.8164734180675
3/16/2018, 71.52, 71.93, 71.49, 71.57, 23603, 1.29027421671534, 0.954970558146772, 0.228640958488084, 0.611980535510893, 1.07127637810292, -0.121890594906091, -0.130044713020246, 0.00815411811415534, 71.9078181818272, 71.9645806451602, 73.6968840048836, 72.865643296433
3/19/2018, 71.49, 71.57, 70.61, 71.07, 27222, 1.3019231659744, 0.538948863608729, -0.00043788346109652, 0.59630154216093, 0.981088834935766, -0.169633970622925, -0.137962564540782, -0.0316714060821431, 71.5610909091, 72.0304086021494, 73.6398656898652, 72.9077108104415
3/20/2018, 71.29, 71.46, 71.19, 71.29, 17968, 1.26036324078427, 0.352818858602245, 0.0411477831707577, 0.550767091644504, 0.990562678720028, -0.187556741106206, -0.147881399853867, -0.0396753412523394, 71.3600000000092, 71.9341075268805, 73.5760903540899, 72.9524479978133
3/21/2018, 71.22, 71.83, 70.98, 71.31, 31375, 1.25660819890247, 0.296073274376115, 0.0231225426866264, 0.58561788426177, 1.00110663216407, -0.197865957398164, -0.157878311362727, -0.0399876460354379, 71.1663636363729, 71.9108172042998, 73.5108595848591, 72.9965964192975
3/22/2018, 70.32, 70.4, 69.03, 69.13, 55081, 1.3963300178005, -0.897935932171559, -0.383605696601277, 0.199171255922158, 0.792478091108095, -0.377591229907281, -0.201820895071638, -0.175770334835644, 70.2318181818275, 71.575827956988, 73.344903540903, 73.0027784611179
3/23/2018, 69.22, 69.38, 67.65, 67.65, 106315, 1.48339806983032, -1.45114868010017, -0.732529373460863, -0.0454382468532649, 0.608207830925776, -0.632161272700358, -0.287888970597382, -0.344272302102977, 69.1401818181912, 70.9110107526869, 73.1092258852254, 72.9868375017083
3/26/2018, 68.85, 69.49, 68.16, 69.41, 367636, 1.50604070671114, -0.790202556855233, -0.493183897424087, 0.265189362094694, 0.705403896268002, -0.684007758960462, -0.367112728269998, -0.316895030690464, 68.9350909091003, 70.5246451612891, 72.9501978021974, 72.9955962826295
3/27/2018, 69.56, 69.56, 67.84, 68.21, 48423, 1.58199048790762, -0.957240140966778, -0.793068015926968, 0.121596231881943, 0.549231683476767, -0.812559760913985, -0.456202134798795, -0.356357626115189, 68.3481818181913, 70.0390537634396, 72.7324835164831, 72.9958865655323
3/28/2018, 68.38, 68.81, 67.85, 68.39, 19476, 1.56912110865872, -0.898756898204818, -0.731281699990598, 0.136501123441265, 0.5736995600798, -0.889658226707624, -0.542893353180561, -0.346764873527063, 67.9543636363732, 69.6021075268805, 72.5240268620263, 72.9929886565532
3/29/2018, 68.73, 69.46, 68.5, 69.19, 29298, 1.55075275314513, -0.641685616227564, -0.695304552343396, 0.196387551009558, 0.58818810666842, -0.876106788492308, -0.60953604024291, -0.266570748249398, 68.0103636363732, 69.381139784945, 72.3552112332107, 73.0051482848161
4/2/2018, 68.85, 68.92, 67.18, 67.97, 384798, 1.64751734354283, -1.1003543291548, -0.890250567019254, 0.0664816757461989, 0.47683226297247, -0.952827379195469, -0.678194308033422, -0.274633071162047, 67.7747272727369, 69.0604301075256, 72.1275653235648, 72.9960636873035
4/3/2018, 68.24, 68.63, 67.77, 68.48, 38318, 1.6162772510014, -1.09336645074281, -0.868707766469046, 0.145879039440331, 0.561742646407884, -0.961393911749866, -0.734834228776711, -0.226559682973155, 67.811636363646, 68.8369032258052, 71.9250280830276, 72.9926264862649
4/4/2018, 67.35, 69, 67.34, 68.92, 61355, 1.64609014569279, -0.823694480606021, -0.876817993718481, 0.304052557991867, 0.585949836688875, -0.92204981148052, -0.772277345317473, -0.149772466163047, 68.1858181818279, 68.6659784946224, 71.747616605616, 72.995082137488
4/5/2018, 69.29, 69.65, 69.2, 69.38, 13800, 1.60602632169342, -0.509420354474896, -0.823198251433902, 0.36585321258398, 0.575167228130239, -0.844021814842364, -0.786626239222451, -0.0573955756199129, 68.8521818181916, 68.5717849462353, 71.5938876678872, 73.0054669946699
4/6/2018, 68.9, 69.18, 67.8, 68.21, 36188, 1.66771442441189, -0.576465537302679, -1.05149895311271, 0.210203558423353, 0.624958984222957, -0.866603620156155, -0.802621715409192, -0.0639819047469634, 68.7836363636461, 68.3369462365578, 71.3866300366295, 73.000118901189
4/9/2018, 68.73, 69.61, 68.56, 68.65, 28004, 1.6761407260696, -0.485208061352581, -0.943000402442844, 0.297021272914467, 0.693550819812833, -0.83932037793582, -0.809961447914518, -0.0293589300213026, 68.6212727272825, 68.2316559139772, 71.1959291819287, 73.0010255569222
4/10/2018, 69.55, 69.78, 69.4, 69.54, 19098, 1.65320258559742, -0.348871864877698, -0.895761281448571, 0.420190855190452, 0.779849048592175, -0.737382562772467, -0.795445670886108, 0.0580631081136406, 69.063818181828, 68.3002795698911, 71.0617264957259, 73.0127098537652
4/11/2018, 69.34, 69.53, 69.01, 69.11, 79870, 1.61865898440634, -0.517996053873844, -0.88906363284479, 0.388302970062966, 0.752566832659938, -0.68341552738498, -0.773039642185882, 0.0896241148009019, 69.1107272727371, 68.2916129032244, 70.9236117216112, 73.0204466311329
4/12/2018, 69.51, 70.09, 69.51, 69.9, 19798, 1.5904470141875, -0.31499411262317, -0.671293739405367, 0.481189019852555, 0.784135158056975, -0.570325507894665, -0.732496815327639, 0.162171307432973, 69.4174545454644, 68.3453763440846, 70.820859584859, 73.0413899138991
4/13/2018, 70.46, 70.46, 69.04, 69.29, 14167, 1.62669409694214, -0.453355517872727, -0.771389781863376, 0.357389436516498, 0.70455092380234, -0.523883748944769, -0.690774202051065, 0.166890453106296, 69.5910909091008, 68.2743655913964, 70.6923907203902, 73.0492431324312
4/16/2018, 69.54, 69.76, 69.29, 69.54, 74729, 1.57359724300064, -0.66622551195875, -0.77871540102948, 0.418284492989492, 0.632201754661973, -0.461584550349315, -0.644936271710715, 0.1833517213614, 69.6016363636463, 68.2499569892459, 70.5847399267393, 73.0591324313242
4/17/2018, 69.82, 69.85, 69.47, 69.63, 36868, 1.52027221979537, -0.653892676682441, -0.570545414715846, 0.407736213635166, 0.621113320358744, -0.400334926944339, -0.59601600275744, 0.195681075813101, 69.6596363636464, 68.2694193548372, 70.4730598290592, 73.0610389503894
4/18/2018, 69.77, 69.89, 69.43, 69.56, 65482, 1.47877698290877, -0.514924327760433, -0.143169630002228, 0.353525037039107, 0.618866559520319, -0.353369154453901, -0.547486633096732, 0.194117478642831, 69.7187272727373, 68.3108602150523, 70.3486935286929, 73.0592428590951
4/19/2018, 69.7, 70.16, 69.7, 70.09, 35691, 1.43701727185871, -0.306777505224843, -0.245621131529065, 0.396359730999887, 0.597737088014036, -0.270266407865051, -0.492042588050396, 0.221776180185345, 70.01800000001, 68.4281935483856, 70.2520561660555, 73.0653090064232
4/20/2018, 70, 70.07, 69.77, 69.88, 15640, 1.39216533422078, -0.355049420708454, -0.186040321182555, 0.374348801423556, 0.56186441516859, -0.218829596060516, -0.43739998965242, 0.218570393591904, 69.9720000000101, 68.5290537634394, 70.1581367521361, 73.0682265955991
4/23/2018, 70.02, 70.21, 69.85, 70.02, 89838, 1.34561964977979, -0.322351849362212, 0.260561176202436, 0.408042823240331, 0.607286834102039, -0.164868223893876, -0.382893636500711, 0.218025412606835, 69.9712727272828, 68.7333333333318, 70.0712503052496, 73.0714738280714
4/24/2018, 70.34, 70.54, 69.36, 69.65, 118188, 1.3698388152721, -0.295570256590763, 0.0527575983220372, 0.239290331685511, 0.556273247853537, -0.15022762491553, -0.336360434183675, 0.186132809268145, 69.9460000000101, 68.9100430107512, 69.9741489621483, 73.0737370507037
4/25/2018, 69.5, 69.8, 69.13, 69.5, 14798, 1.3523569756765, -0.381234198777441, -0.128188198815913, 0.117897478612366, 0.528336735936828, -0.149010886400688, -0.298890524627078, 0.149879638226389, 69.7769090909193, 69.0390752688157, 69.8693699633693, 73.0718275249418
4/26/2018, 69.56, 69.87, 69.35, 69.68, 11565, 1.31873377323538, -0.343295049723659, -0.127761119356551, 0.137492413376483, 0.555075553874392, -0.13200049712097, -0.265512519125856, 0.133512022004886, 69.8067272727374, 69.1826236559125, 69.7609597069591, 73.0743091430913
4/27/2018, 69.48, 69.8, 69.42, 69.74, 18514, 1.27896330446069, 0.190291640892137, -0.42589837606512, 0.136006282373107, 0.54072243859967, -0.112382665097002, -0.234886548320085, 0.122503883223084, 69.747272727283, 69.3459784946222, 69.658263736263, 73.0745373787069
4/30/2018, 69.82, 69.96, 69.3, 69.3, 25062, 1.27034856869314, 0.51155825146597, -0.626633800148023, 0.0108688826584913, 0.468112917512355, -0.130831569749503, -0.214075552605969, 0.0832439828564656, 69.561272727283, 69.4653118279555, 69.5546031746025, 73.0651138444716
5/1/2018, 69.18, 69.21, 68.59, 69.21, 100480, 1.2596936572737, -0.0466473628974474, -0.653166930271107, 0.0487547819454998, 0.45936504362974, -0.150974368896044, -0.201455315863984, 0.0504809469679398, 69.375272727283, 69.5545376344071, 69.4450964590958, 73.0534262675958
5/2/2018, 69.22, 69.36, 68.72, 68.78, 40890, 1.25071573304619, 0.231796434102363, -0.653400224847381, 0.0473211861987306, 0.438343169662286, -0.199337252912329, -0.201031703273653, 0.00169445036132382, 69.0496363636466, 69.6158709677404, 69.3128595848589, 73.030914855815
5/3/2018, 68.51, 68.63, 67.6, 68.4, 22053, 1.28103825603759, 0.0235269136863267, -0.722850096995726, -0.0393135938137529, 0.405744169870391, -0.265270142065688, -0.21387939103206, -0.0513907510336282, 68.7412727272831, 69.6465161290307, 69.1609059829053, 73.0036430230967
5/4/2018, 67.76, 69, 67.76, 68.77, 14913, 1.30059423989127, -0.140315276095232, -0.613731707179899, -0.067237954697186, 0.417392353063263, -0.284388272974269, -0.227981167420502, -0.056407105553767, 68.6109090909195, 69.5975483870952, 69.0257216117209, 72.9796717233837
5/7/2018, 68.75, 69.08, 68.64, 68.82, 17378, 1.26663430083488, 0.384821474505019, -0.758782510868492, -0.0671520743094872, 0.406095271438648, -0.292137369578143, -0.24081240785203, -0.0513249617261126, 68.586363636374, 69.4585806451597, 68.8892551892545, 72.9550545305451
5/8/2018, 68.74, 69.27, 68.74, 69.01, 51971, 1.23838985588007, 0.249388148339178, -0.826403940998605, -0.0794996026427455, 0.44958995467565, -0.279722703161497, -0.248594466913923, -0.0311282362475733, 68.6189090909195, 69.4535053763424, 68.7656727716721, 72.9322870028698
5/9/2018, 69.25, 69.86, 69.22, 69.81, 16658, 1.22386792374401, 0.389954450571638, -0.51636250365843, 0.0420888794406727, 0.500931379356542, -0.202990725733514, -0.239473718677841, 0.0364829929443275, 68.9327272727377, 69.4725161290306, 68.6825201465195, 72.9175233018995
5/10/2018, 69.93, 70.4, 69.77, 70.4, 10176, 1.19767484046507, 0.43700982499099, -0.218910615972266, 0.197948541083652, 0.485808104851696, -0.093494267911197, -0.210277828524513, 0.116783560613316, 69.469454545465, 69.5680645161273, 68.6235262515256, 72.9056443897771
5/11/2018, 70.48, 70.6, 70.29, 70.4, 18062, 1.15980814389636, 1.07238990276887, -0.0424764231443572, 0.176955529531376, 0.489470028659699, -0.00664098308845951, -0.169550459437302, 0.162909476348842, 69.9789090909196, 69.7039784946219, 68.5695213675207, 72.898521251879
5/14/2018, 70.59, 70.68, 70.3, 70.41, 11080, 1.12864605402342, 0.874729431823463, -0.0569576752341488, 0.0626423444624958, 0.524760073844656, 0.0622798638021607, -0.123184394789409, 0.18546425859157, 70.3678181818286, 69.7520215053745, 68.5235628815622, 72.88769769031
5/15/2018, 69.98, 70.35, 69.86, 70.04, 43811, 1.11714120831809, 0.275142465115076, -0.208374663172781, 0.0278770646023323, 0.4791416355845, 0.0860522667643124, -0.0813370624786651, 0.167389329242978, 70.5503636363741, 69.7713763440842, 68.4786227106221, 72.8691712450456
