Date,IWC_Open,IWC_High,IWC_Low,IWC_Close,IWC_Volume,IWC_ATRPercentOfClose20,IWC_SQN25,IWC_SQN50,IWC_SQN100,IWC_SQN200,IWC_MACD,IWC_MACD_Avg,IWC_MACD_Diff,IWC_LinReg10,IWC_LinReg30,IWC_LinReg90,IWC_LinReg270
4/4/2018, 93.72, 96.4, 93.72, 96.33, 26050, 1.7872316426492, 0.0682464102985359, -0.385205786850525, 0.484644328910609, 0.598303247199885, -0.580024515555024, -0.0994148217669219, -0.480609693788102, 94.3750909090991, 97.3939354838709, 97.7833894993889, 99.1820109334429
4/5/2018, 96.9, 96.98, 96.4, 96.98, 39626, 1.72000229871703, 0.408574336202712, -0.366905410776648, 0.581643165253921, 0.596393892683904, -0.501395940074104, -0.179811045428358, -0.321584894645746, 95.3094545454629, 97.2070107526881, 97.757611721611, 99.2094552412193
4/6/2018, 96.44, 96.95, 94.47, 95.06, 22291, 1.79902726470754, 0.0719152413485851, -0.494011984334626, 0.386402774082083, 0.517032235639874, -0.587240834611023, -0.261297003264891, -0.325943831346132, 95.3756363636448, 96.7530752688172, 97.6467741147734, 99.2107483941509
4/9/2018, 95.82, 96.28, 95.1, 95.15, 27311, 1.77156863051964, -0.257076642593007, -0.506096975081318, 0.362265297945549, 0.536432907176029, -0.640626540192798, -0.337162910650473, -0.303463629542325, 95.2570909090994, 96.3838709677419, 97.5354847374841, 99.2148820554874
4/10/2018, 96.22, 97.46, 95.91, 96.85, 88321, 1.77270539426171, -0.0510246446511181, -0.30611507258009, 0.571845496232582, 0.596332947104275, -0.539539824734717, -0.377638293467322, -0.161901531267396, 96.0041818181903, 96.3057419354839, 97.5245738705733, 99.2389290692909
4/11/2018, 96.62, 97.78, 96.62, 97.54, 11799, 1.73161976176476, -0.119420788074859, -0.173121948836794, 0.660916073354033, 0.595393947670984, -0.399149494108201, -0.381940533595498, -0.0172089605127034, 96.7076363636449, 96.2098279569892, 97.5592893772887, 99.2812305589724
4/12/2018, 97.86, 98.61, 97.74, 98.29, 27166, 1.68691710229329, -0.170386773969121, -0.00116675828797771, 0.764439451126165, 0.607909516985678, -0.22477929781553, -0.350508286439504, 0.125728988623974, 97.4774545454632, 96.1165161290323, 97.620942612942, 99.3357526308598
4/13/2018, 98.66, 98.66, 97.39, 97.52, 42414, 1.68033970349864, -0.254583586008784, 0.0107383637365482, 0.533965861212924, 0.604296172216167, -0.14702738564533, -0.309812106280669, 0.162784720635339, 97.9623636363722, 95.9007096774193, 97.6348107448101, 99.3819163591637
4/16/2018, 98.3, 98.79, 97.74, 98.41, 19598, 1.64641186353956, -0.398798325086399, 0.119679436052361, 0.566195686555068, 0.570436555992082, -0.013437968581556, -0.250537278740847, 0.237099310159291, 98.222545454554, 95.9090752688172, 97.6751501831495, 99.437249419161
4/17/2018, 98.94, 99.98, 98.91, 99.83, 51380, 1.62047703011501, -0.222439578568093, 0.480801531645523, 0.606615257595603, 0.65266108846876, 0.204655597136025, -0.159498703565472, 0.364154300701497, 98.9392727272814, 96.1255698924732, 97.7541025641019, 99.4938988656554
4/18/2018, 99.86, 100.75, 99.82, 100.19, 57220, 1.58033347460388, -0.0452768155025445, 0.994538011512798, 0.534940441845153, 0.701952830789887, 0.401912315608357, -0.0472164997307066, 0.449128815339063, 99.8003636363724, 96.4442795698925, 97.8335897435891, 99.5510375837093
4/19/2018, 100.24, 100.24, 99.12, 99.36, 38706, 1.57021870249129, -0.0706865019296682, 0.727007034117997, 0.464708197044119, 0.604354008888864, 0.485667154119639, 0.0593602310393626, 0.426306923080277, 100.294181818191, 96.7162580645161, 97.8858461538455, 99.6018070247371
4/20/2018, 99.08, 99.52, 98.71, 99.01, 52414, 1.53788590814622, -0.0443458562292148, 0.631928680784815, 0.43008840755666, 0.602704549145869, 0.5178321454989, 0.15105461393127, 0.36677753156763, 100.153272727282, 96.9265376344086, 97.9144639804633, 99.645724477245
4/23/2018, 98.68, 99.21, 98.28, 98.66, 30042, 1.51330609747901, -0.166059496356977, 0.993596649576919, 0.416370275969818, 0.675107362717544, 0.509211188368695, 0.222685928818755, 0.28652525954994, 99.6940000000089, 97.2063010752688, 97.9248717948712, 99.6863700970346
4/24/2018, 98.99, 99.13, 97.34, 98.16, 42831, 1.53614140788932, -0.17864492955822, 0.783333408505586, 0.252363312908631, 0.60094525292618, 0.456767860835143, 0.269502315222033, 0.18726554561311, 99.2105454545545, 97.4676774193549, 97.9034505494499, 99.7229312559795
4/25/2018, 97.8, 98.47, 97.72, 98.11, 30648, 1.4983004644633, -0.180436275652991, 0.74846075442768, 0.17679478204869, 0.619069898180444, 0.406485847971695, 0.296899021771965, 0.10958682619973, 98.7763636363726, 97.6959569892473, 97.8917875457869, 99.7606472598062
4/26/2018, 98.43, 98.98, 98.05, 98.68, 63718, 1.46228562667278, -0.226040153408472, 0.753797690859804, 0.255427184833086, 0.635823381311113, 0.40792887666305, 0.319104992750182, 0.0888238839128677, 98.6580000000091, 97.9675483870968, 97.8779560439554, 99.8106901735686
4/27/2018, 98.48, 98.51, 97.87, 98.23, 17620, 1.43676502451457, 0.0175299489354694, 0.502512724488774, 0.269355250969252, 0.572602188626075, 0.368513256672955, 0.328986645534737, 0.0395266111382183, 98.2089090909182, 98.1563010752689, 97.8779169719164, 99.8557452507861
4/30/2018, 98.49, 98.78, 97.35, 97.35, 60973, 1.45071142208694, 0.223609859224064, 0.225886346734157, 0.234072537969493, 0.525791075586704, 0.263233061447963, 0.315835928717382, -0.0526028672694192, 97.5950909091, 98.2659354838711, 97.8626495726489, 99.8788038813724
5/1/2018, 97.23, 98.04, 96.1, 97.91, 73669, 1.46936389636559, 0.125494250200892, 0.254794652579059, 0.385476482142, 0.555933311659273, 0.222421135713873, 0.29715297011668, -0.0747318344028073, 97.5165454545547, 98.4338924731184, 97.8592454212449, 99.9063241765754
5/2/2018, 98.08, 99.44, 97.91, 98.81, 61573, 1.46060265295514, 0.627833350329443, 0.498522154001584, 0.523464846236599, 0.586994118702067, 0.259706138221773, 0.289663603737699, -0.0299574655159256, 97.9256363636457, 98.7229247311829, 97.8922051282046, 99.9377575509092
5/3/2018, 98.41, 98.77, 97.23, 98.13, 24885, 1.47769327149264, 0.592200053818574, 0.323040699292876, 0.396006053775496, 0.571858208400637, 0.231713406417754, 0.27807356427371, -0.046360157855956, 98.0090909091002, 98.9851612903227, 97.8975311355306, 99.9646242995767
5/4/2018, 97.79, 99.79, 97.79, 99.41, 18988, 1.48632671456588, 0.688947891016291, 0.525148656049125, 0.538412924852992, 0.605127295313309, 0.309249432424053, 0.284308737903778, 0.0249406945202749, 98.5318181818275, 99.296430107527, 97.9562026862022, 100.009560748941
5/7/2018, 99.55, 100.54, 99.55, 100.03, 39500, 1.45974159512391, 1.44419276398014, 0.468866076300084, 0.594443561558686, 0.649300660766681, 0.415931510549527, 0.310633292432928, 0.105298218116599, 99.1769090909185, 99.5484731182797, 98.0430622710617, 100.063038677054
5/8/2018, 99.6, 100.33, 99.38, 100.2, 61829, 1.43180692786659, 1.25132940629273, 0.362096994504813, 0.641808078782463, 0.686201920980096, 0.508335628618767, 0.350173759670096, 0.158161868948671, 99.7060000000094, 99.8695483870969, 98.1389914529909, 100.123495968293
5/9/2018, 100.28, 101.07, 100.11, 100.98, 77090, 1.39724402320876, 1.12370402397595, 0.708923175117924, 0.647842082490285, 0.718050496350795, 0.637161241024941, 0.407571255941065, 0.229589985083876, 100.383272727282, 100.167526881721, 98.2695653235648, 100.185525215252
5/10/2018, 101.01, 101.56, 100.93, 101.07, 19538, 1.35736634402334, 0.993308122870722, 0.914942796866425, 0.771960346795981, 0.675782012496498, 0.73801137905231, 0.473659280563314, 0.264352098488996, 101.0490909091, 100.410430107527, 98.3821611721606, 100.242726800602
5/11/2018, 100.95, 101.6, 100.84, 101.41, 30065, 1.32264634228298, 1.79450068132582, 0.967293664729078, 0.643008303159297, 0.731908122517459, 0.835737140993373, 0.546074852649326, 0.289662288344048, 101.61200000001, 100.706838709678, 98.5279145299139, 100.308575919093
5/14/2018, 101.64, 101.99, 101.08, 101.09, 31766, 1.30550091297232, 1.66337057101024, 0.6643871520746, 0.500366530749798, 0.754964070024974, 0.877251773386021, 0.612310236796665, 0.264941536589356, 101.714909090919, 100.777397849463, 98.6604590964585, 100.369451687851
5/15/2018, 100.73, 101.63, 100.57, 101.35, 36756, 1.28933826273067, 1.38012957735675, 0.616785315682954, 0.580253932271364, 0.790006188868378, 0.920521052059627, 0.673952399849257, 0.24656865221037, 101.815636363646, 100.906516129032, 98.8084102564096, 100.434605166052
5/16/2018, 101.44, 102.83, 101.44, 102.46, 37639, 1.28382501738596, 1.45957540889162, 0.613557200623142, 0.690023619662336, 0.873987778002393, 1.03247822421633, 0.745657564722673, 0.286820659493661, 102.292181818191, 101.231397849463, 99.0034114774108, 100.522558425585
5/17/2018, 102.5, 103.61, 102.5, 103.27, 36333, 1.2657468356473, 1.46433684338496, 0.576620817083762, 0.745399043732024, 0.901857069422224, 1.17304320839361, 0.83113469345686, 0.341908514936748, 102.713454545464, 101.662838709678, 99.2251428571422, 100.619554188876
5/18/2018, 103.49, 103.86, 103.49, 103.63, 20059, 1.2267489330448, 1.87733968656414, 0.66662149994026, 0.783721693965053, 0.993851701927677, 1.29852240444825, 0.924612235655138, 0.373910168793112, 103.234727272737, 101.971376344086, 99.4587350427344, 100.728583572503
5/21/2018, 103.98, 104.35, 103.66, 103.93, 49567, 1.19668615736419, 1.7241354875184, 0.475246889543648, 0.795403534327866, 1.05034267758075, 1.40596596369963, 1.02088298126404, 0.385082982435593, 103.753454545464, 102.268688172043, 99.7015457875451, 100.847268552686
5/22/2018, 103.99, 104.13, 103.31, 103.34, 34613, 1.1830173477658, 1.15548425266879, 0.322260801981274, 0.719526910339029, 0.984577538415078, 1.42705745925329, 1.10211787686189, 0.324939582391404, 103.889636363646, 102.547827956989, 99.9575921855915, 100.962546125462
5/23/2018, 103.08, 103.91, 102.97, 103.79, 23543, 1.16427750344168, 1.17771033061073, 0.493051485846114, 0.745953750384647, 1.01282993694797, 1.46321680808589, 1.17433766310669, 0.288879144979202, 104.16600000001, 102.888193548387, 100.238439560439, 101.081342080088
5/24/2018, 103.55, 104.19, 103.12, 103.9, 24870, 1.15638444637248, 1.57067388013515, 0.613355668456403, 0.843055587211017, 1.02322701691001, 1.48364687559761, 1.23619950560487, 0.247447369992742, 104.345090909101, 103.252193548387, 100.485611721611, 101.191700970343
5/25/2018, 103.77, 103.85, 103.4, 103.63, 20788, 1.12555173964292, 1.6116604054383, 0.652618613621807, 0.720154258420108, 1.0618946250994, 1.46120722050742, 1.28120104858538, 0.180006171922037, 104.344545454556, 103.494408602151, 100.738141636141, 101.302585212519
5/29/2018, 103.09, 103.83, 102.52, 103.6, 23870, 1.13280772625711, 1.75203416315726, 0.592809516616426, 0.698383885095514, 1.17048420957982, 1.42458119762469, 1.30987707839324, 0.114704119231446, 104.148545454556, 103.752731182796, 100.976317460317, 101.406655459888
5/30/2018, 103.99, 105.17, 103.99, 104.97, 44172, 1.13690517689077, 2.3109794652082, 0.84495514496103, 0.788818065152424, 1.24771453355832, 1.48893880137612, 1.34568942298982, 0.143249378386303, 104.340909090919, 104.246064516129, 101.295487179487, 101.526706573733
5/31/2018, 104.97, 105.52, 104.23, 104.48, 96165, 1.14685958649802, 2.11587784145093, 0.778993640292411, 0.736089751670641, 1.13139540814577, 1.48330514276114, 1.37321256694408, 0.110092575817056, 104.388545454556, 104.668064516129, 101.59883028083, 101.634969796365
6/1/2018, 105.09, 105.66, 104.8, 105.16, 50425, 1.13857640849608, 2.13320695382273, 0.752270262786486, 0.819285380031024, 1.21875608241212, 1.51623255959827, 1.40181656547492, 0.114415994123345, 104.722909090919, 105.093333333334, 101.940163614163, 101.754540932076
6/4/2018, 105.64, 105.79, 104.86, 105.75, 101040, 1.11958449514492, 2.53637263815109, 1.16800376860331, 0.869170910446797, 1.24961404772086, 1.57181691683992, 1.43581663574792, 0.136000281092001, 105.23000000001, 105.53270967742, 102.286324786324, 101.881995353287
6/5/2018, 105.63, 106.69, 105.27, 106.58, 56347, 1.12193898802305, 3.37598735011884, 1.69003771063396, 0.938277147080625, 1.39962347719784, 1.66366429739288, 1.48138616807691, 0.182278129315971, 105.968181818192, 106.010580645162, 102.668793650793, 102.023495421621
6/6/2018, 106.51, 107.37, 106.51, 107.33, 52115, 1.09845750932937, 3.40725063606301, 1.63597042744309, 0.823806415827117, 1.44158901983224, 1.77649441836867, 1.54040781813527, 0.236086600233406, 106.702909090919, 106.499182795699, 103.080722832722, 102.175387727211
6/7/2018, 107.11, 107.28, 106.23, 106.56, 24830, 1.10268930417141, 2.66714577178851, 1.84392989012692, 0.716195822078384, 1.39092876856777, 1.78322463373866, 1.58897118125594, 0.194253452482712, 107.04400000001, 106.82759139785, 103.442727716727, 102.310338663387
6/8/2018, 106.6, 107, 106.43, 106.75, 34204, 1.07238823081855, 3.17250256237416, 1.97964623717631, 0.899953034757974, 1.36456706189529, 1.78333264140757, 1.62784347328627, 0.1554891681213, 107.321636363647, 107.16359139785, 103.79031013431, 102.442363263633
6/11/2018, 106.78, 107.06, 106.49, 106.91, 136918, 1.04390208079587, 2.94322865515822, 1.88458141102715, 0.82073222473563, 1.3704022944204, 1.77585791645976, 1.65744636192097, 0.11841155453879, 107.445090909101, 107.43782795699, 104.11944078144, 102.57910701107
6/12/2018, 106.65, 107.48, 106.65, 107.04, 25498, 1.02927310243826, 2.76150555870169, 2.58786352311139, 0.87664415473963, 1.34043472918714, 1.7601343237917, 1.67798395429511, 0.0821503694965899, 107.428545454556, 107.613892473119, 104.445824175824, 102.716826568266
6/13/2018, 107.34, 107.43, 106.67, 106.9, 38069, 1.01463726137271, 2.60797491854953, 2.36769540118891, 0.755575554398609, 1.31108350740972, 1.71658866772651, 1.68570489698139, 0.0308837707451188, 107.450000000011, 107.747010752688, 104.719948717948, 102.83287494875
6/14/2018, 107.64, 107.64, 106.53, 107.4, 26203, 1.01109392065833, 2.53048377085616, 2.23063386155121, 0.759024547112325, 1.30423521959714, 1.70279547659024, 1.68912301290316, 0.0136724636870766, 107.44090909092, 107.945569892473, 104.932818070817, 102.956938636053
6/15/2018, 106.8, 107.63, 106.69, 107.6, 28016, 1.00243413312983, 2.57478295144357, 2.14092358898955, 0.726625110982328, 1.29394683920231, 1.68853818465622, 1.68900604725378, -0.000467862597551161, 107.477636363647, 108.068752688172, 105.172698412698, 103.083251332514
6/18/2018, 107.05, 108.43, 107.05, 108.37, 39380, 1.00921673053918, 2.68483976757609, 2.99554486320681, 0.876976551894556, 1.31355231688492, 1.71954984271754, 1.69511480634653, 0.0244350363710124, 107.765272727283, 108.313870967742, 105.445096459096, 103.222948202816
6/19/2018, 107.77, 108.49, 107.22, 108.37, 29267, 1.01735144628684, 2.87567450129884, 2.9709696956649, 0.857083401625119, 1.2678839675229, 1.72425071621039, 1.7009419883193, 0.0233087278910906, 108.076000000011, 108.542516129032, 105.648305250305, 103.362887522209
6/20/2018, 109, 109.61, 108.88, 109.42, 32423, 1.01387184630232, 3.05325693635685, 2.92706776819729, 0.942763246412495, 1.28284450340693, 1.7920448397024, 1.71916255859592, 0.072882281106478, 108.801818181829, 108.861913978495, 105.908503052502, 103.51537734044
6/21/2018, 109.64, 109.92, 107.8, 108.16, 51754, 1.07240166929807, 1.96985756398058, 2.37430978101294, 0.872188814396447, 1.26025569156968, 1.72422490979213, 1.72017502883516, 0.0040498809569649, 108.824363636374, 109.013956989248, 106.105826617826, 103.647398387317
6/22/2018, 108.81, 108.81, 107.56, 108.5, 32289, 1.0731927771771, 1.83758963270596, 2.28917240059875, 0.984718566509693, 1.27464971465526, 1.67856285747163, 1.71185259456246, -0.0332897370908238, 108.915090909102, 109.168817204301, 106.31795115995, 103.782849528496
6/25/2018, 108.08, 108.08, 106.41, 107.04, 41641, 1.1310663817968, 1.06111686833594, 2.08421834156857, 0.934881394801957, 1.19443410518351, 1.5071915873348, 1.67092039311693, -0.163728805782124, 108.438000000011, 109.113161290323, 106.486979242978, 103.889335246686
6/26/2018, 107.07, 108.42, 106.71, 107.73, 30704, 1.14699599212989, 1.16170460848788, 2.04086993351956, 1.0049094750666, 1.22055136098904, 1.4107931097366, 1.61889493644086, -0.208101826704259, 108.218181818193, 109.087397849463, 106.702564102563, 104.002737460708
6/27/2018, 108, 108.05, 105.71, 105.8, 47680, 1.22010949263276, 0.67047489732484, 1.25604681158041, 1.00714893882215, 1.05649163120568, 1.1652297086584, 1.52816189088437, -0.362932182225968, 107.266000000011, 108.791247311828, 106.832732600732, 104.099124777915
6/28/2018, 105.65, 106.21, 105.11, 105.99, 49498, 1.20891787059646, 0.602115976427243, 1.21918076974004, 1.46696502182631, 1.04285457242558, 0.974714454723525, 1.4174724036522, -0.442757948928675, 106.539454545466, 108.564494623656, 106.944705738705, 104.202184775181
6/29/2018, 106.32, 106.62, 105.61, 105.62, 33248, 1.20030813150249, 0.472144913114597, 1.34165782257156, 1.29188805878373, 0.997471891996773, 0.784826840333281, 1.29094329098842, -0.506116450655136, 105.802000000011, 108.322021505377, 107.046109890109, 104.293564028974
7/2/2018, 105.15, 106.97, 105.04, 106.75, 158342, 1.21862030545038, 0.814442441254877, 1.62486064873024, 1.35397531156921, 1.04830960775989, 0.717253047402636, 1.17620524227126, -0.458952194868625, 105.71690909092, 108.23176344086, 107.184112332112, 104.398821921553
7/3/2018, 106.81, 107.6, 106.74, 106.9, 25323, 1.19628935197836, 0.86060092976646, 1.74017961274522, 1.7518272224136, 1.01745814975375, 0.668102605107649, 1.07458471483854, -0.40648210973089, 105.772000000011, 108.160408602151, 107.343523809523, 104.50459969933
7/5/2018, 107.58, 108.38, 106.96, 108.36, 91637, 1.18945335123811, 0.868947685271157, 2.09656124911782, 1.77099476135764, 1.04802214285236, 0.738447955388139, 1.00735736294846, -0.26890940756032, 106.621636363648, 108.215806451613, 107.580918192917, 104.639444307777
7/6/2018, 108.4, 109.08, 108.28, 108.87, 118545, 1.16142837221598, 1.13072144225203, 2.20558342572608, 1.79815829966024, 1.06995269819955, 0.825830233181819, 0.971051936995131, -0.145221703813312, 107.453272727284, 108.333526881721, 107.795743589743, 104.783712723794
7/9/2018, 109.26, 109.51, 108.84, 109.49, 60929, 1.12770546660879, 1.1116893705394, 2.20358146560267, 1.80135060839366, 1.07666123012973, 0.934339650448308, 0.963709479685766, -0.0293698292374581, 108.528363636375, 108.50447311828, 108.000544566544, 104.934653546536
7/10/2018, 109.53, 109.96, 108.07, 108.69, 105564, 1.16615004105296, 0.746416633820223, 2.1256348638918, 1.56226906516388, 1.03409895136092, 0.94488874203374, 0.959945332155361, -0.0150565901216211, 108.981090909102, 108.519849462366, 108.158769230768, 105.074101954353
