Date,THD_Open,THD_High,THD_Low,THD_Close,THD_Volume,THD_ATRPercentOfClose20,THD_SQN25,THD_SQN50,THD_SQN100,THD_SQN200,THD_MACD,THD_MACD_Avg,THD_MACD_Diff,THD_LinReg10,THD_LinReg30,THD_LinReg90,THD_LinReg270
1/22/2018, 98.13, 98.44, 97.95, 98.32, 177474, 0.876722090129781, 2.09235605653039, 2.15541420071151, 2.76507474667507, 1.86312032686812, 1.96044145936182, 1.79862176912827, 0.16181969023355, 98.80127272727, 98.4294193548388, 95.2112673992673, 92.0115613562206
1/23/2018, 98.57, 98.75, 98.31, 98.58, 174015, 0.85300618894788, 2.16628921684213, 2.14322958199245, 2.59717465945523, 1.91647199449365, 1.9492311901072, 1.82874365332405, 0.120487536783145, 98.9843636363609, 98.7956989247313, 95.4795018315017, 92.1859863140997
1/24/2018, 99.68, 100.28, 99.42, 99.69, 273959, 0.886597277572053, 2.28327818576084, 2.59074480170755, 2.82906069087646, 1.9275901642886, 2.00678176331105, 1.86435127532145, 0.142430487989599, 99.3134545454517, 99.2640430107528, 95.8093479853478, 92.3745276426853
1/25/2018, 99.17, 99.92, 98.88, 99.18, 256263, 0.899028417736439, 2.06846581156892, 2.81332556160735, 2.6781873416297, 1.90363719991284, 1.98831817521368, 1.8891446552999, 0.0991735199137789, 99.2767272727244, 99.6237634408603, 96.1135042735041, 92.5529040670254
1/26/2018, 99.95, 100.56, 99.65, 100.46, 172397, 0.911878922432262, 2.91628057839359, 2.90320327338003, 2.7435034612435, 1.94044000002456, 2.05330176658794, 1.92197607755751, 0.131325689030429, 99.7652727272698, 100.060688172043, 96.4754822954822, 92.7477529946302
1/29/2018, 100.07, 100.18, 99.84, 99.86, 179671, 0.902533434009291, 2.46826302084306, 2.55509671268357, 2.71327051881232, 1.85630671839372, 2.03295213855823, 1.94417128975765, 0.0887808488005783, 100.034545454543, 100.415655913979, 96.8129914529913, 92.9311023643569
1/30/2018, 99.29, 99.62, 98.68, 99.19, 168816, 0.92268010166508, 2.09838085359582, 2.57187331043914, 2.53407493560203, 1.81262534854504, 1.94039385860837, 1.9434158035278, -0.00302194491942176, 99.9265454545425, 100.631397849462, 97.0955848595847, 93.1100349870164
1/31/2018, 100.18, 100.19, 99.11, 99.65, 202786, 0.92668948640192, 2.18435824483258, 2.48651913005977, 2.46228796530186, 1.81392832509642, 1.88245909387717, 1.93122446159767, -0.048765367720498, 100.07727272727, 100.885741935484, 97.3859462759461, 93.3034697280305
2/1/2018, 99.93, 100.13, 99.36, 99.6, 330686, 0.919451575842909, 2.01152645623631, 2.26330152354742, 2.51229921935598, 1.8753193763553, 1.81162747941396, 1.90730506516093, -0.0956775857469716, 100.002545454542, 101.08870967742, 97.6517948717947, 93.4989279759463
2/2/2018, 99.3, 99.3, 98.21, 98.26, 330805, 0.956121596847711, 1.59043701577972, 1.73251142278365, 2.14199399390401, 1.8528461225235, 1.62859271048221, 1.85156259422519, -0.222969883742976, 99.4379999999969, 100.996193548387, 97.8572576312574, 93.6699811398113
2/5/2018, 97.75, 98.28, 95.36, 95.61, 417289, 1.08619477775278, 0.85162990540502, 1.05679649023193, 1.63144151561876, 1.53440834948431, 1.25523392900598, 1.73229686118134, -0.477062932175363, 97.9787272727242, 100.56, 97.937443223443, 93.7978548585485
2/6/2018, 96.09, 99.35, 95.2, 98.36, 450797, 1.21399480038528, 1.12161206915588, 1.36832913321512, 1.90810161955501, 1.6643292597945, 1.16778492438495, 1.61939447382207, -0.451609549437119, 97.6692727272696, 100.469053763441, 98.1261001220999, 93.9705961459614
2/7/2018, 97.33, 98.3, 96.09, 96.09, 332403, 1.29865857152254, 0.547684007475093, 1.10362209423617, 1.41779038892009, 1.4844899061071, 0.904880035586302, 1.47649158617491, -0.571611550588611, 96.8096363636332, 100.055655913979, 98.1991819291817, 94.110459204592
2/8/2018, 96.18, 96.18, 92.82, 92.97, 359504, 1.45583195687556, -0.335853032879025, 0.607274755215635, 0.916053628261016, 1.20128419972391, 0.439699509768715, 1.26913317089367, -0.829433661124958, 94.9665454545423, 99.2547741935485, 98.1507399267397, 94.1988388683885
2/9/2018, 95.42, 96.22, 93.61, 95.73, 314704, 1.51291405180388, -0.0267910194425146, 0.81009151710463, 1.1243836257056, 1.35623846202004, 0.290401952392898, 1.07338692719352, -0.78298497480062, 94.6716363636332, 98.7860860215054, 98.2234993894992, 94.3292447724476
2/12/2018, 96.43, 97.52, 95.94, 96.65, 217533, 1.51618933337016, 0.0921828718934842, 0.989779205476258, 1.15705654517991, 1.44127001244946, 0.243511821088262, 0.907411905972467, -0.663900084884205, 94.8325454545422, 98.3849677419356, 98.334962148962, 94.4685223452233
2/13/2018, 97.32, 97.91, 97.07, 97.49, 144416, 1.49259117977961, 0.255914603565253, 1.08885984288207, 1.34018199544894, 1.4829735536236, 0.271008022247457, 0.780131129227465, -0.509123106980008, 95.324727272724, 98.1088172043011, 98.4666813186812, 94.6138291649582
2/14/2018, 96.57, 98.6, 95.74, 98.4, 266497, 1.55017356108617, 0.450659583142007, 1.19179485074548, 1.45040200997154, 1.5255733735414, 0.362054812075911, 0.696515865797155, -0.334461053721243, 96.3159999999967, 97.9552688172044, 98.6372380952379, 94.7659294792946
2/15/2018, 99.12, 99.85, 98.15, 99.24, 193206, 1.54585071030164, 0.536651840675247, 1.33489502504491, 1.61027094664342, 1.57677033877559, 0.496270333313845, 0.656466759300493, -0.160196425986648, 97.655636363633, 98.0180430107527, 98.830918192918, 94.9326286729531
2/16/2018, 98.5, 99.43, 98.23, 98.96, 173550, 1.53334390931506, 0.306719475859039, 1.31822654248615, 1.53273564618532, 1.5785954301667, 0.573433259260241, 0.639860059292443, -0.0664268000322011, 98.6501818181785, 98.0802150537635, 99.0048693528692, 95.1001454147873
2/20/2018, 98.26, 98.73, 97.73, 98.37, 309698, 1.52793257703087, 0.0998192170923693, 1.21206181462309, 1.46802010808288, 1.52763307663598, 0.580288164098462, 0.627945680253647, -0.0476575161551842, 98.872727272724, 98.0561290322581, 99.1775824175823, 95.2628282082819
2/21/2018, 98.66, 99.46, 97.38, 97.43, 246360, 1.57228360076363, -0.00469240103561387, 0.960982678824438, 1.38513774747247, 1.44930259190501, 0.504060090520454, 0.603168562307008, -0.0991084717865538, 99.1699999999967, 97.878494623656, 99.315741147741, 95.4125966926334
2/22/2018, 98.24, 98.84, 98.03, 98.19, 156874, 1.5539078486738, -0.0241950235166178, 1.02532623284105, 1.50459293364041, 1.50367153737128, 0.499219746942003, 0.582378799234007, -0.0831590522920036, 99.3265454545421, 97.7564086021506, 99.4723614163612, 95.5715678556784
2/23/2018, 99.12, 99.94, 98.81, 99.59, 199554, 1.54332062534609, 0.276193622509296, 1.15680779122396, 1.52434272017929, 1.59115847854155, 0.601419252720234, 0.586186889931252, 0.0152323627889815, 99.2281818181784, 97.8078064516129, 99.6939169719167, 95.7490318436516
2/26/2018, 101.18, 102.16, 100.7, 101.73, 312158, 1.56162720951839, 0.503511693934907, 1.4461367976868, 1.6836025606801, 1.69309321770817, 0.845348560635131, 0.638019224072028, 0.207329336563103, 100.059999999997, 98.1968387096775, 100.010754578754, 95.9573284132839
2/27/2018, 101.33, 101.33, 100, 100.32, 291586, 1.5906212043769, 0.299015544339522, 1.14967576971221, 1.49665609324597, 1.65895230191385, 0.914349031957229, 0.693285185649068, 0.221063846308161, 100.261454545451, 98.4347741935484, 100.247555555555, 96.1409574962414
2/28/2018, 101.71, 101.71, 100.33, 100.54, 255286, 1.57691031690806, 0.29321675385561, 1.17295438865128, 1.57069640881518, 1.67969059559557, 0.975539155848267, 0.749735979688908, 0.225803176159359, 100.506727272724, 98.6718064516129, 100.470073260073, 96.3248443351098
3/1/2018, 100.66, 101.33, 99.59, 100.25, 286694, 1.58918139749466, 0.111414176453478, 1.07824974043628, 1.5030343515291, 1.65559957655417, 0.989228977633559, 0.797634579277838, 0.19159439835572, 100.667454545451, 98.9138494623656, 100.640673992674, 96.5018168648351
3/2/2018, 99.5, 100.26, 98.45, 99.94, 392668, 1.60495960920449, 0.137994462380582, 1.02912038269565, 1.49826465185327, 1.61849970779053, 0.963952012050726, 0.830898065832416, 0.13305394621831, 100.788181818178, 99.0553763440859, 100.795255189255, 96.6790791307911
3/5/2018, 99.67, 101.19, 99.34, 100.21, 355423, 1.61290969141505, 0.00489296440694477, 1.22063734595898, 1.51612560588641, 1.6530888930544, 0.95470137506075, 0.855658727678083, 0.0990426473826675, 100.907999999997, 99.2404086021505, 100.946749694749, 96.8588334016671
3/6/2018, 100.25, 100.64, 99.33, 99.64, 225150, 1.60676632043223, 0.00865780149462058, 1.0702422000006, 1.29656273473249, 1.60785742860509, 0.891103851777316, 0.86274775249793, 0.0283560992793868, 100.644727272724, 99.3481505376344, 101.070947496947, 97.0255757824242
3/7/2018, 99.11, 99.46, 98.37, 99.36, 180979, 1.59463855031677, 0.0604442406676322, 0.989625464527434, 1.19615778309343, 1.5304052262975, 0.808785520409643, 0.851955306080272, -0.0431697856706296, 100.027454545451, 99.4291827956989, 101.177628815629, 97.1906330463301
3/8/2018, 99.22, 99.43, 98.91, 99.14, 146191, 1.54449386767702, -0.0305462029693109, 0.945926511564665, 1.21840903444362, 1.49856174078747, 0.71752431468957, 0.825069107802132, -0.107544793112562, 99.3809090909056, 99.5512688172043, 101.26219047619, 97.3471827251603
3/9/2018, 99.12, 99.97, 98.9, 99.86, 339590, 1.51026503043686, 0.0723301548081529, 0.961245940892489, 1.23485295052514, 1.52965969601697, 0.695282352205837, 0.799111756682873, -0.103829404477036, 99.2112727272693, 99.7342580645161, 101.394424908425, 97.5139428727618
3/12/2018, 100.43, 100.84, 100.03, 100.56, 240022, 1.47349157361231, 0.347944044498611, 1.06937043918381, 1.25572037807439, 1.54807087069264, 0.725773323454149, 0.784444070037128, -0.0586707465829792, 99.6967272727238, 100.087010752688, 101.542862026862, 97.6896873035394
3/13/2018, 101.14, 103.71, 100.09, 100.55, 173205, 1.57996615624397, 0.766766217226623, 1.12042915268121, 1.30495476844629, 1.52460089725796, 0.740593619179108, 0.775673979865524, -0.0350803606864158, 99.960545454542, 100.397849462365, 101.691311355311, 97.8561271012707
3/14/2018, 101.26, 101.42, 100.55, 100.9, 191456, 1.53887331179202, 0.434672948121277, 1.06799659803838, 1.4269759016894, 1.53462394064048, 0.771685376579839, 0.774876259208387, -0.00319088262854828, 100.376727272724, 100.703978494624, 101.838498168498, 98.0273762470955
3/15/2018, 101.3, 101.38, 100.61, 100.81, 224359, 1.50142546673766, 0.851494133240733, 0.983288847236077, 1.59975325289828, 1.53221592671808, 0.780071393043883, 0.775915285975487, 0.00415610706839664, 100.684181818178, 101.018322580645, 101.965343101343, 98.194201722017
3/16/2018, 100.78, 101.19, 100.58, 100.69, 222056, 1.45834508130631, 1.73009839629806, 0.719243056637736, 1.54759874418157, 1.57525180678414, 0.7681792818058, 0.774368085141549, -0.00618880333574934, 100.857636363633, 101.306623655914, 102.072144078144, 98.3601574415741
3/19/2018, 100.27, 100.44, 99.45, 99.89, 281820, 1.45859173015213, 1.09758520696503, 0.505416869970765, 1.4890706376302, 1.49736032509924, 0.686290256969073, 0.756752519507054, -0.0704622625379809, 100.767818181815, 101.397053763441, 102.152644688644, 98.5068973623067
3/20/2018, 100.31, 100.62, 99.83, 100.45, 151547, 1.41726024418767, 1.01178900565564, 0.560184621933831, 1.50690802587635, 1.50237401538909, 0.658983582160033, 0.73719873203765, -0.0782151498776168, 100.774909090906, 101.37135483871, 102.242590964591, 98.6627601476011
3/21/2018, 100.25, 101.37, 99.98, 100.86, 157172, 1.40983146888974, 0.906918578966247, 0.649503304330899, 1.52849645244563, 1.55100292367221, 0.662786232014369, 0.722316232032994, -0.0595300000186246, 100.823454545451, 101.549784946237, 102.347907203907, 98.8208552685524
3/22/2018, 99.69, 100.03, 98.86, 99, 198200, 1.46551335206675, 0.165647886701735, 0.472651132645035, 1.33038811610295, 1.39287518653797, 0.509836328259041, 0.679820251278203, -0.169983923019162, 100.103636363633, 101.324752688172, 102.343501831502, 98.948574825748
3/23/2018, 100.08, 100.13, 98.64, 98.68, 227120, 1.47224899434412, -0.116415345844854, 0.408922012257353, 1.17412135762883, 1.39326772757088, 0.358666616447792, 0.615589524312121, -0.256922907864329, 99.4249090909055, 100.832344086021, 102.293416361416, 99.0685278119445
3/26/2018, 100.22, 101.17, 99.56, 100.95, 246812, 1.49051465303401, 0.447148579929894, 0.501203008054816, 1.40755243243662, 1.48608640782921, 0.417224060282877, 0.575916431506272, -0.158692371223396, 99.7347272727236, 100.77511827957, 102.344774114774, 99.2187380073798
3/27/2018, 100.62, 100.91, 99.66, 99.85, 332054, 1.49618509276509, 0.335370039038664, 0.269163818023014, 1.24152575274479, 1.46412659372644, 0.37059842157494, 0.534852829520006, -0.164254407945066, 99.641272727269, 100.605978494624, 102.359858363858, 99.3581705617053
3/28/2018, 99.16, 99.87, 99.07, 99.36, 275104, 1.46864309014659, 0.43943102321047, 0.235653588978079, 1.23139173728327, 1.41653837731977, 0.290756699834262, 0.486033603582857, -0.195276903748595, 99.4867272727236, 100.410021505376, 102.330642246642, 99.4842826294927
3/29/2018, 98.38, 99.8, 98.1, 99.7, 238884, 1.47570871178652, 0.349992678126246, 0.169548920947371, 1.30254065649829, 1.37367607155985, 0.252011684797154, 0.439229219825716, -0.187217535028563, 99.5156363636327, 100.305806451613, 102.327518925519, 99.6148522618557
4/2/2018, 99.51, 99.93, 98.19, 98.73, 267351, 1.50381596917716, -0.167262308714505, 0.145707297125297, 1.2267455317849, 1.30761780220705, 0.141405058374389, 0.379664387535451, -0.238259329161062, 99.2459999999963, 100.126129032258, 102.298969474969, 99.7236782834492
4/3/2018, 98.74, 99.54, 98.39, 99.41, 428455, 1.47669412639591, -0.547169789025592, 0.184822689591108, 1.20437535111426, 1.36163761904925, 0.107381005668515, 0.325207711162064, -0.217826705493549, 99.1581818181781, 100.01735483871, 102.310664224664, 99.8378294382941
4/4/2018, 95.59, 97.64, 94.85, 97.57, 299718, 1.66299328635612, -0.634957970139361, -0.0422201120201736, 1.0364718547535, 1.22512977186613, -0.0672803576271974, 0.246710097404211, -0.313990455031409, 98.5729090909054, 99.6328817204301, 102.233189255189, 99.9197966379661
4/5/2018, 97.08, 97.39, 96.74, 97.14, 172239, 1.6295588038118, -0.791137027718737, -0.121805107912178, 0.960569334642431, 1.17502310626454, -0.237658572657978, 0.149836363391774, -0.387494936049751, 98.078181818178, 99.1363440860215, 102.136349206349, 99.990914855815
4/6/2018, 96.92, 97.13, 95.51, 96.02, 227047, 1.65101619550265, -0.969125412175754, -0.37944480109705, 0.942363818561166, 1.28661984488701, -0.457782147708784, 0.0283126611716622, -0.486094808880446, 97.0274545454507, 98.5502365591397, 101.965125763126, 100.04139538062
4/9/2018, 97.38, 98.08, 97.03, 97.3, 288191, 1.65369009596666, -0.560626601283815, -0.169173280105616, 1.18888717786498, 1.34083954436848, -0.522918485452763, -0.0819335681532229, -0.44098491729954, 96.5174545454507, 98.2338709677419, 101.837462759463, 100.111330873308
4/10/2018, 98.18, 98.7, 97.77, 98.47, 127247, 1.62342687133826, -0.344967590826374, -0.179277103916032, 1.24390190585913, 1.39878364927076, -0.474658710346745, -0.160478596591927, -0.314180113754818, 96.9409090909052, 98.2233978494623, 101.776031746032, 100.196504305043
4/11/2018, 98.48, 99.35, 98.41, 99.17, 248885, 1.57876274901326, -0.07504008987059, -0.0327816676745173, 1.20654918171425, 1.41432352748721, -0.375598673322401, -0.203502611938022, -0.172096061384379, 97.5214545454506, 98.2287741935483, 101.729238095238, 100.298487084871
4/12/2018, 98.93, 99.23, 98.55, 99, 128764, 1.53674350230972, -0.0521620378065076, 0.0231343798537307, 1.26417351378906, 1.39503812501146, -0.307268460003357, -0.224255781551089, -0.0830126784522679, 97.9823636363597, 98.2346666666666, 101.668884004884, 100.40294300943
4/13/2018, 99.03, 99.25, 98.55, 98.94, 135284, 1.49616663020244, -0.0184949573980293, -0.0357013554059984, 1.16254083084673, 1.41641540307815, -0.255018082502644, -0.2304082417414, -0.0246098407612444, 98.5101818181778, 98.2235483870967, 101.600376068376, 100.505509635096
4/16/2018, 98.92, 99.22, 98.66, 99.19, 94059, 1.44600453747976, -0.119037561919944, -0.00170126331316876, 1.06822798414279, 1.40337161429621, -0.191231968135952, -0.22257298702031, 0.0313410188843585, 98.9718181818142, 98.2319354838709, 101.529797313797, 100.614768894355
4/17/2018, 98.18, 98.92, 98.14, 98.8, 208688, 1.43226447944319, -0.354352979842414, 0.106278421674308, 0.945599319596987, 1.45932432558875, -0.170188921630583, -0.212096173942365, 0.041907252311782, 99.4096363636324, 98.2136774193547, 101.431894993895, 100.713843925106
4/18/2018, 99.51, 99.85, 98.96, 99.64, 192063, 1.40187017302828, -0.167229399454514, 0.532920094859567, 1.0363971535283, 1.47843868417688, -0.0847541823841453, -0.186627775630721, 0.101873593246576, 99.802909090905, 98.2730967741934, 101.367951159951, 100.830340850075
4/19/2018, 100.78, 100.84, 99.81, 100.02, 222673, 1.38670492739963, -0.160141202843676, 0.250631481841199, 1.04957276908648, 1.48112591699023, 0.0134611168247005, -0.146609997139637, 0.160071113964337, 100.128545454541, 98.3620645161289, 101.334048840049, 100.948675140084
4/20/2018, 100.54, 100.54, 99.66, 100, 242352, 1.36163315496585, -0.145619009719451, 0.564620154151694, 1.15448098083074, 1.49157792444667, 0.088661580685482, -0.099555681574613, 0.188217262260095, 100.066181818178, 98.429569892473, 101.296891330891, 101.068308596419
4/23/2018, 99.39, 99.87, 99.11, 99.35, 178826, 1.34680573449176, -0.255079890018264, 1.00606905165077, 1.12600458998495, 1.54145466133078, 0.0947170827908081, -0.0607011287015288, 0.155418211492337, 99.8181818181778, 98.4570537634407, 101.229330891331, 101.179777504441
4/24/2018, 99.66, 99.7, 98.3, 98.9, 281344, 1.35606564444558, -0.185519171998001, 0.554374859762924, 0.979253322365305, 1.49787532613611, 0.0624845891948098, -0.0360639851222611, 0.0985485743170709, 99.536909090905, 98.4773978494622, 101.125413919414, 101.283821511548
4/25/2018, 98.31, 98.31, 97.76, 98.18, 300851, 1.35576642517707, -0.455766126047574, 0.28395349482578, 0.954045222110477, 1.43415912485805, -0.02091676150512, -0.0330345403988329, 0.0121177788937128, 99.1234545454505, 98.4164301075268, 101.003545787546, 101.375399207325
4/26/2018, 98.02, 98.77, 97.96, 98.67, 189957, 1.32262785287008, -0.435742573272719, 0.225786437268886, 0.998098032523362, 1.47455920923791, -0.0469330133468873, -0.0358142349884437, -0.0111187783584435, 98.8992727272687, 98.456258064516, 100.898463980464, 101.473283586169
4/27/2018, 98.37, 98.95, 98.25, 98.83, 209016, 1.28987661368568, -0.0167421894513807, 0.101900605343602, 1.0074687397715, 1.41799764008522, -0.05401773472326, -0.039454934935407, -0.014562799787853, 98.7363636363596, 98.5247741935483, 100.805399267399, 101.570877135438
4/30/2018, 98.37, 98.58, 97.45, 97.47, 271533, 1.31327157529525, -0.24400659320193, -0.259470895218332, 0.893980819567637, 1.31418187455447, -0.16744288412383, -0.0650525247730915, -0.102390359350738, 98.1596363636322, 98.425505376344, 100.649692307692, 101.649539975399
5/1/2018, 96.81, 97.67, 96.26, 96.86, 306688, 1.32825058250905, -1.01886812604736, -0.313767653693406, 0.84636806113916, 1.22383692557683, -0.303061529561617, -0.112654325730797, -0.190407203830821, 97.3879999999959, 98.2162795698924, 100.438078144078, 101.717649583162
5/2/2018, 98.1, 98.89, 97.52, 97.62, 353924, 1.35598887370145, -0.549535351656419, -0.0913482122951919, 0.900060069120978, 1.30617338923269, -0.345234980778557, -0.159170456740349, -0.186064524038208, 97.1527272727232, 98.1603655913977, 100.26894993895, 101.79055104551
5/3/2018, 98.46, 98.61, 97.44, 98.34, 358226, 1.33824539514133, -0.236339595433061, 0.180643989380695, 0.871699024981006, 1.34603647691419, -0.31690665930148, -0.190717697252575, -0.126188962048905, 97.3523636363596, 98.2413978494622, 100.134678876679, 101.870205275386
5/4/2018, 97.22, 98.53, 96.84, 98.31, 245174, 1.35767368070683, -0.330536649692298, 0.0505980759268987, 0.846127488837209, 1.32652007654965, -0.293493795929962, -0.211272916988052, -0.0822208789419093, 97.6292727272687, 98.21088172043, 99.9971062271059, 101.953034577012
5/7/2018, 97.27, 97.62, 96.86, 97.42, 102870, 1.37599316950087, -0.314827567065858, -0.333092205844809, 0.731018603962179, 1.27152588910055, -0.342802876810623, -0.237578908952567, -0.105223967858056, 97.560909090905, 98.0505591397848, 99.8278681318678, 102.019689490228
5/8/2018, 96.22, 96.4, 95.74, 96.3, 177272, 1.40962400668884, -0.763209601609738, -0.926185884923854, 0.666134360017966, 1.20658434993508, -0.466873491440083, -0.28343782545007, -0.183435665990013, 97.120909090905, 97.9075913978493, 99.6012918192915, 102.072024053574
5/9/2018, 95.69, 95.95, 94.8, 95.24, 283943, 1.4327955927334, -0.618009941709882, -0.88527168918008, 0.463914808608962, 1.11015805518025, -0.643317722372686, -0.355413804834593, -0.287903917538093, 96.3125454545414, 97.5867956989246, 99.3166666666663, 102.109796637966
5/10/2018, 95.41, 96.57, 95.2, 96.16, 420013, 1.41936854866194, -0.239540161352682, -0.742243702755111, 0.55264135321645, 1.15710703466068, -0.700835934956658, -0.424498230859006, -0.276337704097652, 96.0803636363595, 97.3798064516128, 99.086366300366, 102.158737460708
5/11/2018, 96.84, 97.73, 96.56, 96.99, 172432, 1.41779725391655, 0.28129030762435, -0.536137643602617, 0.584844190979317, 1.17607976187817, -0.671702501112676, -0.47393908490974, -0.197763416202936, 96.3038181818141, 97.321440860215, 98.9027765567763, 102.221063277299
5/14/2018, 97.43, 97.71, 97.07, 97.23, 91693, 1.38060832947133, -0.00185193302709743, -0.440717050441539, 0.599041965322605, 1.21583837256813, -0.622077132703723, -0.503566694468537, -0.118510438235186, 96.4385454545414, 97.2463440860214, 98.7748205128202, 102.281079404127
5/15/2018, 96.23, 96.23, 94.94, 95.35, 414082, 1.45752197672546, -0.813064912739557, -0.780322010469962, 0.526262849062161, 1.10544941384274, -0.726079170187262, -0.548069189612282, -0.17800998057498, 95.814909090905, 96.9877204301074, 98.5834578754576, 102.30526199262
5/16/2018, 94.97, 95.57, 94.97, 95.35, 168900, 1.41610890882783, -1.02134237370873, -0.689520398162408, 0.462372619175187, 1.10400014148298, -0.799287841489885, -0.598312919987802, -0.200974921502083, 95.4256363636323, 96.6326236559138, 98.3949108669106, 102.331241765751
5/17/2018, 95.04, 95.62, 94.5, 94.89, 180470, 1.41084081814625, -1.09977677467825, -0.721342850174568, 0.378971340403523, 1.06976107630588, -0.884231525940791, -0.6554966411784, -0.228734884762391, 95.1452727272687, 96.2048172043009, 98.180034188034, 102.350129561295
5/18/2018, 94.32, 94.53, 93.88, 94.32, 128114, 1.40193968375957, -1.2352917947871, -0.780811146634054, 0.30806087526984, 1.01367720667735, -0.986176218591027, -0.721632556660926, -0.264543661930101, 94.8501818181777, 95.6445376344084, 97.9305738705736, 102.357243679103
5/21/2018, 95.73, 96.01, 95.32, 95.66, 189055, 1.40152000233737, -0.861713120324613, -0.653818400764109, 0.384059503775298, 1.10176478282571, -0.947914354216238, -0.766888916171988, -0.18102543804425, 95.0576363636322, 95.3505806451612, 97.7449816849815, 102.382600246002
5/22/2018, 95.75, 96.14, 95.38, 95.77, 182318, 1.36959312156639, -0.738069365675925, -0.75288806598111, 0.416342894988832, 1.10468981434584, -0.89835973848993, -0.793183080635576, -0.105176657854353, 95.1750909090868, 95.1591612903224, 97.5946568986567, 102.407447861145
5/23/2018, 94.76, 95.66, 94.34, 95.65, 167918, 1.377497507473, -1.00555833270091, -0.771490749583261, 0.444712953915557, 1.10692598676098, -0.858869828864016, -0.806320430281264, -0.0525493985827515, 95.0679999999958, 95.0166021505375, 97.4593577533575, 102.426603799371
5/24/2018, 93.9, 94.25, 93.13, 94.18, 245310, 1.46283451646106, -1.42342647535576, -1.05021890057, 0.221515213772138, 0.99932500706045, -0.935407707888004, -0.832137885802612, -0.103269822085391, 94.6147272727231, 94.6989032258064, 97.2570207570205, 102.423494874948
5/25/2018, 94.49, 95.13, 94.08, 95.07, 140720, 1.43190561714829, -1.14873033010258, -0.875505144622939, 0.249653386342768, 1.05830262112164, -0.913716214725753, -0.84845355158724, -0.0652626631385123, 94.7429090909049, 94.5212258064515, 97.1161807081805, 102.433243132431
5/29/2018, 93.39, 94.09, 92.08, 92.77, 298412, 1.55518706123933, -1.39572651381383, -1.16137740016363, -0.191092258050673, 0.960812403955447, -1.06978451820574, -0.89271974491094, -0.177064773294797, 94.2292727272685, 94.0933548387095, 96.860515262515, 102.407605029383
5/30/2018, 92.83, 93.96, 92.83, 93.94, 217863, 1.52236500412619, -0.994227369049986, -0.847391188636014, -0.162208008368619, 0.978924727024755, -1.08653564465637, -0.931482924860025, -0.15505271979634, 93.9870909090867, 93.8293548387096, 96.6672771672769, 102.396187508541
5/31/2018, 93.56, 94.22, 92.85, 94.06, 265116, 1.51722751502481, -0.827745869340382, -0.91343376975606, -0.160004535168436, 0.973533802912575, -1.07770492441504, -0.960727324771029, -0.116977599644016, 93.8632727272685, 93.6679354838709, 96.4850720390718, 102.386146234795
6/1/2018, 93.5, 93.9, 93.06, 93.66, 205108, 1.50090646017587, -1.02014162155219, -1.03601330796795, -0.169509078982424, 0.965770376196043, -1.09041356326399, -0.986664572469622, -0.103748990794372, 93.579636363632, 93.5170967741935, 96.2942808302806, 102.369969113024
6/4/2018, 93.63, 93.89, 93.13, 93.32, 220378, 1.47177619060296, -1.12829394336138, -0.847769269067149, -0.157838923136952, 0.938451425942984, -1.11506661577226, -1.01234498113015, -0.102721634642114, 93.131636363632, 93.362817204301, 96.1168986568984, 102.346733360666
6/5/2018, 94.16, 94.64, 93.83, 94.1, 285698, 1.45673588099591, -0.688703160365953, -0.66862310450008, -0.0995426662052581, 1.0125532813924, -1.05945215131838, -1.0217664151678, -0.0376857361505853, 93.2756363636319, 93.3072688172042, 95.9669450549449, 102.33288533552
6/6/2018, 94.66, 95.36, 94.5, 95.24, 207590, 1.43348282320064, -0.306935996962277, -0.868979138575306, -0.120195708423725, 1.02959200274662, -0.91286586547767, -0.999986305229772, 0.0871204397521015, 93.920545454541, 93.4002365591397, 95.8989890109888, 102.334915129151
6/7/2018, 94.51, 94.7, 93.51, 94.03, 513896, 1.47132467167444, -0.704286853595442, -0.892868350026697, -0.319840460153811, 0.944898534449619, -0.884140247050013, -0.97681709359382, 0.092676846543807, 94.1523636363593, 93.3152903225806, 95.7686324786323, 102.312260215935
6/8/2018, 93.58, 94.08, 93.37, 93.7, 230309, 1.44056804625048, -0.930478749943616, -0.872204329721173, -0.333280361837942, 0.901229286612815, -0.877883534640304, -0.957030381803117, 0.0791468471628125, 94.0645454545411, 93.2479139784946, 95.6132332112329, 102.282665573322
6/11/2018, 93.48, 93.73, 93.31, 93.47, 131242, 1.39437428733269, -0.973475837730017, -0.965166656967176, -0.442584936554211, 0.893837167573866, -0.881324759565587, -0.941889257355611, 0.060564497790024, 94.1014545454501, 93.1940860215053, 95.4620244200242, 102.248809348093
6/12/2018, 93.78, 93.78, 93.13, 93.48, 132225, 1.35928066329843, -0.799836155628599, -0.82009652626581, -0.371052848473657, 0.895105022222569, -0.873179568158704, -0.92814731951623, 0.0549677513575251, 93.7690909090865, 93.085440860215, 95.3146691086689, 102.215363126964
6/13/2018, 92.92, 93.16, 91.87, 92.61, 177049, 1.39037121892755, -0.761969226432584, -1.07283157716062, -0.488384963931368, 0.819454690970701, -0.926248953031859, -0.927767646219355, 0.00151869318749653, 93.3314545454502, 92.8514838709677, 95.10399023199, 102.166119994533
