Date,XRT_Open,XRT_High,XRT_Low,XRT_Close,XRT_Volume,XRT_ATRPercentOfClose20,XRT_SQN25,XRT_SQN50,XRT_SQN100,XRT_SQN200,XRT_MACD,XRT_MACD_Avg,XRT_MACD_Diff,XRT_LinReg10,XRT_LinReg30,XRT_LinReg90,XRT_LinReg270
11/20/2017, 41.88, 42.12, 41.57, 42.1, 4860224, 1.5714194533693, 1.05945393766764, 0.627491036257302, 0.411226657180126, 0.00681616446920148, 0.165818611318741, -0.107541871844469, 0.27336048316321, 41.5534545454553, 40.2226666666659, 40.4425445665444, 39.3766083333334
11/21/2017, 41.91, 41.92, 41.43, 41.58, 6179308, 1.59208564303764, 0.690953580993761, 0.248181548117667, 0.244113473629399, -0.0240755287199085, 0.239064129866229, -0.0382206715023296, 0.277284801368558, 41.8010909090916, 40.4526451612895, 40.4964395604394, 39.397846214356
11/22/2017, 41.64, 41.91, 41.46, 41.7, 3921225, 1.56208573107026, 0.634750038744286, 0.143717750404202, 0.204047004172224, -0.0808928288747445, 0.303298491920621, 0.0300831611822606, 0.273215330738361, 41.9634545454553, 40.6565806451605, 40.5523614163613, 39.4209056177148
11/24/2017, 41.86, 41.95, 41.49, 41.52, 4983866, 1.54580988045155, 0.605813446285686, 0.188991795037584, 0.320636384308391, -0.177997182990649, 0.335809191627959, 0.0912283672714003, 0.244580824356559, 42.0481818181826, 40.7940215053755, 40.6077020757019, 39.4404984929284
11/27/2017, 41.69, 42.15, 41.4, 41.6, 6385347, 1.55583954145507, 0.435886527421451, 0.171643711440506, 0.546564792311043, -0.200323125458075, 0.363835418559596, 0.145749777529039, 0.218085641030556, 42.1558181818189, 40.9390322580637, 40.6677924297923, 39.4612238565847
11/28/2017, 41.72, 42.93, 41.66, 42.87, 10794712, 1.58938135475401, 0.821322191652659, 0.605980643811121, 0.747180637753986, -0.00790861373629944, 0.4829575573971, 0.213191333502652, 0.269766223894448, 42.528727272728, 41.216860215053, 40.7775457875456, 39.5037095120562
11/29/2017, 43.06, 44.23, 42.95, 43.94, 18395967, 1.62790031279903, 1.09719726951214, 1.02718340646407, 1.1897818137884, 0.056175784067049, 0.656139203980359, 0.301780907598193, 0.354358296382166, 43.1183636363644, 41.6295268817196, 40.9188986568985, 39.564075663467
11/30/2017, 44.14, 44.83, 43.68, 43.73, 12761388, 1.68542059815161, 1.14517074648753, 0.999421594259157, 1.13566914695637, -0.00462129041888326, 0.767593323622741, 0.394943390803103, 0.372649932819638, 43.4256363636371, 42.006924731182, 41.071343101343, 39.6199537244365
12/1/2017, 43.65, 43.84, 42.61, 43.52, 10558991, 1.75019004180403, 1.00840227613857, 1.00124961857605, 1.036226943335, 0.0657966983883689, 0.829415288315516, 0.481837770305585, 0.347577518009931, 43.5963636363644, 42.3280215053755, 41.2124688644687, 39.6714292585467
12/4/2017, 44.03, 44.99, 44, 44.52, 17947272, 1.79042805679123, 1.56338441444117, 1.10745428606512, 1.03564471322405, 0.126566764636685, 0.948171354233615, 0.575104487091191, 0.373066867142424, 44.1818181818189, 42.786989247311, 41.4077655677654, 39.7392252668647
12/5/2017, 44.67, 44.67, 43.99, 44.07, 8750505, 1.79542464792213, 1.69850995801504, 0.859753051762942, 0.955881522078873, 0.0332946976926819, 0.994511048565641, 0.658985799386081, 0.33552524917956, 44.530727272728, 43.1718924731174, 41.579973137973, 39.798400436443
12/6/2017, 44.17, 44.45, 43.88, 44.11, 7760712, 1.76871788760444, 1.70940153981405, 0.795531673848002, 0.885368068109485, 0.0550961012555052, 1.02267450083642, 0.73172353967615, 0.290950961160273, 44.6820000000007, 43.5492473118271, 41.7483589743588, 39.8574053371799
12/7/2017, 44.37, 44.81, 44.16, 44.41, 5410583, 1.74774237156317, 1.77790830755258, 0.736227052402647, 0.967986187787337, 0.189104541097311, 1.05701709733534, 0.796782251207988, 0.260234846127352, 44.8229090909098, 43.9232903225798, 41.9308083028081, 39.9206211113495
12/8/2017, 44.52, 45.04, 44.35, 44.93, 6350325, 1.71792514544991, 1.77897805598673, 0.942598423183924, 0.986381831471288, 0.177494382825675, 1.11335939262839, 0.860097679492068, 0.253261713136321, 44.9596363636371, 44.3493333333325, 42.1219316239315, 39.9916569159309
12/11/2017, 45.01, 45.12, 44.59, 44.82, 5037048, 1.69515970427959, 1.80747521477962, 0.900020788164133, 0.944110183762157, 0.135308975761916, 1.13603943147476, 0.915286029888606, 0.220753401586151, 44.8883636363644, 44.6937849462357, 42.3034212454211, 40.0598428325305
12/12/2017, 44.88, 45.05, 44.16, 44.19, 8002435, 1.73406211922427, 1.51448110927856, 0.719293490833636, 0.86267569414036, 0.185374320815254, 1.09060596411536, 0.950350016733957, 0.140255947381404, 44.6778181818189, 44.8841075268809, 42.4636800976799, 40.1165826359832
12/13/2017, 44.28, 44.91, 44.25, 44.65, 7192014, 1.71101444112194, 2.20019775175717, 0.79928055885792, 1.09472034574316, 0.235651746750987, 1.07927654137949, 0.976135321663063, 0.103141219716422, 44.7681818181826, 45.1030752688163, 42.6466788766787, 40.180142461964
12/14/2017, 44.89, 44.98, 43.55, 43.82, 11242102, 1.81941933035805, 1.75490716916269, 0.651482208515213, 0.699308598827424, 0.105246470414312, 0.991889939049322, 0.979286245140315, 0.0126036939090074, 44.4910909090917, 45.1894408602142, 42.7860757020755, 40.2291166283735
12/15/2017, 43.75, 44.59, 43.75, 44.28, 8276977, 1.80534343503783, 1.68666565808915, 0.684726509880718, 0.791277130319752, 0.215928349377687, 0.948816219969572, 0.973192240106166, -0.0243760201365942, 44.3260000000008, 45.3374838709669, 42.93315018315, 40.2849647995102
12/18/2017, 44.67, 45.51, 44.52, 45.46, 7173663, 1.80584199160364, 1.82334762645386, 1.02435765085827, 0.889976078512591, 0.369801675847658, 0.998387337841919, 0.978231259653317, 0.020156078188602, 44.7270909090917, 45.5972258064507, 43.1015824175822, 40.3593385279633
12/19/2017, 45.52, 45.58, 44.97, 45.05, 3217929, 1.79886566240591, 1.8837045177993, 1.15882203582144, 0.817936488329828, 0.371746704218279, 0.993140922068491, 0.981213192136352, 0.0119277299321393, 44.8452727272736, 45.7729462365583, 43.2532087912086, 40.4259909668785
12/20/2017, 45.31, 45.51, 44.99, 45.2, 2980431, 1.7607733005933, 1.89627519059848, 1.16600348062346, 0.881946005573772, 0.34185919292447, 0.989678449060044, 0.98290624352109, 0.00677220553895341, 44.969818181819, 45.8720645161282, 43.4076581196579, 40.4941493280239
12/21/2017, 45.35, 45.48, 45.09, 45.39, 2343214, 1.70869366661106, 1.93022544727198, 1.39268281216489, 0.888858002392818, 0.417886336975493, 0.990843993579801, 0.984493793532833, 0.00635020004696873, 45.1605454545463, 45.9599569892465, 43.5425763125761, 40.5644317171916
12/22/2017, 45.33, 45.55, 45.08, 45.51, 2840088, 1.67061580424308, 1.73356365873556, 1.60221726166742, 1.03286976968923, 0.397139366908042, 0.990038149615735, 0.985602664749413, 0.00443548486632184, 45.4432727272735, 46.0649677419346, 43.6859804639802, 40.6356719341778
12/26/2017, 45.56, 46.19, 45.52, 46.02, 3655742, 1.64337763990759, 1.57542367647315, 1.69063417870643, 1.14570474702773, 0.473407591877717, 1.01880806503289, 0.992243744806108, 0.0265643202267779, 45.8485454545463, 46.2286021505368, 43.8326568986567, 40.7141041585697
12/27/2017, 46.09, 46.09, 45.42, 45.47, 3015246, 1.65376791376996, 1.22074103980511, 1.6155258959372, 0.945456495463162, 0.416148363105881, 0.985863604860754, 0.990967716817037, -0.00510411195628335, 45.8723636363645, 46.2527741935475, 43.9467619047617, 40.782672128514
12/28/2017, 45.48, 45.54, 45.21, 45.52, 3525565, 1.60560161878655, 1.47126434320842, 1.54529747754565, 0.908639962034062, 0.380558279065702, 0.952806109228916, 0.983335395299413, -0.0305292860704965, 45.9356363636372, 46.2527311827948, 44.0519413919412, 40.8510941832669
12/29/2017, 45.57, 45.72, 45.16, 45.18, 3838797, 1.59877459944236, 1.28753395449146, 1.37745901395123, 0.888613761919914, 0.333666427893155, 0.888925665537549, 0.96445344934704, -0.0755277838094912, 45.6680000000008, 46.1779784946228, 44.1482539682537, 40.9131938911022
1/2/2018, 45.5, 46.12, 45.3, 46.01, 3760899, 1.59358844996013, 1.6132995666809, 1.59844438568812, 1.14501633779639, 0.411065050202783, 0.894957504063818, 0.950554260290396, -0.0555967562265778, 45.7049090909099, 46.2230107526873, 44.2768058608056, 40.9875440742832
1/3/2018, 46.02, 46.33, 45.68, 45.98, 8779614, 1.58557969450918, 1.57032286981029, 1.45929162918726, 1.46499256113641, 0.477610063769516, 0.887091195170569, 0.937861647266431, -0.0507704520958613, 45.8730909090918, 46.3053978494615, 44.4063150183148, 41.060410506987
1/4/2018, 46.08, 46.3, 44.87, 45.71, 17627157, 1.67161904694499, 1.1000593543874, 1.35186886829614, 1.35171661307876, 0.543180821335354, 0.849280369739446, 0.920145391761034, -0.0708650220215874, 45.8376363636372, 46.3495698924722, 44.5290134310132, 41.1280611394164
1/5/2018, 45.59, 46.13, 45.59, 46.11, 5483968, 1.63281763834445, 0.890269571636629, 1.41179114594609, 1.42616892425469, 0.587783322133872, 0.841886926797798, 0.904493698768387, -0.0626067719705885, 45.9343636363645, 46.3865376344077, 44.6607228327226, 41.2010349264706
1/8/2018, 46.32, 46.45, 45.69, 46.3, 6099818, 1.62688467038574, 1.05687769586978, 1.55538986649764, 1.7698919931984, 0.572864007628256, 0.84165688544126, 0.891926336102961, -0.0502694506617012, 46.0850909090918, 46.4263870967732, 44.7905128205126, 41.2759758025292
1/9/2018, 46.24, 46.26, 45.66, 45.81, 7205245, 1.63192582900931, 0.935572602777408, 1.3733805800331, 1.57353371091714, 0.536569855506641, 0.792796803062878, 0.872100429494945, -0.0793036264320672, 46.0409090909099, 46.3623870967733, 44.8954627594625, 41.3423264862908
1/10/2018, 45.57, 46.25, 45.5, 46.14, 3302337, 1.6205157372252, 0.704506747378292, 1.65608270882121, 1.81958025014047, 0.548747968694469, 0.771806176663141, 0.852041578928584, -0.0802354022654432, 46.1963636363645, 46.3179139784937, 45.013841269841, 41.412874801712
1/11/2018, 46.22, 47.37, 46.08, 47.28, 8989228, 1.63879158861659, 1.28483698948511, 2.12192113561934, 2.04257373482161, 0.605221360539573, 0.837505188154374, 0.849134300773742, -0.0116291126193679, 46.6290909090918, 46.4734623655905, 45.1887228327226, 41.4999848529848
1/12/2018, 47.43, 48.09, 47.39, 47.82, 8708080, 1.62396409440198, 1.45758809465336, 2.24369787186741, 2.21214177271438, 0.571850305759069, 0.922511477064546, 0.863809736031903, 0.0587017410326434, 47.1596363636372, 46.7404086021496, 45.3807667887665, 41.5941927497789
1/16/2018, 48.01, 48.38, 46.6, 46.8, 5750446, 1.76656121462794, 0.885798001749805, 1.89651833885813, 1.85258793172402, 0.468471418737332, 0.897231373195709, 0.870494063464664, 0.0267373097310446, 47.1443636363645, 46.8389032258055, 45.5338021978019, 41.6716045158083
1/17/2018, 46.86, 47.47, 46.83, 47.29, 5865590, 1.73168347647194, 0.868163684082476, 1.88582657907991, 1.93318052472678, 0.549746976964779, 0.90628848414525, 0.877652947600781, 0.0286355365444688, 47.3760000000008, 46.9657634408592, 45.7076288156286, 41.7554282645923
1/18/2018, 47.45, 47.63, 47.21, 47.42, 2705433, 1.68487444163307, 0.955877892273541, 1.96696238770341, 1.87915770669879, 0.630727592146536, 0.913426807719446, 0.884807719624514, 0.028619088094932, 47.5767272727281, 47.1514623655904, 45.8756239316236, 41.8401097476668
1/19/2018, 47.54, 48.31, 47.42, 48.3, 5026548, 1.66360059464034, 1.50019568949097, 2.12798135795381, 1.92638405671541, 0.748885744783279, 0.978809519263677, 0.903608079552347, 0.0752014397113304, 47.9489090909099, 47.4001075268807, 46.0824859584857, 41.9369328187535
1/22/2018, 48.38, 48.91, 48.17, 48.91, 4482899, 1.63635888949237, 1.52959321004762, 2.63661421252384, 2.0744924159204, 0.845890969158109, 1.06754173464148, 0.936394810570174, 0.131146924071307, 48.4705454545463, 47.7015268817194, 46.323736263736, 42.0416388140161
1/23/2018, 48.87, 48.96, 48.32, 48.85, 7921383, 1.62195696255513, 1.94660918004526, 2.59768356742095, 2.12128571340029, 0.757287160579106, 1.12010923404413, 0.973137695264965, 0.146971538779164, 48.8567272727281, 47.9843655913969, 46.5660879120876, 42.1440753569317
1/24/2018, 48.97, 49.09, 48.08, 48.51, 3190798, 1.65576103359673, 1.61901896943187, 2.33418853564994, 2.03012213170612, 0.74086979675539, 1.12140731210553, 1.00279161863308, 0.118615693472454, 48.8883636363645, 48.2300860215044, 46.7812161172158, 42.24010816703
1/25/2018, 48.7, 48.71, 48.1, 48.35, 3672043, 1.64125996593151, 1.19446711990472, 2.16276475074369, 1.95669393962043, 0.665170488616867, 1.09688122155984, 1.02160953921843, 0.0752716823414095, 48.7834545454554, 48.4250752688162, 46.9867887667885, 42.3325148421461
1/26/2018, 48.5, 48.85, 48.07, 48.84, 3055077, 1.62340649846743, 1.58275380343456, 2.45006325406451, 1.93122946512442, 0.668810311056132, 1.10425387174131, 1.03813840572301, 0.0661154660183005, 48.9552727272736, 48.6174623655904, 47.2049865689862, 42.4309665427509
1/29/2018, 48.67, 49.06, 48.5, 48.76, 2664238, 1.60219062173691, 1.48079331019727, 2.39685982430876, 1.92518381469884, 0.710999353275668, 1.0910643085303, 1.04872358628446, 0.0423407222458345, 49.1223636363645, 48.8003655913969, 47.4046398046395, 42.5269643296432
1/30/2018, 48.3, 48.48, 47.49, 47.67, 6831435, 1.69009175540376, 0.877497789018493, 2.02412135173264, 1.57469641608507, 0.647872604827891, 0.981345256914501, 1.03524792041047, -0.0539026634959709, 48.6576363636372, 48.7631182795689, 47.548239316239, 42.6257356840235
1/31/2018, 47.99, 48.2, 46.86, 47.22, 7384784, 1.76277721899814, 0.65628899335722, 1.72310352542829, 1.44241355675953, 0.567340096033727, 0.848302179358939, 0.997858772200166, -0.149556592841227, 48.0880000000008, 48.6746021505367, 47.6624786324783, 42.724045373787
2/1/2018, 46.87, 47.18, 46.43, 46.73, 4918314, 1.77672636993447, 0.288506158081886, 1.33529321396522, 1.41054430510462, 0.504275209117865, 0.695310569543508, 0.937349131668834, -0.242038562125326, 47.3789090909099, 48.5836129032248, 47.7611257631254, 42.8064493644936
2/2/2018, 46.43, 46.59, 45.37, 45.49, 7860118, 1.88338320737933, 0.0388491262185547, 0.891400512462464, 1.08798230923775, 0.357938376710712, 0.468604202086482, 0.843600145752364, -0.374995943665882, 46.4550909090917, 48.2997634408592, 47.8101147741144, 42.8680661473281
2/5/2018, 45.09, 45.82, 44, 44.02, 9917723, 2.0556871194571, -0.434237322790913, 0.638466507744324, 0.65992532047912, 0.136852917666978, 0.168380077131978, 0.708556132028287, -0.540176054896309, 45.2987272727281, 47.8365591397839, 47.7974822954819, 42.9086945469454
2/6/2018, 43.49, 45.58, 42.77, 45.3, 8535200, 2.20787593043215, 0.0730367385023285, 0.874562378115447, 0.794997604488227, 0.288826115998483, 0.0333511464453267, 0.573515134911695, -0.540163988466368, 44.8392727272736, 47.5560430107517, 47.8500366300363, 42.9719423260899
2/7/2018, 45.21, 46.19, 45.14, 45.75, 5951359, 2.19160526046224, -0.0375506080793529, 1.0150132951276, 0.935955617107646, 0.304732796540948, -0.0369233849638135, 0.451427430936593, -0.488350815900407, 44.6609090909099, 47.3412043010743, 47.9147032967029, 43.0396662566625
2/8/2018, 45.95, 46.14, 44.41, 44.43, 7940528, 2.33856951683187, -0.386082531836981, 0.678602755089178, 0.657858608089894, 0.185112369382981, -0.196860144501308, 0.321769915849013, -0.518630060350321, 44.1450909090918, 46.9913333333323, 47.9196141636138, 43.0872108787754
2/9/2018, 44.66, 45.16, 42.87, 44.74, 12785421, 2.46217057333925, -0.225501217440426, 0.472747744733246, 0.743023375009014, 0.173839099175217, -0.295193957307021, 0.198377141217806, -0.493571098524827, 44.0481818181827, 46.6543870967732, 47.9359047619044, 43.1395812491458
2/12/2018, 44.99, 45.22, 43.9, 44.73, 5623602, 2.48713695235051, -0.339265985374345, 0.230612748870361, 0.824975759685758, 0.178613565997445, -0.369669805433354, 0.0847677518875743, -0.454437557320928, 44.1554545454554, 46.3242150537624, 47.9526862026858, 43.1943370233702
2/13/2018, 44.72, 45.12, 44.63, 44.95, 2894051, 2.4057208917621, -0.329067967561236, 0.32947296282219, 0.885205756309478, 0.252751919020856, -0.406257210028819, -0.0134372404957044, -0.392819969533115, 44.3405454545463, 46.0043870967732, 47.9701221001218, 43.2520073800737
2/14/2018, 44.62, 46.02, 44.52, 45.77, 6525449, 2.40835255364805, 0.030285914168517, 0.556417050562206, 1.06002366157762, 0.329355701656151, -0.364879738301283, -0.0837257400568202, -0.281153998244463, 44.8672727272736, 45.8454193548377, 48.0278290598287, 43.3157810578105
2/15/2018, 46.17, 46.31, 45.57, 46.3, 3419169, 2.34165834905934, 0.0833961943828937, 0.450452670593205, 1.05590114847701, 0.335559634069312, -0.28602411528626, -0.124185415102708, -0.161838700183552, 45.5581818181827, 45.7532473118269, 48.1003125763122, 43.3865119584529
2/16/2018, 46.07, 46.73, 45.97, 46.21, 2934342, 2.31114136514553, -0.253096701368363, 0.537248844367065, 0.965637300887116, 0.355381992457535, -0.228162597365241, -0.144980851555215, -0.0831817458100263, 45.9934545454555, 45.6295913978484, 48.1478998778995, 43.4530148968156
2/20/2018, 45.79, 46.16, 45.17, 45.3, 4751112, 2.35448014037983, -0.641932876530164, 0.318059007442838, 0.752025664123948, 0.296397699749863, -0.252821948311848, -0.166549070906541, -0.0862728774053064, 45.7810909090918, 45.4139139784936, 48.154234432234, 43.5100757140904
2/21/2018, 45.45, 46.15, 45.31, 45.34, 4607674, 2.32851903046418, -0.373444818913003, 0.258936616416762, 0.667806066017364, 0.241502461725681, -0.266069907619737, -0.186453238249181, -0.0796166693705569, 45.7687272727282, 45.2212043010742, 48.1467008547005, 43.5689230558972
2/22/2018, 45.39, 45.73, 45.14, 45.26, 3986592, 2.28118206361431, -0.53906928135076, 0.123692562680293, 0.697462592992173, 0.246586932810137, -0.27979899360033, -0.205122389319411, -0.0746766042809199, 45.8165454545464, 44.9918709677409, 48.1202808302805, 43.6223930572639
2/23/2018, 45.56, 46, 45.2, 45.96, 3898867, 2.22114850281167, -0.363304468022642, 0.302322667806811, 0.805437468248869, 0.259406996704348, -0.231526351635267, -0.210403181782582, -0.0211231698526854, 45.8689090909101, 44.8769032258054, 48.123184371184, 43.6817165504988
2/26/2018, 46.22, 46.44, 45.68, 46.11, 3671154, 2.1856383849439, -0.578582010244236, 0.481573282616485, 0.832495919491, 0.243914063143418, -0.179101616743722, -0.20414286877481, 0.0250412520310879, 45.9516363636374, 44.858129032257, 48.122278388278, 43.7440188601886
2/27/2018, 46.4, 46.81, 45.15, 45.17, 7129904, 2.30331628588167, -1.00889237330606, 0.165814134291993, 0.640036574410884, 0.272442161747888, -0.210972817421364, -0.205508858504121, -0.00546395891724349, 45.6329090909101, 44.7636344086011, 48.0820537240533, 43.7949441027743
2/28/2018, 45.7, 45.96, 45.25, 45.28, 5280124, 2.27006971735007, -0.958428547680196, 0.38262802011097, 0.716590907763605, 0.359558000922513, -0.224763953936083, -0.209359877590513, -0.01540407634557, 45.3721818181828, 44.6321935483861, 48.0484200244196, 43.844217302173
3/1/2018, 45.14, 45.33, 44.23, 44.85, 5694311, 2.2998733324756, -0.989506659861908, 0.179346118421442, 0.585688943699197, 0.325534204958642, -0.267309557143498, -0.22094981350111, -0.0463597436423881, 45.1089090909101, 44.4886666666656, 47.9898754578751, 43.8865059450594
3/2/2018, 44.24, 45.4, 43.96, 45.31, 4780601, 2.3216034653157, -0.800094651050136, 0.0131305487949055, 0.708830556322785, 0.400321753583319, -0.260901587495241, -0.228940168299936, -0.0319614191953041, 45.1607272727283, 44.4279139784936, 47.9588913308909, 43.9376933169331
3/5/2018, 45.13, 45.64, 44.89, 45.53, 2879223, 2.27722952696643, -0.876216253839278, 0.159288658389182, 0.900912627839182, 0.50949122775674, -0.235358003440396, -0.230223735328028, -0.00513426811236778, 45.3245454545465, 44.4673548387087, 47.9367765567762, 43.9885275386087
3/6/2018, 45.6, 46.21, 45.4, 46.17, 4394090, 2.2210991411012, -0.656467241258473, 0.269612594287115, 0.983916066155331, 0.55722184107655, -0.161608950366769, -0.216500778335777, 0.0548918279690071, 45.5645454545465, 44.6465376344076, 47.9420390720386, 44.04684433511
3/7/2018, 45.62, 46.01, 45.27, 45.54, 6383324, 2.23804874785706, -0.558224548869089, 0.0826622224467233, 0.984115476826712, 0.499742801750414, -0.152243066045642, -0.20364923587775, 0.0514061698321076, 45.5474545454557, 44.7594623655904, 47.909013431013, 44.1004542845428
3/8/2018, 45.75, 45.87, 44.74, 44.77, 4473579, 2.28891451817154, -0.646539563343993, -0.11754205780372, 0.951505600964695, 0.392653405353968, -0.204594660198083, -0.203838320741816, -0.00075633945626663, 45.2374545454556, 44.773376344085, 47.8422588522584, 44.1479931665983
3/9/2018, 45.05, 45.47, 44.82, 45.45, 5404110, 2.21894318657014, -0.312109328429427, -0.0765856490397347, 1.0390024678277, 0.532576877970948, -0.18903428911868, -0.200877514417189, 0.0118432252985088, 45.329090909092, 44.8870322580635, 47.7887277167273, 44.2076881235478
3/12/2018, 45.45, 45.86, 45.16, 45.3, 3949724, 2.19223883969387, -0.0186903091036042, 0.0110594447261564, 1.06664016129925, 0.534256987601573, -0.186654690248851, -0.198032949583522, 0.0113782593346707, 45.4267272727284, 45.0330322580635, 47.7100830280826, 44.261057537242
3/13/2018, 45.4, 45.74, 45.12, 45.19, 5564314, 2.15629560668789, 0.425368942090443, -0.0248878107961651, 0.993078220965503, 0.482898700555478, -0.19143814195769, -0.196713988058355, 0.00527584610066542, 45.3425454545466, 45.1825806451602, 47.6225885225881, 44.315992073254
3/14/2018, 45.41, 45.44, 44.79, 44.93, 4364009, 2.13266967600521, -0.104120147631423, -0.00741511017981511, 0.900894254114645, 0.45773334072602, -0.213744970026347, -0.200120184451954, -0.0136247855743937, 45.1894545454557, 45.2495053763431, 47.5215531135527, 44.3699573595735
3/15/2018, 45.12, 45.26, 44.49, 44.65, 6195803, 2.12496766216727, -0.373667795997733, -0.262673060303675, 0.873203906052146, 0.438724931151838, -0.251122171846227, -0.210320581930808, -0.0408015899154183, 44.8727272727285, 45.2685806451602, 47.4145811965808, 44.4129350826841
3/16/2018, 44.4, 45.09, 44.26, 44.74, 9455686, 2.10741653576174, 0.157624541079601, -0.234930305480746, 0.79847657414527, 0.448067684452204, -0.270365026014538, -0.222329470747554, -0.0480355552669837, 44.6900000000012, 45.2829892473108, 47.3046105006101, 44.4600276069427
3/19/2018, 44.71, 44.74, 44.08, 44.4, 3927781, 2.09170101395228, -0.116853934510673, -0.252543566296024, 0.716371550046421, 0.327494071397668, -0.309482760465343, -0.239760128691112, -0.0697226317742311, 44.4649090909104, 45.1844301075258, 47.1775506715503, 44.5056651633183
3/20/2018, 44.28, 44.34, 43.96, 44.05, 7136662, 2.0528478721568, -0.258383339308585, -0.425606114090842, 0.630616126724251, 0.32869744262161, -0.36452391696708, -0.264712886346306, -0.0998110306207745, 44.3085454545467, 44.9504946236549, 47.011035409035, 44.5448055213885
3/21/2018, 44.01, 44.52, 43.93, 44.06, 3248560, 2.01671700703772, -0.347595827143834, -0.466594518652299, 0.691456460321476, 0.330654255818259, -0.402695490671093, -0.292309407211263, -0.11038608345983, 44.145272727274, 44.8029677419345, 46.8428131868128, 44.5764701380347
3/22/2018, 43.86, 44.22, 43.37, 43.37, 4878796, 2.04435609323444, -1.01572005390533, -0.515908208337305, 0.537874169819774, 0.357683408922528, -0.483055606927273, -0.330458647154465, -0.152596959772808, 43.670363636365, 44.6058924731172, 46.6549963369959, 44.6024829848298
3/23/2018, 43.56, 43.79, 42.93, 42.96, 4042602, 2.06076670333796, -1.46488329861818, -0.687851234965057, 0.582014093442662, 0.301118318795635, -0.573217457476396, -0.379010409218851, -0.194207048257545, 43.2661818181832, 44.2841505376333, 46.4570207570203, 44.6247803744704
3/26/2018, 43.65, 44.36, 43.38, 44.32, 6268313, 2.05559590921996, -0.658750263759306, -0.603121233738647, 0.930696499232594, 0.435347818596406, -0.528834662807171, -0.408975259936515, -0.119859402870656, 43.4376363636377, 44.1651182795688, 46.3057899877895, 44.6590539838731
3/27/2018, 44.3, 44.4, 43.24, 43.42, 6082720, 2.12687264306304, -0.666840279554358, -0.915004692923384, 0.767450402812399, 0.291849824203543, -0.559830083931779, -0.439146224735568, -0.120683859196211, 43.3296363636377, 43.9339354838699, 46.1140561660557, 44.6796577832445
3/28/2018, 43.56, 44.42, 43.3, 43.87, 8235474, 2.12745314916133, -0.501770825621418, -0.605501744858141, 0.825149869024162, 0.322782516196111, -0.541836979867782, -0.459684375762011, -0.0821526041057709, 43.4216363636377, 43.7829677419344, 45.941118437118, 44.7101812218121
3/29/2018, 44, 44.45, 43.94, 44.3, 4016854, 2.06692553433459, -0.310068156143367, -0.612754149126228, 0.812530413248541, 0.351421173358871, -0.487263043864729, -0.465200109382554, -0.0220629344821748, 43.6640000000014, 43.748193548386, 45.8002759462755, 44.7424037173704
4/2/2018, 44.09, 44.28, 42.7, 43.13, 4972604, 2.20233158155509, -0.939410009745793, -0.881638418170469, 0.635149907354442, 0.249625961728516, -0.532286164729975, -0.478617320452038, -0.0536688442779361, 43.5392727272741, 43.6097849462355, 45.6309206349202, 44.7544444444444
4/3/2018, 43.32, 43.76, 43.22, 43.69, 6379228, 2.13749675112949, -0.772477583415117, -0.94554279190376, 0.71534557634289, 0.351963252905674, -0.516822385752839, -0.486258333512199, -0.0305640522406403, 43.6278181818196, 43.556881720429, 45.4928107448103, 44.7717078037447
4/4/2018, 43.19, 44.99, 43.06, 44.9, 4707471, 2.19082118939878, -0.0504614418766545, -0.771060215796081, 1.08150640930363, 0.528410677914936, -0.402292959081258, -0.469465258626011, 0.0671722995447525, 44.1030909090924, 43.6130967741924, 45.3948717948713, 44.8098395517288
4/5/2018, 45, 45.39, 44.5, 45.26, 3085122, 2.16304635072481, 0.0289289130915951, -0.67918895029911, 1.12495995885465, 0.543129576547151, -0.279259442924534, -0.431424095485715, 0.152164652561181, 44.6583636363651, 43.7202365591386, 45.3129035409031, 44.8490676506765
4/6/2018, 44.9, 45.31, 44.12, 44.49, 4329346, 2.2241965372469, -0.0760620890136094, -0.768189634004464, 0.882920661752729, 0.557986697514761, -0.241107720090355, -0.393360820406643, 0.152253100316288, 44.7441818181833, 43.7248602150526, 45.1906691086686, 44.8789665163318
4/9/2018, 44.77, 44.87, 44.18, 44.23, 3905892, 2.20340897004316, -0.302354025169051, -0.791836389331213, 0.757792582097117, 0.589025591608193, -0.229209843566828, -0.36053062503868, 0.131320781471852, 44.5970909090924, 43.7481290322569, 45.0566715506711, 44.9029162224955
4/10/2018, 44.7, 45.26, 44.57, 45.15, 3726048, 2.1646498296292, -0.075789302119175, -0.679570015987581, 0.986996596315602, 0.641926581367933, -0.143885754056171, -0.317201650842178, 0.173315896786007, 44.970545454547, 43.9092903225795, 44.9891843711839, 44.9404496378297
4/11/2018, 44.92, 45.33, 44.86, 45.03, 1660909, 2.11408489490052, -0.306666110170114, -0.689053096241852, 0.949767141381076, 0.584283367602101, -0.0849693220571552, -0.270755185085174, 0.185785863028019, 45.0772727272743, 43.9987526881709, 44.9385592185588, 44.9788383217165
4/12/2018, 45.11, 45.39, 45.05, 45.09, 3063047, 2.04562831396101, -0.102729994871298, -0.477061394068241, 0.944953513267083, 0.519242134278832, -0.0330550881883269, -0.223215165705804, 0.190160077517477, 45.2069090909107, 44.1040645161279, 44.8850915750912, 45.0188500751674
