Date,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_ATRPercentOfClose20,QQQ_SQN25,QQQ_SQN50,QQQ_SQN100,QQQ_SQN200,QQQ_MACD,QQQ_MACD_Avg,QQQ_MACD_Diff,QQQ_LinReg10,QQQ_LinReg30,QQQ_LinReg90,QQQ_LinReg270
4/12/2018, 161.3, 162.77, 161.16, 162.21, 30467889, 2.19466397255781, -0.411395013671512, -0.254949504330636, 0.525363215297911, 0.719976642515972, -1.70399360476418, -1.88365214458785, 0.179658539823674, 160.820727272717, 157.550559139776, 166.474586080586, 167.696965149651
4/13/2018, 163.01, 163.26, 160.67, 161.37, 44604892, 2.17603408836322, -0.532826206849038, -0.330426231753555, 0.392064303747902, 0.785782694352312, -1.50800382674882, -1.80852248102005, 0.300518654271227, 161.791818181808, 157.159376344077, 166.246092796092, 167.748626212929
4/16/2018, 162.45, 163.19, 161.48, 162.6, 28180780, 2.10756020785494, -0.682074271633962, -0.199978219646663, 0.477655195086204, 0.756253542635121, -1.23914569495051, -1.69464712380614, 0.45550142885563, 162.196181818172, 157.044989247303, 166.026769230769, 167.816863741971
4/17/2018, 164.19, 166.46, 163.91, 166.1, 35536087, 2.07618799101357, -0.47917338557286, 0.135042251730037, 0.637510407877263, 0.937053036068789, -0.735178261832715, -1.50275335141145, 0.767575089578739, 163.772909090899, 157.519225806443, 165.955413919413, 167.919326499931
4/18/2018, 166.12, 167, 165.31, 166.44, 29573880, 2.01911850541928, -0.306769318051862, 0.496383250872073, 0.573703020586003, 0.944934156539289, -0.304831375352023, -1.26316895619957, 0.958337580847545, 165.480909090899, 158.095096774185, 165.904517704517, 168.030341123411
4/19/2018, 165.65, 165.99, 164.34, 164.91, 34705692, 1.99962997901817, -0.406846166419152, 0.196076920589974, 0.494858156117596, 0.951839845554952, -0.0862424315241128, -1.02778365126448, 0.941541219740364, 166.476909090899, 158.516387096765, 165.788818070818, 168.113438567719
4/20/2018, 164.49, 164.61, 161.73, 162.3, 49197140, 2.02816408409052, -0.567745617767194, 0.170377042815777, 0.347745882650492, 0.827719011074444, -0.122205595972076, -0.846668040205997, 0.724462444233921, 165.534909090899, 158.694451612894, 165.566163614163, 168.157250239169
4/23/2018, 163.08, 163.73, 161.02, 161.89, 33040646, 2.015334358549, -0.562808542332796, 0.554385951303993, 0.332357441761351, 0.859665717317418, -0.181695760756412, -0.71367358431608, 0.531977823559668, 164.36199999999, 159.089268817195, 165.346686202686, 168.193980046467
4/24/2018, 162.62, 162.91, 157.39, 158.46, 70256751, 2.13018651609379, -0.545913925835228, 0.193087263175333, 0.155462781763432, 0.704079769341018, -0.49985249087797, -0.670909365628458, 0.171056874750488, 162.473272727262, 159.182924731174, 164.968222222222, 168.183556102227
4/25/2018, 158.8, 159.31, 156.47, 158.65, 52089323, 2.11075882491781, -0.569854401625518, 0.0403527968591372, 0.293523605352427, 0.679809379719382, -0.728267564438966, -0.68238100539056, -0.045886559048406, 160.614181818171, 159.243462365582, 164.6027008547, 168.178250649173
4/26/2018, 160.72, 162.53, 160.18, 161.99, 43005532, 2.08363660222576, -0.277930206301186, 0.186195448914281, 0.382793709117602, 0.757906388251036, -0.632487151252434, -0.672402234562934, 0.0399150833105005, 160.383818181808, 159.810043010744, 164.378783882783, 168.221617602842
4/27/2018, 164.35, 164.41, 161.17, 162.09, 51043406, 2.07817804019263, -0.00432524830521974, 0.019501404601295, 0.418457371662702, 0.707951351663803, -0.542260478228769, -0.646373883296101, 0.104113405067332, 160.031999999989, 160.44182795698, 164.194095238095, 168.263370507038
4/30/2018, 162.48, 163.48, 160.54, 160.94, 35615273, 2.07971470490917, 0.22086036043037, -0.223658525202021, 0.451704878896823, 0.664186555434502, -0.557128350039534, -0.628524776644788, 0.0713964266052541, 159.489636363626, 160.954602150528, 163.977885225885, 168.285151838185
5/1/2018, 160.52, 162.8, 160.14, 162.78, 36513529, 2.0351014889893, -0.088040159762333, -0.0724346559183133, 0.528654786751384, 0.679688140506952, -0.415647299748372, -0.585949281265505, 0.170301981517133, 160.373454545444, 161.504537634399, 163.819531135531, 168.333248599152
5/2/2018, 163.1, 163.57, 161.63, 161.82, 38646842, 2.00475917290072, 0.276280368601051, -0.146782490526296, 0.452634830355507, 0.649661982522943, -0.376644798241074, -0.544088384660619, 0.167443586419545, 161.174727272716, 161.997204301066, 163.611714285714, 168.360719693863
5/3/2018, 161.08, 162.4, 159.22, 161.8, 60337134, 2.00302609944904, 0.443524782807506, -0.121183890553513, 0.427216130887518, 0.618819543496593, -0.343390475997552, -0.503948802928005, 0.160558326930453, 161.91509090908, 162.476279569883, 163.400324786324, 168.385966926336
5/4/2018, 161.11, 165.25, 160.98, 164.87, 41543243, 1.99693784039735, 0.45190050497351, 0.0579078534386875, 0.528509271467028, 0.674776863915627, -0.0685229531458447, -0.416863632971573, 0.348340679825729, 163.363636363625, 163.103247311819, 163.316017094017, 168.45348503485
5/7/2018, 165.64, 166.78, 165.51, 166.24, 32500152, 1.93890390194295, 1.08909469405791, -0.0555751565394152, 0.532378484172424, 0.705911711005512, 0.256897732315167, -0.282111359914225, 0.539009092229392, 165.063272727262, 163.604688172034, 163.267211233211, 168.538859641929
5/8/2018, 165.83, 166.43, 164.86, 166.07, 26040170, 1.89111347881042, 0.902057093422342, -0.191701056287553, 0.534731968996762, 0.703114558113264, 0.495368095769635, -0.126615468777453, 0.621983564547088, 165.780909090898, 164.427354838701, 163.204297924298, 168.614701380347
5/9/2018, 166.4, 168, 165.78, 167.88, 29122718, 1.84330685403112, 0.835995369086181, 0.0294810648153899, 0.597783840353865, 0.73064459567138, 0.820946094535685, 0.0628968438851745, 0.758049250650511, 166.746727272716, 165.114236559131, 163.217743589743, 168.71044471778
5/10/2018, 168.43, 169.74, 168.29, 169.62, 27067597, 1.78800634902728, 0.905059301656576, 0.188582693014339, 0.675777263793967, 0.788263124722018, 1.20547647995602, 0.291412771099343, 0.914063708856675, 168.478181818171, 165.843118279561, 163.277523809523, 168.824940549405
5/11/2018, 169.35, 169.86, 168.72, 169.46, 24688847, 1.73384607031693, 1.44034688506109, 0.338832373637133, 0.589250143030053, 0.769190880828954, 1.4802455684767, 0.529179330574816, 0.951066237901888, 169.758181818171, 166.663892473109, 163.380822954822, 168.94186305863
5/14/2018, 169.84, 170.82, 169.47, 169.75, 21821749, 1.68439868820095, 1.34809244316957, 0.267959787328352, 0.556839649574168, 0.806423081648216, 1.70178550314702, 0.763700565089257, 0.938084938057765, 170.506363636352, 167.153268817195, 163.522984126984, 169.058462211288
5/15/2018, 168.4, 168.5, 166.98, 167.87, 49361638, 1.70060370200754, 0.77993700016582, 0.0542970932186598, 0.51852727268081, 0.757553189043782, 1.70599160007509, 0.952158772086425, 0.75383282798867, 170.492545454534, 167.428903225797, 163.582068376068, 169.145764657646
5/16/2018, 168.1, 169.37, 168.01, 168.98, 22941159, 1.64934504842707, 1.01664112627193, 0.0771521516144524, 0.573244240640263, 0.806756984667928, 1.77839248399223, 1.11740551446759, 0.660986969524648, 170.392545454534, 167.942258064507, 163.719912087912, 169.254585485854
5/17/2018, 168.4, 169.61, 167.51, 168.33, 27480164, 1.63530570884005, 0.7285339381676, 0.0178639519850908, 0.544466023797414, 0.77848503412302, 1.76299839037756, 1.24652408964958, 0.51647430072798, 169.673454545443, 168.374193548378, 163.838170940171, 169.350623752904
5/18/2018, 167.71, 168.26, 167.21, 167.46, 26217939, 1.59505230783825, 0.728742061505536, -0.0848109058642874, 0.515206843590933, 0.742173948484257, 1.66144463167231, 1.32950819805413, 0.331936433618183, 168.911636363625, 168.378193548378, 163.914388278388, 169.442763154298
5/21/2018, 168.73, 169.5, 167.68, 168.4, 22954565, 1.56741144000631, 0.693242803572436, -0.221366834982926, 0.594283992730832, 0.785302823891902, 1.63793163403517, 1.39119288525034, 0.246738748784833, 168.607272727261, 168.504924731174, 164.01966056166, 169.553205958726
5/22/2018, 169.15, 169.45, 167.88, 168.18, 19477721, 1.53766489577958, 0.281044549209017, -0.286574123742355, 0.583952149024653, 0.77108345409147, 1.58329402467231, 1.42961311313473, 0.153680911537581, 168.07509090908, 168.766903225797, 164.135426129426, 169.656271969386
5/23/2018, 166.9, 169.62, 166.88, 169.6, 26557835, 1.52932935179009, 0.407967479285686, -0.0707999955742879, 0.634787401421951, 0.780210075643523, 1.63571989739745, 1.47083446998728, 0.164885427410175, 168.280363636352, 169.102086021496, 164.336346764346, 169.783532868662
5/24/2018, 169.56, 169.85, 167.84, 169.55, 27696539, 1.51256588121746, 0.602174037254645, -0.0719821380088332, 0.677783057526835, 0.786804272991051, 1.65416501252517, 1.50750057849485, 0.146664434030315, 168.722545454534, 169.499462365582, 164.520893772893, 169.909059177258
5/25/2018, 169.54, 170.33, 169.21, 169.72, 27460536, 1.46849380098043, 1.02134416843785, -0.0535097231798341, 0.563503400043669, 0.797403770892637, 1.66332668377879, 1.53866579955164, 0.12466088422715, 169.195272727261, 169.815053763431, 164.748153846154, 170.043301079677
5/29/2018, 168.91, 169.92, 167.96, 168.97, 41220468, 1.4592598065176, 0.974255148713917, -0.0677074651245417, 0.462231576622166, 0.883241536344618, 1.59172028166947, 1.54927669597521, 0.0424435856942602, 169.452727272716, 170.063612903216, 164.940417582417, 170.165530408637
5/30/2018, 169.63, 170.48, 169.22, 170.18, 22665836, 1.42080487150026, 1.86620892441062, 0.233798542704566, 0.500772795750734, 0.88139085401854, 1.61400335373003, 1.56222202752617, 0.051781326203856, 169.794727272716, 170.657935483862, 165.19482051282, 170.299740877408
5/31/2018, 170.13, 171.2, 169.63, 170.07, 35670946, 1.396795110133, 1.81276398946412, 0.194185578757171, 0.4246247670999, 0.821845295787006, 1.60429347168372, 1.57063631635768, 0.0336571553260376, 170.194727272716, 171.234645161281, 165.481157509157, 170.429979499794
6/1/2018, 170.88, 172.84, 170.87, 172.74, 45543331, 1.38662323237989, 1.77668926891034, 0.392300340615506, 0.507142568646989, 0.886726963625743, 1.79139492054563, 1.61478803719527, 0.176606883350358, 171.327636363625, 172.02470967741, 165.913665445665, 170.600549952166
6/4/2018, 173.16, 174.34, 173.07, 174.3, 20459634, 1.35140007058656, 1.98121890039337, 0.751621587915875, 0.570622848544927, 0.918866884415906, 2.04201406229734, 1.70023324221568, 0.341780820081656, 172.584909090897, 172.788193548378, 166.387553113553, 170.793439387727
6/5/2018, 174.69, 175.13, 174.07, 174.84, 24779284, 1.3101783384127, 2.34761834817462, 1.10170636278671, 0.609708571500586, 1.03639620938591, 2.25817419828741, 1.81182143343003, 0.446352764857378, 173.843636363625, 173.515440860206, 166.879396825397, 170.994850348503
6/6/2018, 175.02, 175.89, 174.14, 175.86, 25036647, 1.28720574123548, 2.24457540485413, 0.826344685239661, 0.602629158784368, 1.06614849189571, 2.48316377265812, 1.94608990127565, 0.53707387138247, 175.059454545443, 174.059892473109, 167.468405372405, 171.2088867022
6/7/2018, 175.91, 175.93, 173.55, 174.43, 39600316, 1.30109271094989, 2.14071544877518, 1.19671422579714, 0.491034529084388, 1.03277338723296, 2.51706541898665, 2.06028500481785, 0.4567804141688, 175.646363636352, 174.323311827947, 167.97284981685, 171.397968566352
6/8/2018, 173.57, 174.88, 173.18, 174.44, 31780348, 1.28469457402224, 2.14677784621439, 1.36108740489288, 0.512102560881814, 0.96696672678322, 2.51573975250346, 2.15137595435497, 0.364363798148494, 175.963272727261, 174.708860215044, 168.443448107448, 171.586530545305
6/11/2018, 174.3, 175.34, 174.28, 174.91, 22319709, 1.24748165009329, 1.89912171681329, 1.18818650722233, 0.455157276341556, 0.996283952906357, 2.52352460352085, 2.22580568418815, 0.297718919332707, 176.209818181806, 175.080387096764, 168.945941391941, 171.782337296706
6/12/2018, 175.15, 176, 174.96, 175.83, 22511832, 1.20990254590756, 1.82740935431499, 1.78199418823146, 0.491426027812851, 1.0341988514883, 2.57425604402141, 2.2954957561548, 0.278760287866611, 176.341090909079, 175.409268817195, 169.452612942613, 171.993053163864
6/13/2018, 176.09, 177.14, 175.43, 175.82, 37858584, 1.19810207265715, 1.86387641251802, 1.63330048701127, 0.468538469847047, 1.04388947446247, 2.58386892710286, 2.35317039034441, 0.230698536758444, 176.336727272715, 175.763483870958, 169.878637362637, 172.174356156894
6/14/2018, 176.62, 177.89, 176.5, 177.6, 35915978, 1.18506639129421, 1.85119267462603, 1.57211006127298, 0.464524919123917, 1.07461765914626, 2.70394889046176, 2.42332609036788, 0.280622800093879, 176.617636363624, 176.195419354829, 170.230034188034, 172.387438841054
6/15/2018, 176.98, 177.33, 176.11, 176.98, 49615730, 1.17185219538455, 1.43041174071413, 1.436259142625, 0.380363399329391, 1.04003398156525, 2.7177557120055, 2.4822120146954, 0.235543697310094, 176.807636363624, 176.445548387087, 170.63316971917, 172.592375563755
6/18/2018, 175.53, 176.65, 174.94, 176.5, 31633192, 1.17407751536657, 1.36217197285253, 1.90801321886619, 0.407972557057097, 0.975330541446099, 2.65931084897562, 2.51763178155145, 0.141679067424174, 176.912545454533, 176.741505376334, 170.95790964591, 172.795623616236
6/19/2018, 174.26, 176.04, 173.71, 176, 38235994, 1.1978036783471, 1.19935218037608, 1.75235645730992, 0.39001377677194, 0.914202377021362, 2.54332913749664, 2.52277125274049, 0.0205578847561547, 176.832727272715, 176.990322580635, 171.098637362637, 172.989467268005
6/20/2018, 176.79, 177.98, 176.65, 177.25, 33038042, 1.1857420311404, 1.94445629671429, 1.5927454675469, 0.332283529258223, 0.952810079222745, 2.52319156710718, 2.52285531561383, 0.000336251493350925, 177.325454545442, 177.323440860205, 171.336373626374, 173.203445127784
6/21/2018, 177.69, 177.88, 175.37, 175.71, 43469439, 1.20775218410252, 1.32899546009807, 1.53366533027043, 0.30409950128867, 0.954241449725401, 2.35581094566689, 2.48944644162444, -0.133635495957549, 176.924363636351, 177.509698924721, 171.552854700855, 173.4004766981
6/22/2018, 176.31, 176.37, 174.69, 175.32, 30073187, 1.19782928048837, 1.39568240566889, 1.31667633839513, 0.348171242044617, 0.929749847245563, 2.16671432265048, 2.42490001782965, -0.258185695179168, 176.320727272715, 177.711956989237, 171.758173382174, 173.590765614322
6/25/2018, 173.76, 173.99, 169.81, 171.37, 77799725, 1.32493002265542, 0.636890987675866, 0.962273156518979, 0.152941902711099, 0.80514224131251, 1.67877008156756, 2.27567403057723, -0.596903949009666, 174.398545454533, 177.36559139784, 171.845824175824, 173.720952576192
6/26/2018, 171.99, 173.06, 171.37, 172.07, 39008146, 1.30267097741232, 0.598552765226676, 0.911176233265742, 0.243275762136409, 0.864965730417701, 1.33318675785225, 2.08717657603223, -0.753989818179987, 173.09527272726, 177.115053763431, 172.024818070818, 173.858619652863
6/27/2018, 172.77, 173.58, 169.61, 169.73, 52843497, 1.37154931555512, 0.250626392371557, 0.37623405096286, 0.290325891997741, 0.748312795103648, 0.860570914396078, 1.841855443705, -0.981284529308924, 171.186727272715, 176.427311827947, 172.080415140415, 173.96336203362
6/28/2018, 169.52, 171.77, 169.17, 171.19, 46407708, 1.3677984231714, 0.254405400982819, 0.476978646296557, 0.663107272146341, 0.775754750772487, 0.596948006680918, 1.59287395630019, -0.995925949619267, 170.470727272715, 175.986817204291, 172.20367032967, 174.099327319939
6/29/2018, 172, 172.92, 171.4, 171.65, 36408464, 1.34631949583208, 0.328850571693507, 0.672937559091246, 0.493649949301451, 0.781733622649201, 0.420298172924788, 1.35835879962511, -0.938060626700318, 170.13927272726, 175.547096774184, 172.332266178266, 174.239573595735
7/2/2018, 170.04, 172.85, 169.67, 172.8, 31770026, 1.36250552307059, 0.46640837062238, 1.06897873092815, 0.646712151471803, 0.839402471243917, 0.368845474991332, 1.16045613469835, -0.791610659707019, 170.399818181806, 175.173870967732, 172.505682539683, 174.390226322263
7/3/2018, 173.41, 173.45, 170.63, 170.8, 25512707, 1.39208961748986, 0.278612832306478, 0.900890393528971, 0.93003418622207, 0.768411048389849, 0.164786005385452, 0.961322108835771, -0.79653610345032, 170.07127272726, 174.575096774184, 172.660703296703, 174.513106464397
7/5/2018, 171.91, 173.06, 171.03, 172.92, 31626198, 1.37161960058931, 0.393430401346676, 1.52724560552598, 0.894605993975941, 0.838905905828268, 0.17214925848188, 0.803487538764993, -0.631338280283113, 171.008727272715, 174.215161290313, 172.956021978022, 174.66608610086
7/6/2018, 173.31, 175.74, 173, 175.61, 37005574, 1.3633701854519, 0.730281586975515, 1.72695484705127, 0.878781326097049, 0.897885025987591, 0.390543268645985, 0.720898684741192, -0.330355416095207, 172.803636363624, 174.260623655904, 173.320190476191, 174.82969769031
7/9/2018, 176.49, 177.23, 175.82, 177.19, 27362061, 1.32936602716772, 0.60486591837354, 1.59750471412846, 0.908676064312748, 0.951670681853266, 0.683238937365445, 0.713366735266042, -0.0301277979005974, 175.071818181805, 174.464451612893, 173.724061050061, 175.008109881098
7/10/2018, 177.41, 177.72, 176.71, 177.32, 23902488, 1.29045143264243, 0.422196544047441, 1.59960381965841, 0.770228168838117, 0.983717265292268, 0.915143077389388, 0.753722003690712, 0.161421073698676, 176.492909090896, 174.646817204291, 174.065636141636, 175.193694956949
