Date,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,XLE_ATRPercentOfClose20,XLE_SQN25,XLE_SQN50,XLE_SQN100,XLE_SQN200,XLE_MACD,XLE_MACD_Avg,XLE_MACD_Diff,XLE_LinReg10,XLE_LinReg30,XLE_LinReg90,XLE_LinReg270
3/29/2018, 66.31, 67.68, 66.3, 67.41, 13997923, 2.11654914637794, 0.0490765969395908, -1.20893184340574, -0.0622860607796543, 0.0530034343685784, -0.548419798803664, -0.661174269131192, 0.112754470327528, 67.1509090909062, 67.1093978494641, 68.7392454212448, 69.6523208965423
4/2/2018, 67.15, 67.27, 64.93, 66.06, 18993110, 2.2395208758624, -0.57678599532071, -1.30490790380809, -0.24210741032556, 0.0435617161006511, -0.603258589700573, -0.649591133245069, 0.0463325435444956, 66.7970909090879, 66.9748387096792, 68.4867448107442, 69.6525250785841
4/3/2018, 66.31, 67.53, 65.68, 67.47, 14114315, 2.22018099313023, -0.329078595209343, -1.06839132173796, -0.254567741111048, 0.18238466588672, -0.526870080121796, -0.625046922620414, 0.0981768424986181, 66.7905454545424, 67.0222365591416, 68.2933260073254, 69.6692611726118
4/4/2018, 66.44, 67.53, 65.98, 67.38, 12490776, 2.22700847471315, -0.164743857515388, -1.30826662885909, -0.254983163074185, 0.130006893825933, -0.468196802473216, -0.593676898590975, 0.125480096117759, 66.7994545454515, 67.0377419354857, 68.0991599511594, 69.6712248189149
4/5/2018, 67.55, 69.02, 67.55, 68.59, 13528407, 2.19788656473047, 0.441186968906805, -1.10697355096761, -0.0744565989030522, 0.245709621529411, -0.320367917677629, -0.539015102408305, 0.218647184730676, 67.5463636363606, 67.1331612903244, 67.963914529914, 69.6946087194205
4/6/2018, 68.16, 68.49, 66.46, 67.35, 18883891, 2.28456403119703, 0.186891965523656, -1.23514878499141, -0.236929973736871, 0.219313377960706, -0.299814028818659, -0.491174887690376, 0.191360858871717, 67.5843636363606, 67.1071397849481, 67.7780293040287, 69.6991078310784
4/9/2018, 67.67, 68.53, 67.4, 67.67, 10819833, 2.24726050134571, 0.188303001844029, -1.11997585173206, -0.159281421785304, 0.320992239523363, -0.254766805025241, -0.443893271157349, 0.189126466132108, 67.6416363636332, 67.2189892473137, 67.5911868131862, 69.7086136394697
4/10/2018, 68.74, 70.46, 68.72, 69.91, 22621829, 2.26603507680963, 0.467892142552423, -0.83085405079088, 0.13700213578264, 0.47159246093272, -0.0378806119674238, -0.362690739319364, 0.32481012735194, 68.6636363636332, 67.6496774193567, 67.5134627594621, 69.7454618012847
4/11/2018, 69.8, 70.8, 69.71, 70.64, 21190947, 2.2076385420268, 0.593379668327338, -0.61137350854856, 0.338291105566908, 0.488390748805342, 0.19070977418292, -0.252010636618907, 0.442720410801828, 69.7039999999968, 68.1084731182814, 67.4742588522582, 69.8044165641657
4/12/2018, 70.88, 71.19, 70.38, 70.63, 14311617, 2.15489462379066, 0.694938594690949, -0.444373420677282, 0.424092817688225, 0.497991016854306, 0.366833754509443, -0.128241758393237, 0.49507551290268, 70.2983636363604, 68.4463010752707, 67.4554090354084, 69.8595309553096
4/13/2018, 71.01, 71.7, 70.91, 71.41, 13330421, 2.09970868105892, 0.83906455128645, -0.351675009731215, 0.536680294307389, 0.555751451275157, 0.562864408560031, 0.00997947499741651, 0.552884933562615, 71.1887272727241, 68.8513333333352, 67.4824224664219, 69.9226259395928
4/16/2018, 71.57, 72.47, 71.19, 72.14, 14024342, 2.06325460311473, 0.737373099608327, -0.352256363604296, 0.575542648590795, 0.577163722182127, 0.768268887846844, 0.161637357567302, 0.606631530279542, 71.8430909090877, 69.338881720432, 67.5394114774108, 69.9959734864016
4/17/2018, 72.33, 72.75, 71.92, 72.42, 16105269, 2.00981811261063, 0.793250165686574, 0.0486092770646029, 0.622673882901358, 0.585043679649233, 0.942779304520599, 0.317865746957961, 0.624913557562637, 72.5445454545422, 69.8758064516148, 67.6001489621482, 70.0692502391691
4/18/2018, 73.05, 74.22, 73.03, 73.56, 17311471, 2.00208641013457, 1.09194435095639, 0.632186321216344, 0.720024137807516, 0.634635338883682, 1.15970023719068, 0.486232645004504, 0.673467592186172, 73.3518181818149, 70.5293333333352, 67.6884688644681, 70.1583184365178
4/19/2018, 73.62, 74.2, 73.2, 73.65, 18150344, 1.96754653785504, 1.19476145909638, 0.566158196907862, 0.699379072710841, 0.55502927049547, 1.32361606492717, 0.653709328989037, 0.669906735938129, 74.0950909090876, 71.1224731182815, 67.7814236874229, 70.2462736094028
4/20/2018, 73.5, 73.56, 72.83, 73.3, 13690420, 1.93402881838162, 1.20128379062983, 0.696934851342067, 0.642250686306659, 0.633252209386394, 1.40903597480701, 0.804774658152632, 0.60426131665438, 74.1934545454512, 71.628193548389, 67.8694163614156, 70.3266770534373
4/23/2018, 73.07, 73.76, 72.67, 73.75, 14844633, 1.90001487143056, 1.25912823933194, 1.12951078563277, 0.766345307642578, 0.716470687337181, 1.4958004514957, 0.942979816821245, 0.552820634674452, 74.1867272727239, 72.2367956989266, 67.9852454212447, 70.4109512095122
4/24/2018, 73.95, 74.46, 72.56, 72.96, 22787505, 1.95476688500005, 1.34171834627119, 1.01282525676065, 0.626307619331077, 0.671246467094584, 1.48371221583589, 1.05112629662417, 0.432585919211719, 74.0234545454511, 72.709634408604, 68.0594114774107, 70.4903198031982
4/25/2018, 72.73, 73.64, 72.27, 73.54, 13163311, 1.93552899555512, 1.33545844366435, 0.932213901268194, 0.644385015704958, 0.692586047698259, 1.50360078087922, 1.14162119347518, 0.36197958740404, 74.0401818181784, 73.1941720430126, 68.1542393162385, 70.5849629629631
4/26/2018, 73.81, 74.67, 73.58, 74.61, 12216888, 1.88810966648529, 1.22209760777362, 1.12619517446185, 0.641366112086432, 0.732771561547376, 1.58740406368092, 1.23077776751633, 0.356626296164589, 74.2663636363602, 73.7516774193567, 68.2873162393155, 70.6949449227827
4/27/2018, 73.85, 74.19, 73.53, 73.82, 10539303, 1.88605078712604, 1.41386931047785, 0.856823011441483, 0.498354319961302, 0.668081812776985, 1.5719518885121, 1.29901259171549, 0.272939296796617, 74.1585454545419, 74.1400000000019, 68.3703711843705, 70.7911436381032
4/30/2018, 73.7, 74.64, 73.68, 73.81, 12963191, 1.85702283769627, 1.51484498939443, 0.88274507011596, 0.500565628696493, 0.648775141456082, 1.54113378103213, 1.34743682957882, 0.193696951453315, 74.0618181818146, 74.4922795698944, 68.4610305250298, 70.8859846931805
5/1/2018, 73.44, 73.49, 72.43, 73.36, 13800927, 1.86905006635556, 1.17422096686322, 0.841892561659946, 0.486917649449144, 0.59185223401571, 1.46352832610016, 1.37065512888308, 0.092873197217076, 73.7745454545419, 74.676193548389, 68.5309010989004, 70.9776432964332
5/2/2018, 73.14, 74.24, 73.04, 73.66, 13434737, 1.84982130361732, 1.4016971839589, 0.946430716449129, 0.617341889561323, 0.616632675537221, 1.40997956994433, 1.37852001709533, 0.0314595528489934, 73.7676363636327, 74.8897634408622, 68.6327252747246, 71.0718403717372
5/3/2018, 73.32, 73.61, 72.5, 73.49, 15329576, 1.84031766720954, 1.77048885577469, 1.12441154461372, 0.578034055307027, 0.628336163260163, 1.3383960194525, 1.37049521756677, -0.032099198114264, 73.7145454545417, 75.1543655913998, 68.7577899877893, 71.1673866338665
5/4/2018, 73.29, 74.11, 72.99, 73.85, 13585489, 1.81560864042068, 1.56937224868065, 1.06255976727727, 0.546777714921708, 0.585083690438651, 1.29577761357483, 1.35555169676838, -0.0597740831935516, 73.7245454545417, 75.3396344086041, 68.9007008547001, 71.2660021866887
5/7/2018, 74.43, 75.57, 73.8, 73.95, 17973699, 1.84217123989607, 2.1099513874313, 0.859697796025149, 0.503340745817674, 0.605895574560031, 1.25559763616555, 1.33556088464781, -0.0799632484822661, 73.8290909090871, 75.4672258064536, 69.0606056166049, 71.3697307639745
5/8/2018, 73.98, 74.57, 72.64, 74.53, 28774057, 1.86592157561785, 1.95564939198965, 0.879834041709492, 0.582152705603127, 0.690260335458093, 1.25607659818203, 1.31966402735466, -0.0635874291726233, 73.9650909090871, 75.7020860215073, 69.2395409035402, 71.4818275249421
5/9/2018, 75.44, 76.89, 75.43, 76.05, 24903938, 1.89235737382325, 2.28409128809714, 1.24690650442579, 0.738358997231569, 0.788481697204455, 1.36339115134956, 1.32840945215364, 0.0349816991959226, 74.6565454545416, 76.044817204303, 69.4857728937722, 71.613798277983
5/10/2018, 76.35, 76.8, 76, 76.62, 13890093, 1.83657125248363, 2.15294136092032, 1.65416186460786, 0.820358552234551, 0.766123860934777, 1.47740236934293, 1.3582080355915, 0.11919433375143, 75.6219999999961, 76.3162795698944, 69.7496312576305, 71.7441642749764
5/11/2018, 76.79, 77.25, 76.56, 76.73, 12010656, 1.78720428642031, 2.80672317473664, 1.6903162975512, 0.888654129422943, 0.767860725183395, 1.55866583222272, 1.39829959491774, 0.160366237304975, 76.3578181818142, 76.6259784946256, 70.0415482295475, 71.8766625666259
5/14/2018, 76.97, 77.61, 76.97, 77.26, 10226324, 1.74314749743954, 2.85119875830458, 1.71513127725496, 0.88290172027943, 0.753413419671815, 1.64685041616303, 1.4480097591668, 0.198840656996235, 77.115999999996, 76.8527956989266, 70.3786739926733, 72.0115582889165
5/15/2018, 77.09, 77.4, 76.69, 77.28, 10482690, 1.70149840669734, 2.68263761159707, 1.60034809689747, 0.874057657222773, 0.760326082288183, 1.69876881764148, 1.49816157086173, 0.200607246779744, 77.602909090905, 77.1038924731202, 70.724688644688, 72.1385742790765
5/16/2018, 77.17, 77.6, 76.78, 77.55, 11997162, 1.66366482303149, 2.5365869811047, 1.63478443727259, 0.798480339450526, 0.766041322755296, 1.74162490065005, 1.5468542368194, 0.194770663830654, 78.0292727272686, 77.3199569892492, 71.0801684981678, 72.2712352056857
5/17/2018, 77.8, 78.83, 77.76, 78.72, 16271320, 1.63829200552321, 2.84190050977488, 1.89512708105062, 0.757292160814005, 0.833797153786833, 1.84868735997983, 1.60722086145149, 0.241466498528349, 78.6136363636322, 77.6995268817223, 71.4949010989004, 72.4178425584259
5/18/2018, 78.58, 78.66, 78.05, 78.11, 14092682, 1.61142016823771, 2.28656092963112, 1.79503163197944, 0.681835774907455, 0.814204575495862, 1.86283957330113, 1.65834460382141, 0.204494969479715, 78.7739999999958, 77.8536774193567, 71.876329670329, 72.5575295886295
5/21/2018, 78.55, 78.91, 78.15, 78.91, 11513109, 1.566019869142, 2.28686239201174, 1.71668266891349, 0.692512145591764, 0.930074112244974, 1.91651621253233, 1.7099789255636, 0.206537286968731, 78.9983636363594, 78.0612473118299, 72.2886178266171, 72.7124857181909
5/22/2018, 78.9, 79.42, 77.64, 77.86, 16583398, 1.62208960288075, 1.70971777565604, 1.53737706755858, 0.614312155205852, 0.849162893796496, 1.852969235149, 1.73857698748068, 0.114392247668325, 78.7054545454503, 78.2124086021525, 72.6864688644682, 72.8494372010391
5/23/2018, 77.41, 77.91, 76.77, 77.85, 16605788, 1.61440079198819, 1.40441212344026, 1.62844910245466, 0.601999504309324, 0.885416568403529, 1.78126753793813, 1.74711509757217, 0.0341524403659643, 78.5314545454502, 78.3596774193567, 73.0994627594621, 72.9799215525493
5/24/2018, 76.95, 77.07, 76.22, 76.57, 19154752, 1.66575743206826, 0.888428175406301, 1.47677721833454, 0.497011696517193, 0.814339841697762, 1.60268338726937, 1.71822875551161, -0.115545368242244, 77.9310909090865, 78.2973548387116, 73.434412698412, 73.0910933442672
5/25/2018, 75.22, 75.32, 73.84, 74.58, 32453517, 1.80771915050675, 0.358119713167455, 1.18324102234625, 0.180371157169508, 0.679215542936731, 1.28575639301583, 1.63173428301245, -0.345977889996623, 76.6679999999956, 77.9962150537654, 73.697169719169, 73.1708235615694
5/29/2018, 74, 74.81, 73.66, 74.35, 19327458, 1.79998264334302, 0.181923941849531, 1.12840875979036, 0.0484785808352826, 0.715264482524069, 1.00445169503354, 1.50627776541667, -0.501826070383133, 75.5487272727228, 77.6941075268836, 73.9377264957257, 73.2440784474517
5/30/2018, 74.99, 76.94, 74.96, 76.6, 23022169, 1.82881558819747, 0.864078554365055, 1.5841982030059, 0.221604646755319, 0.868994883637258, 0.952096712910276, 1.39544155491539, -0.443344842005116, 75.36945454545, 77.6818924731202, 74.2759731379724, 73.3513122864567
5/31/2018, 76.04, 76.93, 75.86, 76.02, 13258724, 1.82100645031741, 0.594058134878898, 1.40838657056524, 0.16975831816161, 0.847311681957084, 0.853959941014153, 1.28714523213514, -0.433185291120991, 75.0809090909045, 77.6451182795718, 74.6253724053716, 73.4400697006975
6/1/2018, 76.28, 76.89, 75.97, 76.38, 14102548, 1.78202755741651, 0.437690894643044, 1.22058489651528, 0.160715978123622, 0.885663871863334, 0.796058368263473, 1.18892785936081, -0.392869491097337, 75.2341818181771, 77.6441505376363, 74.989313797313, 73.541108377751
6/4/2018, 76.64, 77.2, 75.52, 75.72, 13689210, 1.81861729521526, 0.474657105436567, 1.38184336469416, 0.11653147675386, 0.890347261274168, 0.688972425301969, 1.08893677254904, -0.399964347247073, 75.1650909090862, 77.5184946236578, 75.3208595848588, 73.6352352056859
6/5/2018, 75.35, 76.12, 75.18, 75.54, 13707928, 1.79402192896498, 0.434626804298467, 1.42790934376437, 0.108052229511334, 0.947487616436426, 0.582862670271709, 0.987721952093575, -0.404859281821867, 75.3241818181771, 77.3843870967761, 75.6324322344314, 73.7219117124509
6/6/2018, 75.82, 76.1, 75.23, 75.9, 13479246, 1.75354935030717, 0.628908848696438, 1.29944812580462, -0.00476039316300601, 0.946467389459448, 0.521803885900169, 0.894538338854894, -0.372734452954725, 75.5814545454497, 77.2317419354858, 75.9702100122092, 73.8198031980324
6/7/2018, 76.3, 77.49, 76.28, 77.05, 15178860, 1.74418787675403, 0.802262366450466, 1.57699470241675, 0.034958337189019, 1.03476476118926, 0.559757215684286, 0.827582114220773, -0.267824898536487, 76.3409090909042, 77.2447096774212, 76.3334358974351, 73.9329624162912
6/8/2018, 77.14, 77.35, 76.42, 76.9, 11236625, 1.72067870102345, 0.808806941191552, 1.83318731007674, 0.112731343835872, 0.996638645219074, 0.571147918897665, 0.776295275156151, -0.205147356258486, 76.8361818181769, 77.2873333333352, 76.6553626373618, 74.0414642613097
6/11/2018, 76.88, 77.64, 76.72, 77.3, 10717777, 1.68569446964124, 0.813780312233652, 1.68508408998411, 0.0870177099734753, 1.00045188518755, 0.605472282738376, 0.742130676672596, -0.136658393934221, 77.0536363636314, 77.3132688172062, 76.9943467643459, 74.1590348503489
6/12/2018, 77.3, 77.48, 76.5, 76.71, 15707225, 1.67760361593149, 0.65114526283462, 1.89101780787318, 0.0909390595499472, 0.961719600176156, 0.578399094491189, 0.709384360236315, -0.130985265745126, 76.8729090909041, 77.2412258064534, 77.3228571428564, 74.2646549132162
6/13/2018, 76.47, 76.87, 76.11, 76.42, 12502106, 1.64949652851609, 0.455182296367038, 1.61794262321694, 0.0729648916039463, 0.924422943598637, 0.527462561311879, 0.673000000451428, -0.145537439139549, 76.9132727272677, 77.0836774193567, 77.5676703296695, 74.3603203498706
6/14/2018, 76.64, 76.86, 76.13, 76.31, 10291137, 1.61711176089293, 0.0892226385026813, 1.61649972341207, -0.0953940114660556, 0.938387746100111, 0.472769122937052, 0.632953824948553, -0.160184702011501, 76.8094545454495, 76.9124301075287, 77.7372185592177, 74.4534667213344
6/15/2018, 75.36, 75.51, 74.01, 74.17, 16089397, 1.73563042402659, -0.498236591063862, 0.983827342556166, -0.284260998644191, 0.804462514133957, 0.253818205430434, 0.557126701044929, -0.303308495614495, 76.0225454545404, 76.4412258064535, 77.8203980463972, 74.5204900915681
6/18/2018, 73.98, 75.41, 73.98, 74.91, 13184372, 1.72800858526966, -0.353742162165124, 1.35487189636181, -0.192541821451947, 0.845134386092151, 0.138414287663949, 0.473384218368733, -0.334969930704784, 75.4798181818131, 76.0835268817223, 77.9068473748466, 74.596805248053
6/19/2018, 74.01, 75.02, 73.8, 74.74, 12607644, 1.72695834849374, -0.505022962062523, 1.26702191468323, -0.15268328216241, 0.814037985355449, 0.0328594884148146, 0.385279272377949, -0.352419783963135, 74.8865454545403, 75.7040860215072, 77.9351672771665, 74.6712286456203
6/20/2018, 75.19, 75.35, 74.47, 75.07, 11655932, 1.69201043849875, -0.43614143756072, 0.989569163926924, -0.160152988781779, 0.791751439838183, -0.023889821406172, 0.303445453621125, -0.327335275027297, 74.5229090909039, 75.4000860215072, 77.9709255189247, 74.7473018996862
6/21/2018, 74.54, 74.58, 73.33, 73.68, 15009796, 1.7558124652171, -0.765024314903775, 0.587016342558301, -0.184217007679355, 0.680826099092626, -0.178962473586097, 0.206963868179681, -0.385926341765778, 73.9543636363584, 75.017569892475, 77.9639926739919, 74.7931835451693
6/22/2018, 75.5, 75.97, 75.14, 75.15, 28310942, 1.78775581257933, -0.673937599646969, 0.82416733054144, 0.103497937616315, 0.695295985689362, -0.18115372559501, 0.129340349424743, -0.310494075019753, 74.0474545454493, 74.8748602150557, 78.0107570207562, 74.8609484761519
6/25/2018, 74.93, 75.03, 73.14, 73.64, 18380345, 1.8696680723733, -0.834082601506015, 0.419234546283157, -0.0449212894992535, 0.594236582077065, -0.301261929014018, 0.0432198937369905, -0.344481822751008, 73.7943636363583, 74.5573763440879, 78.0076752136743, 74.8991739784069
6/26/2018, 73.83, 74.86, 73.57, 74.57, 13529149, 1.84052888570593, -0.793279169939423, 0.447106053387406, -0.0282619688429974, 0.695027958457746, -0.317742579225325, -0.0289726008554725, -0.288769978369852, 73.9441818181765, 74.4131612903244, 78.0376727716719, 74.9483774771085
6/27/2018, 75.19, 76.51, 75.16, 75.57, 20583866, 1.85372273463989, -0.398225634845484, 0.557711058123154, 0.378436665212013, 0.711016202114131, -0.247261691735901, -0.0726304190315581, -0.174631272704342, 74.4981818181764, 74.4145161290341, 78.1030036630028, 75.0146021593553
6/28/2018, 75.68, 75.96, 74.89, 75.47, 14285368, 1.83425911890685, -0.41559747821414, 0.35664046510608, 0.715083839234498, 0.678891767105063, -0.197201034110435, -0.0975445420473335, -0.0996564920631016, 75.0419999999946, 74.4322150537653, 78.1502832722824, 75.0729268826025
6/29/2018, 75.68, 76.74, 75.68, 75.94, 13167937, 1.8153800226324, -0.0886437772709133, 0.417338180773234, 0.702330449452364, 0.652849509783878, -0.118239538431112, -0.101683541324089, -0.0165559971070229, 75.3659999999945, 74.6009677419374, 78.1871184371175, 75.1382137488045
7/2/2018, 75.41, 75.43, 74.41, 74.82, 15296553, 1.85267256044867, 0.0822004290890166, 0.28992543383855, 0.719136848641734, 0.565329531985197, -0.14437238895664, -0.110221310850599, -0.0341510781060406, 75.3545454545399, 74.604881720432, 78.1843833943825, 75.1918236982373
7/3/2018, 75.6, 76.46, 75.11, 75.29, 9308177, 1.85796404468231, 0.227937679466438, 0.29161711576522, 1.03475574002798, 0.63991696912744, -0.125708697613874, -0.113318788203254, -0.0123899094106195, 75.476363636358, 74.7429892473137, 78.2291575091566, 75.24474429411
7/5/2018, 75.75, 75.99, 74.99, 75.21, 9969537, 1.83342384361022, -0.295207808857046, 0.412234798366083, 1.03219081704625, 0.616961978931625, -0.116035336047744, -0.113862097772152, -0.00217323827559213, 75.6065454545398, 74.8243010752707, 78.2747912087903, 75.2942391690587
7/6/2018, 74.98, 75.91, 74.63, 75.67, 9310429, 1.81574226131926, -0.0533075886117634, 0.390513717232931, 0.956231217977069, 0.625573371168504, -0.070438994808768, -0.105177477179475, 0.0347384823707074, 75.6099999999943, 74.9804086021524, 78.3161367521359, 75.3612179855136
7/9/2018, 76.13, 76.91, 76.09, 76.8, 11059160, 1.780304115473, 0.123435744332919, 0.394886795027843, 1.10493417745775, 0.658909469121384, 0.0562298080970862, -0.0728960201241631, 0.129125828221249, 76.1892727272669, 75.2086236559158, 78.3665958485949, 75.4475678556789
7/10/2018, 77.27, 78, 77.18, 77.37, 11003761, 1.75637828958137, 0.401658581004604, 0.619209742889651, 1.05241176958279, 0.68914801576733, 0.200301037631903, -0.01825660857295, 0.218557646204853, 76.5734545454487, 75.3750107526899, 78.4323785103775, 75.5452065053988
