Date,ITB_Open,ITB_High,ITB_Low,ITB_Close,ITB_Volume,ITB_ATRPercentOfClose20,ITB_SQN25,ITB_SQN50,ITB_SQN100,ITB_SQN200,ITB_MACD,ITB_MACD_Avg,ITB_MACD_Diff,ITB_LinReg10,ITB_LinReg30,ITB_LinReg90,ITB_LinReg270
1/12/2018, 45.65, 45.8, 45.39, 45.71, 2346317, 1.33651631939766, 1.78436363921538, 2.06610701091186, 3.7221286597198, 2.12021736015329, 0.929677839859913, 0.860979507449482, 0.0686983324104312, 45.7930909090931, 45.2272043010747, 45.5534969474964, 42.1026357206012
1/16/2018, 45.92, 46, 44.89, 44.97, 2785909, 1.41399939763584, 1.16117639867245, 1.68940273962472, 3.4257272547745, 1.99426475384801, 0.873596335106797, 0.863502872980945, 0.0100934621258517, 45.5529090909113, 45.3517419354833, 45.6493919413914, 42.2019864876722
1/17/2018, 45.17, 45.93, 44.95, 45.85, 1908370, 1.42438768301198, 1.30864266195776, 2.41595242540443, 3.78042066178276, 2.0868507516476, 0.889901750640874, 0.868782648512931, 0.0211191021279432, 45.5845454545477, 45.5942580645156, 45.7736117216112, 42.3132679302238
1/18/2018, 45.86, 46.18, 45.45, 45.5, 1749056, 1.44379706599548, 1.25685587984801, 2.24540308654888, 3.70250033287248, 2.07116140908344, 0.864615090439486, 0.867949136898242, -0.0033340464587559, 45.6149090909113, 45.7909462365586, 45.8843394383389, 42.4176754234359
1/19/2018, 45.8, 46.09, 45.62, 46.06, 3452521, 1.4189780325153, 1.64032002856065, 2.25634195217852, 3.71804812436344, 2.15281523677773, 0.87962280577527, 0.870283870673647, 0.00933893510162265, 45.7430909090932, 45.9917419354833, 46.0170647130642, 42.5290348770726
1/22/2018, 46.11, 46.28, 45.88, 46.25, 1530713, 1.3857345247302, 1.73153858296985, 2.36079457511292, 3.80974422866179, 2.19939430598696, 0.896513490944038, 0.875529794727726, 0.0209836962163125, 45.9856363636386, 46.1575913978489, 46.1584981684977, 42.6416748474961
1/23/2018, 46.36, 46.45, 45.84, 46.13, 1391225, 1.38598982615073, 1.71583143748157, 2.16526424612829, 3.80253832108936, 2.1554045986198, 0.889957606207958, 0.878415357023772, 0.0115422491841854, 46.1589090909114, 46.3083870967736, 46.2783467643462, 42.7509377376025
1/24/2018, 46.28, 46.56, 45.72, 45.98, 2198440, 1.41232982049406, 1.46737935240585, 2.06180440252919, 3.68407698015598, 2.15475664770677, 0.86271345028986, 0.87527497567699, -0.0125615253871297, 46.2376363636387, 46.4417419354833, 46.38356043956, 42.8564327240204
1/25/2018, 46, 46.21, 44.59, 45, 4007691, 1.55093286420002, 0.737702800813567, 1.65144923212709, 3.16535335500476, 1.97969229098042, 0.753360183399153, 0.850892017221422, -0.0975318338222697, 45.8081818181842, 46.415096774193, 46.4373089133084, 42.9459032902403
1/26/2018, 45.02, 45.22, 44.6, 44.83, 2808565, 1.54812357672431, 0.860384568907009, 1.52321242608744, 3.08167667702846, 1.8912321371367, 0.645537992149748, 0.809821212207088, -0.164283220057339, 45.4921818181842, 46.3293978494618, 46.480146520146, 43.0315935563817
1/29/2018, 44.58, 44.74, 43.58, 43.59, 7223991, 1.65593624563715, 0.204372770877251, 0.933072628384275, 2.71378140909133, 1.74536625237397, 0.454787979152066, 0.738814565596083, -0.284026586444018, 44.8045454545478, 46.0685161290317, 46.4648913308908, 43.0978018313517
1/30/2018, 43.18, 43.51, 42.53, 43.31, 6194914, 1.70568339644325, -0.0576219671409072, 0.953555688179328, 2.56985462677262, 1.72346380924162, 0.277821011941327, 0.646615854865132, -0.368794842923805, 43.9878181818205, 45.7581290322575, 46.4243028083023, 43.1620863741971
1/31/2018, 43.54, 44.17, 42.82, 42.88, 5912978, 1.7940646106567, -0.149208185386435, 0.764806854567477, 2.47834719966999, 1.59126295462455, 0.101703632936434, 0.537633410479393, -0.435929777542958, 43.2890909090933, 45.4138279569887, 46.3604688644683, 43.2229022823562
2/1/2018, 42.72, 43.23, 42.35, 42.74, 4730615, 1.81289227842095, -0.271369389117229, 0.612579915727174, 2.31162740686735, 1.54925099137506, -0.0486071754911777, 0.420385293285279, -0.468992468776456, 42.6340000000024, 45.0918924731177, 46.287328449328, 43.2800847341807
2/2/2018, 42, 42.4, 41.36, 41.43, 5617953, 1.94325042676142, -0.722570387343869, 0.119858329382589, 1.80726359781655, 1.34742952801303, -0.270319550464478, 0.282244324535327, -0.552563874999805, 41.7889090909115, 44.5781720430102, 46.1548180708176, 43.3134407544076
2/5/2018, 40.6, 41.54, 39.58, 39.72, 7398760, 2.1722915891664, -1.23714295213033, -0.509381812679782, 1.18126824723351, 1.1157992973425, -0.577355518885568, 0.110324355851148, -0.687679874736716, 40.6436363636388, 43.8782580645155, 45.9489743589739, 43.3195921825885
2/6/2018, 39.3, 41.23, 38.46, 41.05, 6299979, 2.3342083026944, -0.682649654148405, -0.139634819925375, 1.53197946291875, 1.24127309774169, -0.70523434862988, -0.0527873850450573, -0.652446963584822, 40.2900000000024, 43.3976989247306, 45.8036874236869, 43.3459015990161
2/7/2018, 41.03, 42.03, 40.8, 41, 5159495, 2.37020215327621, -0.746288078338351, -0.203395824147548, 1.5181451105724, 1.22144030290127, -0.801376060268538, -0.202505120089753, -0.598870940178785, 40.1661818181842, 42.9149247311822, 45.6629548229543, 43.3716495831626
2/8/2018, 41.07, 41.09, 39.29, 39.33, 5721091, 2.5761346013249, -1.46922060115004, -0.52593340253758, 1.0853968146123, 0.996941718700869, -1.00078764562339, -0.362161625196481, -0.638626020426909, 39.5410909090934, 42.2482150537629, 45.4539072039067, 43.3715055350554
2/9/2018, 39.5, 39.92, 38.58, 39.46, 6340880, 2.60905740437413, -1.33976193189358, -0.672010193901767, 1.07020160756269, 0.959201472170637, -1.13524643590856, -0.516778587338897, -0.618467848569666, 39.2361818181843, 41.6319569892467, 45.2520537240532, 43.373011890119
2/12/2018, 39.7, 40.2, 39.38, 40.04, 2806016, 2.54509827466965, -1.32798051339704, -0.629130349758385, 1.1503729581837, 1.00731749621832, -1.18138655438374, -0.649700180747865, -0.53168637363587, 39.1765454545479, 41.133720430107, 45.0821978021973, 43.3812395790625
2/13/2018, 39.82, 40.14, 39.74, 40.04, 2478823, 2.46779341088622, -1.3602788490927, -0.593768024795249, 1.22807097329876, 1.06591691722536, -1.20407312521888, -0.760574769642069, -0.443498355576815, 39.2545454545479, 40.6471827956983, 44.9166251526246, 43.388549132158
2/14/2018, 39.67, 40.88, 39.65, 40.76, 4374543, 2.45387452804932, -1.12069234906425, -0.482497443252315, 1.34627104717008, 1.14680071286394, -1.15068997558581, -0.838597810830816, -0.31209216475499, 39.6736363636389, 40.2877419354833, 44.7781318681313, 43.4031045510456
2/15/2018, 41.01, 41.14, 40.38, 40.75, 3030345, 2.42500440429756, -0.965097352528373, -0.538190803956824, 1.31583319714748, 1.18409658282536, -1.0965500153253, -0.890188251729713, -0.206361763595586, 40.1769090909116, 40.0226236559134, 44.6393113553108, 43.4176211562116
2/16/2018, 40.95, 41.43, 40.52, 41.27, 3233010, 2.38497656896945, -1.07747501963036, -0.245369613563614, 1.37807805956526, 1.24664518845014, -1.00015488959042, -0.912181579301854, -0.0879733102885653, 40.7063636363662, 39.8277634408597, 44.5205372405367, 43.4396249829166
2/20/2018, 41.43, 41.43, 40.59, 40.72, 2364187, 2.39947406314589, -1.23660819200961, -0.249169838717468, 1.19781926925898, 1.15969059996382, -0.957108510287135, -0.92116696549891, -0.0359415447882248, 40.712545454548, 39.6264516129026, 44.3739829059824, 43.4607265272653
2/21/2018, 40.72, 41.39, 40.48, 40.53, 2741411, 2.40244891830091, -1.11845441980219, -0.387450864902907, 1.10181123408733, 1.12112955527106, -0.927632190202942, -0.922460010439717, -0.00517217976322559, 40.864545454548, 39.4385806451607, 44.2204249084244, 43.4826628399618
2/22/2018, 40.64, 40.93, 40.19, 40.25, 3348083, 2.39012899194532, -1.46947883547255, -0.539958438582925, 0.937980908985862, 1.09767740910814, -0.916303082556318, -0.921228624863037, 0.00492554230671882, 40.9381818181844, 39.2453978494618, 44.0513040293035, 43.5001003143365
2/23/2018, 40.55, 40.68, 39.97, 40.4, 1848180, 2.35006330023537, -1.33133817216975, -0.453043477673311, 0.886952368937236, 1.05471293090917, -0.885018988729975, -0.913986697636425, 0.0289677089064498, 40.7705454545481, 39.058473118279, 43.8858070818065, 43.516069427361
2/26/2018, 40.54, 40.67, 40, 40.48, 2770087, 2.31090487803937, -1.47572824232957, -0.360864663734709, 0.867536963266207, 1.06400205440249, -0.844041205946027, -0.899997599298345, 0.0559563933523181, 40.5981818181844, 38.9721720430102, 43.7225128205123, 43.5312731993988
2/27/2018, 40.55, 41.01, 39.42, 39.45, 4827197, 2.45419918859016, -1.78753440360863, -0.583894246853676, 0.559793572961366, 0.92773493959096, -0.884482644437853, -0.896894608326247, 0.0124119638883942, 40.1303636363663, 38.792537634408, 43.5115384615379, 43.5283031296981
2/28/2018, 39.4, 39.65, 38.31, 38.31, 5152657, 2.57575698487047, -2.02808272805941, -0.809439295743361, 0.257169191700219, 0.811255744960869, -0.997028128789708, -0.916921312418939, -0.0801068163707689, 39.3009090909117, 38.4593118279564, 43.2514822954818, 43.5074519611864
3/1/2018, 38.18, 38.7, 37.88, 38.44, 4785434, 2.54535347517868, -1.94205210219446, -0.872670915560093, 0.306959465442762, 0.777880316943304, -1.06347227603074, -0.9462315051413, -0.117240770889444, 38.7547272727299, 38.2442150537629, 43.010544566544, 43.4878176848436
3/2/2018, 37.92, 38.68, 37.87, 38.58, 3604662, 2.5142876673555, -1.67643844607025, -0.98392445400303, 0.310252442371673, 0.773740368745812, -1.09224222300271, -0.975433648713583, -0.116808574289131, 38.3814545454572, 38.0713548387091, 42.7835286935282, 43.4709451961187
3/5/2018, 38.27, 39.17, 38.26, 38.94, 3199199, 2.48333737278496, -1.50839865569067, -0.805207763709458, 0.384723693549866, 0.929074245159732, -1.07361762620864, -0.995070444212594, -0.0785471819960435, 38.3549090909118, 38.0261505376338, 42.5726568986564, 43.4569695230287
3/6/2018, 39.13, 39.7, 38.84, 39.67, 2707664, 2.42415173762122, -0.99457211880956, -0.694959666304931, 0.534677604483293, 0.971331452816861, -0.988557128706631, -0.993767781111402, 0.00521065240477026, 38.5976363636391, 38.1321720430102, 42.4027423687418, 43.4527757277574
3/7/2018, 39.35, 39.88, 39.24, 39.68, 2372071, 2.38300893296024, -0.920459333363482, -0.786754938758114, 0.5015340977213, 0.904810810663637, -0.909850959681336, -0.976984416825388, 0.0671334571440526, 38.8630909090936, 38.273913978494, 42.2274188034183, 43.4488798687988
3/8/2018, 39.75, 40.08, 39.19, 39.5, 2034704, 2.38683303131314, -0.86312757405881, -0.790339195757182, 0.4763408953747, 0.865530764102517, -0.852176884693634, -0.952022910399038, 0.0998460257054036, 39.05672727273, 38.4244301075263, 42.0550866910862, 43.4424933716005
3/9/2018, 39.55, 40.21, 39.35, 40.18, 1784250, 2.33613512941826, -0.62114339672285, -0.665428779061931, 0.613213500324926, 0.993327414048184, -0.743034211872008, -0.910225170693632, 0.167190958821624, 39.5561818181846, 38.6376989247306, 41.9147399267394, 43.4490534372011
3/12/2018, 40.11, 40.59, 40.11, 40.43, 2206689, 2.26496695585022, -0.232989641795109, -0.629189798349512, 0.652304617606595, 1.00596791126949, -0.629112924483302, -0.854002721451566, 0.224889796968264, 40.1700000000028, 38.9024516129026, 41.7827203907199, 43.4580628672954
3/13/2018, 40.49, 41.01, 40.49, 40.66, 2776448, 2.21087022439186, 0.339672474063914, -0.631663646440815, 0.699710559896738, 1.03863292700685, -0.514341398187497, -0.786070456798752, 0.271729058611255, 40.6600000000028, 39.1421075268811, 41.6707936507932, 43.4681653683204
3/14/2018, 40.67, 41.06, 40, 40.11, 1944921, 2.26126362895997, -0.286764694990813, -0.707971340781498, 0.571842209033531, 0.999819903669538, -0.462433890141646, -0.721343143467331, 0.258909253325684, 40.6660000000028, 39.3122150537628, 41.5390549450545, 43.4716867568677
3/15/2018, 40.06, 40.36, 39.47, 39.61, 5471596, 2.28766271016676, -0.438148380721951, -0.852547282589488, 0.349375835886304, 0.953735081863646, -0.456381752611229, -0.668350865296111, 0.211969112684882, 40.4270909090937, 39.4108602150532, 41.363809523809, 43.4658062047288
3/16/2018, 39.43, 40.09, 39.43, 39.95, 2496397, 2.23738683234593, 0.287425539744188, -1.03149311852236, 0.343029039401042, 1.00440470352616, -0.419316610641694, -0.618544014365227, 0.199227403723533, 40.269818181821, 39.5644086021499, 41.2047643467638, 43.4638901189013
3/19/2018, 39.67, 39.87, 39.29, 39.76, 1977031, 2.21867262964309, 0.154684602028628, -1.00507759660076, 0.302376106633061, 0.922352916581878, -0.400655127780745, -0.574966237048331, 0.174311109267586, 40.0441818181847, 39.6245161290316, 41.0465616605612, 43.4610627306274
3/20/2018, 39.75, 40.08, 39.54, 39.57, 1381424, 2.18609306461659, -0.168565825354962, -1.1876544967688, 0.182846157453266, 0.838099925758139, -0.396625132630085, -0.539298016164682, 0.142672883534597, 39.8541818181847, 39.55729032258, 40.8776630036625, 43.4554440344404
3/21/2018, 39.6, 40.48, 39.6, 40.22, 2306447, 2.15635299449365, 0.103665658353063, -1.04638959407027, 0.353941391610981, 0.957289560890628, -0.337095932638761, -0.498857599459497, 0.161761666820737, 39.8961818181847, 39.6621720430101, 40.747074481074, 43.4577304906383
3/22/2018, 40, 40.31, 39.31, 39.31, 2500906, 2.2231516552177, -0.544008128698694, -1.22766096743663, 0.078192310244642, 0.861371400193051, -0.359207289538567, -0.470927537475311, 0.111720247936744, 39.5583636363665, 39.6536129032251, 40.5793479853475, 43.4469498428318
3/23/2018, 39.59, 40.07, 38.83, 38.89, 3618289, 2.29422697321362, -0.702840497086766, -1.19175820567905, -0.0235569901573261, 0.796153392315648, -0.405941745348514, -0.457930379049952, 0.051988633701438, 39.2218181818211, 39.4913333333326, 40.393997557997, 43.4331496514966
3/26/2018, 39.39, 39.87, 39.12, 39.84, 1394479, 2.25053621081485, -0.491342604325459, -1.15329621913586, 0.174639172729241, 0.897279104701804, -0.362147467189942, -0.43877379667795, 0.076626329488008, 39.3338181818211, 39.4610967741929, 40.2556678876674, 43.4317028836956
3/27/2018, 39.82, 39.9, 38.93, 39.2, 2173964, 2.29664016599287, -0.527869304390089, -1.29973779718587, -0.0365998906763256, 0.813254067254071, -0.374762805188901, -0.42597159838014, 0.0512087931912393, 39.302909090912, 39.3858709677413, 40.0989816849812, 43.4259106191063
3/28/2018, 39.14, 39.57, 38.86, 38.99, 2008525, 2.28460835551614, -0.53779389418571, -1.21212785909091, -0.117016766511185, 0.773088749304966, -0.397127952564844, -0.420202869217081, 0.0230749166522369, 39.1690909090939, 39.289419354838, 39.9270671550666, 43.4153363400302
3/29/2018, 39.05, 39.66, 39.05, 39.49, 1389496, 2.22772944523919, -0.242171724244229, -1.28529701835001, 0.158674762740573, 0.755626005423945, -0.370238789368628, -0.41021005324739, 0.0399712638787626, 39.1690909090939, 39.3111827956982, 39.7817680097675, 43.4120757140906
4/2/2018, 39.17, 39.29, 37.72, 38.14, 3448445, 2.42329271113977, -0.717492439405968, -1.46904105958258, -0.108575456956485, 0.55522048278058, -0.452644843395873, -0.418697011277087, -0.0339478321187863, 38.7772727272757, 39.1691827956982, 39.5861978021973, 43.3872089654231
4/3/2018, 38.21, 38.83, 37.8, 38.72, 1628596, 2.40064991742581, -0.531036645260244, -1.43854509889602, -0.0797527808157205, 0.665762720209822, -0.465781839076534, -0.428113976836977, -0.0376678622395577, 38.6465454545485, 39.1522795698918, 39.4246398046393, 43.3714918682521
4/4/2018, 38.25, 40.73, 38.14, 40.52, 5253336, 2.4989019388596, 0.350403015746347, -0.988106148786831, 0.259989053365101, 0.844812708233353, -0.327176558324048, -0.407926493134391, 0.0807499348103428, 39.1563636363667, 39.3435483870961, 39.3579951159946, 43.3845677190106
4/5/2018, 40.92, 41.48, 40.63, 41.22, 4403809, 2.45009052000149, 0.925449178918841, -0.820117088785876, 0.298989788056943, 0.874126736858819, -0.159013713764978, -0.358143937260508, 0.199130223495531, 39.9861818181849, 39.6122580645154, 39.3231159951155, 43.4059666529999
4/6/2018, 40.79, 41.25, 39.69, 40.22, 2949494, 2.57939071787017, 0.563363261120119, -0.970957490309266, 0.109765402347232, 0.750721866947095, -0.105222155050434, -0.307559580818493, 0.202337425768059, 40.2340000000031, 39.7309677419347, 39.2496312576307, 43.4153122864563
4/9/2018, 40.31, 40.49, 39.75, 39.77, 1308588, 2.57118279957509, 0.389053028270479, -0.900112074417115, 0.0327053555829906, 0.72148620911484, -0.097776094461544, -0.265602883547104, 0.16782678908556, 40.1927272727304, 39.8027741935476, 39.153135531135, 43.4159393193933
4/10/2018, 40.25, 40.42, 39.83, 40, 2577047, 2.50982857355366, 0.349764196547645, -0.823854844585376, 0.0362959727736507, 0.781118894977896, -0.0724804504735417, -0.226978396932391, 0.15449794645885, 40.3729090909122, 39.9131612903218, 39.0846398046393, 43.4179614596146
4/11/2018, 39.67, 40.15, 39.35, 39.42, 3155945, 2.52089005060982, -0.0290740217053303, -0.732496260876111, -0.130726333438924, 0.715161592343664, -0.0981037442097374, -0.20120346638786, 0.103099722178123, 40.2160000000031, 39.8843870967734, 39.0026666666661, 43.4136337296707
4/12/2018, 39.55, 39.7, 38.97, 39.06, 3933524, 2.51036383782097, -0.135984062613855, -0.753200879609368, -0.139097597827688, 0.658690130935521, -0.145778931675871, -0.190118559445463, 0.0443396277695919, 39.8807272727304, 39.7341290322573, 38.9040317460312, 43.4077583709171
4/13/2018, 39.15, 39.4, 38.78, 39.09, 2652082, 2.46231954285042, -0.0755514455209173, -0.669799414429855, -0.162229457483884, 0.692815365315743, -0.179076825768419, -0.187910212710054, 0.00883338694163466, 39.6520000000031, 39.5915053763433, 38.8161514041509, 43.4006035260353
4/16/2018, 39.4, 39.78, 39.06, 39.47, 1731966, 2.40789124356528, -0.163364137723736, -0.564632898304513, -0.156602997553944, 0.666168864962149, -0.172810767570063, -0.184890323682056, 0.0120795561119929, 39.3063636363668, 39.502236559139, 38.7531892551887, 43.3974582479158
4/17/2018, 39.75, 40.03, 39.51, 39.9, 1318711, 2.33301990010891, -0.108654717761981, -0.242140502943683, -0.13263816821336, 0.792900931487234, -0.13163011493522, -0.174238281932689, 0.0426081669974686, 39.1527272727304, 39.4857849462358, 38.6941172161167, 43.395979499795
4/18/2018, 39.85, 40.43, 39.77, 40.12, 1035225, 2.28646857710938, -0.110685576055419, 0.144240856389643, -0.202323413922375, 0.751756149282846, -0.0803161550083829, -0.155453856547827, 0.0751377015394445, 39.3707272727304, 39.5397204301067, 38.6344102564097, 43.3962522891896
4/19/2018, 39.91, 40.06, 38.43, 38.96, 4253860, 2.45370799147707, -0.276509367680485, -0.394825604199037, -0.391002436953187, 0.63761389097517, -0.131733238769307, -0.150709732992123, 0.0189764942228162, 39.3498181818214, 39.444236559139, 38.5345152625147, 43.379844198442
4/20/2018, 38.85, 39.2, 38.38, 38.47, 3215480, 2.46728984092928, -0.277696699784177, -0.490819612699776, -0.505875512036525, 0.573951239115821, -0.209604364351016, -0.162488659263902, -0.0471157050871139, 39.0829090909123, 39.2792258064508, 38.4242026862021, 43.3554743747438
4/23/2018, 38.55, 38.89, 38.31, 38.6, 1945210, 2.41116083345912, -0.336776300590481, -0.117566582377205, -0.450777542129575, 0.62695535501166, -0.257855481381114, -0.181562023687344, -0.0762934576937696, 38.8663636363668, 39.1826881720422, 38.3176556776551, 43.3320934809348
4/24/2018, 39.28, 39.28, 38.06, 38.28, 3029388, 2.4691031286036, -0.375182543770539, -0.223578154980905, -0.625657891427648, 0.505757106650085, -0.31824760462257, -0.208899139874389, -0.109348464748181, 38.6490909090941, 39.0724086021497, 38.1927179487174, 43.3052792127921
4/25/2018, 38.12, 38.77, 37.9, 38.67, 3046935, 2.43448162334623, -0.207858547542521, -0.266219830767964, -0.628328784482977, 0.506885615928382, -0.330825506254804, -0.233284413150472, -0.0975410931043318, 38.5443636363669, 39.0408172043003, 38.0873064713059, 43.2839830531639
4/26/2018, 38.89, 39.37, 38.3, 39.24, 3496248, 2.41550290917581, -0.227185066804235, -0.129227396018366, -0.503485685570618, 0.601446477752776, -0.29143981088113, -0.244915492696604, -0.0465243181845259, 38.6054545454578, 39.0577204301067, 38.0076556776551, 43.2709763564302
4/27/2018, 39.14, 39.65, 39.07, 39.34, 1854466, 2.36261101800345, 0.0524570511188467, -0.273773973011863, -0.533397347464041, 0.605885425706157, -0.249283612957242, -0.245789116748732, -0.00349449620851081, 38.697272727276, 39.0595913978486, 37.9438559218554, 43.2587743610769
4/30/2018, 39.38, 39.46, 38.43, 38.43, 2354059, 2.43163834441434, -0.0869892499775035, -0.47542385937569, -0.715691892640661, 0.499645128075026, -0.286007006458959, -0.253832694690777, -0.0321743117681821, 38.5370909090942, 38.9704086021497, 37.8566593406588, 43.2313027196938
5/1/2018, 38.22, 38.97, 38.06, 38.93, 2054156, 2.39726351135502, -0.219663734417304, -0.473024962490596, -0.511484303162622, 0.543883514068404, -0.271633516963618, -0.257392859145345, -0.0142406578182728, 38.6923636363669, 38.9418064516121, 37.7852722832718, 43.209913899139
5/2/2018, 38.71, 39.11, 38.37, 38.42, 3003481, 2.40393532202494, -0.186861524871813, -0.471081059914529, -0.51265604438963, 0.489529911913122, -0.297960458048884, -0.265506378926053, -0.0324540791228308, 38.768363636367, 38.8411827956981, 37.7017533577528, 43.1795304086374
5/3/2018, 38.2, 38.83, 38.03, 38.74, 2267078, 2.36812687967445, -0.0298208859127021, -0.352356672647179, -0.522290270645093, 0.574141107159759, -0.289664352539624, -0.270337973648767, -0.019326378890857, 38.8156363636397, 38.8319139784938, 37.6452210012204, 43.1544865381987
5/4/2018, 38.57, 39.35, 38.39, 39.15, 1177901, 2.34876560798618, -0.0556196394363604, -0.193719807502261, -0.51122314423805, 0.581054565250543, -0.247156983806853, -0.265701775680385, 0.0185447918735313, 38.9185454545488, 38.8235483870959, 37.6061343101338, 43.1341691950253
5/7/2018, 39.16, 39.33, 38.92, 39.15, 928568, 2.28369003512199, 0.366685151889073, -0.227417857343624, -0.47628057853, 0.628171771494613, -0.211036885981386, -0.254768797740585, 0.0437319117591988, 39.010363636367, 38.7882150537626, 37.5743614163609, 43.1141257345907
5/8/2018, 39.01, 39.61, 39.01, 39.31, 1491151, 2.23699164668722, 0.231207997931565, -0.208320867124467, -0.399016588071122, 0.606201772596258, -0.167569152517196, -0.237328868695907, 0.0697597161787114, 39.0634545454579, 38.8348387096765, 37.5550354090348, 43.0989454694547
5/9/2018, 39.29, 39.34, 38.28, 38.59, 6731802, 2.30213357216146, -0.709792782997641, -0.145983245550254, -0.512538465924188, 0.545628982642013, -0.189039513449607, -0.227670997646647, 0.0386314841970397, 38.8896363636398, 38.7508602150529, 37.5132014652009, 43.0704996583299
5/10/2018, 38.81, 39.15, 38.67, 38.76, 4290521, 2.24967409242068, -0.943132810070339, 0.163170665925199, -0.471281197774239, 0.524009710192603, -0.190145471291821, -0.220165892375682, 0.030020421083861, 38.8929090909125, 38.6783870967733, 37.4782588522583, 43.0433439934399
5/11/2018, 38.61, 39.27, 38.61, 38.97, 1237132, 2.21035410395469, -0.501856483815069, 0.182149734526815, -0.501645726517183, 0.576504896947713, -0.172092925768858, -0.210551299054317, 0.038458373285459, 39.0149090909126, 38.6673763440851, 37.4601294261289, 43.0221946152795
5/14/2018, 38.93, 39.15, 38.69, 38.74, 2464778, 2.17167332110373, -0.417469229222601, 0.0920104088253284, -0.63950515111513, 0.564198664885311, -0.174335598925865, -0.203308159028627, 0.0289725601027621, 38.8956363636398, 38.5405376344077, 37.4606691086686, 42.9981459614596
5/15/2018, 38.35, 38.43, 37.17, 37.27, 5195631, 2.35508702003167, -0.996550040624537, -0.334277109072622, -0.801153544915281, 0.428695455258965, -0.291370905827513, -0.220920708388404, -0.0704501974391092, 38.3516363636399, 38.2619784946228, 37.3937826617821, 42.9517004236709
5/16/2018, 37.17, 37.57, 36.89, 37.49, 8136397, 2.31489433381572, -0.704608286664344, -0.45490433559527, -0.813170644632014, 0.463388002196431, -0.362194910883474, -0.249175548887418, -0.113019361996056, 37.8721818181854, 38.1406881720421, 37.3557191697186, 42.9063189831898
5/17/2018, 37.4, 37.95, 37.34, 37.92, 3174021, 2.2546444922472, -0.396332861618083, -0.351397126738524, -0.803031211179592, 0.445502843009453, -0.379254232099584, -0.275191285529851, -0.104062946569732, 37.6560000000036, 38.1401720430098, 37.3448400488395, 42.8673541068744
5/18/2018, 37.98, 38.53, 37.86, 38.46, 1741318, 2.19894210059057, -0.195549944413335, -0.18131770630728, -0.682745920892469, 0.486546383024795, -0.345220888527024, -0.289197206129286, -0.0560236823977381, 37.7530909090945, 38.1627956989238, 37.3626153846148, 42.836545032117
5/21/2018, 38.55, 38.85, 38.42, 38.62, 1067499, 2.13601107015219, -0.277050904948248, -0.301099765102463, -0.684179045530253, 0.510821645156211, -0.301858914063885, -0.291729547716206, -0.0101293663476796, 37.9430909090945, 38.1870752688163, 37.377135531135, 42.8067749077491
5/22/2018, 38.4, 38.4, 37.71, 37.72, 2678562, 2.19825318538742, -0.74337151493075, -0.557124386518298, -0.838617986920337, 0.37655614019789, -0.336240741318534, -0.300631786436671, -0.0356089548818626, 37.8830909090946, 38.1199139784937, 37.3776654456649, 42.7660344403444
5/23/2018, 37.76, 38.44, 37.6, 38.31, 3291019, 2.165810614596, -0.588431830767518, -0.464761875964509, -0.774163463214926, 0.439430246393229, -0.312280739978803, -0.302961577145098, -0.00931916283370543, 37.96963636364, 38.1036559139775, 37.4111282051277, 42.7344545578789
5/24/2018, 38.16, 38.58, 37.96, 38.35, 3067064, 2.13620845926765, -0.196420232539287, -0.33899057238075, -0.739228941520633, 0.455878273917272, -0.286759021094646, -0.299721065935007, 0.0129620448403613, 38.1192727272764, 38.0756344086012, 37.4353162393157, 42.7001899685663
5/25/2018, 38.26, 39.21, 38.26, 38.94, 3483108, 2.12063211844552, 0.21114208908148, -0.092851418000639, -0.665539854427528, 0.511781596224442, -0.216429936258393, -0.283062839999685, 0.0666329037412913, 38.5370909090946, 38.1290537634399, 37.5096996336991, 42.6739759464261
5/29/2018, 38.65, 39.34, 38.47, 39.06, 3157088, 2.11977839113301, 0.20685598517335, -0.141563870955013, -0.817930092353155, 0.608331012299114, -0.149289713822483, -0.256308214764244, 0.107018500941761, 38.9520000000037, 38.2239999999991, 37.5866129426124, 42.6471343446767
5/30/2018, 39.23, 39.44, 38.84, 38.9, 1330035, 2.09919323289903, 0.269390595900599, -0.135780878287615, -0.795258829169784, 0.579554506642335, -0.107749200930279, -0.226596411997451, 0.118847211067172, 39.0001818181856, 38.3299569892464, 37.6736947496942, 42.6170651906519
5/31/2018, 38.81, 39.1, 38.46, 38.48, 2813675, 2.09916023705259, -0.0370865251055426, -0.18815947424475, -0.95391622686479, 0.482836409750468, -0.107479577428634, -0.202773045083688, 0.0952934676550535, 38.8583636363674, 38.4037419354829, 37.7518852258846, 42.5812070520705
6/1/2018, 38.69, 38.78, 38.41, 38.64, 830382, 2.03382250584096, -0.195593616707072, -0.298974115302394, -0.944073143699284, 0.510368207080258, -0.093279962691696, -0.18087442860529, 0.0875944659135935, 38.803818181822, 38.4310752688163, 37.8400952380947, 42.5480019133525
6/4/2018, 38.65, 39.1, 38.65, 38.91, 895564, 1.97783491504523, -0.128794359862582, -0.0368737588837767, -0.895754099505327, 0.524923423645295, -0.0595534273543024, -0.156610228355092, 0.0970568010007897, 38.9112727272766, 38.4620645161281, 37.9422612942607, 42.5177329506628
