Date,VNQ_Open,VNQ_High,VNQ_Low,VNQ_Close,VNQ_Volume,VNQ_ATRPercentOfClose20,VNQ_SQN25,VNQ_SQN50,VNQ_SQN100,VNQ_SQN200,VNQ_MACD,VNQ_MACD_Avg,VNQ_MACD_Diff,VNQ_LinReg10,VNQ_LinReg30,VNQ_LinReg90,VNQ_LinReg270
9/15/2017, 85.13, 85.38, 84.58, 85.34, 3172833, 1.0082700580415, 0.958821749734566, 1.04746099087388, 0.180159782678801, 0, 0.46305831150103, 0.331479709858029, 0.131578601643001, 85.2790909090898, 84.8568172043025, 84.2911697191701, 83.7292517732721
9/18/2017, 85.32, 85.47, 84.61, 84.88, 3442170, 1.01370733288876, 0.986113678732939, 0.796179390492868, 0.211830689367319, 0, 0.447543143839994, 0.354692396654422, 0.0928507471855717, 85.2154545454534, 85.0098494623671, 84.3226837606841, 83.7595195530725
9/19/2017, 84.95, 84.97, 84.26, 84.32, 2916488, 1.01151926583039, 0.337920835076441, 0.862864437133699, 0.151275665713022, 0, 0.385614814261231, 0.360876880175784, 0.0247379340854473, 84.8823636363625, 85.0800215053778, 84.3185128205132, 83.7768477593614
9/20/2017, 84.54, 84.66, 83.72, 84.09, 2741570, 1.01946413687808, 0.346730630436645, 0.824325650211457, 0.269555751689468, 0, 0.31435341855979, 0.351572187852585, -0.0372187692927951, 84.5018181818171, 85.0915698924745, 84.2949694749698, 83.7887881731527
9/21/2017, 84.08, 84.63, 83.92, 83.93, 6278513, 1.01263436562104, 0.160676761988894, 0.520481376170007, 0.151295393511778, 0, 0.242175932827223, 0.329692936847513, -0.0875170040202897, 84.1865454545443, 85.0602795698939, 84.2677069597074, 83.7969987389658
9/22/2017, 83.17, 83.48, 82.44, 82.49, 4549558, 1.06910997928531, -0.168087059561647, 0.0757021138866174, -0.0817859051149027, 0, 0.0679949860814446, 0.277353346694299, -0.209358360612855, 83.4385454545442, 84.8016344086036, 84.163511599512, 83.7738203848894
9/25/2017, 82.5, 83.31, 82.49, 82.97, 5536305, 1.05919414344562, 0.294081049161849, -0.00640185834822985, 0.204140235005811, 0, -0.0309558409824149, 0.215691509158956, -0.246647350141371, 83.1454545454533, 84.5706666666681, 84.0865177045181, 83.7614165687425
9/26/2017, 83.13, 83.38, 82.91, 83.11, 3099513, 1.03281519886414, 0.0311073879006383, -0.148939626354723, 0.30328367391036, 0, -0.0969605534571372, 0.153161096635738, -0.250121650092875, 82.8481818181806, 84.4431827957004, 84.0244200244205, 83.7522353966869
9/27/2017, 82.94, 83.1, 82.07, 82.36, 3812837, 1.05324681421465, -0.152608844015477, -0.297059166731641, 0.0259990942117288, 0, -0.207397743533292, 0.0810493286019317, -0.288447072135224, 82.3345454545442, 84.2061935483886, 83.9383199023203, 83.7272135012361
9/28/2017, 82.19, 83, 82.19, 82.92, 4114286, 1.0426692865145, -0.262934340683144, -0.314105338984155, 0.234135809083763, 0, -0.246886735831879, 0.0154621157151696, -0.262348851547049, 82.2699999999987, 84.0678064516144, 83.8836849816854, 83.7145278188643
9/29/2017, 82.8, 83.18, 82.62, 83.09, 4245184, 1.02220761073407, -0.105166032562433, -0.167733382623249, 0.346930193507308, 0, -0.261450627395362, -0.0399204329069368, -0.221530194488425, 82.4194545454533, 83.9203870967757, 83.8377362637367, 83.7056534954406
10/2/2017, 83.22, 83.26, 82.84, 82.97, 4533835, 0.997812086984439, -0.299906140323842, -0.183746593443948, 0.207832754960573, 0, -0.279454238991875, -0.0878271941239244, -0.19162704486795, 82.5581818181805, 83.7013548387112, 83.8010573870578, 83.6944115845167
10/3/2017, 82.96, 83.04, 82.66, 82.85, 6710755, 0.972227464263658, -0.110795903793832, -0.173566199941911, 0.262501656408074, 0, -0.299947618573285, -0.130251279013796, -0.169696339559488, 82.647636363635, 83.5207311827972, 83.7595604395608, 83.6808580876273
10/4/2017, 82.92, 83.33, 82.63, 83.27, 4137459, 0.960989469719369, 0.0840113701517373, -0.0901848628960741, 0.401010945468127, 0, -0.27908120521316, -0.160017264253669, -0.119063940959491, 82.9163636363623, 83.3788172043026, 83.7233894993899, 83.6762679973821
10/5/2017, 83.38, 83.99, 83.37, 83.57, 3398719, 0.95274037915945, 0.0196083358564619, -0.164588626288578, 0.410715627479639, 0, -0.235620839130846, -0.175137979229104, -0.0604828599017412, 83.3014545454532, 83.3287956989262, 83.6883296703301, 83.6779522884282
10/6/2017, 83.13, 83.37, 82.6, 83.3, 2594844, 0.966260357887605, -0.268742748518116, -0.261868699982315, 0.466199283300681, 0, -0.220424018534942, -0.184195187090272, -0.03622883144467, 83.3249090909078, 83.2278924731199, 83.6415311355315, 83.674043587415
10/9/2017, 83.34, 83.71, 83.25, 83.5, 2248367, 0.943293573909408, -0.303582535758479, -0.148616055769134, 0.441125428504406, 0, -0.190051307030643, -0.185366411078346, -0.00468489595229693, 83.4692727272714, 83.1798064516145, 83.6122173382177, 83.6742870737508
10/10/2017, 83.76, 84.32, 83.5, 83.75, 6012873, 0.94240910746703, -0.118667720818851, -0.111150825441674, 0.403221303067964, 0, -0.144146176284764, -0.17712236411963, 0.0329761878348659, 83.6990909090895, 83.122838709679, 83.6120757020761, 83.6796054421767
10/11/2017, 83.82, 84.29, 83.81, 84.03, 2944838, 0.924436803675421, -0.0950276617134821, -0.137184118748988, 0.372698920311385, 0, -0.0842017442042646, -0.158538240136557, 0.0743364959322921, 83.8407272727259, 83.0917204301091, 83.6159682539687, 83.6904905210814
10/12/2017, 84.06, 84.57, 83.93, 84.57, 2787524, 0.910445824550115, -0.0943037033256123, 0.208010634196805, 0.410402666700553, 0, 0.00679975379844677, -0.125470641349556, 0.132270395148003, 84.1898181818167, 83.1543870967757, 83.6339023199027, 83.7120550684509
10/13/2017, 84.88, 85, 84.4, 84.79, 2662632, 0.898060894127763, -0.0371286710321588, 0.311320957333985, 0.43699032612375, 0, 0.0955695912216754, -0.0812625948353097, 0.176832186056985, 84.5589090909077, 83.2704516129048, 83.6729792429796, 83.7376417440737
10/16/2017, 84.73, 84.9, 84.3, 84.37, 1972743, 0.892962593960394, -0.507989849151534, 0.125518630099281, 0.237981770785259, 0, 0.13052522349092, -0.0389050311700637, 0.169430254660984, 84.6661818181803, 83.3477204301091, 83.6881538461542, 83.7543919597988
10/17/2017, 84.28, 84.52, 84.12, 84.47, 2191683, 0.870987230375476, -0.0834416253656883, 0.175717360958817, 0.254321623619195, 0, 0.1644018559128, 0.00175634624650903, 0.162645509666291, 84.7076363636349, 83.4220860215069, 83.7196507936511, 83.7728253731341
10/18/2017, 84.37, 84.69, 84.21, 84.38, 1935905, 0.856763175898622, -0.0286369237254963, 0.259537126632699, 0.350908356327332, 0.175748105490712, 0.181890364438047, 0.0377831498848166, 0.14410721455323, 84.7136363636349, 83.4973118279585, 83.7632942612947, 83.789151273336
10/19/2017, 84.36, 84.54, 83.84, 84.13, 1838744, 0.857945952017228, -0.452860534293983, 0.26845794711531, 0.403948354406529, 0.0436752583730266, 0.173576342747694, 0.0649417884573921, 0.108634554290302, 84.6327272727258, 83.5764301075284, 83.8002612942617, 83.8002711798271
10/20/2017, 84.06, 84.1, 83.33, 83.65, 2929886, 0.867543852911523, -0.728069247934409, 0.303685078100422, 0.304628881928129, -0.0243596224440383, 0.126793831819384, 0.0773121971297905, 0.0494816346895937, 84.3014545454531, 83.6040215053779, 83.8192649572654, 83.8018009272672
10/23/2017, 83.75, 83.83, 83.23, 83.33, 2618976, 0.863333026896033, -0.675659396559313, 0.358766673653003, 0.164792581862693, -0.0543738690469333, 0.0631688579374412, 0.0744835292913207, -0.0113146713538795, 83.880545454544, 83.6512688172059, 83.834627594628, 83.7970650406501
10/24/2017, 83.17, 83.44, 82.54, 82.83, 2521350, 0.879445419228348, -0.656390385322575, -0.165213877897566, -0.0880718760153892, -0.0314874835257789, -0.0272856812343036, 0.0541296871861958, -0.0814153684204994, 83.3461818181803, 83.5830967741951, 83.8245860805865, 83.7827137106319
10/25/2017, 82.48, 82.87, 82.02, 82.59, 3491115, 0.889359981486256, -0.662436079542576, -0.162882234876767, -0.0660595293807202, 0.0113296263512254, -0.116988973391813, 0.0199059550705941, -0.136894928462407, 82.8350909090894, 83.4818709677435, 83.8058217338222, 83.7639679189529
10/26/2017, 82.81, 83, 81.61, 81.91, 3916419, 0.936755326912495, -0.867980615290472, -0.451655933053166, -0.118876219906921, -0.00456823204154157, -0.240181137066315, -0.0321114633567878, -0.208069673709528, 82.2756363636349, 83.3532258064532, 83.7546178266183, 83.7324818840577
10/27/2017, 81.86, 82.49, 81.34, 82.28, 2979869, 0.955799068862813, -0.101409821849406, -0.196211828775105, -0.158223783863952, -0.00905046044887237, -0.304446437528497, -0.0865784581911297, -0.217867979337368, 82.0330909090894, 83.3032903225822, 83.7178901098906, 83.7085774751561
10/30/2017, 82.35, 82.54, 82.06, 82.21, 3061186, 0.937975793902575, -0.411178874996332, 0.0263154929597942, -0.134114195797133, -0.00446112158174579, -0.35691131467091, -0.140645029487086, -0.216266285183824, 81.8192727272711, 83.2335483870984, 83.6815653235658, 83.683732057416
10/31/2017, 82.22, 82.35, 81.49, 82.2, 4422769, 0.943496843259053, -0.496400764184176, -0.249618091129001, -0.246486280765753, -0.0649141810237002, -0.394746630783374, -0.191465349746343, -0.20328128103703, 81.7398181818165, 83.1424301075285, 83.6352649572654, 83.6591008801623
11/1/2017, 82.34, 82.78, 82.15, 82.6, 3507722, 0.930117051938249, 0.152658498354305, -0.0510065576201661, -0.313093514678526, -0.0404053599380969, -0.387982315705855, -0.230768742938246, -0.15721357276761, 81.904363636362, 83.1004086021522, 83.6212112332117, 83.6423973888936
11/2/2017, 82.85, 83.64, 82.73, 83.3, 5159553, 0.938610865133187, 0.227914074047613, -0.0975300711746514, -0.212810707094884, 0.102993362706251, -0.322420731919138, -0.249099140734424, -0.0733215911847137, 82.3578181818165, 83.1461505376361, 83.6224420024425, 83.6390752059525
11/3/2017, 82.89, 83.41, 82.53, 83.09, 2458428, 0.946888564355695, 0.010551805678983, -0.0825487244804417, -0.274492025485876, 0.0278222390293818, -0.284132645112805, -0.2561058416101, -0.028026803502705, 82.6879999999982, 83.0733118279586, 83.6194432234437, 83.6318840770477
11/6/2017, 83.16, 83.88, 83.11, 83.65, 3156301, 0.940742645208595, 0.381331052993636, -0.0322528313241698, -0.247775939954611, 0.0148986580179855, -0.206224512770376, -0.246129575842156, 0.0399050630717795, 83.1781818181801, 83.0996559139801, 83.620395604396, 83.6351971310582
11/7/2017, 83.69, 84.6, 83.68, 84.33, 3992504, 0.94282540208839, 0.77390582559016, 0.370081773680383, -0.0796354483570087, 0.0755063459132441, -0.0885902266015819, -0.214621705994041, 0.126031479392459, 83.7858181818164, 83.2172258064532, 83.6507643467648, 83.6510129198964
11/8/2017, 84.27, 84.8, 84.23, 84.75, 2058230, 0.924873661949359, 0.770624024549641, 0.521508564440495, -0.00413781091894308, 0.164416896098609, 0.0380872366543343, -0.164079917464366, 0.2021671541187, 84.4087272727256, 83.3302150537651, 83.7222417582422, 83.6742908346132
11/9/2017, 84.44, 85.35, 84.21, 84.84, 3856502, 0.944883200232176, 0.666454404401938, 0.408623162797163, 0.0487609936654463, 0.18741051562229, 0.144081406024029, -0.102447652766687, 0.246529058790716, 84.8089090909073, 83.4765376344102, 83.7708717948722, 83.6988356656658
11/10/2017, 84.41, 85.21, 84.25, 84.93, 3657403, 0.95320494727791, 0.865341578262937, 0.291597516662363, 0.0962859845323661, 0.272145569498101, 0.232662804749296, -0.0354255612634904, 0.268088366012786, 85.1543636363619, 83.6332258064533, 83.7874945054949, 83.7246210883497
11/13/2017, 84.98, 85.48, 84.85, 85.36, 3487209, 0.937885559555966, 0.968244538411041, 0.331821228422455, 0.159604325911156, 0.364573889213129, 0.333714751844596, 0.0384025013581269, 0.295312250486469, 85.4898181818164, 83.8246021505392, 83.8306520146525, 83.7577891241177
11/14/2017, 85.12, 85.42, 85.03, 85.18, 4039183, 0.915766797317591, 0.744265270389274, 0.348118988397024, 0.220949295160658, 0.293038605454425, 0.394724513792823, 0.109666903845066, 0.285057609947757, 85.589272727271, 83.9697204301092, 83.8468131868136, 83.7871735911145
11/15/2017, 85.05, 85.2, 84.27, 84.32, 5171052, 0.933998636216044, 0.149203576000413, 0.0200882448379345, -0.0458923870278174, 0.308797978460727, 0.369421911173418, 0.161617905310737, 0.207804005862682, 85.3090909090891, 84.0186881720446, 83.8205030525035, 83.8006261465083
11/16/2017, 84.11, 85.11, 84.1, 85.02, 5137247, 0.939391046288521, 0.218968337685704, 0.0668554271135229, 0.220566737331094, 0.281825725514337, 0.40122845429299, 0.209540015107187, 0.191688439185803, 85.3169090909073, 84.1696989247328, 83.8446984126988, 83.8263867006017
11/17/2017, 84.81, 85.07, 84.55, 84.65, 2782572, 0.927036921650059, -0.0505246402241512, -0.0608618652028828, 0.116443456374179, 0.20505667602946, 0.392060037030063, 0.246044019491763, 0.146016017538301, 85.0610909090892, 84.2464086021522, 83.8535140415145, 83.8451437379882
11/20/2017, 84.71, 84.79, 84.26, 84.4, 3613763, 0.914691844156323, 0.0266803329209968, -0.368436906390627, 0.250313304606284, 0.195091620867309, 0.36046586353882, 0.268928388301174, 0.0915374752376463, 84.7458181818164, 84.296021505378, 83.8672283272288, 83.8591654761902
11/21/2017, 84.64, 85.08, 84.51, 85.03, 3057112, 0.90250490490949, 0.260803207046769, 0.11998590289733, 0.364692740485873, 0.280335682305293, 0.381861130877141, 0.291514936816368, 0.0903461940607734, 84.7432727272709, 84.4364301075286, 83.9224029304034, 83.8840865290066
11/22/2017, 84.87, 85.13, 84.63, 84.84, 2347772, 0.888767002136153, 0.21635455936721, 0.129455419693015, 0.13459111680096, 0.201899849836693, 0.379115415761845, 0.309035032605463, 0.070080383156382, 84.7209090909073, 84.5631397849479, 83.964334554335, 83.9052734786166
11/24/2017, 84.91, 85.09, 84.88, 84.95, 1254997, 0.857949886264505, 0.377936563165843, -0.0527054034457248, 0.388622701275653, 0.193225518469035, 0.381418739637184, 0.323511774011807, 0.0579069656253764, 84.7496363636345, 84.734580645163, 84.0241440781445, 83.9280512404357
11/27/2017, 85.04, 85.05, 84.52, 84.55, 2217987, 0.850250747442474, 0.418734474516149, -0.225832418369977, 0.646774812501828, 0.100887425289725, 0.34696785390264, 0.328202989989974, 0.0187648639126666, 84.65218181818, 84.8674838709694, 84.0572527472531, 83.9434995786406
11/28/2017, 84.51, 84.62, 83.79, 84.23, 2946778, 0.860076761978489, 0.42038164925659, -0.184471288854321, 0.48704679618553, 0.0682952431328, 0.290495304066141, 0.320661452805207, -0.0301661487390662, 84.5509090909073, 84.933333333335, 84.0744981684986, 83.9531498006453
11/29/2017, 84.02, 84.45, 83.76, 84.26, 4634148, 0.857726707552524, 0.682751852454874, -0.00046983549812398, 0.657788683974202, 0.112457450715983, 0.245333103435655, 0.305595782931297, -0.0602626794956417, 84.4856363636346, 85.0105591397866, 84.0891477411482, 83.9631620553357
11/30/2017, 84.4, 84.65, 84.14, 84.39, 4849810, 0.843801987906824, 0.865146749831214, 0.114478171566007, 0.703700487343147, 0.151058497318942, 0.217524164440974, 0.287981459233232, -0.0704572947922585, 84.3434545454528, 85.0996344086038, 84.1114334554339, 83.9752496641287
12/1/2017, 84.49, 84.91, 83.85, 84.59, 4664751, 0.862371761100415, 1.37933312034512, 0.229409151998134, 0.543076471823782, 0.123555826028737, 0.209212042272029, 0.272227575840992, -0.0630155335689631, 84.4065454545437, 85.1973548387113, 84.1548449328453, 83.990571629421
12/4/2017, 84.76, 85.1, 84.15, 84.17, 4484137, 0.879774574170249, 0.955276099337822, 0.623444737889263, 0.425757213350919, 0.0692735571314129, 0.166811239521181, 0.251144308577029, -0.0843330690558487, 84.2739999999982, 85.2068172043027, 84.181892551893, 83.9984901507645
12/5/2017, 84.26, 84.3, 83.45, 83.47, 4372840, 0.893711448574509, 0.605001795190234, 0.194329283196154, 0.110948959705568, -0.0972071077778143, 0.0758497987389433, 0.216085406609412, -0.140235607870469, 83.8758181818164, 85.10277419355, 84.173384615385, 83.9943909801779
12/6/2017, 83.51, 83.78, 83, 83.39, 3967928, 0.896608584745037, 0.571605487434643, 0.116288133113706, -0.0486591654193234, -0.0787227606650342, -0.00266243889659279, 0.172335837508211, -0.174998276404804, 83.6267272727255, 84.9543440860231, 84.1643223443227, 83.9889891813917
12/7/2017, 83.33, 83.68, 83.11, 83.6, 4049366, 0.883729430476007, 0.485818191876586, 0.474010863730789, 0.0344739963060429, -0.100116061717514, -0.0473923978543809, 0.128390190435693, -0.175782588290074, 83.5016363636345, 84.8129462365607, 84.1735213675217, 83.9871937352497
12/8/2017, 83.93, 84.18, 83.55, 84.03, 3448576, 0.872733444822141, 0.367154299683659, 0.427086002136905, -0.00821667631525682, -0.0966195297879118, -0.0475951588856418, 0.0931931205714259, -0.140788279457068, 83.6147272727254, 84.6742580645177, 84.1851672771677, 83.9926263163491
12/11/2017, 84.05, 84.15, 83.84, 84.02, 5326279, 0.847643439657038, 0.46805153018722, 0.360597552616489, 0.0727892939633206, -0.139580393759348, -0.048009343068145, 0.0649526278435117, -0.112961970911657, 83.6945454545437, 84.5452903225823, 84.1924810744814, 83.9978024682673
12/12/2017, 84.12, 84.66, 83.74, 84.43, 4732226, 0.855833847092089, 0.39865561154298, 0.55154798753088, 0.172642390075541, -0.0463238297501818, -0.015080178617751, 0.0489460665512592, -0.0640262451690102, 83.8809090909073, 84.4524516129048, 84.2237045177049, 84.0097123430959
12/13/2017, 84.62, 84.97, 84.41, 84.57, 3887097, 0.844804885000424, 0.136439313261049, 0.647329208891687, 0.236555903319787, -0.0088931425296999, 0.0220589693547026, 0.0435686471119479, -0.0215096777572452, 84.1107272727255, 84.3623870967758, 84.2587179487183, 84.0237582987549
12/14/2017, 84.62, 84.88, 84.38, 84.55, 4901039, 0.832322787324206, -0.0954319503919795, 0.489453879121013, 0.208815767924286, 0.0323360343296954, 0.049309766548447, 0.0447168709992477, 0.00459289554919929, 84.3427272727255, 84.2811612903241, 84.2834700854705, 84.037261410788
12/15/2017, 84.66, 85.25, 84.63, 85.08, 4909508, 0.826918748058868, 0.134248801685336, 0.565529670329898, 0.19725432820911, 0.113237924046527, 0.112377373847821, 0.0582489715689623, 0.0541284022788584, 84.7890909090892, 84.3012688172059, 84.3243907203911, 84.0592664013872
12/18/2017, 85.26, 86.14, 85.25, 85.64, 5169495, 0.842322918386339, 0.360870586160342, 0.856934381187992, 0.292077093296569, 0.201264903238715, 0.205181027728003, 0.0876353828007704, 0.117545644927232, 85.3181818181801, 84.3669462365608, 84.375086691087, 84.0901072657353
12/19/2017, 85.67, 85.69, 83.67, 83.82, 5259603, 0.938078119709804, -0.563833805651096, 0.116956569990942, -0.0354346154219802, 0.0684447924304611, 0.130367012645763, 0.0961817087697689, 0.0341853038759943, 84.9983636363619, 84.2225806451629, 84.3326739926743, 84.0908440950147
12/20/2017, 83.86, 84.09, 82.84, 82.85, 7831854, 0.977045535236837, -0.81973751171205, -0.24367641401269, -0.245708018372389, 0.123282659404418, -0.00711253777645027, 0.0755228594605251, -0.0826353972369754, 84.3083636363619, 83.9993763440876, 84.2770451770455, 84.0758198108508
12/21/2017, 81.95, 81.95, 81.18, 81.27, 4701301, 1.04898254539994, -0.988280009118413, -0.722992737032245, -0.605547803839886, 0.0907674603356817, -0.240783267733732, 0.0122616340216736, -0.253044901755406, 83.1439999999983, 83.6132473118296, 84.1472503052507, 84.0354629538195
12/22/2017, 81.32, 81.95, 81.22, 81.83, 6484466, 1.03431835379959, -1.03683659790839, -0.711422564662751, -0.355760415501515, 0.168038936536338, -0.37644229242693, -0.0654791512680471, -0.310963141158883, 82.38618181818, 83.3266236559156, 84.0506959706963, 84.0046793783462
12/26/2017, 81.85, 82.46, 81.68, 82.24, 2874504, 1.02512594050158, -0.769365462987699, -0.654267886464923, -0.244256248921367, 0.187398424641408, -0.445731359723027, -0.141529592959043, -0.304201766763984, 81.8879999999982, 83.1174408602167, 83.9617680097683, 83.980891954916
12/27/2017, 82.82, 82.82, 82.31, 82.51, 4341891, 1.00583007489404, -0.595938236218064, -0.472248882238783, -0.245245751502397, 0.214625203852131, -0.473399644815714, -0.207903603330377, -0.265496041485337, 81.6621818181801, 82.9885376344102, 83.8665543345547, 83.9617397590358
12/28/2017, 82.39, 83.03, 82.31, 82.95, 3172898, 0.99386965045849, -0.661454256698633, -0.377355959487149, -0.144199058115705, 0.101656224407252, -0.454582493309232, -0.257239381326148, -0.197343111983084, 81.7210909090892, 82.9218494623673, 83.8098949938954, 83.9498438247008
12/29/2017, 83.11, 83.28, 82.85, 82.98, 2957466, 0.969744674984999, -0.59018548734307, -0.345906155712759, -0.0641295546753951, 0.119969694001842, -0.432266121122566, -0.292244729285432, -0.140021391837135, 81.8747272727256, 82.816021505378, 83.749301587302, 83.9385799658505
1/2/2018, 83.04, 83.17, 82.4, 82.67, 4639485, 0.971282720137201, -0.727678815165428, -0.362533342806745, -0.0701001768337781, 0.0536871195250484, -0.434585019026187, -0.320712787233583, -0.113872231792604, 82.1129090909074, 82.7261720430124, 83.6939365079369, 83.9225723069198
1/3/2018, 82.73, 82.93, 82.26, 82.43, 5516856, 0.96604567936498, -0.680718263465884, -0.302484939289211, -0.00257482527596793, 0.0441188140199305, -0.450594582693981, -0.346689146325663, -0.103905436368318, 82.5116363636346, 82.5963655913995, 83.6230427350431, 83.9030051974725
1/4/2018, 82.45, 82.48, 80.99, 81.01, 4734097, 1.02579419926617, -0.96395467002768, -0.562909884629683, -0.171413899482855, -0.0633623494178632, -0.571279060408699, -0.39160712914227, -0.179671931266429, 82.2309090909074, 82.2840430107545, 83.4996923076927, 83.861468272348
