Date,EFV_Open,EFV_High,EFV_Low,EFV_Close,EFV_Volume,EFV_ATRPercentOfClose20,EFV_SQN25,EFV_SQN50,EFV_SQN100,EFV_SQN200,EFV_MACD,EFV_MACD_Avg,EFV_MACD_Diff,EFV_LinReg10,EFV_LinReg30,EFV_LinReg90,EFV_LinReg270
1/11/2018, 57.27, 57.55, 57.15, 57.55, 495748, 0.604578265600951, 1.71410550004512, 1.3546425288092, 2.04297633150641, 1.17134338239592, 0.56537972823574, 0.358706898395624, 0.206672829840116, 57.5665454545473, 56.4825806451616, 55.9335702075703, 56.2367074547073
1/12/2018, 57.75, 58.2, 57.74, 58.2, 328717, 0.623776722097389, 2.17862248792514, 1.53794113991188, 2.21526458240972, 1.25600099441946, 0.666087603291487, 0.420183039374797, 0.24590456391669, 57.9567272727292, 56.7949892473121, 56.0312576312578, 56.2963076923075
1/16/2018, 58.34, 58.41, 58.03, 58.11, 561770, 0.626202288156335, 1.98885724967289, 1.41677243432353, 2.10012085337714, 1.2673028792528, 0.730219555505641, 0.482190342600966, 0.248029212904676, 58.1556363636383, 57.0893548387099, 56.1280634920636, 56.3536840104119
1/17/2018, 58.24, 58.59, 58.04, 58.41, 667203, 0.638917723275576, 1.95243917510151, 1.46575829188166, 2.21654399854402, 1.32634561810618, 0.796075420567938, 0.54496735819436, 0.251108062373578, 58.3960000000019, 57.3909677419358, 56.2415579975581, 56.4147943575304
1/18/2018, 58.22, 58.35, 58.09, 58.32, 711023, 0.635343364295268, 1.81038934991121, 1.57084730789341, 2.25888226664729, 1.3550211968131, 0.831420324299742, 0.602257951415437, 0.229162372884306, 58.5029090909111, 57.6457849462368, 56.348048840049, 56.4736769789145
1/19/2018, 58.46, 58.53, 58.27, 58.45, 422275, 0.624475000092644, 1.80030277186755, 1.56745676305939, 2.16966406845342, 1.37072329157679, 0.860007695322672, 0.653807900196884, 0.206199795125788, 58.6438181818201, 57.8868817204303, 56.4659072039074, 56.5336838193251
1/22/2018, 58.6, 58.93, 58.55, 58.93, 774022, 0.629145351563622, 1.89272742103665, 1.83431838740737, 2.32555525018835, 1.49526848405476, 0.910895149026409, 0.705225349962789, 0.20566979906362, 58.9192727272747, 58.1523225806454, 56.6068669108671, 56.6000488012482
1/23/2018, 58.91, 59.02, 58.76, 58.99, 334410, 0.619117796054621, 2.25129674188713, 1.79459476442581, 2.46897692056089, 1.49021261480887, 0.945169989973486, 0.753214277964928, 0.191955712008558, 59.0981818181838, 58.4104301075271, 56.7410671550673, 56.6663842189742
1/24/2018, 59.42, 59.49, 59.03, 59.28, 504191, 0.627457335522925, 2.49263823393807, 2.08943467111852, 2.6290777423608, 1.56278681910567, 0.984386232995007, 0.799448668970944, 0.184937564024063, 59.279090909093, 58.7025591397852, 56.8874383394385, 56.7361166079712
1/25/2018, 59.55, 59.57, 59.02, 59.18, 275788, 0.643560109957908, 2.14188423389277, 2.14862292905003, 2.44100522033524, 1.55285692821148, 0.995915925014764, 0.838742120179708, 0.157173804835056, 59.3143636363657, 58.9636774193551, 57.024385836386, 56.8034003772955
1/26/2018, 59.43, 59.57, 59.3, 59.57, 372180, 0.640114032935094, 4.33388381189557, 2.50077317091024, 2.54682423447618, 1.55995502091186, 1.02471080138335, 0.875935856420436, 0.148774944962913, 59.471090909093, 59.2587096774196, 57.1773650793653, 56.8755216852539
1/29/2018, 59.1, 59.15, 58.9, 59.06, 401353, 0.670081498388865, 3.37334193042962, 2.25804219562787, 2.51330762732779, 1.49956223450639, 0.994909513052377, 0.899730587746824, 0.0951789253055528, 59.4714545454567, 59.4791827956992, 57.3112893772896, 56.9391403580701
1/30/2018, 58.82, 58.82, 58.43, 58.53, 482200, 0.696160304631883, 2.51015809835898, 2.0521933201277, 2.1485178178524, 1.50459167943126, 0.917943722900731, 0.903373214777606, 0.0145705081231249, 59.2238181818203, 59.5861290322583, 57.4172332112334, 56.9892305589721
1/31/2018, 58.68, 58.68, 58.24, 58.36, 296345, 0.700975831024655, 2.28882541373877, 1.83698605785368, 1.95950059796644, 1.41503485837623, 0.833620739472508, 0.889422719716586, -0.0558019802440783, 58.9545454545476, 59.6455913978497, 57.5126105006107, 57.0412565258984
2/1/2018, 58.27, 58.64, 58.25, 58.55, 323177, 0.697070914153184, 2.41565694090898, 2.06815494525543, 2.01465308679188, 1.50634833829941, 0.773212467675791, 0.866180669308427, -0.0929682016326366, 58.7356363636385, 59.7431612903228, 57.6172820512823, 57.0979283859504
2/2/2018, 57.94, 58.05, 57.3, 57.39, 380497, 0.784506480614837, 1.22867576886807, 1.34890061795437, 1.31530686332975, 1.31649167349572, 0.624536898972657, 0.817851915241273, -0.193315016268616, 58.1294545454568, 59.6102795698927, 57.6617851037853, 57.1347781877817
2/5/2018, 56.82, 56.99, 54.85, 54.85, 947889, 1.01133428580422, -0.0811553677335786, 0.137023553628752, 0.263106052474385, 0.764046917319576, 0.29831487906025, 0.713944508005069, -0.415629628944819, 56.7996363636386, 59.1376774193551, 57.5886568986571, 57.1325114117806
2/6/2018, 54.83, 56.27, 54.82, 56.21, 823853, 1.06650242479173, 0.323795985039909, 0.431892584858171, 0.66181942498662, 0.905112998414202, 0.147818255150987, 0.600719257434252, -0.452901002283265, 56.174181818184, 58.8485161290325, 57.5794285714288, 57.1495243952438
2/7/2018, 55.59, 56, 55.32, 55.43, 566566, 1.10771597028082, -0.0433100031220825, 0.106147974965579, 0.420799112464352, 0.614186354208664, -0.0339989659192455, 0.473775612763553, -0.507774578682798, 55.4889090909113, 58.4575913978497, 57.5370622710625, 57.1568416017492
2/8/2018, 55.64, 55.64, 54.1, 54.11, 434822, 1.22030422141994, -0.461513724578533, -0.157259815545219, 0.101560806034782, 0.371266617169016, -0.281360048342719, 0.322748480542298, -0.604108528885018, 54.5376363636386, 57.8972688172046, 57.4430500610503, 57.1443761104276
2/9/2018, 54.48, 54.55, 52.93, 54.34, 1236352, 1.30344365752634, -0.566490320267299, -0.18982991828133, 0.125360844567386, 0.41594988510804, -0.453607505530989, 0.167477283327641, -0.62108478885863, 54.0203636363659, 57.3754623655917, 57.3570061050064, 57.1363337433373
2/12/2018, 54.56, 55.1, 54.44, 55.02, 1025712, 1.29203329575576, -0.468399129666325, -0.0103707028443116, 0.206617427222546, 0.51411515505967, -0.529144886455917, 0.0281528493709293, -0.557297735826847, 53.921272727275, 56.9514408602154, 57.3039072039075, 57.1365269919364
2/13/2018, 54.52, 54.81, 54.42, 54.77, 1068070, 1.28780880657035, -0.528197504368334, -0.119796438858525, 0.162021844845042, 0.49347943397553, -0.602239473944607, -0.097925615292178, -0.504313858652429, 53.8501818181841, 56.4981290322584, 57.2342612942615, 57.1307393740602
2/14/2018, 54.33, 55.79, 54.33, 55.78, 1169835, 1.33213739546549, -0.264156235894689, 0.177073970709097, 0.388739209723624, 0.583339689161205, -0.572074384667147, -0.192755369167172, -0.379319015499975, 54.2990909090932, 56.2078064516132, 57.2095970695973, 57.1389424627578
2/15/2018, 56.03, 56.1, 55.49, 56.03, 1269516, 1.31431898488509, -0.219274418723187, 0.28977223529059, 0.40305510274811, 0.584852434563953, -0.521978381561823, -0.258599971646102, -0.263378409915721, 55.0130909090932, 55.9639569892476, 57.1946568986572, 57.1522227688942
2/16/2018, 56.01, 56.48, 56, 56.25, 2869777, 1.28638627710144, -0.296281289569974, 0.373365126879619, 0.519709023905641, 0.621941080732881, -0.459231047145266, -0.298726186745935, -0.160504860399331, 55.7085454545478, 55.7873118279573, 57.1883833943836, 57.1682140221401
2/20/2018, 55.92, 56.08, 55.61, 55.7, 610812, 1.29158468011864, -0.607244773692985, 0.289545860346073, 0.438096390740515, 0.487774455341877, -0.448711271780212, -0.32872320375279, -0.119988068027422, 55.7681818181842, 55.567290322581, 57.1667423687427, 57.176369550362
2/21/2018, 55.81, 56.19, 55.38, 55.42, 743906, 1.30628299077008, -0.657405988912504, 0.177007852958976, 0.322100327882115, 0.372857263736771, -0.457691946103544, -0.354516952222941, -0.103174993880603, 55.9567272727297, 55.317419354839, 57.1344908424911, 57.1838332649991
2/22/2018, 55.6, 55.98, 55.53, 55.69, 347796, 1.2852306191606, -0.661935241616341, 0.154952173882668, 0.356949704611672, 0.470728873874531, -0.437973762783031, -0.371208314334959, -0.0667654484480718, 56.1256363636388, 55.1170967741938, 57.1103931623934, 57.1929976766433
2/23/2018, 55.98, 56.29, 55.89, 56.16, 571342, 1.26416966741455, -0.510537940541296, 0.236361229498432, 0.389745154191762, 0.565172985148025, -0.380041012172562, -0.37297485390248, -0.00706615827008217, 56.1787272727297, 54.9898709677422, 57.1117728937732, 57.2075823424899
2/26/2018, 56.39, 56.71, 56.23, 56.71, 202332, 1.2378060323735, -0.396582565078039, 0.329345854668283, 0.532626620672344, 0.621195659134829, -0.286446509418809, -0.355669185005746, 0.0692226755869365, 56.3560000000024, 54.9727096774196, 57.1364102564105, 57.2266426130926
2/27/2018, 56.22, 56.44, 55.86, 55.9, 620903, 1.26898356155825, -0.713461863002191, 0.0830580445820209, 0.320164329516615, 0.532175292210628, -0.274468519974484, -0.339429051999493, 0.0649605320250096, 56.2601818181843, 54.9015268817207, 57.1217875457878, 57.2334705480386
2/28/2018, 55.94, 56.03, 55.25, 55.25, 598739, 1.29030537622717, -0.886244074954269, 0.0189771880507318, 0.230485096530758, 0.421060309365432, -0.313808060780509, -0.334304853755696, 0.0204967929751871, 55.8418181818206, 54.7567096774196, 57.0818485958489, 57.2313828071612
3/1/2018, 54.97, 55.23, 54.22, 54.57, 1489506, 1.33543894877631, -1.1258116096853, -0.117860864220388, 0.0708024314627502, 0.287108848721705, -0.395298492343287, -0.346503581473214, -0.048794910870072, 55.3643636363661, 54.5640645161293, 57.0098827838831, 57.2188935356019
3/2/2018, 54.24, 54.74, 54.04, 54.69, 602337, 1.32988038513416, -1.06842135260561, -0.207663717384716, 0.0990826331330897, 0.269657847272442, -0.445066796361495, -0.366216224450871, -0.0788505719106242, 55.0443636363661, 54.405419354839, 56.9428400488404, 57.2093278666118
3/5/2018, 54.26, 54.98, 54.19, 54.86, 685186, 1.33147284633317, -1.12337324593992, 0.0555104841548492, 0.133737868487501, 0.377703387634725, -0.465425817499842, -0.386058143060665, -0.079367674439177, 54.9001818181842, 54.3004301075272, 56.8796849816853, 57.1986899002321
3/6/2018, 55.25, 55.4, 55.06, 55.23, 183598, 1.30531179308973, -0.902217219889287, 0.144833975601287, 0.115860015138011, 0.417256052272356, -0.446556950101119, -0.398157904468756, -0.0483990456323632, 54.8496363636388, 54.2975483870971, 56.8360219780223, 57.1920259669261
3/7/2018, 54.87, 55.2, 54.75, 55.16, 249767, 1.28512965583264, -0.797492990302335, 0.0883935971507547, 0.0791366888100978, 0.326680380430737, -0.43226872692432, -0.404980068959869, -0.0272886579644518, 54.7445454545478, 54.3136559139788, 56.7840122100126, 57.1838496651631
3/8/2018, 55.3, 55.33, 54.95, 55.15, 629303, 1.2555460421567, -0.758902885691415, 0.0672329008171499, 0.109476425365855, 0.325407340752833, -0.416945831535955, -0.407373221475086, -0.00957261006086896, 54.7041818181842, 54.3725376344089, 56.728605616606, 57.1760885608854
3/9/2018, 55.08, 55.36, 55, 55.31, 277730, 1.22186215898924, -0.764169699086222, 0.102337747404478, 0.0898332223818672, 0.340335490624231, -0.387425661855197, -0.403383709551108, 0.0159580476959114, 54.8425454545479, 54.4716989247315, 56.6807081807086, 57.1712603526033
3/12/2018, 55.4, 55.55, 55.32, 55.47, 612599, 1.17905419529494, -0.45882472047343, 0.12791174941569, 0.124209715951721, 0.359165331825754, -0.347118683765082, -0.392130704393903, 0.045012020628821, 55.1925454545479, 54.6421290322583, 56.6431208791212, 57.169734590679
3/13/2018, 55.63, 55.64, 54.92, 55.02, 212338, 1.19469337336168, 0.0844399913923484, -0.000324948317375301, 0.0533540267534859, 0.314543644885881, -0.347480809947875, -0.383200725504697, 0.0357199155568223, 55.2927272727297, 54.7479139784949, 56.5885201465205, 57.1615645756455
3/14/2018, 55.47, 55.51, 54.97, 55.16, 454793, 1.18102661225964, -0.371620334384433, 0.0276976164543628, 0.0468700437714802, 0.361628791713801, -0.332636540604504, -0.373087888524659, 0.0404513479201545, 55.3592727272752, 54.8621935483874, 56.543572649573, 57.1563741970751
3/15/2018, 55.04, 55.31, 54.96, 55.09, 215661, 1.15516711809094, -0.111568310588989, -0.100872050576322, 0.0533299719409068, 0.370109273779082, -0.322799730827171, -0.363030256985161, 0.0402305261579902, 55.270545454548, 54.9780000000002, 56.4993357753361, 57.150332923329
3/16/2018, 55.02, 55.24, 55.01, 55.15, 205379, 1.11706706634358, 0.509357019722285, -0.140365539076313, 0.0726961252898702, 0.381717580281095, -0.306627874382507, -0.35174978046463, 0.0451219060821237, 55.1981818181843, 55.1351827956992, 56.4518901098905, 57.1418135848023
3/19/2018, 54.98, 54.98, 54.36, 54.65, 263250, 1.1432010297055, 0.162636567538544, -0.398178505948859, 0.00185927983036819, 0.27241754857536, -0.330349321619515, -0.347469688695607, 0.0171203670760922, 54.9620000000025, 55.1735268817207, 56.3854041514046, 57.1272696460295
3/20/2018, 54.59, 54.79, 54.56, 54.73, 427678, 1.10546573103847, -0.120515771769165, -0.466092339773402, -0.013137543002007, 0.220088715828018, -0.338788070063096, -0.345733364969105, 0.00694529490600915, 54.8389090909117, 55.0703655913981, 56.3196923076928, 57.1132335656688
3/21/2018, 54.61, 55.03, 54.54, 54.76, 323729, 1.09435778828979, 0.0139669967186578, -0.452002000500715, 0.0427192330267197, 0.273198091066262, -0.339145630011053, -0.344415817977495, 0.00527018796644135, 54.7394545454572, 55.0624516129034, 56.2586300366305, 57.0995522755225
3/22/2018, 54.12, 54.24, 53.65, 53.68, 276803, 1.1639471099555, -1.00290480574151, -0.709235407498953, -0.160118107959135, 0.140036104190587, -0.421714708260751, -0.359875596034146, -0.0618391122266051, 54.2867272727299, 54.874860215054, 56.1442222222227, 57.0664665846656
3/23/2018, 53.86, 53.94, 53.12, 53.17, 594524, 1.19346712091952, -1.365706147072, -0.843306947371059, -0.276308141433958, 0.0665074082337811, -0.522283476595867, -0.39235717214649, -0.129926304449376, 53.7700000000026, 54.5458494623658, 56.0041855921861, 57.0253180265134
3/26/2018, 53.88, 54.15, 53.42, 54.15, 289704, 1.2037638869497, -0.873739323255268, -0.710205837286606, -0.0988309126065668, 0.186095019456502, -0.516948084532544, -0.417275354623701, -0.0996727299088429, 53.7405454545481, 54.3625806451615, 55.9014407814413, 56.998246822468
3/27/2018, 54.4, 54.4, 53.48, 53.68, 221960, 1.23928136651285, -0.851922812716365, -0.964543391845838, -0.2237085517302, 0.1538352135248, -0.544369665285977, -0.442694216756156, -0.101675448529821, 53.5307272727299, 54.16623655914, 55.7754456654462, 56.968402624026
3/28/2018, 53.93, 54.45, 53.85, 54, 297029, 1.24163689938314, -0.585966082372651, -0.867426137888292, -0.189338841023445, 0.20133323677833, -0.534123101314613, -0.460979993667848, -0.0731431076467653, 53.5325454545481, 54.0024731182798, 55.6596483516489, 56.940328549952
3/29/2018, 54.44, 54.76, 54.31, 54.55, 278096, 1.23732306028148, -0.450650701990149, -0.799655775921375, -0.109602969420166, 0.224565366994864, -0.476133649755113, -0.464010724885301, -0.0121229248698121, 53.7736363636391, 53.9807956989249, 55.5743956043961, 56.923135984693
4/2/2018, 54.22, 54.48, 53.36, 53.66, 408787, 1.30583627080576, -0.983293828181849, -0.965421685432366, -0.232788449137336, 0.128809066253383, -0.496271445259723, -0.470462868960185, -0.0258085762995375, 53.74872727273, 53.8707956989249, 55.4443296703302, 56.8909331693315
4/3/2018, 54.05, 54.22, 53.79, 54.16, 537429, 1.28079053871613, -0.996439502030982, -0.873032460774409, -0.156115940734885, 0.261025623564538, -0.466507365438432, -0.469671768255834, 0.00316440281740282, 53.8778181818209, 53.8541935483873, 55.3371159951165, 56.8644775181083
4/4/2018, 53.62, 54.46, 53.6, 54.4, 361545, 1.29042711025776, -0.601235656433359, -0.922390068488433, -0.0803946461882839, 0.242622345925198, -0.418726307282853, -0.459482676061238, 0.0407563687783852, 54.1325454545483, 53.8448602150539, 55.2481562881568, 56.8398094847613
4/5/2018, 54.71, 54.95, 54.57, 54.87, 365906, 1.26552347472428, -0.137948382038791, -0.824716296235797, -0.014213672763757, 0.279100908469527, -0.339026318046621, -0.435391404458315, 0.0963650864116939, 54.5736363636392, 53.8848817204302, 55.1851404151409, 56.8232461391278
4/6/2018, 54.83, 54.93, 54.26, 54.45, 276605, 1.27304516813985, -0.0310863310431639, -0.975556939472942, -0.0400579608019193, 0.460183416644912, -0.306224032257028, -0.409557930018057, 0.10333389776103, 54.6476363636392, 53.8931612903227, 55.1132185592191, 56.8035807024734
4/9/2018, 54.93, 55.26, 54.78, 54.84, 516154, 1.27464339779275, 0.0855428460528355, -0.864818860995204, 0.074341915178072, 0.52369656991223, -0.24592339202578, -0.376831022419602, 0.130907630393822, 54.7123636363665, 53.9902580645163, 55.0524200244205, 56.7901538882053
4/10/2018, 55.39, 55.58, 55.26, 55.49, 645178, 1.26340550978927, 0.280831696115903, -0.795799644315676, 0.25931004602696, 0.604627803667378, -0.144024903046585, -0.330269798544998, 0.186244895498414, 55.1065454545483, 54.2150107526883, 55.0280561660567, 56.782181495148
4/11/2018, 55.41, 55.62, 55.27, 55.33, 351378, 1.23533441444598, 0.0632432017972308, -0.731232971974771, 0.253988840610721, 0.561867192182265, -0.0753121278857165, -0.279278264413142, 0.203966136527426, 55.2783636363665, 54.3733333333335, 54.996063492064, 56.7772652726525
4/12/2018, 55.43, 55.59, 55.34, 55.51, 265897, 1.19318141764964, 0.166172337236465, -0.587902602206804, 0.326311315840188, 0.570664941427319, -0.00626010030514834, -0.224674631591543, 0.218414531286395, 55.4863636363665, 54.5148387096776, 54.9760732600738, 56.7765671723382
4/13/2018, 55.76, 55.85, 55.43, 55.58, 206457, 1.16987811207349, 0.199017080744821, -0.538279170267008, 0.282843810153195, 0.563354644004762, 0.0534958768625984, -0.169040529900715, 0.222536406763313, 55.7461818181847, 54.6182150537636, 54.9546178266184, 56.7771406314061
4/16/2018, 55.68, 55.82, 55.58, 55.71, 231181, 1.13033089563081, 0.186328002563958, -0.549454877681939, 0.359567703931408, 0.505980107747451, 0.110073968639462, -0.11321763019268, 0.223291598832142, 55.8167272727302, 54.7395698924733, 54.9336776556782, 56.7781675550087
4/17/2018, 55.75, 56.03, 55.75, 55.95, 279947, 1.09780513826296, 0.218083884607916, -0.268807201268782, 0.399466295437496, 0.577575870807135, 0.172292428366184, -0.0561156184809069, 0.228408046847091, 55.9583636363665, 54.8961290322582, 54.9198046398052, 56.7808019680194
4/18/2018, 56.17, 56.29, 56.12, 56.23, 193385, 1.06795460806549, 0.524412475581939, 0.394370233464033, 0.384165339693781, 0.616963642490325, 0.241411820706297, 0.00338986935653383, 0.238021951349763, 56.1470909090938, 55.1058494623657, 54.9129206349212, 56.7866341396745
4/19/2018, 56.24, 56.37, 56.03, 56.14, 190969, 1.04646478858116, 0.428327939900206, 0.0131106702525385, 0.319999361087776, 0.5924829840795, 0.285634571733951, 0.0598388098320172, 0.225795761901934, 56.298909090912, 55.2930322580646, 54.9051672771678, 56.7909257892577
4/20/2018, 55.97, 56.11, 55.88, 55.97, 190842, 1.02038782507413, 0.38669145474945, 0.185191581867748, 0.203728725467548, 0.561927080086219, 0.303465677846972, 0.108564183435008, 0.194901494411964, 56.2387272727302, 55.4516559139786, 54.8970305250311, 56.7931015443486
4/23/2018, 56.04, 56.2, 55.93, 56.11, 1003990, 0.991009646068951, 0.418857531027865, 0.651747975978215, 0.28764546115482, 0.614559040890291, 0.325145710524161, 0.151880488852839, 0.173265221671322, 56.2220000000029, 55.6334193548388, 54.8971159951165, 56.7978264315974
4/24/2018, 56.15, 56.27, 55.71, 55.91, 391580, 0.994907416900061, 0.557128728356035, 0.517345100144651, 0.178786427648211, 0.581445766590306, 0.322471710934785, 0.185998733269228, 0.136472977665557, 56.196909090912, 55.7953118279571, 54.890991452992, 56.8007571409045
4/25/2018, 55.71, 55.84, 55.5, 55.79, 220902, 0.983939953305938, 0.471163681699503, 0.271756426712215, 0.159481119770565, 0.557105626406165, 0.307129156146132, 0.210224817844609, 0.0969043383015233, 56.0754545454574, 55.9091397849463, 54.8848473748479, 56.8016252562523
4/26/2018, 55.93, 56.08, 55.8, 56, 205598, 0.957130526699846, 0.545303016227545, 0.417917002988526, 0.162942295127465, 0.569512810640337, 0.308360725401222, 0.229851999355932, 0.0785087260452906, 56.0374545454575, 56.0539784946238, 54.8796019536025, 56.8041189011888
4/27/2018, 55.92, 56.03, 55.69, 55.99, 250992, 0.939798964465651, 1.15053281738984, 0.0965795983078306, 0.200131700070866, 0.515054039236855, 0.305013826949789, 0.244884364874703, 0.0601294620750862, 55.9832727272756, 56.1874623655915, 54.8716581196587, 56.8053385267184
4/30/2018, 55.95, 56.11, 55.79, 55.83, 373591, 0.924026093845786, 1.38305177266751, -0.039186078124286, 0.212411620396155, 0.48183734304242, 0.286152139251939, 0.25313791975015, 0.0330142195017889, 55.8774545454575, 56.2988387096775, 54.8675189255195, 56.8020306136392
5/1/2018, 55.67, 55.86, 55.36, 55.67, 496738, 0.925255217863117, 0.884991667932067, -0.165251598165714, 0.206961305018783, 0.430440689031985, 0.255349937901755, 0.253580323380471, 0.00176961452128382, 55.7578181818211, 56.3521935483872, 54.8345641025647, 56.7960412737458
5/2/2018, 55.77, 55.92, 55.51, 55.57, 571132, 0.917464640624757, 1.15292943951548, -0.017458965671219, 0.227087867530999, 0.425855802297638, 0.220329980286628, 0.246930254761703, -0.0266002744750745, 55.674909090912, 56.3916129032259, 54.7963711843718, 56.785824791581
5/3/2018, 55.62, 55.72, 55.2, 55.61, 368946, 0.91771865807484, 0.992248359790116, 0.0912666039460299, 0.197411222948121, 0.428199613907898, 0.193572691781483, 0.236258742165659, -0.0426860503841756, 55.6238181818211, 56.4326881720431, 54.7631257631264, 56.7763154298207
5/4/2018, 55.14, 55.8, 55.08, 55.75, 196516, 0.934217360480085, 0.772962298365094, 0.0468345087436507, 0.153961487799734, 0.420720782155616, 0.181571138772824, 0.225321221487092, -0.0437500827142677, 55.6160000000029, 56.4140430107528, 54.7372942612949, 56.7671378980454
5/7/2018, 55.72, 55.84, 55.62, 55.7, 576041, 0.908051830420584, 1.64687827846896, -0.132186335957061, 0.120703775655298, 0.391034686390816, 0.166110421871196, 0.213479061563913, -0.0473686396927172, 55.630909090912, 56.3416989247313, 54.7089719169726, 56.7565045783789
5/8/2018, 55.48, 55.65, 55.34, 55.65, 282191, 0.895769319078261, 1.27432265974785, -0.344339893413609, 0.0835654490126472, 0.413978502027873, 0.148115724334346, 0.200406394117999, -0.0522906697836533, 55.6109090909121, 56.3120215053764, 54.6790915750922, 56.7467134071338
5/9/2018, 55.62, 55.92, 55.53, 55.82, 199146, 0.883322903553743, 1.22003554310919, -0.00454931274389514, 0.0678544530186876, 0.444263031045068, 0.145890639662063, 0.189503243226812, -0.0436126035647488, 55.6398181818211, 56.2629032258066, 54.6584542124549, 56.7379956266227
5/10/2018, 56.01, 56.22, 55.89, 56.2, 178905, 0.869069933319421, 1.166124533525, 0.378349665589253, 0.213789257381689, 0.476074803811633, 0.172798158626371, 0.186162226306724, -0.013364067680353, 55.8403636363666, 56.2695268817205, 54.6544102564109, 56.7309020090198
5/11/2018, 56.38, 56.43, 56.27, 56.31, 369288, 0.844426278457181, 1.79893646758041, 0.699618312854638, 0.250708265179928, 0.453365383626448, 0.200685267118338, 0.189066834469047, 0.0116184326492913, 56.066000000003, 56.3125806451614, 54.6651159951167, 56.72775536422
5/14/2018, 56.51, 56.51, 56.31, 56.38, 227543, 0.818945752978497, 1.56374160805918, 0.679352412772547, 0.164841595350818, 0.475131509533367, 0.225831175285911, 0.19641970263242, 0.0294114726534917, 56.2663636363666, 56.2938279569893, 54.6835384615392, 56.7226560065598
5/15/2018, 55.88, 56.16, 55.78, 56.04, 218499, 0.836251846453984, 0.643775988324549, 0.47834332293229, 0.295581265843809, 0.414336473859743, 0.215836303619071, 0.20030302282975, 0.0155332807893208, 56.2872727272757, 56.2477204301076, 54.7000952380959, 56.7110121634547
5/16/2018, 55.85, 56.01, 55.77, 55.97, 237189, 0.81955289979484, 0.762193375021157, 0.310215888492855, 0.283720321382005, 0.375973191800615, 0.199961845149389, 0.200234787293678, -0.000272942144288968, 56.2438181818212, 56.1966021505378, 54.7221660561668, 56.7012633593
5/17/2018, 55.98, 56.17, 55.82, 55.98, 4378829, 0.809697338539502, 0.570508215232547, 0.341587754595062, 0.251427261568957, 0.337452420357501, 0.186043544694229, 0.197396538773788, -0.011352994079559, 56.190000000003, 56.1679569892475, 54.744681318682, 56.6918917589174
5/18/2018, 55.73, 55.82, 55.63, 55.65, 4525960, 0.805220380249223, 0.0860767138561662, 0.21644274856666, 0.169533959138197, 0.281912482518294, 0.1466939526602, 0.187256021551071, -0.0405620688908701, 56.030000000003, 56.0622795698926, 54.7554163614171, 56.6878955856223
5/21/2018, 55.92, 55.93, 55.76, 55.9, 2205281, 0.786582977689191, 0.213752841150556, 0.249839141199405, 0.216989778964679, 0.326962024239121, 0.13413579419867, 0.17663197608059, -0.0424961818819204, 55.9518181818212, 56.0065806451614, 54.7798095238103, 56.6899658329914
5/22/2018, 56.12, 56.14, 55.88, 55.96, 6470082, 0.769683506615162, 0.019157633322284, 0.211337310185523, 0.218809217480951, 0.326644776443838, 0.127554492906029, 0.166816479445678, -0.0392619865396493, 55.8734545454576, 55.994989247312, 54.8192087912095, 56.6918316249827
5/23/2018, 55.22, 55.26, 54.96, 55.26, 718949, 0.830943079599625, -0.885795532996295, 0.115027275633229, 0.0599043543718117, 0.23447671305357, 0.0651041344242529, 0.146474010441393, -0.0813698760171402, 55.5703636363667, 55.8808817204302, 54.8436190476198, 56.682431050977
5/24/2018, 54.97, 54.98, 54.55, 54.91, 212589, 0.859078835362257, -1.08688528778671, -0.0702530055608364, -0.0133803805319343, 0.22147214152032, -0.0124863644936539, 0.114681935454384, -0.127168299948038, 55.2529090909122, 55.7348172043012, 54.8528840048848, 56.6668973623067
5/25/2018, 54.28, 54.43, 54.2, 54.34, 192142, 0.89001505166092, -1.32195547015103, -0.253937786442358, -0.221361267240107, 0.167455029911107, -0.118604432141652, 0.0680246619351766, -0.186629094076828, 54.8309090909122, 55.5249677419356, 54.846244200245, 56.6444551045508
5/29/2018, 53.36, 53.5, 52.85, 53.08, 278976, 1.00593909216073, -1.79730721479687, -0.678940058788576, -0.504409706564063, 0.102324474540218, -0.300906571385624, -0.0057615847289836, -0.295144986656641, 54.095090909094, 55.1719139784947, 54.7855091575099, 56.6048569085689
5/30/2018, 53.48, 53.94, 53.39, 53.88, 245214, 1.02125992318666, -1.041259239616, -0.226811047867073, -0.455460851793249, 0.215465756898661, -0.376489084224794, -0.0799070846281456, -0.296581999596648, 53.7476363636395, 54.9533333333335, 54.7664713064721, 56.5764255842556
5/31/2018, 53.66, 53.66, 53.25, 53.53, 860683, 1.03538595980258, -1.15447193464592, -0.367675071817946, -0.593176552400251, 0.12664541180771, -0.459335906714458, -0.155792849045408, -0.30354305766905, 53.3830909090941, 54.7223655913979, 54.7461489621498, 56.5461470548037
6/1/2018, 53.93, 54.04, 53.78, 53.99, 576807, 1.02246712181553, -0.988284359649899, -0.221261224682017, -0.494837813485005, 0.193274259531668, -0.482314631950359, -0.221097205626398, -0.261217426323961, 53.3125454545486, 54.561182795699, 54.7512234432243, 56.5269851031842
6/4/2018, 54.38, 54.47, 54.19, 54.25, 2219254, 1.01092810896737, -0.839115889972391, 0.224619447855054, -0.460344910496351, 0.183843619840819, -0.474080702924923, -0.271693905086103, -0.202386797838819, 53.3743636363669, 54.4355268817205, 54.7777704517713, 56.5081527948611
