Date,FXY_Open,FXY_High,FXY_Low,FXY_Close,FXY_Volume,FXY_ATRPercentOfClose20,FXY_SQN25,FXY_SQN50,FXY_SQN100,FXY_SQN200,FXY_MACD,FXY_MACD_Avg,FXY_MACD_Diff,FXY_LinReg10,FXY_LinReg30,FXY_LinReg90,FXY_LinReg270
11/28/2017, 86.33, 86.45, 86, 86.13, 206322, 0.528103919022652, 0.783419002992169, -0.0199532621078554, 0.436464972554699, 0.181381696402795, 0.29380538554949, 0.0740868157097649, 0.219718569839725, 86.4201818181793, 85.5023010752668, 84.5054798534799, 86.3315861021456
11/29/2017, 85.75, 85.93, 85.63, 85.8, 113285, 0.532765862682401, 0.827435055486927, -0.140926157790435, 0.389227576120071, 0.198922410066715, 0.289564793098648, 0.117182411187542, 0.172382381911107, 86.3047272727247, 85.6604731182775, 84.4988278388279, 86.326181818182
11/30/2017, 85.61, 85.86, 84.88, 84.88, 139711, 0.569341958850642, 0.237593378268277, -0.257638905355002, 0.119260583685115, 0.0697813173515802, 0.209552194533472, 0.135656367856728, 0.0738958266767446, 85.8987272727247, 85.6653548387076, 84.4389548229549, 86.3050231377818
12/1/2017, 85.18, 86.12, 85.05, 85.66, 576442, 0.608328953932763, 0.672098994196729, 0.134998265123372, 0.184843324120614, 0.0868071298231079, 0.206698424209932, 0.149864779127369, 0.0568336450825636, 85.7381818181792, 85.7898279569872, 84.4257313797315, 86.2975358887082
12/4/2017, 84.96, 85.33, 84.92, 85.29, 280801, 0.623800976482429, 0.393358287322829, -0.163093045263277, 0.103437933445946, 0.0170388970553585, 0.17259135715635, 0.154410094733165, 0.0181812624231846, 85.559454545452, 85.814817204299, 84.3973724053724, 86.2838417519535
12/5/2017, 85.16, 85.31, 85.06, 85.3, 30139, 0.607195615708993, 0.210147459226795, -0.27309051220851, -0.0139759399600937, 0.0824768390527602, 0.144700163799186, 0.152468108546369, -0.00776794474718312, 85.3169090909065, 85.8460215053743, 84.3809963369964, 86.2705139116204
12/6/2017, 85.51, 85.58, 85.45, 85.57, 144869, 0.591376612352206, 0.533357533157172, 0.00698582681171618, 0.0555453381520093, 0.0624264676073764, 0.14273754605442, 0.150521996047979, -0.00778444999355948, 85.1938181818155, 85.8819354838688, 84.3836459096459, 86.261943021998
12/7/2017, 85.2, 85.25, 84.85, 84.86, 157716, 0.608931085117008, 0.344072711466578, -0.115807528047691, -0.215061122654352, -0.0493553209932351, 0.0829350672395179, 0.137004610286287, -0.0540695430467691, 85.0090909090883, 85.8246236559119, 84.3544835164835, 86.2415340055783
12/8/2017, 84.77, 84.83, 84.51, 84.59, 34490, 0.601019000932472, 0.191010263321169, -0.316292490645782, -0.309792728216566, -0.138097876330158, 0.0135976827863686, 0.112323224786303, -0.0987255419999347, 84.748363636361, 85.7189462365569, 84.3091965811966, 86.2168900471582
12/11/2017, 84.64, 84.73, 84.53, 84.55, 123885, 0.583065492896912, 0.200302040886014, -0.301181499465493, -0.307601658521858, -0.0829603291928094, -0.0440723213610994, 0.0810441155568228, -0.125116436917922, 84.634363636361, 85.6200645161268, 84.2771721611721, 86.1919324215043
12/12/2017, 84.48, 84.65, 84.39, 84.55, 165698, 0.569287735697366, 0.0863153251003068, -0.236311087706396, -0.461301870151082, -0.12285676786388, -0.088753124367102, 0.0470846675720378, -0.13583779193914, 84.5614545454519, 85.5479999999977, 84.2339609279609, 86.1673326359835
12/13/2017, 84.89, 85.44, 84.76, 85.34, 268366, 0.587961262603136, 0.476254280265916, 0.0969720368655407, -0.25804139569987, 0.0922272694844736, -0.059728076871906, 0.0257221186832491, -0.085450195555155, 84.7816363636336, 85.5516344085999, 84.2256556776556, 86.1561690871371
12/14/2017, 85.21, 85.62, 85.1, 85.49, 105092, 0.587996063200657, 0.501127589763943, 0.122526682227476, -0.0818240537069923, 0.172202334877102, -0.024341181234675, 0.0157094586996643, -0.0400506399343393, 84.8947272727245, 85.5460860215031, 84.2321025641025, 86.1476358835432
12/15/2017, 85.42, 85.45, 85.13, 85.27, 133556, 0.581146877810167, 0.255776065172857, 0.0673702033912072, -0.260873346992073, 0.103224290421119, -0.013888870621642, 0.00978979283540301, -0.023678663457045, 85.0545454545427, 85.5079139784923, 84.2363638583638, 86.1356065707582
12/18/2017, 85.39, 85.45, 85.23, 85.26, 64441, 0.565055999968675, 0.308536508485102, 0.0159613528662664, -0.267998756901093, 0.098458131773954, -0.00633918144481527, 0.00656399797935936, -0.0129031794241746, 85.1581818181791, 85.4575698924707, 84.2568742368742, 86.1235812588546
12/19/2017, 85.05, 85.11, 84.89, 85.05, 65665, 0.559880550610968, 0.238489146241733, -0.0866362582214893, -0.434128391687356, 0.0878607922965093, -0.017104078170135, 0.00183038274946048, -0.0189344609195955, 85.1929090909063, 85.3900215053739, 84.271619047619, 86.1083014386084
12/20/2017, 84.73, 84.83, 84.59, 84.62, 104110, 0.561769661876503, 0.0010675588844059, -0.292744387289136, -0.600246292357197, 0.0689554530162009, -0.0596451900982942, -0.0104647318200905, -0.0491804582782037, 85.1467272727246, 85.255655913976, 84.2596239316239, 86.0862568442013
12/21/2017, 84.6, 84.72, 84.55, 84.71, 57720, 0.54314840454008, -0.155088691852722, -0.259681536980106, -0.557171849879095, 0.130263732437971, -0.0851159166505795, -0.0253949687861883, -0.0597209478643912, 85.0414545454518, 85.1364516129008, 84.2378192918192, 86.0659747868736
12/22/2017, 84.66, 84.73, 84.62, 84.72, 32764, 0.522422052421632, -0.0732643385450158, -0.296079489455261, -0.492114520661947, 0.115808976977721, -0.10330391133796, -0.0409767572965426, -0.0623271540414175, 84.8938181818155, 85.039591397847, 84.2241147741147, 86.0461358887294
12/26/2017, 84.71, 84.83, 84.71, 84.8, 67586, 0.502908213055456, -0.385454068813861, -0.366184892562766, -0.621008254510374, 0.131371317416077, -0.109994745792889, -0.054780354995812, -0.0552143907970772, 84.7587272727245, 84.9441505376319, 84.2286495726495, 86.0278546443842
12/27/2017, 84.73, 84.75, 84.66, 84.7, 37137, 0.486591329914374, -0.235104025377851, -0.323921519405671, -0.507903867774026, 0.109803371285269, -0.121960559160229, -0.0682163958286953, -0.0537441633315335, 84.5754545454517, 84.8312688172018, 84.2368107448107, 86.0082290763054
12/28/2017, 85.03, 85.08, 84.93, 85, 52640, 0.482983192488943, -0.163039349551389, -0.205004197650869, -0.418044861016812, 0.0109964907844195, -0.106013996309443, -0.0757759159248448, -0.030238080384598, 84.6456363636336, 84.7633548387071, 84.2652356532356, 85.9936452589643
12/29/2017, 85.25, 85.31, 85.13, 85.14, 52140, 0.476284857804582, -0.6128192345255, 0.0380614835107021, -0.461765291767618, 0.0303414290907038, -0.0811440226080151, -0.0768495372614789, -0.00429448534653623, 84.8127272727244, 84.7409462365566, 84.2901978021977, 85.9814788465188
1/2/2018, 85.62, 85.62, 85.4, 85.47, 99432, 0.478803652203206, -0.275419687370451, 0.0526771794183494, -0.447413137615985, 0.0182566083791974, -0.0344094959461216, -0.0683615289984074, 0.0339520330522858, 85.0689090909062, 84.7481505376318, 84.3417264957264, 85.9746850492504
1/3/2018, 85.48, 85.53, 85.22, 85.3, 79788, 0.473941157633267, -0.585813214094818, 0.280619459034753, -0.660476871329212, -0.014243915931575, -0.0109632486076521, -0.0568818729202564, 0.0459186243126043, 85.2534545454517, 84.7802365591372, 84.3771721611721, 85.9653104478542
1/4/2018, 85.08, 85.13, 85.03, 85.13, 87045, 0.467001312214399, -0.51800804293477, 0.161278139880276, -0.716837999396817, -0.111053755654438, -0.00602999785974134, -0.0467114979081534, 0.040681500048412, 85.335090909088, 84.7638064516103, 84.4118632478632, 85.9534006484485
1/5/2018, 84.74, 84.84, 84.72, 84.84, 74522, 0.469330865433417, -0.500141635107528, 0.201330790610202, -0.680689808364656, -0.199400606656102, -0.0252301005745323, -0.0424152184414292, 0.0171851178668968, 85.226181818179, 84.7212258064489, 84.43684004884, 85.9371289828433
1/8/2018, 84.95, 84.96, 84.82, 84.85, 176289, 0.454061627486183, -0.00861483854210482, 0.178029916903246, -0.511062987026137, -0.212571927182357, -0.0391876727804146, -0.0417697093092263, 0.00258203652881168, 85.1267272727243, 84.7480645161263, 84.4554578754578, 85.9212320646889
1/9/2018, 85.17, 85.39, 85.08, 85.21, 147357, 0.461222540049202, -0.291951895917761, 0.380872298944352, -0.485522366338781, -0.149244470168698, -0.0209585607163234, -0.0376074795906457, 0.0166489188743223, 85.1459999999971, 84.8089247311801, 84.4818192918192, 85.9111193557146
1/10/2018, 86.01, 86.2, 85.94, 86.17, 110166, 0.490724544571346, 0.516137028891527, 0.629527484728643, -0.37884448519902, -0.0866836854829763, 0.070143547718132, -0.0160572741288901, 0.0862008218470222, 85.4861818181788, 85.0242150537607, 84.5580024420023, 85.9159390619858
1/11/2018, 86.09, 86.4, 86.03, 86.28, 87789, 0.487035782399482, 0.572862886999588, 0.524245300123359, -0.415086130354978, -0.0231275037619412, 0.149495415605884, 0.0170532638180647, 0.132442151787819, 85.7696363636334, 85.2345376344059, 84.6345836385835, 85.9223813483816
1/12/2018, 86.14, 86.5, 86.03, 86.42, 62098, 0.489127226801156, 0.500569653555123, 0.729733143758591, -0.431499549941741, -0.0218657919633032, 0.221130122177726, 0.057868635489997, 0.163261486687729, 86.0752727272697, 85.4396559139757, 84.7443956043955, 85.9308770999118
1/16/2018, 86.68, 87.02, 86.53, 86.94, 199444, 0.496398161871959, 1.29732778654128, 1.04093940674493, -0.174796711120085, 0.116976378485446, 0.316215660122296, 0.109538040416457, 0.206677619705839, 86.5110909090879, 85.6454193548359, 84.867929181929, 85.9471814220118
1/17/2018, 86.64, 86.75, 86.29, 86.3, 139429, 0.512734801662696, 1.00447407495192, 0.764908523853179, -0.438967366743971, -0.00169665324380553, 0.336055148140161, 0.154841461961198, 0.181213686178964, 86.6936363636333, 85.8086881720402, 84.9793089133088, 85.9535517951995
1/18/2018, 86.36, 86.65, 86.3, 86.41, 87814, 0.506730270967668, 1.09335882642643, 0.825637934508317, -0.29942849330595, -0.033694502139437, 0.35654414703572, 0.195181998976102, 0.161362148059618, 86.834909090906, 85.9571182795671, 85.1100634920633, 85.9614993086764
1/19/2018, 86.73, 86.82, 86.63, 86.64, 147410, 0.503776945736384, 1.22260557694428, 0.81676385691834, -0.296108574154503, -0.0181759364777199, 0.386881178682856, 0.233521834917453, 0.153359343765403, 86.9610909090879, 86.1281720430079, 85.2220048840047, 85.9728050314468
1/22/2018, 86.65, 86.65, 86.27, 86.48, 87186, 0.50144395062061, 0.730008096115348, 0.803164321638273, -0.344587338688298, -0.0453575078548603, 0.393477073236213, 0.265512882581205, 0.127964190655008, 86.8916363636333, 86.2882795698897, 85.3146764346763, 85.9815585189391
1/23/2018, 86.86, 87, 86.84, 86.98, 60180, 0.503525284055953, 0.914932766433809, 0.9348609639917, -0.12352171575896, 0.0291421827733677, 0.434046767564496, 0.299219659577863, 0.134827107986633, 86.9074545454515, 86.4586236559112, 85.4223907203906, 85.9976717073586
1/24/2018, 87.66, 88.05, 87.66, 87.94, 222653, 0.533964040787212, 1.45977709587639, 1.09564350908599, 0.212853543739813, 0.181133183878241, 0.537466935285337, 0.346869114719358, 0.190597820565979, 87.2107272727242, 86.7190967741906, 85.5739804639802, 86.0278738330821
1/25/2018, 88.01, 88.42, 87.48, 87.81, 179747, 0.561541485701925, 1.38748204276765, 1.09738355136456, 0.113845499321694, 0.139388789746736, 0.601998782527758, 0.397895048281038, 0.20410373424672, 87.5121818181787, 86.9387956989219, 85.7133846153844, 86.0557512622762
1/26/2018, 87.98, 88.6, 87.95, 88.26, 106784, 0.575498640001266, 1.74204016992876, 1.25346698026835, 0.275552456884788, 0.0766947186903058, 0.68159497301653, 0.454635033228136, 0.226959939788394, 87.9016363636332, 87.1945591397821, 85.8609719169717, 86.0899190417186
1/29/2018, 88.25, 88.25, 87.86, 88.07, 130648, 0.570612404543955, 1.94205712873121, 1.14721203127105, -0.0519887440959501, 0.0034620628148016, 0.721032501484757, 0.507914526879461, 0.213117974605296, 88.1454545454514, 87.4549462365563, 85.9978632478631, 86.1208435151021
1/30/2018, 88.43, 88.44, 88.08, 88.14, 226445, 0.562640602958666, 1.92826142726084, 1.02700840341722, 0.0795499936680203, 0.00812214519402101, 0.749298000979991, 0.556191221699567, 0.193106779280424, 88.4274545454513, 87.7166021505347, 86.1226446886444, 86.1248828754957
1/31/2018, 88.05, 88.12, 87.36, 87.88, 173386, 0.580468657345676, 1.7437075314505, 1.00077210691853, -0.152804244454485, -0.0359998935641981, 0.742163586043418, 0.593385694568337, 0.148777891475081, 88.4261818181786, 87.9135053763411, 86.229719169719, 86.1270220035536
2/1/2018, 87.72, 87.81, 87.53, 87.78, 184836, 0.572009641457748, 1.63363489716823, 0.73458273175451, -0.323973824095203, -0.0941674395734512, 0.720139032049886, 0.618736362064647, 0.101402669985239, 88.3261818181786, 88.0802150537605, 86.3394578754577, 86.1368517151841
2/2/2018, 86.96, 87.15, 86.85, 87.13, 133442, 0.600831585111937, 1.24931915765504, 0.658964028597845, -0.150394592400961, -0.130309002700865, 0.642824762886292, 0.623554042228976, 0.0192707206573161, 87.9729090909059, 88.1341935483841, 86.425741147741, 86.1285319119861
2/5/2018, 87.31, 87.86, 87, 87.8, 290171, 0.615409262075887, 1.38335793981645, 0.814485299912332, 0.182411348136856, -0.00668172501795423, 0.628372560403278, 0.624517745863836, 0.00385481453944181, 87.7923636363604, 88.2310967741906, 86.5305128205126, 86.1352499658333
2/6/2018, 87.64, 87.92, 87.5, 87.57, 146345, 0.610155150733696, 1.1875250535834, 0.435910937533303, 0.209704311925788, -0.059900096618129, 0.591541090533084, 0.617922414797686, -0.0263813242646016, 87.5603636363604, 88.2843010752658, 86.6149450549448, 86.1403454967886
2/7/2018, 87.8, 87.88, 87.45, 87.52, 174293, 0.604544358115428, 1.00658556485302, 0.533250665116657, 0.172597570043938, -0.00466285546924131, 0.55195471282245, 0.604728874402639, -0.0527741615801887, 87.4709090909058, 88.3133763440829, 86.7010109890107, 86.1455500888345
2/8/2018, 87.59, 88.32, 87.59, 88.21, 108034, 0.61517102495351, 1.37850259206209, 0.616801082409951, 0.418261661122933, 0.207140993900819, 0.569692397375974, 0.597721578997306, -0.0280291816213321, 87.616727272724, 88.4172688172012, 86.8139438339436, 86.1651906519068
2/9/2018, 88.08, 88.75, 88.01, 88.21, 121447, 0.626357831375033, 1.47127759492486, 0.728076657423805, 0.549241106400175, 0.198816309693588, 0.577097222625881, 0.593596707723021, -0.0164994850971403, 87.830727272724, 88.4924946236528, 86.9210183150181, 86.1842069154028
2/12/2018, 88.34, 88.46, 88.16, 88.3, 84307, 0.61142098630025, 1.68739288759096, 0.88006547224401, 0.583363446050342, 0.222457851179914, 0.583501604543869, 0.591577687087191, -0.00807608254332126, 88.0405454545422, 88.5764946236528, 87.0280439560437, 86.2148845155121
2/13/2018, 89.06, 89.27, 88.97, 88.99, 155318, 0.630846718010972, 1.95256262889998, 1.49392317277195, 0.928696708751611, 0.328721485134591, 0.63691242679252, 0.600644635028256, 0.0362677917642636, 88.4901818181785, 88.7360860215023, 87.1646788766787, 86.2460997676646
2/14/2018, 89.5, 89.86, 89.3, 89.68, 216013, 0.643199118688745, 2.0482380522998, 1.46460411501237, 1.14709965032186, 0.435827562431933, 0.726542986368599, 0.625824305296325, 0.100718681072274, 89.0798181818149, 88.980387096771, 87.3271428571427, 86.2844326909939
2/15/2018, 90.05, 90.45, 89.78, 90.41, 172593, 0.648689217075614, 2.00169179076563, 1.83853067696752, 1.21291375450885, 0.540757684324631, 0.846720285337128, 0.670003501304486, 0.176716784032642, 89.8034545454512, 89.2788172042979, 87.5210720390718, 86.334756867569
2/16/2018, 90.27, 90.52, 90.15, 90.22, 519937, 0.638057997229172, 1.83781784388409, 1.76103511356496, 1.089952507152, 0.575324760207264, 0.916070359624854, 0.719216872968559, 0.196853486656295, 90.1879999999967, 89.5088387096742, 87.7044786324784, 86.3893289599565
2/20/2018, 89.55, 89.56, 89.36, 89.39, 364475, 0.659887156108235, 1.27734014173714, 1.31462970632043, 0.985527286848691, 0.449215586775381, 0.893754088942885, 0.754124316163424, 0.13962977277946, 90.2512727272694, 89.5813763440828, 87.8511330891329, 86.4276340030069
2/21/2018, 89.31, 89.33, 88.91, 89.04, 373783, 0.656311177451588, 0.904570365062471, 1.48576115816352, 1.0012160968498, 0.420814725484646, 0.838164371583019, 0.770932327247343, 0.067232044335676, 90.0609090909058, 89.5808172042978, 87.9796166056164, 86.4636605166054
2/22/2018, 89.73, 89.96, 89.61, 89.91, 333601, 0.668624734493102, 1.54794089757384, 1.83345745489176, 1.1308313094482, 0.582620040201633, 0.854461152892711, 0.787638092376417, 0.0668230605162938, 90.0809090909057, 89.6876129032225, 88.1459584859583, 86.5049287959549
2/23/2018, 89.75, 90, 89.72, 89.72, 106170, 0.65214274837674, 1.40784252871346, 1.77815730691718, 1.10395336732272, 0.628845954934308, 0.842335142204959, 0.798577502342125, 0.0437576398628339, 90.0429090909057, 89.8039784946204, 88.3068229548227, 86.5393740604075
2/26/2018, 89.66, 89.75, 89.58, 89.63, 169954, 0.629641135949382, 1.26806919918038, 1.74580315350451, 1.12650083680934, 0.649141514075157, 0.816055958421614, 0.802073193558023, 0.0139827648635913, 89.8914545454512, 89.8933548387065, 88.4560293040291, 86.5799272926065
2/27/2018, 89.56, 89.61, 89.07, 89.28, 146667, 0.631866019986402, 1.17816526681857, 1.3805481630816, 1.05760659615914, 0.569988467499541, 0.758246843395682, 0.793307923525555, -0.0350610801298731, 89.559636363633, 89.9260430107494, 88.5865616605614, 86.6195197485311
2/28/2018, 89.58, 89.94, 89.52, 89.94, 232964, 0.632558909841746, 1.22323598796477, 1.5227960006149, 1.18445723075517, 0.597232243485563, 0.756963384689925, 0.786039015758429, -0.0290756310685041, 89.5403636363602, 90.0586881720398, 88.7314774114771, 86.6668148148151
3/1/2018, 89.65, 90.33, 89.46, 90.31, 191195, 0.646636373974181, 1.03441082017521, 1.72444559644369, 1.2871607450777, 0.677809717246224, 0.776847132032245, 0.784200639013192, -0.00735350698094761, 89.7350909090875, 90.1762580645129, 88.8954505494503, 86.7214669946703
3/2/2018, 91.03, 91.07, 90.71, 90.74, 406130, 0.653271373010005, 1.26882681467839, 1.86053774963966, 1.35129840489179, 0.662671408748531, 0.817874602092118, 0.790935431628978, 0.0269391704631405, 90.1899999999966, 90.3298494623624, 89.0577118437116, 86.7825034850351
3/5/2018, 90.71, 90.71, 90.27, 90.31, 238271, 0.649584233945094, 0.879896591853935, 1.77620324499696, 1.2249115265003, 0.435184822269741, 0.806396128753349, 0.794027571053852, 0.0123685576994969, 90.4403636363602, 90.4162795698892, 89.1997973137971, 86.8422607626079
3/6/2018, 90.32, 90.54, 90.26, 90.29, 112168, 0.632747309327748, 0.958462503833546, 1.9496463976442, 1.18562294457158, 0.479633589109364, 0.786617881792751, 0.792545633201632, -0.00592775140888113, 90.5129090909056, 90.465827956986, 89.3282686202684, 86.8975418887525
3/7/2018, 90.61, 90.61, 90.3, 90.41, 130298, 0.618009255958879, 0.978707218247056, 1.95760635147202, 1.21369557356547, 0.479021575943732, 0.771730447486945, 0.788382596058694, -0.0166521485717493, 90.5078181818147, 90.5393548387065, 89.4591965811964, 86.9559980866479
3/8/2018, 90.34, 90.41, 90.22, 90.23, 53414, 0.598808666626179, 1.02007323594642, 1.88693635091456, 1.14276209551711, 0.457958586060931, 0.736912879897091, 0.778088652826374, -0.0411757729292832, 90.5398181818147, 90.6319139784914, 89.5740976800975, 87.0047749077495
3/9/2018, 89.68, 89.87, 89.6, 89.74, 198024, 0.607075782150615, 0.834412441939368, 1.66591000313608, 0.955233099415899, 0.456677798195817, 0.662147972185394, 0.754900516698178, -0.0927525445127835, 90.3470909090875, 90.6388602150505, 89.6678730158729, 87.0454683613506
3/12/2018, 89.97, 90.18, 89.94, 90.17, 375844, 0.59837009710199, 1.3442728811112, 1.83410661975342, 1.10754038918825, 0.491143406580424, 0.630327626004629, 0.729985938559468, -0.0996583125548394, 90.2838181818147, 90.7179139784914, 89.7856947496946, 87.0902604892719
3/13/2018, 89.67, 90.06, 89.54, 89.99, 168078, 0.604592511089033, 0.992748633305427, 1.67002810288952, 1.06921951134841, 0.487178478070713, 0.583854960182023, 0.700759742883979, -0.116904782701956, 90.0589090909056, 90.749139784943, 89.8828840048838, 87.1284788847892
3/14/2018, 89.96, 90.38, 89.96, 90.25, 237654, 0.595976909354648, 1.22222423378366, 1.70404058390941, 1.27062758793271, 0.464855715440757, 0.561531874877332, 0.67291416928265, -0.111382294405318, 90.0170909090874, 90.8056344085989, 89.9798461538459, 87.1713229465631
3/15/2018, 90.42, 90.56, 90.21, 90.24, 286892, 0.585633535746833, 1.24212393692011, 1.59269009720587, 1.19826306527558, 0.41512448758358, 0.536845333685605, 0.645700402163241, -0.108855068477636, 90.0289090909055, 90.8299139784913, 90.0732283272281, 87.2182148421487
3/16/2018, 90.57, 90.57, 90.27, 90.4, 198516, 0.573619377793191, 1.03534742001548, 1.70850580171036, 1.45363009515154, 0.437195492848744, 0.524149663707078, 0.621390254472008, -0.0972405907649303, 90.1858181818146, 90.8526021505343, 90.1678461538459, 87.268748667487
3/19/2018, 90.29, 90.62, 90.26, 90.32, 202480, 0.565350223260399, 0.996264621075783, 1.74506364307951, 1.39830665486794, 0.490007904291888, 0.501847931801294, 0.597481789937865, -0.0956338581365719, 90.2476363636328, 90.8049032258032, 90.2599365079363, 87.3136165094987
3/20/2018, 90.09, 90.13, 89.96, 89.97, 679250, 0.559178732428979, 0.777589886531371, 1.72806196965776, 1.41635001599595, 0.356871717449559, 0.450735772253452, 0.568132586400983, -0.117396814147531, 90.1839999999963, 90.7368817204268, 90.3297167277166, 87.3561353013533
3/21/2018, 90.28, 90.52, 89.88, 90.52, 489723, 0.563343405090626, 0.720994260487195, 1.8848456294073, 1.52019486168804, 0.427176414961201, 0.449428686884019, 0.54439180649759, -0.094963119613571, 90.3518181818145, 90.7093118279537, 90.4213626373625, 87.4082219488864
3/22/2018, 90.91, 91.02, 90.6, 90.98, 346709, 0.55994892039309, 0.626862372309197, 1.90460445726481, 1.66832402830712, 0.38078301958726, 0.479978079407871, 0.531509061079646, -0.0515309816717751, 90.6365454545417, 90.7177419354806, 90.5363809523808, 87.4703036763704
3/23/2018, 91.14, 91.62, 91.05, 91.52, 639404, 0.563777809642648, 0.547150663157054, 1.81076928265577, 1.73276989167483, 0.48520533932327, 0.541519876064356, 0.533511224076588, 0.00800865198776779, 90.9689090909054, 90.8183655913945, 90.6675213675211, 87.5360800874678
3/26/2018, 91.11, 91.37, 90.89, 90.91, 254533, 0.57383233837389, 0.333079952409244, 1.53358029463101, 1.47447553709264, 0.43305142115056, 0.534904248076529, 0.533789828876577, 0.00111441919995248, 91.0794545454507, 90.8202365591365, 90.765802197802, 87.5948918955859
3/27/2018, 90.64, 90.99, 90.62, 90.87, 268623, 0.565739440821963, 0.768778754331698, 1.47263912938038, 1.57469720546412, 0.450359122305005, 0.520434405657852, 0.531118744232832, -0.0106843385749797, 91.0998181818144, 90.8056129032225, 90.860327228327, 87.6449924832585
3/28/2018, 90.32, 90.37, 89.58, 89.59, 781217, 0.617125860454484, 0.25222082086357, 0.825246558181654, 1.30412018349106, 0.256408838275349, 0.401058496006073, 0.50510669458748, -0.104048198581407, 90.6819999999961, 90.6579999999967, 90.9043443223441, 87.6718830121638
3/29/2018, 90.05, 90.19, 89.95, 90.11, 184915, 0.616179009501846, 0.10287290993033, 1.19628049730454, 1.40022788168623, 0.331903079619268, 0.344441375954048, 0.472973630860794, -0.128532254906746, 90.4778181818143, 90.6184946236526, 90.963802197802, 87.7086633866342
4/2/2018, 90.14, 90.7, 90.06, 90.52, 378789, 0.61806999578989, 0.370468509243626, 1.27933299619194, 1.50300538729028, 0.341981952052881, 0.328864528324075, 0.44415181035345, -0.115287282029375, 90.4543636363597, 90.6769032258031, 91.0540463980462, 87.7512554325546
4/3/2018, 89.97, 90.1, 89.85, 89.85, 345538, 0.628829284562669, 0.10758027006966, 0.983274625492263, 1.27762825156404, 0.388816687404061, 0.259465408063292, 0.407214529895419, -0.147749121832126, 90.1769090909051, 90.6369247311794, 91.1016727716726, 87.7826054393881
4/4/2018, 90.22, 90.22, 89.72, 89.73, 230283, 0.626048096033188, 0.208948010440961, 0.997657940765979, 1.27944324626072, 0.368871069281766, 0.192563357624621, 0.364284295441259, -0.171720937816638, 89.8136363636323, 90.528774193545, 91.1440024420022, 87.8097504441714
4/5/2018, 89.48, 89.57, 89.13, 89.17, 910626, 0.632124378986264, -0.327074072907782, 0.673902914082213, 1.12304407778516, 0.371168926812294, 0.0932804023507288, 0.310083516823153, -0.216803114472424, 89.3799999999959, 90.3240430107493, 91.180222222222, 87.825084597513
4/6/2018, 89.49, 89.72, 89.32, 89.68, 327937, 0.627767666486339, -0.260236643563941, 0.550192605955424, 1.1510453414146, 0.417205331742514, 0.0551153473372779, 0.259089882925978, -0.2039745355887, 89.2881818181777, 90.2411827956955, 91.2295579975578, 87.848457564576
4/9/2018, 89.62, 89.87, 89.47, 89.83, 81106, 0.617647713614273, -0.387256173400199, 0.636193243283001, 1.21515915252822, 0.423665244295248, 0.0365516677986761, 0.214582239900518, -0.178030572101842, 89.4270909090868, 90.1661720430073, 91.2918876678875, 87.8732010386774
4/10/2018, 89.56, 89.59, 89.24, 89.39, 297554, 0.622654988346254, -0.393142433752617, 0.363326739877579, 1.12380029810513, 0.362385938208945, -0.0135087838945083, 0.168964035141513, -0.182472819036021, 89.3841818181777, 90.0286236559106, 91.3256117216115, 87.8915692223592
4/11/2018, 89.62, 89.83, 89.56, 89.7, 219796, 0.614004157612688, -0.244160703077497, 0.514967780380716, 1.16232574951153, 0.400128967054083, -0.027846644521432, 0.129601899208924, -0.157448543730356, 89.5232727272685, 89.9086236559106, 91.3631648351646, 87.9223580702477
4/12/2018, 89.23, 89.42, 89.2, 89.35, 220963, 0.613568710587187, -0.445877100343571, 0.385343192876648, 0.982089810480133, 0.419101441169943, -0.0666828983513881, 0.0903449396968613, -0.157027838048249, 89.3492727272685, 89.7855053763407, 91.3621172161169, 87.9474659013261
4/13/2018, 88.95, 89.32, 88.93, 89.21, 187625, 0.607344984602812, -0.429744576633082, 0.423622495104037, 0.993341575178876, 0.429550588466916, -0.107518334846631, 0.0507722847881628, -0.158290619634794, 89.2439999999958, 89.6730967741902, 91.3690085470083, 87.9733470001371
4/16/2018, 89.32, 89.5, 89.31, 89.44, 151961, 0.591705990301834, -0.11954676703384, 0.523298459283939, 0.881744359136341, 0.461985997929924, -0.119939051931567, 0.0166300174442168, -0.136569069375784, 89.3492727272685, 89.6256344085987, 91.3751306471304, 88.0030548038818
4/17/2018, 89.42, 89.61, 89.37, 89.51, 64021, 0.575087415752052, -0.283221776303508, 0.761133296594916, 1.00570361333924, 0.454470589342756, -0.122719510594337, -0.0112398881634939, -0.111479622430843, 89.4036363636321, 89.5667741935449, 91.3814945054943, 88.0381473281404
4/18/2018, 89.4, 89.44, 89.28, 89.34, 232878, 0.560244804732124, -0.279390416681715, 0.505909582260478, 0.931723095332781, 0.475173919988133, -0.137060673243568, -0.0364040451795086, -0.100656628064059, 89.3938181818139, 89.4901720430073, 91.3833431013428, 88.0737272106058
4/19/2018, 89.24, 89.33, 89.13, 89.23, 198822, 0.544656027255739, -0.448877572761489, 0.54624955640585, 0.69648392216997, 0.552539544163342, -0.155509610666826, -0.0602251582769721, -0.0952844523898538, 89.2552727272684, 89.4137419354804, 91.3618437118435, 88.1083580702478
