Date,IGN_Open,IGN_High,IGN_Low,IGN_Close,IGN_Volume,IGN_ATRPercentOfClose20,IGN_SQN25,IGN_SQN50,IGN_SQN100,IGN_SQN200,IGN_MACD,IGN_MACD_Avg,IGN_MACD_Diff,IGN_LinReg10,IGN_LinReg30,IGN_LinReg90,IGN_LinReg270
1/31/2018, 50.14, 50.38, 50.14, 50.34, 10807, 0.848835969435589, 0.877674220087332, 1.42635066372982, 1.54078273623895, 0.812377623129182, 0.397985964072575, 0.428642973078081, -0.0306570090055063, 50.2049090909108, 50.4847956989245, 50.2450183150184, 48.4016085827525
2/1/2018, 49.98, 50.74, 49.98, 50.69, 4317, 0.875791725514267, 1.36426624777562, 1.42160366057913, 1.68107168236554, 0.85928672075417, 0.416942179222232, 0.426302814306912, -0.00936063508467921, 50.4309090909108, 50.5920860215051, 50.3292503052504, 48.4506005193385
2/2/2018, 50.62, 50.99, 50.59, 50.59, 3015, 0.87318024190556, 1.15288534365389, 1.21034962264107, 1.5237324288763, 0.855700913215969, 0.419065228935239, 0.424855297232577, -0.00579006829733841, 50.5921818181835, 50.6903225806449, 50.3934310134311, 48.4975030750307
2/5/2018, 49.87, 50.2, 48.39, 48.39, 18801, 1.09455422641253, -0.0347418452980975, 0.0486240319790653, 0.743033819486951, 0.535977742729416, 0.240454339349306, 0.387975105655923, -0.147520766306617, 49.9200000000017, 50.4791182795697, 50.3558803418805, 48.5090884242176
2/6/2018, 48.03, 49.91, 47.6, 49.78, 36801, 1.24281247620123, 0.456228629732223, 0.415191898593834, 1.06239728355496, 0.683355613981596, 0.208660003185408, 0.35211208516182, -0.143452081976412, 49.8512727272745, 50.4547741935482, 50.3946324786326, 48.5422533825338
2/7/2018, 49.89, 50.28, 49.58, 49.95, 10472, 1.24672361986051, 0.432122000375492, 0.425472207960337, 1.15338346718355, 0.610587183826547, 0.194933272536353, 0.320676322636726, -0.125743050100373, 49.7905454545472, 50.4375698924729, 50.4314822954824, 48.5774448544485
2/8/2018, 49.97, 49.97, 48.57, 48.57, 7773, 1.3621608517898, -0.0346341394601106, 0.0245327113507486, 0.696176056575783, 0.429783437464848, 0.0718717796057788, 0.270915414030537, -0.199043634424758, 49.2134545454563, 50.2101720430105, 50.4114432234433, 48.5901093344266
2/9/2018, 49.02, 49.36, 47.72, 49.08, 8467, 1.44768021480968, 0.0110247242742781, 0.0273848560222786, 0.717897260718315, 0.498517158988977, 0.0153207890806186, 0.219796489040553, -0.204475699959935, 48.9894545454563, 50.0632473118277, 50.4236874236875, 48.6116676233429
2/12/2018, 49.41, 50.01, 49.28, 49.68, 2430, 1.45228538034855, 0.11928004065958, 0.224036869937414, 0.874348062521925, 0.549837122895178, 0.0187031094488717, 0.179577813122217, -0.160874703673345, 49.0160000000018, 49.9818709677417, 50.4592747252749, 48.6356457564575
2/13/2018, 49.74, 50.2, 49.52, 50.16, 7185, 1.4342516110632, 0.0782556216629794, 0.385216643059232, 1.0027229949689, 0.612675713626232, 0.0594305329915414, 0.155548357096082, -0.0961178241045405, 49.2994545454563, 49.9488387096772, 50.5147057387059, 48.6666046193795
2/14/2018, 49.99, 51.04, 49.99, 50.98, 11802, 1.44360450706912, 0.428856518560001, 0.674862850387516, 1.19502570757868, 0.681468972989188, 0.156075317442443, 0.155653749165354, 0.000421568277089224, 49.8570909090927, 50.0250107526879, 50.6054163614165, 48.7112226322263
2/15/2018, 51.59, 51.88, 51.14, 51.88, 7040, 1.43437181730657, 0.730041762830569, 1.03369676437193, 1.29139384556447, 0.774660385817826, 0.301810401357621, 0.184885079603807, 0.116925321753813, 50.7607272727291, 50.2061290322578, 50.7388131868133, 48.768709033757
2/16/2018, 51.32, 51.72, 51.32, 51.46, 3946, 1.42818595778802, 0.459305704120241, 0.99049893809177, 1.3372924405335, 0.747920960374461, 0.379046602130394, 0.223717384109125, 0.155329218021269, 51.4343636363655, 50.3380860215051, 50.8483052503054, 48.8188785021183
2/20/2018, 50.81, 51.37, 50.7, 50.92, 57438, 1.44579196618976, 0.145988896138192, 0.925488516505273, 1.23876198536437, 0.700107159073571, 0.392162752569121, 0.257406457801124, 0.134756294767997, 51.4340000000019, 50.4020215053761, 50.9262222222224, 48.8676963236299
2/21/2018, 51.18, 51.28, 51.02, 51.09, 251899, 1.4041640354759, 0.342259659827428, 0.855011950017455, 1.10787803315705, 0.668445286244865, 0.411531101174162, 0.288231386475732, 0.123299714698431, 51.6323636363655, 50.5189892473116, 51.0049523809525, 48.9206363263632
2/22/2018, 50.78, 50.81, 50.23, 50.23, 2650, 1.44240102615649, -0.0345940753247532, 0.586348492794733, 0.98666478084908, 0.592748458399387, 0.353411931549353, 0.301267495490456, 0.0521444360588967, 51.4961818181837, 50.4918709677417, 51.0387863247865, 48.9575705890392
2/23/2018, 50.45, 51, 50.29, 51, 1814, 1.42508261503232, 0.218836088876905, 0.662474208617406, 1.06904293604267, 0.620986317871271, 0.365273984617666, 0.314068793315898, 0.0512051913017679, 51.3347272727292, 50.5429892473115, 51.1043614163615, 49.0044788847888
2/26/2018, 51.36, 51.94, 51.36, 51.86, 6796, 1.42200641531655, 0.450160559682236, 0.880106707239693, 1.11553813499245, 0.698069817062457, 0.439008938051614, 0.339056822263041, 0.0999521157885732, 51.4398181818201, 50.7299784946234, 51.1957435897437, 49.06076233429
2/27/2018, 52.18, 52.3, 51.64, 51.64, 4071, 1.4205652607165, 0.46840182782852, 0.676681783891415, 1.08227070616811, 0.692030551454873, 0.474225680051994, 0.366090593820832, 0.108135086231162, 51.4372727272747, 50.9165376344083, 51.2725934065935, 49.1155938226048
2/28/2018, 51.7, 52.05, 51.31, 51.5, 10954, 1.42505030214039, 0.384461064501908, 0.765217707431359, 1.04342364810485, 0.70649190449136, 0.485244772159959, 0.389921429488657, 0.0953233426713016, 51.3754545454565, 51.0427741935481, 51.3418803418804, 49.167160038267
3/1/2018, 51.21, 51.21, 50.64, 50.79, 5047, 1.45738503705884, 0.293122790856006, 0.541972856290024, 0.87576693785701, 0.56807138194661, 0.431709932390874, 0.398279130069101, 0.033430802321773, 51.1592727272747, 51.102516129032, 51.3755457875459, 49.2101052343856
3/2/2018, 50.28, 51.57, 50.28, 51.57, 3002, 1.488647599973, 0.527623337669853, 0.650683739631006, 0.958349581580355, 0.632808932035733, 0.447069132772455, 0.408037130609771, 0.0390320021626837, 51.4029090909111, 51.247956989247, 51.4496630036631, 49.2675036217029
3/5/2018, 51.55, 52.37, 51.55, 52.3, 10591, 1.47286957732462, 0.554494550749647, 0.756438506336517, 1.10811731945387, 0.867120214273017, 0.512241507626712, 0.42887800601316, 0.0833635016135522, 51.8316363636384, 51.4746236559137, 51.5511306471307, 49.3345931392647
3/6/2018, 52.52, 53.09, 52.52, 53.05, 6608, 1.45390244956406, 0.755380880668052, 0.992848770905537, 1.28370502776066, 0.987190363918443, 0.617294034847262, 0.46656121177998, 0.150732823067282, 52.3656363636384, 51.7646881720427, 51.6882588522589, 49.411528768621
3/7/2018, 52.6, 53.59, 52.6, 53.5, 8750, 1.46211305984869, 0.778253109117333, 1.06187862745565, 1.3976558197155, 0.999467061294323, 0.728462891959133, 0.518941547815811, 0.209521344143322, 52.9729090909112, 52.1041075268814, 51.8280634920636, 49.4958226048927
3/8/2018, 53.71, 53.72, 53.26, 53.58, 227875, 1.42985995272134, 0.831423092116836, 1.11382893944949, 1.45164564758275, 0.914047437773058, 0.813641194346388, 0.577881477121926, 0.235759717224462, 53.3043636363657, 52.4081935483868, 51.9651868131869, 49.5841503348367
3/9/2018, 53.69, 54.3, 53.69, 54.28, 5192, 1.40717209752154, 0.902479169855182, 1.36410376543537, 1.5605863129412, 1.00991549403605, 0.926944523061799, 0.647694086309901, 0.279250436751898, 53.8489090909112, 52.7661075268815, 52.125308913309, 49.6844939182725
3/12/2018, 54.87, 55.18, 54.87, 54.92, 6773, 1.40317254881274, 1.071587319132, 1.4331066367024, 1.75330182000919, 1.0679850637207, 1.05620559800337, 0.729396388648594, 0.326809209354772, 54.6076363636384, 53.2146881720427, 52.3078876678878, 49.7977900779007
3/13/2018, 55.09, 55.29, 54.54, 54.54, 6696, 1.41105838947114, 1.87975224463478, 1.37608029069363, 1.68725591067935, 1.00995513471253, 1.11512859862136, 0.806542830643147, 0.308585767978213, 55.0241818181839, 53.5781935483868, 52.4734383394385, 49.9069315293153
3/14/2018, 54.77, 55.01, 54.5, 54.6, 106587, 1.38573568376681, 1.56699697790833, 1.4089344572427, 1.67276961615673, 1.00433285182443, 1.15337164926371, 0.87590859436726, 0.277463054896451, 55.2752727272748, 53.9429247311825, 52.635225885226, 50.0166037993713
3/15/2018, 54.69, 54.69, 54.2, 54.4, 5925, 1.36632554994457, 1.4390119544188, 1.30759386488921, 1.6419749245524, 0.987486174213796, 1.15423590091497, 0.931574055676802, 0.222661845238167, 55.146181818184, 54.2469677419352, 52.7598266178267, 50.1230487904879
3/16/2018, 54.33, 54.48, 54.21, 54.21, 15666, 1.32746180448507, 2.12938591478029, 1.24617604651793, 1.51913173248875, 0.968163187998502, 1.12660264051735, 0.970579772644911, 0.156022867872436, 54.9105454545476, 54.5240430107524, 52.8828620268621, 50.2298417384174
3/19/2018, 53.59, 53.79, 52.75, 53.27, 10035, 1.42037956072984, 1.49052529555289, 0.943056410351216, 1.33878904601424, 0.701848726989627, 1.01712811866147, 0.979889441848223, 0.0372386768132452, 54.352181818184, 54.6524731182793, 52.964126984127, 50.3265830258302
3/20/2018, 53.61, 53.76, 53.45, 53.54, 12491, 1.38831599253035, 1.38016612051569, 0.947267146310029, 1.32260607792204, 0.703818113994547, 0.941304739786787, 0.972172501435935, -0.0308677616491484, 53.984181818184, 54.651204301075, 53.0447106227107, 50.4241877818778
3/21/2018, 53.47, 53.99, 53.28, 53.64, 4738, 1.38262334690662, 1.24860453954763, 0.834151629508304, 1.46572197794592, 0.70143170273167, 0.879149047052636, 0.953567810559276, -0.07441876350664, 53.7140000000022, 54.7220645161288, 53.1351868131868, 50.5154331009977
3/22/2018, 53.25, 53.25, 52.49, 52.49, 3624, 1.45181406956882, 0.53226995453596, 0.669559860093864, 1.23980852716944, 0.56433197924152, 0.728694882693375, 0.908593224986096, -0.17989834229272, 53.0549090909114, 54.6334408602148, 53.1540976800977, 50.5904061773951
3/23/2018, 52.57, 52.88, 51.51, 51.51, 8803, 1.53844757301658, -0.0925936686406181, 0.504925037079779, 1.06765604509389, 0.491885185223176, 0.52433683503078, 0.831741946995033, -0.307405111964252, 52.2567272727296, 54.3120860215051, 53.1307448107448, 50.6503864971983
3/26/2018, 52.02, 52.59, 51.8, 52.57, 4667, 1.53477578013658, 0.378035623026136, 0.594701131989948, 1.23363364111095, 0.548993948553696, 0.442810309539794, 0.753955619503985, -0.311145309964191, 52.1038181818205, 54.1402580645159, 53.1538681318681, 50.7218789121225
3/27/2018, 52.66, 52.66, 51.33, 51.41, 5114, 1.62028797167265, 0.18064970137304, 0.229327986881231, 0.960576151983322, 0.563365805292837, 0.281354367237277, 0.659435369050644, -0.378081001813366, 51.602363636366, 53.8387311827954, 53.1255677655678, 50.7719005056717
3/28/2018, 51.35, 51.35, 50.41, 50.44, 7614, 1.66800266440338, -0.156755108448923, 0.140775378611693, 0.785072723357533, 0.469450420603943, 0.0742723113907289, 0.542402757518661, -0.468130446127932, 50.9485454545478, 53.4349677419352, 53.0469084249085, 50.804414104141
3/29/2018, 50.79, 51.51, 50.57, 51.5, 26471, 1.65587090626953, 0.400444330108993, 0.248924177164688, 1.16433170570411, 0.528212284234697, -0.00425946810603506, 0.433070312393722, -0.437329780499757, 50.8478181818206, 53.2185591397847, 53.031641025641, 50.8530802241356
4/2/2018, 51.23, 51.23, 50.21, 50.57, 2745, 1.72955278009169, -0.0879773690188985, 0.0998568028891822, 0.882265272968158, 0.466608677518683, -0.139926708815963, 0.318470908151785, -0.458397616967748, 50.5460000000024, 52.9407956989245, 52.9800024420024, 50.8867265272653
4/3/2018, 50.8, 51.06, 50.54, 50.83, 6247, 1.68582155980278, -0.265265118694491, 0.160272523352545, 0.881625087921387, 0.503653895034207, -0.22388335941416, 0.210000054638596, -0.433883414052755, 50.3445454545478, 52.6764731182793, 52.946717948718, 50.9225078584119
4/4/2018, 50.25, 51.53, 50.25, 51.53, 4978, 1.70397427499585, 0.00314746409588679, 0.34873604716411, 1.05987073585094, 0.553595070991127, -0.231269528863862, 0.121746137938104, -0.353015666801966, 50.5720000000024, 52.4690322580643, 52.9540268620269, 50.9665750990843
4/5/2018, 52.33, 52.33, 51.85, 51.95, 2645, 1.68268536421578, 0.160887895352142, 0.392445450250541, 1.03788809402669, 0.535403616359774, -0.200916590069603, 0.0572135923365627, -0.258130182406166, 51.0741818181842, 52.3222795698922, 52.9802466422467, 51.0170988109881
4/6/2018, 51.67, 51.67, 50.67, 50.67, 9067, 1.76524036782039, 0.00312407972099034, 0.215817272583953, 0.944916048351384, 0.458209579355014, -0.276954411925153, -0.00962000851578054, -0.267334403409373, 50.9963636363661, 51.9502365591395, 52.9508547008547, 51.0472300123001
4/9/2018, 51.36, 51.55, 51.01, 51.01, 17976, 1.75205828201502, -0.119492440420458, 0.309927836497332, 0.955087598456648, 0.491571399026757, -0.306249521220245, -0.0689459110566734, -0.237303610163572, 50.9392727272752, 51.669827956989, 52.9352527472528, 51.0815968293016
4/10/2018, 51.66, 52.13, 51.57, 51.97, 5897, 1.7414636966963, -0.0525025017292111, 0.372480511251452, 1.06899094766394, 0.559228049526558, -0.249130310312182, -0.104982790907775, -0.144147519404407, 51.4530909090934, 51.5684946236556, 52.9709743589744, 51.1296728167281
4/11/2018, 51.79, 52.49, 51.79, 52.17, 16259, 1.71513657085378, -0.203034321203579, 0.427476527301725, 1.06854760301825, 0.523346483553607, -0.185585283984643, -0.121103289523149, -0.0644819944614946, 51.8367272727297, 51.4771612903223, 53.0102393162393, 51.1841831351647
4/12/2018, 52.83, 53.02, 52.78, 52.92, 17143, 1.68659752752021, -0.117408883874867, 0.497655608489908, 1.21888264415861, 0.608083422132085, -0.0738553028564084, -0.111653692189801, 0.0377983893333924, 52.2440000000025, 51.4682365591395, 53.07684004884, 51.250889162225
4/13/2018, 52.92, 52.92, 52.12, 52.26, 4052, 1.69904332373806, -0.309503120097773, 0.402078137117661, 0.952755906115223, 0.628409149624644, -0.0381254851307915, -0.0969480507779989, 0.0588225656472074, 52.5000000000025, 51.3190752688169, 53.1042686202686, 51.3082342490091
4/16/2018, 52.08, 52.08, 51.61, 51.88, 7825, 1.68855828630731, -0.601390843547063, 0.269612562260911, 0.829032684073109, 0.536523043618886, -0.0400109500451293, -0.085560630631425, 0.0455496805862957, 52.3972727272753, 51.1642150537632, 53.1003394383394, 51.3590750307503
4/17/2018, 52.24, 53.29, 52.05, 53.18, 8234, 1.69748559042765, -0.394225191717961, 0.508020232708037, 0.948676728810263, 0.757167848239696, 0.0626715028002778, -0.0559142039450845, 0.118585706745362, 52.7241818181844, 51.2209677419352, 53.1450378510378, 51.4235230285636
4/18/2018, 53.03, 53.2, 52.86, 53.2, 1569, 1.64395995327058, -0.297254798525157, 0.991663936784122, 0.859407092445632, 0.77290819965839, 0.144001954427864, -0.0159309722704947, 0.159932926698359, 53.0698181818208, 51.324580645161, 53.1803956043956, 51.4895949159492
4/19/2018, 53.07, 53.07, 52.82, 52.92, 3906, 1.60592849656643, -0.38238231312269, 0.677651682115955, 0.792098870388104, 0.747861164140652, 0.183745163487337, 0.0240042548810717, 0.159740908606266, 53.311636363639, 51.4216989247308, 53.2090793650793, 51.5521506081727
4/20/2018, 52.98, 52.98, 52.69, 52.84, 1830, 1.55538321794816, -0.353683822727, 0.626925790659386, 0.757097092719965, 0.722666008219638, 0.206407276984237, 0.0604848593017048, 0.145922417682532, 53.2169090909117, 51.5177419354835, 53.2341367521367, 51.6135069017357
4/23/2018, 52.96, 53.03, 52.4, 52.48, 4145, 1.5477729949421, -0.397359602684506, 0.877476371205621, 0.695519229843767, 0.750532873317665, 0.193092325712747, 0.0870063525839133, 0.106085973128834, 52.9474545454571, 51.6195483870964, 53.2490598290598, 51.6688109881099
4/24/2018, 53.3, 53.3, 52.13, 52.41, 13724, 1.58396814416778, -0.187330392993555, 0.753740882501866, 0.600758069544978, 0.659251079478155, 0.174875855905022, 0.104580253248135, 0.0702956026568867, 52.765636363639, 51.7667526881717, 53.2555335775336, 51.7234003006697
4/25/2018, 52.27, 52.27, 51.33, 51.8, 246074, 1.62673710258768, -0.41392984824378, 0.495610800414476, 0.524970453570756, 0.573217370403153, 0.1099498370425, 0.105654170007008, 0.0042956670354917, 52.3890909090935, 51.8274193548384, 53.2465909645909, 51.7668902555693
4/26/2018, 51.67, 52.05, 51.67, 51.93, 4134, 1.57811925319352, -0.405005926104013, 0.420608948336189, 0.569672903441962, 0.57081828564407, 0.0681992543206746, 0.0981631868697413, -0.0299639325490666, 52.227636363639, 51.9262580645158, 53.2308278388278, 51.8129566762335
4/27/2018, 52.16, 52.16, 51.68, 51.86, 2548, 1.54751535243777, -0.136455515449962, 0.233045254796287, 0.615645924696871, 0.55898740748719, 0.0291274387486382, 0.0843560372455207, -0.0552285984968825, 51.9640000000026, 52.0201075268814, 53.2137289377289, 51.8569517561843
4/30/2018, 52.05, 52.05, 51.65, 51.75, 6205, 1.51191186219423, 0.102429884746806, 0.0169239886628388, 0.693753488189033, 0.540240381416082, -0.0105912479673407, 0.0653665802029484, -0.0759578281702891, 51.6081818181845, 52.1037204301072, 53.195514041514, 51.8951009976767
5/1/2018, 51.19, 51.19, 50.52, 51.12, 7542, 1.57432251418474, -0.393229140880884, -0.0283843853663692, 0.630917454663869, 0.499057206748103, -0.0918455894346479, 0.0339241462754291, -0.125769735710077, 51.3018181818208, 52.0606021505373, 53.1526202686202, 51.9228224682247
5/2/2018, 51.74, 52.03, 51.24, 51.24, 14505, 1.58090161160944, -0.0223711328104789, 0.114757297993152, 0.700207748092562, 0.520911759287616, -0.144887075320028, -0.00183809804366233, -0.143048977276366, 51.1532727272754, 52.0645806451609, 53.1064542124542, 51.9467664343311
5/3/2018, 50.95, 51.28, 50.51, 51.2, 11744, 1.57822516894384, 0.282917710326347, 0.0688186136302018, 0.618010467457676, 0.535063135671213, -0.187983543460199, -0.0390671871269696, -0.148916356333229, 51.0418181818208, 52.0849892473115, 53.0592551892552, 51.9725100451005
5/4/2018, 50.83, 51.38, 50.83, 51.34, 2880, 1.54878987568033, -0.0285870822206636, 0.292663664807162, 0.613008315132115, 0.468540208662326, -0.208438228829735, -0.0729413954675227, -0.135496833362212, 51.0565454545481, 52.0622365591395, 53.0134456654456, 51.9994079540796
5/7/2018, 51.51, 52.36, 51.51, 52.08, 11740, 1.54837036494925, 0.573186031298887, 0.282728720792993, 0.65919982016849, 0.545885741735748, -0.163057276012935, -0.0909645715766052, -0.0720927044363302, 51.3367272727299, 52.0754623655911, 52.9888253968254, 52.0362842695094
5/8/2018, 52.13, 52.7, 52.13, 52.6, 3421, 1.51534547863553, 0.656271401549171, 0.206772642455439, 0.759092613404704, 0.587044304218769, -0.0841627143927894, -0.0896042001398421, 0.00544148574705261, 51.8043636363663, 52.2216559139782, 52.9898168498169, 52.0794626212929
5/9/2018, 52.53, 52.69, 52.31, 52.61, 3220, 1.47541937972662, 0.418149404797767, 0.258240996506455, 0.654413797114319, 0.549522942052455, -0.0205938958654031, -0.0758021392849542, 0.0552082434195512, 52.1430909090935, 52.2915913978492, 52.985706959707, 52.119008063414
5/10/2018, 52.67, 52.88, 52.46, 52.7, 437400, 1.43910290112043, 0.299471256887187, 0.30947224844693, 0.751423001677739, 0.518614849932152, 0.0366249094864344, -0.0533167295306765, 0.0899416390171109, 52.4947272727299, 52.3005376344083, 52.9807863247863, 52.157397293973
5/11/2018, 52.67, 52.67, 52.44, 52.46, 19169, 1.39818312513523, 0.776537973686616, 0.421239895421709, 0.680115599613842, 0.55938236048275, 0.0618917808078194, -0.0302750274629773, 0.0921668082707968, 52.7074545454572, 52.3351182795696, 52.9676166056166, 52.1935192018587
5/14/2018, 52.81, 52.95, 52.1, 52.21, 38021, 1.41603624607096, 0.52694827149238, 0.188416287167485, 0.593806077796338, 0.610350791018425, 0.0610394232299001, -0.0120121373244019, 0.0730515605543019, 52.7790909090935, 52.2697849462363, 52.9425567765568, 52.2248238349051
5/15/2018, 51.97, 52.04, 51.55, 52.03, 32403, 1.41331327670568, 0.0482676739367625, -0.0204601465498774, 0.527431059023152, 0.602763105046224, 0.0453170413870296, -0.000546301582115554, 0.0458633429691452, 52.6374545454572, 52.1883655913976, 52.9151306471307, 52.2523580702474
5/16/2018, 52.11, 52.23, 51.91, 52.11, 18922, 1.37129064090667, -0.0060446457205279, -0.17684078302374, 0.595668102837307, 0.624195202395111, 0.038864268816269, 0.00733581249756136, 0.0315284563187077, 52.4978181818208, 52.1560215053761, 52.89421001221, 52.2824807981414
5/17/2018, 51.8, 51.96, 51.78, 51.8, 2848, 1.34237562804564, -0.512764804659143, -0.354057262234277, 0.526286326626312, 0.555969041488695, 0.00863643539113212, 0.00759593707627552, 0.00104049831485661, 52.195636363639, 52.1086021505374, 52.8715238095238, 52.3069441027744
5/18/2018, 51.83, 52.07, 51.83, 51.84, 8190, 1.30031451882959, -0.191319317549223, -0.362972195343833, 0.556860124852037, 0.624389107940368, -0.0119538778096597, 0.00368597409908847, -0.0156398519087482, 51.902545454548, 51.981892473118, 52.8399413919414, 52.3372953396201
5/21/2018, 52.16, 52.46, 52.12, 52.33, 5481, 1.2829713247338, 0.241858759314066, -0.409821825165783, 0.708060861225232, 0.665479051935648, 0.0111386560393996, 0.00517651048715069, 0.00596214555224888, 51.8994545454572, 51.9324731182793, 52.8230183150184, 52.3757821511549
5/22/2018, 52.46, 52.58, 52.13, 52.13, 6744, 1.26666017556405, -0.656743462713002, -0.609089241496317, 0.632866487699069, 0.673583428019869, 0.0131497448836626, 0.00677115736645307, 0.00637858751720954, 51.917636363639, 51.9131612903223, 52.8076214896215, 52.4097706710401
5/23/2018, 51.91, 52.34, 51.91, 52.34, 13408, 1.23957671388128, -0.527376121529848, -0.473155384745825, 0.687175697794664, 0.681493554782181, 0.0313276664011397, 0.0116824591733904, 0.0196452072277493, 52.0360000000026, 51.9327956989245, 52.8131184371185, 52.4469367227007
5/24/2018, 51.96, 52.23, 51.96, 52.12, 19497, 1.21902288841747, -0.494491492303746, -0.538967804486434, 0.665356335116019, 0.67999754298157, 0.0276627597108359, 0.0148785192808795, 0.0127842404299564, 52.1110909090935, 51.9734193548385, 52.7958876678877, 52.4793798004647
5/25/2018, 52.09, 52.5, 52.09, 52.38, 5886, 1.19146046768047, -0.272710077715201, -0.430304055463627, 0.665666499428726, 0.75223832895964, 0.0452168896861096, 0.0209461933619255, 0.0242706963241841, 52.259636363639, 52.0081935483869, 52.7995726495727, 52.5158094847616
5/29/2018, 52.14, 52.3, 51.72, 51.96, 10183, 1.20454704257598, -0.309557673901858, -0.484901397925365, 0.583380929439706, 0.825034134577858, 0.0249505597273014, 0.0217470666350007, 0.00320349309230073, 52.2174545454572, 51.9635698924729, 52.7797362637363, 52.5449350826842
5/30/2018, 52.16, 52.17, 51.76, 51.76, 13154, 1.18834720084303, -0.389384740054306, -0.324425038115436, 0.490233197513016, 0.778962690152619, -0.00716637183275992, 0.0159643789414486, -0.0231307507742085, 52.0838181818208, 51.9797204301073, 52.748844932845, 52.56950799508
5/31/2018, 51.82, 51.86, 51.13, 51.21, 21990, 1.21232979027248, -0.360646381392355, -0.520365681239361, 0.361211177368881, 0.640540800776848, -0.0761221857692007, -0.00245293400068128, -0.0736692517685194, 51.7909090909117, 51.936580645161, 52.6865982905984, 52.5848951756185
6/1/2018, 51.65, 52.03, 51.65, 51.97, 4691, 1.21376251937389, 0.0396294387163464, -0.350521337683168, 0.379432810740329, 0.74385740724548, -0.0686531261949597, -0.015692972439537, -0.0529601537554227, 51.747636363639, 51.9840430107525, 52.6606788766789, 52.6142137488042
6/4/2018, 52.2, 52.31, 51.79, 52.3, 27493, 1.19551197371449, 0.262892199363377, -0.00712378303916071, 0.50255789495444, 0.760667999297591, -0.0356941407599294, -0.0196932061036154, -0.0160009346563139, 51.8170909090935, 52.0741720430105, 52.6398656898658, 52.6468801421348
6/5/2018, 52.4, 52.61, 52.38, 52.61, 6002, 1.15850622341769, 0.49234343280629, 0.315330433818447, 0.590338709702958, 0.87601656369512, 0.0152645417405708, -0.0127016565347782, 0.027966198275349, 52.0665454545481, 52.1831182795696, 52.6272234432235, 52.6866360530273
6/6/2018, 52.9, 52.96, 52.62, 52.96, 492746, 1.1263512423207, 1.10270077857105, 0.137095263358212, 0.552844281797911, 0.89410418453825, 0.0829357084661382, 0.00642581646540508, 0.0765098920007331, 52.381636363639, 52.3309677419352, 52.640822954823, 52.7311909252427
6/7/2018, 52.91, 52.91, 52.32, 52.59, 2259, 1.13841003429624, 0.79164052537836, 0.356517304931368, 0.395538086270355, 0.901018141693369, 0.105493623040687, 0.0262393777804614, 0.0792542452602253, 52.565636363639, 52.3876559139783, 52.6340341880343, 52.7686516331831
6/8/2018, 52.41, 52.66, 52.14, 52.61, 11300, 1.13049866030141, 0.827312334711503, 0.654483302795532, 0.488404691106419, 0.843630357649352, 0.123560437900622, 0.0457035898044935, 0.0778568480961284, 52.6989090909117, 52.450451612903, 52.6336581196582, 52.8039680196803
6/11/2018, 52.54, 52.82, 52.54, 52.73, 413639, 1.09807998847969, 0.814252241929401, 0.396639534886037, 0.424938885701246, 0.850578491168094, 0.145879903242161, 0.065738852492027, 0.0801410507501339, 52.8989090909117, 52.5194193548385, 52.6340708180709, 52.8450356703568
6/12/2018, 52.79, 53.15, 52.75, 53.15, 69077, 1.07444346007352, 0.661914750014515, 0.828596299028242, 0.519552888442845, 0.867440141149546, 0.195208488301851, 0.0916327796539919, 0.10357570864786, 53.1409090909117, 52.6287311827955, 52.6588693528695, 52.892315429821
6/13/2018, 53.55, 53.74, 53.43, 53.49, 8280, 1.06938374290077, 0.563320848614099, 0.847419873255966, 0.581024201136238, 0.892219792015818, 0.258754149094472, 0.125057053542088, 0.133697095552384, 53.3954545454572, 52.7301505376342, 52.6945054945056, 52.933934126008
6/14/2018, 53.59, 54.01, 53.59, 53.8, 10613, 1.05838791054599, 0.736761839548201, 0.733146922672894, 0.676751845114568, 0.925265796509269, 0.330321214967952, 0.166109885827261, 0.164211329140692, 53.5527272727299, 52.8636129032256, 52.692678876679, 52.9761992619927
6/15/2018, 53.54, 53.75, 53.15, 53.75, 9781, 1.06686895084661, 0.650826374487111, 0.5892382949852, 0.638826921889475, 0.923912612069007, 0.37863932965552, 0.208615774592913, 0.170023555062608, 53.7034545454572, 52.9715483870966, 52.7155921855923, 53.0188574552413
6/18/2018, 53.47, 53.55, 53.14, 53.55, 6962, 1.07426696176667, 0.680568375219684, 1.02330771004422, 0.668855222279663, 0.854530492831931, 0.396226008346282, 0.246137821343587, 0.150088187002696, 53.7540000000026, 53.0469892473116, 52.7306324786326, 53.0643908705755
6/19/2018, 52.98, 53.17, 52.71, 53.17, 7876, 1.106839308115, 0.595540576201501, 0.770687760904537, 0.63515346662629, 0.829886406588625, 0.375175958792362, 0.271945448833342, 0.10323050995902, 53.6670909090936, 53.1092903225804, 52.6957582417584, 53.1015703157032
6/20/2018, 53.38, 53.86, 53.38, 53.63, 6209, 1.10680801252752, 0.961655712791732, 0.615220479355727, 0.609340530102097, 0.826169086569051, 0.39110340191916, 0.295777039450505, 0.095326362468655, 53.7785454545482, 53.2575913978492, 52.6889548229549, 53.1447795544623
