Date,IYR_Open,IYR_High,IYR_Low,IYR_Close,IYR_Volume,IYR_ATRPercentOfClose20,IYR_SQN25,IYR_SQN50,IYR_SQN100,IYR_SQN200,IYR_MACD,IYR_MACD_Avg,IYR_MACD_Diff,IYR_LinReg10,IYR_LinReg30,IYR_LinReg90,IYR_LinReg270
3/21/2018, 75.64, 75.93, 74.73, 75.13, 7839270, 1.43088015613838, 0.348684098816997, -0.732199853259729, -0.611133414815135, -0.349620206832338, 0.135879393099216, -0.0620720502626395, 0.197951443361856, 75.8489090909059, 75.8459569892452, 73.1554749694745, 78.2353839005056
3/22/2018, 74.33, 75.28, 74.06, 74.08, 9099453, 1.46094660939717, 0.135037609410891, -0.760187023498056, -0.691448815246457, -0.405684322684158, 0.0190814805063013, -0.0458413441088514, 0.0649228246151527, 75.123818181815, 75.7672688172022, 73.0679242979239, 78.166389777231
3/23/2018, 74.02, 74.34, 72.75, 72.9, 10044026, 1.51941808755741, -0.413811115497436, -0.802134323387873, -0.904759533459235, -0.53197343842324, -0.166775362471142, -0.0700281477813096, -0.0967472146898328, 74.1363636363604, 75.392817204299, 72.9360439560436, 78.0836329096623
3/26/2018, 73.5, 73.95, 73.05, 73.82, 6054873, 1.49657680376305, -0.319647987270461, -0.587634649390771, -0.783463686456151, -0.43663941975222, -0.237098810815624, -0.103442280388172, -0.133656530427452, 73.6839999999967, 75.2272688172022, 72.8580854700851, 78.0127019270192
3/27/2018, 73.94, 74.99, 73.19, 74.02, 10805600, 1.53949519955551, -0.0080267876804845, -0.452601655535298, -0.77435782599562, -0.461166702374934, -0.273539132899572, -0.137461650890452, -0.136077482009119, 73.4365454545422, 75.0982795698904, 72.7925665445661, 77.9434060407269
3/28/2018, 74.36, 75.67, 74.02, 75.45, 15032407, 1.54414530069641, 0.748290472831566, -0.235667195811395, -0.562768898200323, -0.374220605016958, -0.184897913644562, -0.146948903441274, -0.0379490102032878, 73.8025454545421, 75.1847096774172, 72.7801221001217, 77.8932371190377
3/29/2018, 75.6, 75.83, 75.19, 75.47, 9080109, 1.50895024235679, 0.565587246694095, -0.321278946075617, -0.627075925889163, -0.386029956499655, -0.111747124614041, -0.139908547675828, 0.0281614230617865, 74.2041818181785, 75.2407096774172, 72.7855506715502, 77.8423146098126
4/2/2018, 75.43, 75.67, 73.99, 74.43, 11055462, 1.56639058244167, -0.093341924184227, -0.368107451714473, -0.758144687107431, -0.490726363905328, -0.13612474432388, -0.139151787005438, 0.00302704268155848, 74.3670909090875, 75.2019999999979, 72.7422393162389, 77.7736711767117
4/3/2018, 74.64, 75.21, 74.14, 74.92, 11062776, 1.54974811129975, -0.0256172159132411, -0.36701449187682, -0.814289731776407, -0.470376593761984, -0.114584420799417, -0.134238313764234, 0.0196538929648166, 74.6690909090875, 75.2674623655892, 72.7222173382169, 77.7101251879184
4/4/2018, 74.6, 75.91, 74.31, 75.76, 8767321, 1.56153342230264, 0.7331199238263, -0.327774589162475, -0.768170790349364, -0.393764501057674, -0.029393746575991, -0.113269400326585, 0.0838756537505943, 75.2956363636329, 75.3784086021484, 72.7571892551889, 77.6503206232062
4/5/2018, 75.77, 75.97, 75.21, 75.83, 12880135, 1.53219943913973, 0.815893699974132, -0.492705467607504, -0.830856224666517, -0.398822747696029, 0.043270100711041, -0.0819615001190601, 0.125231600830101, 75.8276363636329, 75.4057204301054, 72.7950915750912, 77.5843747437474
4/6/2018, 75.71, 76.15, 74.92, 75.15, 11896251, 1.55059679702552, 0.662087554876407, -0.557428999642757, -0.917440657175256, -0.433112028463521, 0.0454623445887989, -0.0564767311774883, 0.101939075766287, 75.8765454545419, 75.3731827956968, 72.8118095238092, 77.5070769441027
4/9/2018, 75, 75.64, 74.89, 75.02, 8583957, 1.52560626275185, 0.663260309519147, -0.555328693247937, -0.941836731257904, -0.419425897861798, 0.0362914548110922, -0.0379230939797722, 0.0742145487908644, 75.5861818181783, 75.3973548387075, 72.8206739926736, 77.4288667486674
4/10/2018, 75.37, 75.5, 74.52, 74.73, 14276459, 1.52051964057356, 0.321154020072637, -0.607348831585176, -1.02061138935377, -0.455881037862712, 0.00555880379081941, -0.0292267144256539, 0.0347855182164733, 75.2639999999964, 75.4008387096753, 72.8180927960924, 77.346
4/11/2018, 74.53, 75.51, 74.53, 74.9, 4462970, 1.50663566225713, 0.226140679146293, -0.425748952628105, -0.980025941250616, -0.466605462004971, -0.00502157867565245, -0.0243856872756536, 0.0193641086000011, 74.9909090909055, 75.322881720428, 72.8260317460313, 77.2762347956812
4/12/2018, 75.11, 75.11, 73.98, 74.19, 7667194, 1.52115730621251, -0.120608892545787, -0.474489218251028, -0.988539618598855, -0.5651834377567, -0.0698920027884071, -0.0334869503782043, -0.0364050524102028, 74.7105454545418, 75.1338709677398, 72.8100488400484, 77.1953005330052
4/13/2018, 73.96, 74.58, 73.96, 74.45, 4644738, 1.48169143748167, -0.158476540101501, -0.639346090616017, -1.02404265901779, -0.454919950758365, -0.0991791783435474, -0.0466253959712729, -0.0525537823722745, 74.5927272727236, 74.9569677419333, 72.8144639804635, 77.12094300943
4/16/2018, 74.45, 75.16, 74.41, 74.81, 6894764, 1.4509601810518, -0.193060706703276, -0.373992239586562, -0.924633148306209, -0.4326692592121, -0.0922767753928184, -0.055755671855582, -0.0365211035372364, 74.4469090909054, 74.8083655913957, 72.826234432234, 77.0519745797457
4/17/2018, 75, 76.19, 74.83, 75.78, 8517378, 1.45182125346082, -0.00506370416332756, -0.0749153717461629, -0.760334746593824, -0.281816147893557, -0.00843840527022621, -0.0462922185385109, 0.0378538132682846, 74.7134545454508, 74.8256344085999, 72.874632478632, 76.9957206505397
4/18/2018, 75.77, 76.08, 75.61, 75.65, 5600324, 1.41266442640975, -0.0801233221865953, 0.345509301964141, -0.855078121181662, -0.292552702836451, 0.0469727212391433, -0.02763923058298, 0.0746119518221233, 75.0561818181782, 74.8449032258043, 72.9205128205124, 76.9380232335655
4/19/2018, 75.29, 75.38, 74.08, 74.57, 8191835, 1.46673810734884, -0.403701812219554, 0.0938014456390254, -0.964899692225235, -0.447610620186141, 0.00369684917396285, -0.0213720146315914, 0.0250688638055543, 75.0458181818145, 74.7435053763419, 72.930422466422, 76.8689000956675
4/20/2018, 74.5, 74.81, 73.86, 73.93, 10076484, 1.46971361601181, -0.576518458398111, 0.0292208582075892, -1.07130048760138, -0.431569813689991, -0.081305008987357, -0.0333586135027446, -0.0479463954846125, 74.7470909090872, 74.5866881720408, 72.9232942612938, 76.7847475741423
4/23/2018, 74.01, 74.27, 73.63, 73.98, 5819957, 1.43853921668242, -0.696400611391857, 0.484316626589181, -1.02261984481214, -0.321773080753736, -0.142986749609619, -0.0552842407241195, -0.0877025088854998, 74.5061818181781, 74.4745806451591, 72.9259560439556, 76.6977181905151
4/24/2018, 74.14, 74.54, 73.83, 74.16, 6190918, 1.41116470722299, -0.448479465060506, 0.219765353061881, -0.974821608556597, -0.337364411137539, -0.175324446682794, -0.0792922819158544, -0.0960321647669393, 74.3261818181781, 74.420387096772, 72.9494529914526, 76.6161240945741
4/25/2018, 73.92, 74.24, 73.27, 74, 7894637, 1.40904562099019, -0.478258241263994, 0.138570448126517, -0.984334219422108, -0.304871134462835, -0.211425782604138, -0.105718982053511, -0.105706800550627, 74.1559999999963, 74.3649247311805, 72.975477411477, 76.5349692496923
4/26/2018, 74.24, 75.28, 74.14, 74.9, 7028019, 1.40795603679053, -0.0422176578910103, 0.20785904457535, -0.863790000002794, -0.218892920432004, -0.165506022626801, -0.117676390168169, -0.0478296324586316, 74.2038181818144, 74.4404946236536, 73.0457167277163, 76.4690966242994
4/27/2018, 74.78, 76.11, 74.68, 75.87, 8633025, 1.41469766439739, 0.540317150117271, 0.477951308594995, -0.744201435507108, -0.216333083331025, -0.050263976802654, -0.104193907495066, 0.053929930692412, 74.5999999999962, 74.6452258064493, 73.1712014652011, 76.4205196118626
4/30/2018, 75.82, 76.27, 75.62, 75.64, 8889110, 1.39101607889924, 0.87861213671895, 0.28202599303651, -0.699139986007922, -0.237802766314162, 0.0222506058436522, -0.0789050048273224, 0.101155610670975, 74.9112727272689, 74.8518064516106, 73.3016825396821, 76.3692874128739
5/1/2018, 75.7, 76.27, 75.42, 76.17, 7872295, 1.36806660624316, 0.768111847116686, 0.260135517277411, -0.568517313456416, -0.258029040295706, 0.121089659417336, -0.0389060719783907, 0.159995731395727, 75.5543636363598, 75.0837204301052, 73.4062197802193, 76.3255845291784
5/2/2018, 76, 76.28, 75.39, 75.91, 8745718, 1.36273681633071, 0.618965926230361, 0.406853613586772, -0.598841533801879, -0.305081872788912, 0.176406984474582, 0.00415653931220385, 0.172250445162378, 76.0603636363598, 75.2760645161267, 73.4838754578751, 76.2783895038949
5/3/2018, 75.76, 76.24, 75.6, 75.94, 4850076, 1.33622707586622, 0.190001472913646, 0.702080585916326, -0.636460914385233, -0.286842809644383, 0.22012959545134, 0.047351150540031, 0.172778444911309, 76.3465454545415, 75.4322580645138, 73.5591233211229, 76.2358496651631
5/4/2018, 75.95, 76.95, 75.94, 76.74, 7379347, 1.32198892278104, 0.445944888176655, 0.719788198606555, -0.560887866268429, -0.270302664078876, 0.315694266781264, 0.101019773788278, 0.214674492992987, 76.7063636363597, 75.6147311827934, 73.6829426129422, 76.2060177668441
5/7/2018, 76.87, 77.29, 76.74, 77.16, 10398133, 1.28469360338914, 1.00621448229828, 0.549185139129473, -0.516344909919564, -0.210486755029707, 0.420473490566465, 0.164910517143915, 0.25556297342255, 77.0679999999961, 75.7546666666643, 73.8360586080582, 76.1866445264451
5/8/2018, 76.96, 77.12, 76.52, 76.78, 11142464, 1.26817674544974, 0.688374657948069, 0.405626982429622, -0.605879719899206, -0.254777855404411, 0.467460364009952, 0.225420486517123, 0.242039877492829, 77.1609090909051, 75.8802365591375, 73.9812576312572, 76.1651395380618
5/9/2018, 76.65, 77.27, 76.51, 77.25, 8030202, 1.24662886718252, 0.56628555072195, 0.925259476028605, -0.564411713874483, -0.199415864975007, 0.536439135351586, 0.287624216284015, 0.24881491906757, 77.2412727272687, 76.0596774193526, 74.1601855921852, 76.1495003416698
5/10/2018, 77.6, 78.07, 77.39, 77.96, 8522910, 1.22610282183629, 0.778449228243967, 1.12616872975447, -0.464625668540534, -0.148852994648845, 0.641007242410112, 0.358300821509234, 0.282706420900877, 77.5696363636323, 76.4036989247289, 74.373333333333, 76.1433576602431
5/11/2018, 77.97, 78.26, 77.53, 77.64, 7923172, 1.2166103450649, 0.938898699817393, 1.10713692442767, -0.546611301107824, -0.208361242222625, 0.690101830647876, 0.424661023336963, 0.265440807310913, 77.8145454545414, 76.6922580645138, 74.5656166056162, 76.140057947246
5/14/2018, 77.56, 77.72, 76.69, 77.07, 10030273, 1.23115019892691, 0.761057483811866, 0.997399959417445, -0.674545179041909, -0.259425620866113, 0.67523175783532, 0.474775170236634, 0.200456587598686, 77.7199999999959, 76.8251612903202, 74.7322637362634, 76.1300262402622
5/15/2018, 76.52, 76.71, 75.7, 75.93, 11364194, 1.27736742446638, 0.425510513583862, 0.524954472601915, -0.545576498469304, -0.33625576283504, 0.564946296140747, 0.492809395417457, 0.0721369007232898, 77.2596363636323, 76.8290537634385, 74.8235702075698, 76.1025567855677
5/16/2018, 76.12, 76.27, 75.58, 75.71, 7299605, 1.26259388604868, 0.292913636643714, 0.365434594490236, -0.470643783597567, -0.353414181936885, 0.454552315654809, 0.485157979464927, -0.0306056638101185, 76.6843636363596, 76.8545161290299, 74.9094407814404, 76.0726199261991
5/17/2018, 75.59, 75.87, 75.17, 75.32, 9778161, 1.25214330798073, 0.411970198187543, 0.186484709514479, -0.485873457904593, -0.413192979289703, 0.331770110822163, 0.454480405736374, -0.122710294914212, 75.9912727272687, 76.8354838709654, 74.9908864468861, 76.034992483258
5/18/2018, 75.46, 75.72, 75.14, 75.49, 8443683, 1.22527304622139, 0.380298419570933, 0.137611418743885, -0.52855948517358, -0.36042026398046, 0.245353624291482, 0.412655049447396, -0.167301425155914, 75.5507272727232, 76.7959784946213, 75.0625567765563, 75.9951157578241
5/21/2018, 75.61, 76.42, 75.22, 76.3, 7944063, 1.23028924176003, 0.519210423151542, 0.213102720693145, -0.465922163970409, -0.27081330503419, 0.239467731718563, 0.378017585901629, -0.138549854183067, 75.5421818181777, 76.8483870967718, 75.1507399267394, 75.9692362990295
5/22/2018, 76.27, 76.44, 76, 76.4, 7426111, 1.19604078126932, 0.235983599734998, 0.149371955985743, -0.489895424909796, -0.283665641301742, 0.240104508401103, 0.350434970401524, -0.110330462000421, 75.5390909090868, 76.8858924731159, 75.2384371184367, 75.9412166188327
5/23/2018, 76.56, 77.23, 76.33, 77.05, 6833183, 1.18505697475051, 0.498310352974472, 0.266594666040252, -0.461499081218529, -0.234847595209896, 0.289719025649234, 0.338291781451066, -0.0485727558018323, 75.8752727272686, 77.0064301075245, 75.3414188034183, 75.9237006970069
5/24/2018, 77.12, 77.3, 76.44, 76.86, 7142704, 1.18453301989722, 0.875632637781882, 0.210582781389737, -0.489187816366309, -0.216509359929804, 0.310132461947347, 0.332659917550322, -0.022527455602975, 76.2987272727232, 77.0416559139761, 75.4406959706955, 75.8981189011889
5/25/2018, 76.81, 77.38, 76.74, 77.12, 5475905, 1.16300632149683, 1.26543641057936, 0.272619016183043, -0.402886449119889, -0.184686459764022, 0.343332362614561, 0.33479440656317, 0.00853795605139074, 76.8079999999959, 77.1099784946213, 75.5637875457871, 75.8800929342625
5/29/2018, 77.22, 77.65, 76.68, 77.35, 7454679, 1.16427272318221, 1.33334871454106, 0.223221508796153, -0.35564417138795, -0.119261551728687, 0.383778639631728, 0.344591253176882, 0.0391873864548467, 77.3110909090868, 77.2142580645137, 75.6804835164831, 75.8641618149514
5/30/2018, 77.21, 78.62, 77.14, 78.33, 10052923, 1.18669309819018, 1.56026869163988, 0.595202227345007, -0.0659321830026202, -0.0110027836990225, 0.489270410632273, 0.37352708466796, 0.115743325964313, 77.9094545454504, 77.4911612903202, 75.8508424908421, 75.8557843378433
5/31/2018, 78.06, 78.43, 77.82, 78.19, 11575571, 1.16838453590197, 1.57263437764936, 0.577926952847334, -0.0946668518433194, -0.117505988453106, 0.555176836223794, 0.409857034979127, 0.145319801244667, 78.2845454545413, 77.7251827956965, 76.028444444444, 75.8428200082
6/1/2018, 78.18, 78.62, 77.83, 78.46, 9777839, 1.15648977210128, 1.38327689921674, 0.774255626385612, -0.117628164246264, -0.0781728972445812, 0.62202458463625, 0.452290544910551, 0.169734039725699, 78.5396363636322, 77.9050752688148, 76.2417753357749, 75.8393669536694
6/4/2018, 78.65, 79.15, 78.38, 79.15, 8022379, 1.13772935114482, 1.3043183201593, 1.19556240743649, 0.0917687101103892, -0.0505837299311638, 0.722352312484901, 0.506302898425421, 0.21604941405948, 78.895818181814, 78.1047526881696, 76.4795653235649, 75.8427634276342
6/5/2018, 79.29, 79.45, 78.77, 79.05, 12342709, 1.12522092645107, 1.36681175875633, 1.52581924195644, 0.206029957013945, -0.0159603420250789, 0.784747514503252, 0.561991821640987, 0.222755692862264, 79.1798181818139, 78.2613978494599, 76.7094603174599, 75.8414992483257
6/6/2018, 78.9, 79.14, 78.57, 79.14, 5980390, 1.10375636244831, 1.20324017860721, 1.34197083434601, 0.254107290988452, 0.0371687964512624, 0.831869139850923, 0.615967285282975, 0.215901854567948, 79.3649090909048, 78.4087526881696, 76.9437289377285, 75.8445696323629
6/7/2018, 79.15, 79.32, 78.68, 79.19, 7244198, 1.08831562821002, 1.34459915890318, 1.30298573961013, 0.346504633356896, -0.0147956912695556, 0.863296405979739, 0.665433109422327, 0.197863296557411, 79.5478181818139, 78.519655913976, 77.1574676434672, 75.8451901052343
6/8/2018, 79.15, 79.47, 79.02, 79.42, 4491325, 1.05923607237539, 1.42374690116319, 1.05596152910775, 0.348323655682027, 0.00882399672518745, 0.896428350599393, 0.711632157657741, 0.184796192941653, 79.6554545454503, 78.6862580645136, 77.3708791208787, 75.8475295886291
6/11/2018, 79.33, 79.54, 79.25, 79.44, 10024607, 1.02427369618141, 1.14576970655854, 1.05569076499435, 0.27721080881374, -0.0413628081418538, 0.913766160764666, 0.752058958279126, 0.16170720248554, 79.6823636363593, 78.8909032258038, 77.6107521367517, 75.8520877408773
6/12/2018, 79.24, 80.02, 79.11, 79.84, 4860439, 1.02517393917107, 1.13351385462856, 1.49916464551628, 0.434267896409956, -0.00359688883675295, 0.948845457495111, 0.791416258122323, 0.157429199372788, 79.7669090909047, 79.1079354838683, 77.8383540903536, 75.8591510181767
6/13/2018, 79.87, 79.99, 78.14, 78.23, 10046066, 1.11219983303397, 0.528032703836948, 0.859848048455767, 0.150677714807357, -0.157022406437998, 0.837083134905072, 0.800549633478873, 0.0365335014261992, 79.3554545454501, 79.1289247311801, 77.9761269841266, 75.8453338800053
6/14/2018, 78.59, 79.26, 78.46, 79.01, 6749910, 1.11134063145596, 0.620234921934045, 0.839686115814478, 0.169318112547601, -0.0640649223262721, 0.802202874928199, 0.800880281768738, 0.00132259315946071, 79.1909090909047, 79.2182580645135, 78.0920317460314, 75.8445319119857
6/15/2018, 79.02, 79.49, 78.81, 79.09, 12840310, 1.09769467855315, 0.412541377147452, 0.841398437666947, 0.0378386585963239, -0.0486621076624388, 0.772114889192153, 0.795127203253421, -0.023012314061268, 79.0632727272684, 79.2997419354812, 78.2135409035405, 75.8482372557057
6/18/2018, 78.71, 79.02, 78.48, 79.02, 6088940, 1.08233154290597, 0.504580667997525, 1.01619345146104, 0.0654336317727831, -0.0871418555670087, 0.734158605334088, 0.782933483669554, -0.0487748783354668, 79.0150909090865, 79.4053548387069, 78.3220073260069, 75.8525674456743
6/19/2018, 78.84, 79.32, 78.76, 79.01, 6031113, 1.06378365516275, 0.722230235622937, 1.04910576432382, 0.0839050468877183, -0.127797162608978, 0.695256575469983, 0.76539810202964, -0.070141526559657, 78.950545454541, 79.5229892473091, 78.3778925518922, 75.8580606806067
6/20/2018, 79.04, 79.87, 78.97, 79.78, 9409239, 1.05724579173588, 1.5452391065259, 1.30585641879979, 0.180394860336934, -0.0682262413011928, 0.718279126710669, 0.755974306965846, -0.0376951802551768, 79.1721818181774, 79.7010537634381, 78.4952576312573, 75.8788167281672
6/21/2018, 79.81, 80.24, 79.62, 80.19, 8942179, 1.03790641977121, 1.80791589150449, 1.35841171095134, 0.369187452344111, -0.0237813577934622, 0.760837773674638, 0.756947000307605, 0.00389077336703303, 79.510545454541, 79.9431182795671, 78.6306715506711, 75.9068454284542
6/22/2018, 80.23, 80.74, 79.92, 80.7, 6692787, 1.03058525416829, 2.21497444075366, 1.69971833611584, 0.491823891673493, 0.00312923876940936, 0.826194687692848, 0.770796537784653, 0.0553981499081944, 80.016545454541, 80.2782580645133, 78.7959218559215, 75.9387114937815
6/25/2018, 80.94, 80.94, 80.01, 80.42, 6948027, 1.04028622868455, 1.99512131695108, 1.55404621682255, 0.294694484449513, -0.0582057444979369, 0.845648740696376, 0.785766978366998, 0.0598817623293781, 80.3599999999956, 80.5388602150509, 78.936068376068, 75.9640273336066
6/26/2018, 79.78, 80.26, 79.52, 79.96, 6122732, 1.05023546254716, 1.48786501136991, 1.33451781569309, 0.416268125793874, -0.0894422004304885, 0.814558340733939, 0.791525250840386, 0.0230330898935527, 80.5710909090865, 80.6851612903197, 79.0674065934062, 75.9825830258301
6/27/2018, 80.24, 80.35, 79.53, 79.53, 6978456, 1.05467101981652, 1.24714442419283, 0.992660138635127, 0.470355033385182, -0.174469047855415, 0.746615054829078, 0.782543211638125, -0.0359281568090462, 80.3050909090864, 80.6822580645132, 79.1898974358971, 75.997082137488
6/28/2018, 79.6, 80.48, 79.58, 80.38, 8832786, 1.05043651276073, 1.29312110674075, 1.22073388960606, 0.989129756047888, -0.0469674191560399, 0.752680969805851, 0.77657076327167, -0.0238897934658187, 80.4178181818137, 80.7493118279541, 79.3256019536016, 76.0298515785157
6/29/2018, 80.2, 80.9, 79.76, 80.58, 8417718, 1.06617501304197, 1.45431373519501, 1.63029396893499, 0.977695483729465, -0.00913168275124871, 0.764810322339727, 0.774218675085282, -0.0094083527455544, 80.5409090909046, 80.7856129032229, 79.4381367521364, 76.0636796501297
7/2/2018, 80.54, 80.62, 79.26, 80.1, 14329300, 1.1038297555977, 1.14117275501592, 1.70173659328047, 0.952775674070646, -0.0834681983532086, 0.727306990879484, 0.764836338244122, -0.0375293473646382, 80.4029090909046, 80.7384086021476, 79.5391746031742, 76.0874000273335
7/3/2018, 80.29, 81.26, 80.03, 80.7, 7059837, 1.11704987920951, 1.25694264753298, 1.8312667208538, 1.4616065460689, -0.062930231592955, 0.737498887987499, 0.759368848192797, -0.0218699602052983, 80.4112727272682, 80.7915913978466, 79.6894407814404, 76.1223381167144
7/5/2018, 80.9, 81.75, 80.64, 81.75, 12157459, 1.11545723534675, 1.2628353034173, 1.99828280329013, 1.39283238778839, 0.0494022584264826, 0.820840130587939, 0.771663104671826, 0.0491770259161134, 80.8441818181773, 80.9562795698896, 79.8870818070814, 76.1716941369412
7/6/2018, 81.93, 82.17, 81.75, 82.09, 8452205, 1.0808770561593, 1.44086637156889, 2.13181978505973, 1.40651925985583, 0.122001825232056, 0.903904179570191, 0.798111319651499, 0.105792859918692, 81.3690909090864, 81.1729247311799, 80.0595946275943, 76.2296517698509
7/9/2018, 82.07, 82.11, 81.02, 81.36, 6359790, 1.1030326654758, 1.0327961986833, 1.70087372636471, 1.1974788147168, 0.0825474922678207, 0.900448329860325, 0.818578721693264, 0.0818696081670607, 81.6401818181773, 81.2517634408573, 80.1899120879118, 76.2806089927565
7/10/2018, 81.43, 81.74, 81.05, 81.61, 6553872, 1.08694523685768, 0.891312808361723, 1.54157144256566, 1.2980311079478, 0.120861131109275, 0.907422255815717, 0.836347428517755, 0.0710748272979627, 81.9056363636319, 81.3506236559111, 80.3201636141633, 76.3364406177394
