Date,GXC_Open,GXC_High,GXC_Low,GXC_Close,GXC_Volume,GXC_ATRPercentOfClose20,GXC_SQN25,GXC_SQN50,GXC_SQN100,GXC_SQN200,GXC_MACD,GXC_MACD_Avg,GXC_MACD_Diff,GXC_LinReg10,GXC_LinReg30,GXC_LinReg90,GXC_LinReg270
4/10/2018, 111.16, 112.01, 110.78, 111.79, 55393, 2.31623281178358, 0.0671698390001325, -0.676608725703149, 0.240547917869349, 0.902020497725905, -1.26746062208485, -1.15596815343864, -0.111492468646213, 109.431272727274, 109.750860215055, 114.785663003662, 119.214372830395
4/11/2018, 111.35, 112.22, 111.13, 111.6, 62968, 2.25300253340342, -0.0561237293900341, -0.555622498669107, 0.296456611842745, 0.885020882319358, -1.06412221472715, -1.13759896569634, 0.0734767509691943, 110.32090909091, 109.733956989248, 114.677416361415, 119.242371737051
4/12/2018, 111.21, 112.12, 111.21, 111.82, 56214, 2.17683177062628, -0.048547039676173, -0.418600960925798, 0.352083499673619, 0.868046882258286, -0.8751348902762, -1.08510615061232, 0.209971260336115, 110.977818181819, 109.64735483871, 114.552512820512, 119.277797731311
4/13/2018, 111.17, 111.37, 109.33, 109.81, 38438, 2.21922103780948, -0.295432806587987, -0.628655927751644, 0.128998906587276, 0.831823893041098, -0.877436731344247, -1.0435722667587, 0.166135535414454, 111.139090909092, 109.301376344087, 114.308537240536, 119.278888615553
4/16/2018, 108.68, 109.2, 108.21, 109.17, 61176, 2.19389968905163, -0.628247243606327, -0.505747899354698, 0.102776686036544, 0.782563588442476, -0.920295020142916, -1.01891681743554, 0.0986217972926282, 110.607272727274, 108.876365591399, 114.022605616604, 119.275966926336
4/17/2018, 108.38, 109.77, 108.38, 109.54, 57781, 2.14061190068539, -0.615573754843374, -0.360976412178554, 0.0566575148953691, 0.845388575456185, -0.913870089484988, -0.997907471845433, 0.0840373823604454, 110.384363636365, 108.510903225807, 113.742532356531, 119.267160858275
4/18/2018, 108.64, 109.6, 108.51, 109.41, 40641, 2.08581022046453, -0.457142562201773, -0.164213999483253, -0.0745040729237873, 0.832835621113592, -0.908792208320108, -0.980084419140368, 0.0712922108202602, 110.14090909091, 108.218172043012, 113.418393162392, 119.257267459341
4/19/2018, 110.25, 110.44, 109.09, 109.53, 43096, 2.04097572728908, -0.538271134398972, -0.289040999089821, -0.0704756265091568, 0.806342980229956, -0.8848845554608, -0.961044446404455, 0.0761598909436541, 110.024727272728, 107.97141935484, 113.106727716727, 119.248680880142
4/20/2018, 108.73, 108.73, 107.4, 107.86, 38968, 2.06768651807411, -0.824676350985219, -0.121037519590193, -0.11590938768811, 0.751983018148647, -0.989288707146969, -0.966693298552957, -0.0225954085940113, 108.797272727274, 107.580989247313, 112.760925518924, 119.213408774088
4/23/2018, 107.8, 108.07, 107.09, 107.39, 72553, 2.01852718546885, -0.881819858393624, 0.187494533869847, -0.0411246865352578, 0.780499413290589, -1.09730576379971, -0.992815791602308, -0.104489972197402, 107.663090909092, 107.353096774194, 112.418974358973, 119.165712723794
4/24/2018, 109.29, 109.69, 107.23, 107.7, 44958, 2.02628739763347, -0.694058328210274, 0.163141824425903, -0.0679767130005317, 0.782028146932121, -1.14470025817094, -1.02319268491604, -0.121507573254908, 107.340000000001, 107.239677419356, 112.059282051281, 119.123454694547
4/25/2018, 107.23, 107.23, 106.07, 107.06, 33990, 2.01260596944582, -0.98353312564348, -0.0308527058591873, 0.0320088340104506, 0.736624007153589, -1.21984181064786, -1.0625225100624, -0.157319300585463, 106.98090909091, 106.973204301076, 111.712410256409, 119.06886729534
4/26/2018, 106.82, 108.02, 106.82, 107.91, 39652, 1.95251705434552, -0.777540550259047, -0.0237882427996657, 0.143200965078984, 0.709003228856114, -1.19700579836459, -1.08941916772284, -0.107586630641748, 107.207090909092, 106.927677419356, 111.379135531134, 119.021056170562
4/27/2018, 108.07, 108.53, 107.48, 108.45, 33402, 1.89406463409594, -0.204349331900437, -0.254443386316625, 0.247737248787203, 0.65836928204178, -1.1223963209533, -1.09601459836893, -0.0263817225843692, 107.431090909092, 107.086473118281, 111.020722832722, 118.975490774908
4/30/2018, 109.46, 109.54, 108.3, 108.36, 48312, 1.85807257372941, 0.0617251167409734, -0.475143623665737, 0.271769120827552, 0.64948780633755, -1.05833024809883, -1.08847772831491, 0.0301474802160833, 107.570181818183, 107.295161290324, 110.67878144078, 118.932804974717
5/1/2018, 107.93, 108.67, 107.38, 108.58, 41730, 1.82099564270449, -0.510536016874474, -0.443046791203542, 0.304278024630534, 0.60261257482685, -0.978525430357024, -1.06648726872333, 0.0879618383663088, 107.903454545456, 107.471634408603, 110.33437118437, 118.891495694957
5/2/2018, 109.09, 109.2, 108.26, 108.4, 29803, 1.77617639797611, -0.21893208279376, -0.386757302456077, 0.389754169884758, 0.624232313118007, -0.91920797565497, -1.03703141010966, 0.11782343445469, 108.200909090911, 107.808494623657, 109.9773015873, 118.846691266913
5/3/2018, 107.97, 108.26, 106.01, 107.79, 227581, 1.80778036425995, -0.145035288257947, -0.52139362336101, 0.321766823386983, 0.582367294223408, -0.910919850453567, -1.01180909817844, 0.100889247724875, 108.366727272729, 108.046559139786, 109.631286935286, 118.789788984557
5/4/2018, 106.8, 109.36, 106.69, 108.92, 74757, 1.82214114203453, -0.252560595603398, -0.419270920803057, 0.271206082286896, 0.568808948016831, -0.803903001928788, -0.970227878928511, 0.166324876999723, 108.68381818182, 108.101526881721, 109.348832722832, 118.74801804018
5/7/2018, 108.37, 109.4, 108.37, 109.14, 58769, 1.77473183554042, 0.210908283520513, -0.567202419393582, 0.214352901919014, 0.589380408387451, -0.6933467473646, -0.914851652615729, 0.221504905251129, 108.925090909092, 108.039806451614, 109.06983150183, 118.705217985513
5/8/2018, 110.13, 110.51, 109.49, 110.47, 56354, 1.72770454335419, 0.230608941245138, -0.52698764213925, 0.374625732271005, 0.64020316183175, -0.492730345670537, -0.830427391226691, 0.337697045556153, 109.592363636365, 108.417849462367, 108.836703296702, 118.67695968293
5/9/2018, 111.06, 111.17, 110.46, 111.06, 47585, 1.66456460344967, 0.297982774118627, -0.159950289398822, 0.295189532674294, 0.643231695281159, -0.282871565475247, -0.720916226076402, 0.438044660601155, 110.184363636365, 108.728688172044, 108.642219780219, 118.656718327183
5/10/2018, 111.9, 113.15, 111.9, 112.98, 140523, 1.64695713945976, 0.530375802095063, 0.147263555001199, 0.467764629676191, 0.708563515024608, 0.037933707503683, -0.569146239360385, 0.607079946864068, 111.391454545456, 109.202365591399, 108.528827838827, 118.660873035397
5/11/2018, 113.07, 113.13, 112.32, 112.78, 26120, 1.60329452682529, 1.09046182544392, 0.136216761300162, 0.589914161052766, 0.667919520848906, 0.272890161176576, -0.400738959252993, 0.673629120429569, 112.360909090911, 109.743677419356, 108.493118437117, 118.663052617193
5/14/2018, 113.8, 114.46, 113.67, 113.8, 115153, 1.58329155446914, 1.01137390143063, 0.236327598206776, 0.582868510935136, 0.719926283483664, 0.535230514781546, -0.213545064446085, 0.748775579227631, 113.428545454547, 110.227591397851, 108.521333333332, 118.669063823972
5/15/2018, 111.86, 111.91, 111.27, 111.91, 56275, 1.64256679433168, 0.0466047221622535, 0.0801414912840608, 0.500116961461546, 0.630460874770472, 0.583899105044324, -0.0540562305480033, 0.637955335592327, 113.590545454547, 110.514860215055, 108.476864468863, 118.64377969113
5/16/2018, 113.26, 114.31, 113.2, 114.19, 45606, 1.63436962480056, 0.519294291610446, 0.174022465652879, 0.630983430799188, 0.687638291924533, 0.797255987956262, 0.11620621315285, 0.681049774803413, 114.322545454547, 111.0871827957, 108.557296703295, 118.658485718191
5/17/2018, 113.17, 113.37, 112.26, 112.62, 72659, 1.65998254380374, 0.171436474612825, 0.0335971588218405, 0.434037465779744, 0.612360788064903, 0.830088235389184, 0.258982617600117, 0.571105617789067, 114.074363636365, 111.457247311829, 108.582815628814, 118.647186825202
5/18/2018, 112.48, 112.48, 112.01, 112.2, 33722, 1.61007016380587, 0.501854441981418, -0.0585290496317255, 0.369912379513552, 0.618936470590322, 0.812847537675523, 0.369755601615198, 0.443091936060325, 113.643636363638, 111.571741935485, 108.593523809523, 118.630062320623
5/21/2018, 113.39, 113.54, 112.61, 112.96, 29160, 1.57858869298926, 0.785674318547527, -0.22844801378526, 0.425715514832902, 0.645912348538741, 0.850703429350844, 0.465945167162327, 0.384758262188517, 113.340545454547, 111.848559139786, 108.629604395603, 118.629599562662
5/22/2018, 113.13, 113.55, 112.41, 112.57, 44127, 1.55549000463768, 0.629955209275349, -0.282545825105959, 0.432370473504988, 0.616334270499333, 0.839556866653709, 0.540667507060604, 0.298889359593105, 112.960363636365, 112.260430107528, 108.659472527471, 118.619991526582
5/23/2018, 111.12, 112.39, 111, 112.28, 30509, 1.55144668980193, 0.597810307429437, -0.150542385971656, 0.37387175912219, 0.565166425770478, 0.798122301957619, 0.592158466040007, 0.205963835917612, 112.483454545456, 112.617806451614, 108.717003663002, 118.602583845839
5/24/2018, 111.88, 112.21, 110.84, 111.88, 25725, 1.54349850388284, 0.49184097034546, -0.266265383924926, 0.351120896257191, 0.525323619717944, 0.724655081162027, 0.618657789064411, 0.105997292097616, 112.18581818182, 112.934709677421, 108.731995115994, 118.576433237666
5/25/2018, 111.69, 112.11, 111.55, 112.09, 27191, 1.48855635635375, 0.934228404083988, -0.358099763053236, 0.124939237475023, 0.542267496319476, 0.675589251978451, 0.630044081647219, 0.0455451703312322, 111.980727272729, 113.143870967743, 108.800258852258, 118.554257482575
5/29/2018, 111.35, 111.69, 109.72, 110.27, 43362, 1.54493214731575, 0.606939536976863, -0.518543548900796, -0.0351880078517368, 0.60983966249874, 0.484263155017203, 0.600887896321216, -0.116624741304013, 111.388545454547, 113.064731182797, 108.790727716726, 118.501796637966
5/30/2018, 110.22, 110.81, 109.89, 110.7, 13666, 1.50353825194473, 0.628585522822045, -0.340853351444414, -0.0388209272814071, 0.637790200239079, 0.363147117169873, 0.553339740490947, -0.190192623321074, 110.759454545456, 113.057720430109, 108.842805860805, 118.450780101134
5/31/2018, 111.13, 112.03, 111, 111.33, 42223, 1.48001078115304, 0.892606362065343, -0.469336051556284, -0.0660021746380434, 0.609216713835106, 0.314373616096645, 0.505546515612087, -0.191172899515441, 110.870000000002, 113.114494623657, 108.946840048839, 118.399718463851
6/1/2018, 111.96, 113.54, 111.96, 113.46, 142112, 1.47700617180046, 1.07400585735429, -0.178747034600541, 0.0225204968720872, 0.689326562933994, 0.442492683733349, 0.492935749236339, -0.0504430655029906, 111.558363636365, 113.437139784947, 109.183440781439, 118.378506491732
6/4/2018, 114.32, 115.31, 114.32, 115.08, 41834, 1.4637822752855, 1.23154634615339, 0.491284106276484, 0.108875843900916, 0.68437243723028, 0.667058988192494, 0.52776039702757, 0.139298591164924, 112.676545454547, 113.828645161292, 109.505638583637, 118.377835178352
6/5/2018, 115.34, 115.7, 114.86, 115.45, 53506, 1.42251590322965, 1.31661680584961, 0.77858753671237, 0.15384685168644, 0.755717380351902, 0.864915107205306, 0.595191339063117, 0.269723768142188, 113.917454545456, 114.1891827957, 109.837247863247, 118.391739237392
6/6/2018, 116.1, 116.82, 115.9, 116.82, 29566, 1.39417897600128, 1.49176996997023, 0.523639719698328, 0.20443714761074, 0.78454887914336, 1.11936175193379, 0.700025421637253, 0.419336330296542, 115.41781818182, 114.692215053765, 110.300002442001, 118.42816263496
6/7/2018, 117, 117, 115.06, 115.69, 38879, 1.4212515219781, 1.2963911861377, 0.675621491411003, 0.044023431253902, 0.703219530016102, 1.21581582684149, 0.803183502678101, 0.412632324163391, 116.238000000002, 114.950365591399, 110.666505494504, 118.44414104141
6/8/2018, 114.51, 115.57, 114.49, 115.43, 56088, 1.40520973012877, 1.37411657468089, 0.7818411775923, 0.099657796202533, 0.640928649509907, 1.25678906699036, 0.893904615540554, 0.362884451449811, 116.702363636366, 115.176516129033, 110.979899877899, 118.458867842012
6/11/2018, 115.48, 115.54, 115.04, 115.4, 44014, 1.35696006231651, 1.17524656363464, 0.580211105375851, -0.00774937922633914, 0.622820287822472, 1.27217506349457, 0.969558705131357, 0.302616358363215, 117.004727272729, 115.386344086023, 111.323357753356, 118.475735410687
6/12/2018, 115.59, 115.96, 115.18, 115.83, 67788, 1.31799647441733, 1.20878014152316, 0.985220666073478, 0.0209256014926382, 0.635382202072228, 1.30403389194095, 1.03645374249328, 0.267580149447671, 116.911090909093, 115.599892473119, 111.626835164834, 118.499727210605
6/13/2018, 115.72, 115.72, 114.2, 114.45, 69642, 1.33840415072234, 0.717561304906464, 0.665062705553228, -0.151926240468581, 0.570988383489605, 1.20404825733979, 1.06997264546258, 0.134075611877214, 116.123454545457, 115.604817204302, 111.828832722831, 118.49099166325
6/14/2018, 114.69, 114.82, 114.44, 114.62, 21621, 1.286174640531, 0.644153278591989, 0.661636222171323, -0.188598094642385, 0.604029036722816, 1.12555183983358, 1.08108848433678, 0.0444633554967981, 115.316000000002, 115.581440860216, 111.967597069596, 118.483996719967
6/15/2018, 112.5, 113.37, 112.23, 113.37, 60646, 1.34074508629073, 0.0941903861089613, 0.456734714301996, -0.342577984719441, 0.560773781752179, 0.951509896319195, 1.05517276673326, -0.103662870414067, 114.323272727275, 115.318666666668, 112.093010989009, 118.465825884926
6/18/2018, 111.73, 112.21, 111.38, 112.21, 37949, 1.37554814108494, -0.0746637041477436, 0.694049720379118, -0.431339147847832, 0.489982664270727, 0.711773218109144, 0.986492857008438, -0.274719638899294, 113.258727272729, 114.948043010754, 112.073108669107, 118.43408828755
6/19/2018, 109.71, 110.16, 108.72, 110.16, 47947, 1.48949477183718, -0.589558228269932, 0.234511429727083, -0.519748819740511, 0.406731711132325, 0.352301197082937, 0.859654525023338, -0.507353327940401, 111.716545454547, 114.310752688173, 111.860463980463, 118.366126281263
6/20/2018, 110.19, 110.29, 109.62, 110.07, 43878, 1.4466122182457, -0.303921858233589, -0.203841481574122, -0.697434142774646, 0.394683163349103, 0.0594692581355361, 0.699617471645778, -0.640148213510242, 110.70581818182, 113.744129032259, 111.654231990231, 118.295902965696
6/21/2018, 109.33, 109.33, 107.82, 107.82, 35859, 1.50730083953987, -1.14022813414684, -0.468642131309455, -0.706715958064598, 0.364112701251855, -0.350122366488634, 0.489669504018895, -0.839791870507529, 109.060000000002, 112.933935483872, 111.386730158729, 118.197983873172
6/22/2018, 109.45, 109.45, 108.66, 108.85, 34456, 1.49325969401222, -0.668854144850724, -0.354342273661004, -0.533947723435796, 0.383024118213164, -0.584872244852406, 0.274761154244635, -0.859633399097041, 108.147272727275, 112.403333333335, 111.181626373625, 118.114365723657
6/25/2018, 107.09, 107.09, 104.84, 105.82, 61923, 1.6486888282798, -1.0253956551036, -0.475489271157247, -0.777990754664368, 0.246878462127144, -1.00383728066616, 0.0190414672624759, -1.02287874792864, 106.540727272729, 111.501591397851, 110.918815628814, 117.984268142681
6/26/2018, 105.86, 106.18, 105.07, 105.53, 47072, 1.62315018684867, -1.21368703049352, -0.433711953775298, -0.650740149408134, 0.256289701668714, -1.34378040239301, -0.253522906668621, -1.09025749572439, 105.442545454548, 110.675956989248, 110.70497191697, 117.843491048244
6/27/2018, 104.81, 105.19, 102, 102.28, 129753, 1.76355580032492, -1.52986079617774, -0.840015187770792, -0.735790636962729, 0.0721848973790123, -1.854063128505, -0.573630951035898, -1.28043217746911, 103.507454545457, 109.365311827958, 110.352129426128, 117.661283039497
6/28/2018, 101.99, 103.33, 101.62, 103.22, 58710, 1.74295352542503, -1.31021994792003, -0.700677110049762, -0.502356731783109, 0.0972583390713255, -2.15774260761263, -0.890453282351245, -1.26728932526139, 102.594909090911, 108.38806451613, 110.029252747251, 117.492914035807
6/29/2018, 104.55, 105.29, 104.51, 104.78, 56088, 1.72993204571152, -0.972437705264004, -0.512015233232216, -0.515661819319661, 0.140206421258446, -2.24663402164154, -1.1616894302093, -1.08494459143224, 102.593090909093, 107.574860215055, 109.804976800975, 117.346046193795
7/2/2018, 102.86, 103.23, 102.05, 103.16, 61782, 1.80156228928044, -1.21927622699395, -0.514433962304674, -0.380207866166174, 0.0868203780897244, -2.41990639420959, -1.41333282300936, -1.00657357120023, 102.268181818184, 106.578688172044, 109.516124542123, 117.176735000683
7/3/2018, 104.06, 104.06, 102.95, 102.96, 42283, 1.76871316505499, -1.02395874835095, -0.484730103735613, -0.118071074581581, 0.0601803809361567, -2.54403823717077, -1.63947390584164, -0.904564331329125, 101.957818181821, 105.666129032259, 109.271472527471, 117.005175345087
7/5/2018, 103, 103, 101.46, 102.27, 46857, 1.76690497800292, -1.19189997729243, -0.603349337996637, -0.205542239510471, -0.00610669663434473, -2.66734337638911, -1.84504779995114, -0.822295576437976, 101.783818181821, 104.70453763441, 109.027658119657, 116.833962826295
7/6/2018, 102.18, 103.9, 101.94, 103.68, 53018, 1.75025369883623, -1.04128388891644, -0.352710831919483, -0.227390096663774, 0.042826869079756, -2.62107425895175, -2.00025309175126, -0.620821167200491, 102.072363636366, 103.968967741937, 108.763892551891, 116.672443897773
7/9/2018, 105.17, 105.89, 104.93, 105.78, 34486, 1.73419349896553, -1.01847874430854, -0.196324408139871, -0.133787787599011, 0.109867642556163, -2.38743236627063, -2.07768894665513, -0.309743419615496, 103.518181818185, 103.528666666668, 108.562463980463, 116.535371053711
7/10/2018, 104.72, 105.24, 103.9, 104.53, 49207, 1.75711124944557, -1.44932090798414, -0.394679458437348, -0.440267348662551, 0.0703101987793526, -2.2768874946114, -2.11752865624639, -0.159358838365014, 104.093636363639, 102.983118279571, 108.3093015873, 116.380935902693
