Date,EZA_Open,EZA_High,EZA_Low,EZA_Close,EZA_Volume,EZA_ATRPercentOfClose20,EZA_SQN25,EZA_SQN50,EZA_SQN100,EZA_SQN200,EZA_MACD,EZA_MACD_Avg,EZA_MACD_Diff,EZA_LinReg10,EZA_LinReg30,EZA_LinReg90,EZA_LinReg270
3/27/2018, 70.75, 70.92, 68.86, 69.33, 544024, 2.90155021542609, -0.351952742125514, 0.0672525690022818, 0.83729702356861, 0.586516290268385, -0.469313507586634, -0.0860099381935965, -0.383303569393037, 69.6096363636398, 70.7497204301065, 74.4115653235648, 70.2740464671314
3/28/2018, 68.14, 68.45, 67.25, 67.74, 586898, 2.97470110147204, -0.604127897926008, -0.118240397464773, 0.71260732935806, 0.509833229146158, -0.681111180492834, -0.205030186653444, -0.47608099383939, 68.9667272727307, 70.0109677419344, 74.1441660561655, 70.3006089927566
3/29/2018, 67.68, 69.01, 67.49, 68.7, 702935, 2.89710247427992, -0.462688104844773, -0.13220185035184, 0.73510207106279, 0.541116157053189, -0.762706380855334, -0.316565425493822, -0.446140955361512, 68.6792727272762, 69.5830322580635, 73.9486910866905, 70.3480743474102
4/2/2018, 68.35, 68.93, 66.15, 67.05, 509969, 3.02728401169096, -1.19464349593809, -0.355892075792585, 0.671311117611146, 0.445092302710896, -0.949566365403086, -0.443165613475675, -0.506400751927411, 67.8016363636399, 69.1597204301065, 73.7173284493279, 70.3702194888616
4/3/2018, 67.96, 68.13, 66.83, 67.72, 551141, 2.94344984250864, -1.07746453214871, -0.255675478302518, 0.668680755620293, 0.567488703665889, -1.03169807562821, -0.560872105906183, -0.470825969722031, 67.2407272727308, 68.8178924731173, 73.5214236874231, 70.4024709580429
4/4/2018, 65.77, 68.15, 65.56, 68.02, 563466, 2.9743296408108, -0.671014602730455, -0.367541376840556, 0.737012959839462, 0.571424628790796, -1.06035741468632, -0.660769167662211, -0.399588247024112, 67.2014545454581, 68.4122580645151, 73.350627594627, 70.428594232609
4/5/2018, 68.2, 68.49, 67.58, 68.11, 429125, 2.88868311642275, -0.492466728935753, -0.404941528348603, 0.709716415115738, 0.575440235889114, -1.06354798044769, -0.741324930219307, -0.322223050228387, 67.5281818181854, 68.0583010752678, 73.1778315018309, 70.4475123684571
4/6/2018, 67.49, 67.97, 66.02, 66.69, 426504, 2.9593761689395, -0.693823779158861, -0.59510112336402, 0.621151546578213, 0.614332108732893, -1.16720385982828, -0.826500716141101, -0.340703143687175, 67.0432727272763, 67.5545376344076, 72.9248766788761, 70.4564441711084
4/9/2018, 66.83, 67.88, 66.4, 66.94, 448296, 2.91145439006942, -0.736459172520357, -0.59821817683478, 0.726077863536549, 0.591997219388677, -1.21517124270675, -0.90423482145423, -0.310936421252515, 66.5872727272764, 67.3150107526871, 72.6868742368736, 70.474836135028
4/10/2018, 67.8, 68.52, 67.28, 68.3, 370041, 2.82647319220621, -0.58512570611368, -0.532861555834386, 0.839872509918407, 0.634697415454037, -1.13041439176874, -0.949470735517132, -0.180943656251606, 67.2752727272764, 67.3025806451602, 72.5370549450544, 70.5083542435425
4/11/2018, 67.58, 68.27, 67.03, 67.98, 394076, 2.79119907437923, -0.854712030679393, -0.334545746468848, 0.814561677469191, 0.570823609389045, -1.07665430181139, -0.974907448775983, -0.101746853035405, 67.610727272731, 67.1033763440849, 72.3678046398041, 70.5537203772038
4/12/2018, 67.89, 68.22, 67.35, 67.58, 358617, 2.73170209266773, -0.958487288691157, -0.26131915857995, 0.783181323937724, 0.535912799378373, -1.05417384042815, -0.990760727106416, -0.0634131133217326, 67.5636363636401, 66.8107956989237, 72.1702173382168, 70.5978283449502
4/13/2018, 67.63, 67.83, 66.98, 67.22, 203367, 2.6722404946647, -0.984854057045002, -0.340522826690184, 0.623841584602532, 0.583105326136167, -1.05326551495207, -1.00326168467555, -0.0500038302765258, 67.5929090909128, 66.4875913978484, 71.9427301587296, 70.6356564165642
4/16/2018, 67.59, 68.16, 67.43, 68.05, 305135, 2.57673189932098, -0.958261887418292, -0.197141449157183, 0.534017428688536, 0.58798253840091, -0.9743400119158, -0.997477350123598, 0.0231373382077985, 67.6596363636401, 66.3301720430096, 71.7541318681313, 70.6933554735548
4/17/2018, 67.89, 68.8, 67.77, 68.55, 271368, 2.50516813218604, -0.776012233994976, 0.0609113623135204, 0.53629895417476, 0.682707716517924, -0.861514161822811, -0.970284712463441, 0.10877055064063, 67.9785454545492, 66.2993333333322, 71.591787545787, 70.7530504305044
4/18/2018, 69.55, 70.19, 69.26, 69.89, 330502, 2.45160697794084, -0.385033430892415, 0.516656235302356, 0.576973590036286, 0.72157385231397, -0.65640542842435, -0.907508855655623, 0.251103427231273, 68.7750909090947, 66.5489032258053, 71.4418534798529, 70.8345048517153
4/19/2018, 70.15, 70.33, 68.91, 69.32, 272328, 2.45060114114067, -0.419449386919241, 0.0974054461058211, 0.54492520737752, 0.691696728340132, -0.533697384554614, -0.832746561435421, 0.299049176880807, 69.2907272727311, 66.7655483870956, 71.2384444444438, 70.9089069290693
4/20/2018, 68.86, 68.91, 68.04, 68.41, 443500, 2.45259300612012, -0.393550888506985, 0.183569943256919, 0.530772080665348, 0.680599622478185, -0.504069174861186, -0.767011084120574, 0.262941909259388, 69.1420000000039, 66.8812903225794, 70.996583638583, 70.9690217302174
4/23/2018, 67.66, 67.74, 66.58, 66.71, 537965, 2.52649967278135, -0.532374265847767, 0.316988102103256, 0.378182366355752, 0.640290135644767, -0.610724347610088, -0.735753736818477, 0.125029389208389, 68.3621818181857, 66.8656774193536, 70.6688693528688, 70.9912092387591
4/24/2018, 66.68, 67.17, 65.73, 66.15, 397237, 2.52933716572459, -0.547271767494411, 0.0503857804424348, 0.225438500638557, 0.619188306362578, -0.731998635688456, -0.735002716592473, 0.00300408090401694, 67.6734545454585, 66.7865591397837, 70.2839438339433, 71.0009356293564
4/25/2018, 65.26, 65.68, 64.61, 65.33, 590651, 2.55089347676485, -0.935203719886329, -0.265570503037585, 0.17237741519337, 0.57776073828931, -0.884085344175062, -0.764819242108991, -0.119266102066072, 66.7547272727313, 66.5804946236547, 69.8987960927955, 70.9967473008065
4/26/2018, 66.05, 66.65, 65.74, 66.59, 398530, 2.47660875950135, -0.822460288408385, -0.257929321809885, 0.296225789560385, 0.650467351174639, -0.892653730092775, -0.790386139705747, -0.102267590387027, 66.3358181818222, 66.5577204301063, 69.5598290598285, 71.002675960093
4/27/2018, 66.5, 67.35, 65.9, 67.17, 327279, 2.44039762439237, -0.345298514717035, -0.499034340914269, 0.380017367794513, 0.563189840645277, -0.842926354614121, -0.800894182687422, -0.0420321719266992, 66.0992727272768, 66.5701720430095, 69.2759682539676, 71.0028093480936
4/30/2018, 66.87, 67.03, 65.71, 65.84, 421945, 2.47608494849504, -0.397288094063309, -1.00685767177925, 0.261386075827578, 0.47451515996159, -0.90045702790448, -0.820806751730834, -0.0796502761736461, 65.5720000000042, 66.3878064516116, 68.9979609279603, 70.9791064643981
5/1/2018, 65.18, 66.78, 63.88, 65.01, 660186, 2.60535550466802, -1.2166268802892, -1.01851499652536, 0.172268888046663, 0.356679446086255, -1.00148012489375, -0.856941426363416, -0.14453869853033, 64.9785454545496, 66.0969462365579, 68.6832942612936, 70.9473770671041
5/2/2018, 65.84, 66.22, 64.69, 64.77, 466497, 2.60236920318889, -0.937458302487334, -0.831867143693504, 0.306309111347846, 0.332377935740152, -1.08836169518568, -0.90322548012787, -0.185136215057813, 64.7632727272769, 65.906645161289, 68.360351648351, 70.9017714910484
5/3/2018, 65.02, 65.13, 63.59, 64.69, 544872, 2.59433731065106, -0.65643187067411, -0.867172696853722, 0.384378015362586, 0.327024686630997, -1.1504100856402, -0.952662401230336, -0.197747684409867, 64.6856363636406, 65.7990322580632, 68.0543540903535, 70.8547831078312
5/4/2018, 64.54, 66.08, 64.33, 65.64, 472716, 2.56225314739056, -0.647527396119731, -0.743457594495529, 0.43003312883617, 0.325375295650463, -1.11012993473547, -0.984155907931363, -0.125974026804106, 65.0067272727315, 65.6794838709664, 67.8101391941386, 70.8218969523029
5/7/2018, 65.3, 65.78, 65, 65.32, 218648, 2.50577130687356, -0.383305911505039, -1.1972039238398, 0.429243847549382, 0.311821556261993, -1.09144742408662, -1.00561421116242, -0.085833212924209, 65.0283636363679, 65.47458064516, 67.5738901098894, 70.7805573322401
5/8/2018, 64.97, 65.22, 64.34, 65.16, 334186, 2.46152751192037, -0.590155091652223, -1.22041851207343, 0.525689425510122, 0.282066497831469, -1.07713551489921, -1.01991847190977, -0.057217042989437, 64.9585454545498, 65.4673118279557, 67.3468424908418, 70.7456350963511
5/9/2018, 65.41, 65.72, 64.96, 65.57, 342537, 2.38178246214572, -0.558281544007167, -0.869835397915238, 0.409476203655416, 0.297797842227594, -1.02094087932618, -1.02012295339305, -0.000817925933120911, 64.920363636368, 65.415526881719, 67.1369279609273, 70.7275003416702
5/10/2018, 66.72, 67.85, 66.66, 67.55, 671409, 2.36513400800519, -0.08418817870774, -0.436761073303467, 0.580102893225557, 0.429150277318057, -0.807330371349295, -0.977564436984303, 0.170234065635008, 65.8050909090953, 65.5332258064502, 67.0365714285708, 70.7401927019271
5/11/2018, 67.9, 68.46, 67.56, 67.88, 326893, 2.30298412092977, 0.299802160600741, -0.374792378295649, 0.484183357393719, 0.387934483944921, -0.604446578816408, -0.902940865350724, 0.298494286534316, 66.867454545459, 65.758021505375, 66.9513162393156, 70.7643780237803
5/14/2018, 67.75, 68.15, 67.38, 67.48, 193720, 2.25785764704027, 0.153883820697801, -0.49398251873634, 0.21710895141464, 0.41293035142346, -0.470512592315529, -0.816455210743685, 0.345942618428156, 67.4869090909136, 65.8273548387083, 66.8567521367515, 70.7750608172749
5/15/2018, 64.99, 65.33, 64.22, 64.55, 464037, 2.49484465253545, -0.702734244681399, -0.899848286661353, -0.00776497925618443, 0.243100260648672, -0.593948784175922, -0.771953925430132, 0.178005141254211, 66.8387272727319, 65.5668172042997, 66.6301343101336, 70.7393688670221
5/16/2018, 66.28, 66.74, 66.03, 66.28, 467159, 2.47344766453086, -0.271171474865888, -0.81166002561919, 0.122120453883539, 0.374941106082371, -0.545883706184199, -0.726739881580946, 0.180856175396747, 66.7652727272773, 65.5662365591384, 66.4962197802192, 70.7365414787482
5/17/2018, 64.95, 65.22, 64.21, 64.87, 1167148, 2.56039934707646, -0.44801632128113, -1.00285751253902, -0.0522546564609727, 0.314631060900029, -0.614483617088865, -0.70428862868253, 0.0898050115936645, 66.1063636363683, 65.4039784946222, 66.2846959706954, 70.7099680196803
5/18/2018, 63.45, 63.63, 62.84, 63.07, 481595, 2.66273109818626, -0.685172634670813, -1.18157296677552, -0.252977648638111, 0.214610145940948, -0.804817067318012, -0.724394316409626, -0.0804227509083861, 65.0058181818229, 64.9395698924717, 66.0086959706953, 70.6669558562254
5/21/2018, 62.72, 63.14, 62.42, 62.9, 261899, 2.59366498957833, -0.870500586084436, -1.2938477322251, -0.335040174719971, 0.239862583193437, -0.95832826544833, -0.771181106217367, -0.187147159230963, 63.922727272732, 64.4936129032243, 65.7098070818065, 70.6211925652591
5/22/2018, 64.52, 65.04, 64.44, 64.57, 219332, 2.56596641555294, -0.616643591047416, -0.983926027945093, -0.245479231331324, 0.305621802963609, -0.934460078622251, -0.803836900698344, -0.130623177923908, 63.5165454545503, 64.376279569891, 65.4765689865684, 70.5928383217166
5/23/2018, 63.65, 64.96, 63.44, 64.89, 306722, 2.54276820588135, -0.799759265545524, -0.832036208408053, -0.208645598140255, 0.26521727109695, -0.879583749016376, -0.81898627036195, -0.0605974786544259, 63.3350909090957, 64.302279569891, 65.2787960927955, 70.5659387727211
5/24/2018, 64.37, 64.84, 63.67, 64.59, 342326, 2.52129149149495, -0.760815787960738, -0.829472976772166, -0.298278965029751, 0.285321363227648, -0.850497351188224, -0.825288486527205, -0.0252088646610189, 63.4830909090958, 64.1834838709662, 65.0848717948711, 70.5385622522892
5/25/2018, 63.99, 64.86, 63.85, 64.45, 356807, 2.47878520657681, -0.640594207880871, -0.727321241097417, -0.305492498327396, 0.300179922351545, -0.829184676522999, -0.826067724526364, -0.00311695199663498, 63.8101818181868, 64.0422150537619, 64.9146788766782, 70.5089184091841
5/29/2018, 62.35, 62.6, 61.07, 61.45, 524779, 2.74483028861972, -0.816017081732203, -0.954889758079812, -0.544484853945478, 0.205956285653553, -1.04235355333488, -0.869324890288067, -0.17302866304681, 63.208000000005, 63.5935053763425, 64.6414871794865, 70.4378491184912
5/30/2018, 62.09, 62.92, 61.57, 62.84, 470520, 2.66687349099137, -0.473866710342527, -0.720525636033159, -0.413514454838416, 0.280827297135019, -1.08660434225204, -0.912780780680862, -0.173823561571182, 62.8289090909141, 63.3970752688156, 64.4254847374841, 70.3820172201722
5/31/2018, 62.61, 62.8, 61.85, 62.23, 618815, 2.63790798112169, -0.447589701705692, -0.963090379933717, -0.500965485903514, 0.197518185540224, -1.15755177696205, -0.9617349799371, -0.195816797024951, 62.6783636363687, 63.2494193548371, 64.2262930402923, 70.3054169741697
6/1/2018, 63.76, 64.26, 63.44, 63.97, 541685, 2.59651653872038, -0.350910414964209, -0.815107282956331, -0.305054099016419, 0.2874835038943, -1.06114248191192, -0.981616480332065, -0.0795260015798573, 63.0678181818233, 63.3339569892457, 64.1238534798528, 70.2624460844609
6/4/2018, 65.27, 65.69, 65.14, 65.32, 457821, 2.54736994538955, -0.222531400380769, -0.392702162186859, -0.235992601971113, 0.288396524184108, -0.865823034429212, -0.958457791151494, 0.0926347567222822, 63.6127272727324, 63.5636344086005, 64.1073650793644, 70.2330132567992
6/5/2018, 63.76, 64.02, 62.96, 63.04, 534425, 2.69470962232239, -0.357383094089064, -0.528328150631649, -0.335163185426095, 0.228112769485861, -0.884808389997694, -0.943727910920734, 0.0589195209230402, 63.213272727278, 63.4106236559123, 64.0053650793643, 70.1752406724067
6/6/2018, 63.82, 64.44, 63.69, 64.35, 336470, 2.61663978028971, -0.0410181656684359, -0.723934048657336, -0.199865632388862, 0.246203299351196, -0.785098245329159, -0.912001977802419, 0.12690373247326, 63.5927272727326, 63.4101720430091, 63.9857948717941, 70.1438272516058
6/7/2018, 63.38, 63.69, 61.7, 62.11, 925775, 2.78878974993658, -0.315707492052385, -0.762373108412384, -0.414874635630269, 0.134644133663022, -0.876720231753183, -0.904945628592572, 0.0282253968393895, 63.274363636369, 63.0824516129016, 63.8088302808296, 70.0806691266912
6/8/2018, 61.6, 62.33, 61.1, 62.1, 567605, 2.74881070531615, -0.306141723655234, -0.598119878854343, -0.456707679000274, 0.119337793130798, -0.939310446395908, -0.911818592153239, -0.0274918542426683, 63.0441818181872, 62.8582365591381, 63.6095702075695, 70.0176378297116
6/11/2018, 61.35, 61.59, 61, 61.19, 334543, 2.74008968066884, -0.569530701619623, -0.820709364176383, -0.602152578872921, 0.0526807945523031, -1.0502365638921, -0.939502186501011, -0.110734377391088, 62.60745454546, 62.5861935483854, 63.3899218559211, 69.9485914992483
6/12/2018, 61, 61.12, 60.09, 60.24, 314683, 2.73543796783068, -0.660471852197136, -0.762383763366786, -0.742414604440199, 0.00724566409134028, -1.20095945863822, -0.991793640928452, -0.209165817709764, 61.4203636363691, 62.1435268817187, 63.1183247863241, 69.869766570999
6/13/2018, 60.9, 61.68, 59.71, 60.38, 541539, 2.75577416401149, -0.617461143097392, -0.824802784776012, -0.698354308738158, -0.0360509560365003, -1.29419295784228, -1.05227350431122, -0.241919453531065, 60.6256363636419, 61.699419354837, 62.8047350427343, 69.7828287549542
6/14/2018, 61.53, 61.84, 60.21, 60.24, 490493, 2.75936191603359, -0.696119913388108, -0.878355767315375, -0.821954637228147, -0.0250895024219215, -1.36365860014926, -1.11455052347883, -0.249108076670436, 59.7947272727329, 61.251419354837, 62.4131794871788, 69.6868615552821
6/15/2018, 59.93, 60.41, 59.29, 59.75, 489375, 2.73661529256519, -1.08740990070439, -0.951301330149712, -0.896133034870209, -0.0495173628559256, -1.44163129882112, -1.17996667854729, -0.261664620273835, 59.2510909090965, 60.7651397849445, 62.0883345543338, 69.5952362990296
6/18/2018, 58.28, 58.28, 57.42, 57.86, 512858, 2.88605471040843, -1.39309688530062, -1.0194800174309, -1.09176267942818, -0.114007892035383, -1.6370614040618, -1.27138562365019, -0.365675780411608, 58.5547272727329, 60.1342580645144, 61.6488131868125, 69.4774227142271
6/19/2018, 55.72, 56.12, 54.96, 55.61, 977578, 3.1134286866934, -1.62542383032122, -1.29957171122195, -1.27487950328386, -0.236244608018942, -1.95100736795051, -1.40730997251025, -0.543697395440256, 57.0320000000057, 59.2467526881703, 61.0540927960921, 69.3362159354926
6/20/2018, 57, 57.35, 56.39, 56.44, 567640, 3.06840681792468, -1.15767639766251, -1.34784593224273, -1.24887049750958, -0.223877973896089, -2.10853189956758, -1.54755435792172, -0.560977541645862, 56.4632727272785, 58.5165376344069, 60.5434627594621, 69.2126907202404
6/21/2018, 56.77, 56.9, 56.16, 56.45, 355261, 2.98001482309097, -1.46135481954298, -1.31122309730434, -1.07992074294171, -0.191855008256175, -2.20712198103889, -1.67946788254515, -0.527654098493735, 55.8814545454604, 57.8711827956972, 60.0847228327222, 69.0861604482711
6/22/2018, 58.1, 58.45, 57.36, 57.99, 496270, 2.92827633946045, -0.967815439606615, -1.03858124497901, -0.862285182761119, -0.108551116938658, -2.13636353226525, -1.77084701248917, -0.365516519776078, 56.1383636363695, 57.6120645161273, 59.7297582417575, 68.9851993986606
6/25/2018, 56.6, 56.9, 55.72, 56.65, 725172, 3.0480177878031, -0.93312168634138, -1.15549847462995, -1.00134866461852, -0.191850356576399, -2.16347456490966, -1.84937252297327, -0.314102041936387, 55.9745454545514, 57.2666021505359, 59.3837997557991, 68.8544630312968
6/26/2018, 56.63, 56.88, 55.76, 56.06, 955907, 3.02598461104341, -1.00275401295295, -1.32572889717988, -0.996535523562604, -0.172914366739254, -2.2071259487204, -1.9209232081227, -0.286202740597707, 55.6645454545515, 56.8920645161273, 59.0872283272277, 68.7062552958862
6/27/2018, 55.1, 55.34, 53.17, 53.65, 884443, 3.27315680205664, -1.61955070362388, -1.63155475304331, -1.02506774075564, -0.301072030101223, -2.408424030638, -2.01842337262576, -0.390000658012239, 54.7780000000061, 56.0900860215036, 58.6808009768004, 68.530598879322
6/28/2018, 54.93, 55.51, 54.45, 55.48, 719336, 3.17456054990667, -1.27731311511993, -1.497216056214, -0.643394298009848, -0.200588985543675, -2.39270686939807, -2.09328007198022, -0.29942679741785, 54.8627272727334, 55.7059569892455, 58.3214578754573, 68.3834298209648
6/29/2018, 56.97, 57.64, 56.41, 57.56, 1503652, 3.09448207684817, -0.861537031719577, -1.14170253075471, -0.756071706305901, -0.0637261648173595, -2.1871996135047, -2.11206398028512, -0.0751356332195869, 55.8276363636426, 55.5614193548369, 58.0698705738699, 68.2714030340302
7/2/2018, 56.3, 57.06, 56.02, 56.89, 920288, 3.1097287559538, -0.936284362408395, -1.13258484185398, -0.694875514669784, -0.0869223279613713, -2.05471159691013, -2.10059350361012, 0.0458819066999876, 56.3025454545518, 55.2590322580627, 57.8009059829053, 68.1392111521113
7/3/2018, 57.13, 58.1, 56.79, 57.41, 525829, 3.04157543075947, -0.518324721039949, -0.915701091103547, -0.456970781118891, -0.0540848901946383, -1.88601344605216, -2.05767749209853, 0.171664046046367, 56.5600000000064, 55.0511612903207, 57.6313308913302, 68.0117313106463
7/5/2018, 58.84, 59.27, 57.99, 58.24, 737321, 3.00800142867284, -0.595184661882343, -0.760308607169471, -0.530858973645637, 0.0136543238265728, -1.66613867320273, -1.97936972831937, 0.313231055116637, 57.1720000000064, 55.0953548387078, 57.5113577533572, 67.8916009293425
7/6/2018, 58.24, 59.43, 58.24, 58.7, 541208, 2.93657075035112, -0.442746278970114, -0.626877776978542, -0.645759356078556, 0.0280699086359129, -1.43818962127565, -1.87113370691063, 0.432944085634971, 57.8467272727338, 55.2600860215035, 57.3602124542118, 67.7789487494873
7/9/2018, 60.36, 60.69, 60.12, 60.5, 629646, 2.87120442798893, -0.416918253707779, -0.544882975969593, -0.580244313120144, 0.111902832026509, -1.0996176903211, -1.71683050359272, 0.617212813271623, 59.328545454552, 55.6731397849443, 57.2740293040287, 67.6934123274564
7/10/2018, 60.09, 60.53, 59.68, 60.45, 698957, 2.80020636060651, -0.616660235876021, -0.608215461694048, -0.786624048478813, 0.10529526003655, -0.82581212971202, -1.53862682881658, 0.71281469910456, 60.3881818181884, 56.0969032258046, 57.1905054945049, 67.608557878912
