Date,IXJ_Open,IXJ_High,IXJ_Low,IXJ_Close,IXJ_Volume,IXJ_ATRPercentOfClose20,IXJ_SQN25,IXJ_SQN50,IXJ_SQN100,IXJ_SQN200,IXJ_MACD,IXJ_MACD_Avg,IXJ_MACD_Diff,IXJ_LinReg10,IXJ_LinReg30,IXJ_LinReg90,IXJ_LinReg270
9/11/2017, 113.01, 113.46, 112.99, 113.44, 32775, 0.703053142889684, 1.39893102137535, 0.906428093607106, 2.02211636642957, 0, 0.98787792355985, 0.455262805830556, 0.532615117729294, 113.130909090914, 110.739161290323, 110.397611721612, 112.156504433497
9/12/2017, 113.36, 113.62, 113.34, 113.58, 13991, 0.679403337761362, 1.41592350065262, 0.98888482748763, 1.94080741844331, 0, 1.13011223978496, 0.590232692621438, 0.539879547163526, 113.650181818186, 111.327784946237, 110.555831501831, 112.270538961039
9/13/2017, 113.53, 113.66, 112.97, 113.04, 16817, 0.679036620203368, 1.39353268171292, 0.897481029715892, 1.94144588472239, 0, 1.18559368708631, 0.709304891514412, 0.476288795571898, 113.769818181823, 111.804172043011, 110.68913064713, 112.369919106317
9/14/2017, 112.91, 113.43, 112.77, 113.26, 19136, 0.67296825508034, 1.41823401546664, 0.877934207386427, 1.78036837214046, 0, 1.23310087585986, 0.814064088383502, 0.419036787476359, 113.784000000005, 112.263225806452, 110.811931623931, 112.4720446899
9/15/2017, 113.2, 113.43, 112.96, 113.12, 14606, 0.660885478623404, 2.00606247971851, 1.22380655007202, 1.64597209985619, 0, 1.24510108500314, 0.90027148770743, 0.344829597295712, 113.847272727277, 112.684516129033, 110.924727716728, 112.568824304814
9/18/2017, 113.17, 113.35, 112.77, 112.86, 29234, 0.654983139064198, 1.7792100662046, 1.03325435228728, 1.5717468523225, 0, 1.21957303136892, 0.964131796439729, 0.255441234929195, 113.727090909096, 113.029161290323, 111.019768009768, 112.657731843575
9/19/2017, 113.17, 113.17, 112.35, 112.42, 16706, 0.661139719098436, 1.42199089116638, 0.988587126338394, 1.39296477165649, 0, 1.15057443628379, 1.00142032440854, 0.149154111875249, 113.252727272732, 113.296989247312, 111.088901098901, 112.734995702885
9/20/2017, 112.55, 112.77, 112, 112.44, 17798, 0.662211498221219, 1.39711829188945, 1.04247690847797, 1.36371995802002, 0, 1.08499919014832, 1.0181360975565, 0.0668630925918259, 112.802363636369, 113.513720430108, 111.16429059829, 112.810985368223
9/21/2017, 112.47, 112.52, 112.09, 112.12, 47878, 0.65007231374415, 1.16966076544235, 0.711916395789473, 1.29737111951688, 0, 0.995730844143068, 1.01365504687381, -0.0179242027307436, 112.395272727278, 113.672451612904, 111.232959706959, 112.878321023239
9/22/2017, 112.3, 112.45, 111.85, 112.33, 17835, 0.643121182463674, 1.80573499279421, 0.786431675975094, 1.22311779593879, 0, 0.931196033521914, 0.997163244203432, -0.0659672106815183, 112.152181818187, 113.745333333334, 111.310261294261, 112.948704561653
9/25/2017, 112.2, 112.61, 111.94, 112.15, 84941, 0.641816427149686, 1.88260341186259, 0.581133503516149, 1.22711826455476, 0, 0.85566367724013, 0.968863330810772, -0.113199653570642, 112.022363636369, 113.785548387097, 111.347777777778, 113.013652761457
9/26/2017, 112.03, 112.48, 111.57, 111.57, 17970, 0.653676854796051, 1.50394400772336, 0.508784269240674, 1.00324959980639, 0, 0.740466945939701, 0.923184053836558, -0.182717107896857, 111.79054545455, 113.761096774194, 111.36524053724, 113.064718395815
9/27/2017, 111.57, 111.63, 111.16, 111.5, 28070, 0.642459106323907, 1.12880438568968, 0.476092050635705, 0.956986452527776, 0, 0.636190681291907, 0.865785379327628, -0.22959469803572, 111.536181818187, 113.711505376345, 111.379482295482, 113.113115404519
9/28/2017, 111.66, 111.98, 111.4, 111.65, 20544, 0.635490200065919, 1.53563295558068, 0.370351386755557, 1.11508584801806, 0, 0.559208528860822, 0.804470009234267, -0.245261480373445, 111.461636363641, 113.682387096775, 111.402302808303, 113.163576629878
9/29/2017, 111.77, 112.5, 111.59, 112.46, 90912, 0.639826220838448, 1.72343268793531, 0.372664729369592, 1.23048526141556, 0, 0.557137514518971, 0.755003510291207, -0.197865995772237, 111.726727272732, 113.658043010753, 111.459750915751, 113.229984802431
10/2/2017, 112.59, 113.37, 112.46, 113.37, 44144, 0.64309000578387, 1.89460778059401, 0.655982428691343, 1.37923314257501, 0, 0.621758372062899, 0.728354482645546, -0.106596110582646, 112.290181818187, 113.694387096775, 111.556595848596, 113.314062935115
10/3/2017, 113.38, 113.6, 113.07, 113.42, 11241, 0.634030667059879, 1.76328199338021, 0.706034907164651, 1.39878787915643, 0, 0.669290287551007, 0.716541643626638, -0.0472513560756309, 112.755090909096, 113.716967741936, 111.658043956044, 113.39743235051
10/4/2017, 113.49, 113.9, 113.49, 113.88, 14375, 0.620970937346636, 1.82440146222346, 0.932149041096525, 1.39192287397312, 0, 0.735598309229133, 0.720352976747137, 0.0152453324819956, 113.328363636369, 113.838817204301, 111.768222222222, 113.488628926701
10/5/2017, 113.57, 113.7, 113.16, 113.7, 20611, 0.622518573683229, 1.66860536232783, 0.939009366993922, 1.26839699745072, 0, 0.764807177390296, 0.729243816875769, 0.0355633605145269, 113.696909090914, 113.856838709678, 111.866376068376, 113.574240608808
10/6/2017, 113.3, 113.87, 113.3, 113.68, 34894, 0.616567063128026, 1.2633382598483, 1.23730191452645, 1.23645908276767, 0, 0.777380425352575, 0.73887113857113, 0.0385092867814454, 114.014363636369, 113.847311827957, 111.97189010989, 113.657687089365
10/9/2017, 113.73, 113.73, 112.9, 113, 15586, 0.625989173005083, 0.853342674248794, 0.956204724374767, 1.37310770616394, 0, 0.724127210219294, 0.735922352900763, -0.011795142681469, 113.987272727278, 113.733182795699, 112.065702075702, 113.725514670896
10/10/2017, 113.24, 113.44, 112.92, 113.29, 26910, 0.616117377721737, 1.20722440294132, 0.978596630212723, 1.34072442399165, 0, 0.697286346964219, 0.728195151713454, -0.0309088047492349, 113.898000000005, 113.652322580646, 112.185013431013, 113.797826792255
10/11/2017, 113.39, 113.69, 113.33, 113.57, 18141, 0.601478742942597, 1.08239879869651, 1.11802238675207, 1.3551901672394, 0, 0.690647079776184, 0.720685537326, -0.030038457549816, 113.797636363642, 113.594838709678, 112.303709401709, 113.874318864602
10/12/2017, 113.58, 113.73, 113.3, 113.49, 33540, 0.5907519939571, 0.621449529897745, 1.18346473083597, 1.29235085600014, 0, 0.671192986340799, 0.71078702712896, -0.0395940407881611, 113.586727272733, 113.510924731183, 112.403304029304, 113.947641901246
10/13/2017, 113.6, 113.6, 113.09, 113.36, 14532, 0.584352695875809, 0.35591872114382, 1.11806451894302, 1.24378624680861, 0, 0.637931881953065, 0.696215998093781, -0.0582841161407158, 113.392545454551, 113.489376344086, 112.491496947497, 114.016865133749
10/16/2017, 113.34, 113.75, 112.79, 113.07, 38918, 0.599010440649664, -0.184439346754079, 1.11263973600255, 1.15919645771291, 0, 0.581468830003118, 0.673266564475648, -0.0917977344725306, 113.231090909096, 113.425720430108, 112.559553113553, 114.078888944723
10/17/2017, 113.11, 114.21, 113.02, 113.99, 15904, 0.616664663549826, 0.201616639043604, 1.29492157543644, 1.24533881127208, 0, 0.603995284116365, 0.659412308403792, -0.0554170242874265, 113.413818181824, 113.432451612904, 112.667792429792, 114.157894029851
10/18/2017, 114.23, 114.52, 114.07, 114.25, 18697, 0.607692995607374, 0.595487408513166, 1.49002119268576, 1.34551016220403, 1.76955197180736, 0.63550181900149, 0.654630210523332, -0.0191283915218413, 113.747272727278, 113.490731182796, 112.781704517704, 114.240465986897
10/19/2017, 114.05, 114.79, 114.04, 114.79, 37780, 0.607260898255382, 0.7312322272523, 1.58064358585405, 1.42333141982965, 1.75341557714185, 0.696021163210602, 0.662908401060786, 0.0331127621498166, 114.211090909096, 113.673075268818, 112.922405372405, 114.332029459103
10/20/2017, 114.46, 114.66, 114.2, 114.55, 29654, 0.603859490049747, 0.681578384475632, 2.00612187758494, 1.27905181082045, 1.64746929386025, 0.716359439577175, 0.673598608764064, 0.0427608308131116, 114.528545454551, 113.837053763441, 113.058771672771, 114.417129817444
10/23/2017, 114.69, 114.82, 114.34, 114.34, 25958, 0.595710157039869, 0.708909728002884, 1.84864726425908, 1.07532566895718, 1.62583332071915, 0.707378209498842, 0.680354528911019, 0.0270236805878223, 114.590000000006, 114.014795698925, 113.176427350427, 114.496492587279
10/24/2017, 114.08, 114.2, 113.01, 113.35, 33685, 0.629535283530143, 0.416641372020793, 1.3825548470743, 0.768106851203187, 1.49596925040595, 0.613305984115527, 0.666944819951921, -0.0536388358363937, 114.294363636369, 114.070451612904, 113.254588522588, 114.555134264741
10/25/2017, 113.18, 113.35, 112.4, 112.77, 24313, 0.643255592522253, 0.150279661265691, 1.19282187782791, 0.745609919969364, 1.40363669668432, 0.486345625378007, 0.630824981037138, -0.144479355659131, 113.851090909097, 114.018, 113.325499389499, 114.601408470522
10/26/2017, 112.06, 112.32, 111.04, 111.54, 120014, 0.69538225309573, -0.209442683960705, 0.75459787058416, 0.61951333444795, 1.39549551069968, 0.28321320043689, 0.561302624917089, -0.278089424480199, 113.010545454551, 113.825892473119, 113.321431013431, 114.623113154961
10/27/2017, 111.59, 111.72, 111.45, 111.68, 10814, 0.671873116805004, -0.236264226906107, 1.13647143018277, 0.657435771800067, 1.42619126181571, 0.132004454965227, 0.475442990926716, -0.34343853596149, 112.298727272733, 113.653311827957, 113.343206349206, 114.646934578579
10/30/2017, 111.43, 111.54, 110.75, 111.03, 22365, 0.683896696393261, -0.405994276636966, 1.04612034827977, 0.571492724344454, 1.33844156882289, -0.0398201114865486, 0.372390370444063, -0.412210481930612, 111.396000000006, 113.390215053764, 113.365567765567, 114.657816814764
10/31/2017, 111.24, 111.24, 110.78, 110.86, 100660, 0.671445045016386, -0.259365731771245, 0.921397506470722, 0.512703036818104, 1.35620447463951, -0.187547961424698, 0.260402704070311, -0.447950665495009, 110.729818181824, 113.088021505377, 113.381858363858, 114.665114421124
11/1/2017, 111.21, 111.66, 111.09, 111.23, 50981, 0.671712467913249, -0.0899699946965705, 0.731680006456532, 0.585259887098085, 1.4188148221586, -0.271636186174817, 0.153994926021285, -0.425631112196102, 110.414181818188, 112.844172043011, 113.408954822954, 114.679069122775
11/2/2017, 111.06, 111.06, 110.45, 110.53, 43016, 0.677452717956131, -0.399108076920523, 0.736909759675561, 0.403208101328719, 1.41048361723004, -0.390262160709256, 0.0451435086751772, -0.435405669384433, 110.129454545461, 112.497978494624, 113.388512820512, 114.67949508371
11/3/2017, 110.72, 111.47, 110.58, 111.47, 41582, 0.680316735174545, -0.34228368095906, 0.911397911170996, 0.473626133325693, 1.49677025535813, -0.403769552031562, -0.0446391034661707, -0.359130448565392, 110.353818181824, 112.295311827957, 113.417509157509, 114.697259883287
11/6/2017, 111.37, 111.46, 111.18, 111.18, 17909, 0.661028612577903, -0.8193474328982, 0.763083638824258, 0.466103737662448, 1.51647736995183, -0.432884806748106, -0.122288244122558, -0.310596562625548, 110.604000000006, 112.049397849463, 113.406212454212, 114.709171919148
11/7/2017, 111.09, 111.38, 110.77, 111.04, 13408, 0.656236519174087, -0.892903910429287, 0.623290917481227, 0.381692212311175, 1.5705325818415, -0.461930834725479, -0.190216762243142, -0.271714072482337, 110.780181818188, 111.753311827957, 113.382942612942, 114.718125322997
11/8/2017, 111.04, 111.45, 111.04, 111.3, 23057, 0.640387043437881, -0.978571085474081, 0.621906867936269, 0.264679661860877, 1.50462333862968, -0.458682784454467, -0.243909966685407, -0.21477281776906, 111.056181818188, 111.488967741936, 113.366244200244, 114.731538658474
