Date,EXI_Open,EXI_High,EXI_Low,EXI_Close,EXI_Volume,EXI_ATRPercentOfClose20,EXI_SQN25,EXI_SQN50,EXI_SQN100,EXI_SQN200,EXI_MACD,EXI_MACD_Avg,EXI_MACD_Diff,EXI_LinReg10,EXI_LinReg30,EXI_LinReg90,EXI_LinReg270
4/5/2018, 91.18, 91.67, 91.05, 91.36, 2409963, 1.43767679168503, -0.312761612467258, -0.779814166742818, 0.132964021941039, 0.39452742093938, -0.785286967277798, -0.795704966823756, 0.0104179995459577, 90.9158181818219, 90.254989247313, 93.1277142857155, 95.6013103731035
4/6/2018, 90.91, 91.14, 89.33, 89.88, 22485, 1.50121099359064, -0.281516848050708, -0.914540277970477, 0.0828793816241812, 0.410812977945931, -0.819580609290611, -0.800480095317127, -0.0191005139734839, 90.6936363636401, 90.0782365591409, 92.8975579975592, 95.5686289462892
4/9/2018, 90.53, 90.96, 89.96, 89.96, 3695, 1.48490886948344, -0.268932240166373, -0.88915914837405, 0.122894346172667, 0.443687407327413, -0.830727130989629, -0.806529502451628, -0.0241976285380017, 90.2892727272765, 89.9794838709689, 92.6675579975592, 95.5371070110699
4/10/2018, 91.1, 91.52, 90.94, 91.29, 12314, 1.47555353054874, -0.146550950098048, -0.823613464997741, 0.333129391583966, 0.534974262294807, -0.723896318862202, -0.790002865733743, 0.0661065468715404, 90.6594545454584, 90.1359569892484, 92.5177411477424, 95.5193852671858
4/11/2018, 90.66, 91.2, 90.57, 90.57, 8759, 1.45266774554051, -0.391307505136501, -0.832945304861791, 0.278926975171238, 0.470767658063954, -0.689383331367935, -0.769878958860581, 0.080495627492646, 90.6341818181857, 90.1649247311839, 92.3415897435909, 95.4973937406038
4/12/2018, 91.19, 91.41, 91, 91.41, 7269, 1.41329954958893, -0.241012469386071, -0.659475230670001, 0.414764630643796, 0.520265304704118, -0.587478474141733, -0.733398861916812, 0.145920387775079, 90.8512727272767, 90.2153763440872, 92.2173382173394, 95.4876632499656
4/13/2018, 91.75, 91.75, 91.16, 91.19, 3217, 1.37822377713048, -0.314817170163583, -0.698429692289533, 0.272500749824536, 0.543294329865759, -0.518493432450057, -0.690417776023461, 0.171924343573403, 91.1760000000039, 90.1365591397861, 92.0671941391953, 95.4760718873853
4/16/2018, 91.82, 92.01, 91.64, 91.99, 22300, 1.3424960857126, -0.433910354719208, -0.577660231128788, 0.432153413379576, 0.55115892199351, -0.394718901979942, -0.631278001214757, 0.236559099234815, 91.4460000000039, 90.161806451614, 91.9578070818083, 95.4752461391278
4/17/2018, 92.31, 92.61, 92.31, 92.44, 5936, 1.30269801145031, -0.286858202943248, -0.321974011660204, 0.44345286658715, 0.645618719794237, -0.257348897742901, -0.556492180520386, 0.299143282777485, 91.9214545454584, 90.291677419356, 91.8606007326019, 95.4742585759189
4/18/2018, 93.21, 93.59, 93.21, 93.48, 6816, 1.28530524143713, 0.0394963217669711, 0.312730484940001, 0.490345324775944, 0.673675136962752, -0.0638271121128184, -0.457959166838872, 0.394132054726054, 92.6576363636403, 90.586430107528, 91.8039194139206, 95.4882924695911
4/19/2018, 93.47, 93.57, 93.08, 93.1, 2817, 1.25233960548943, 0.0569138848403808, 0.0443740407643426, 0.418198987473278, 0.639569333298222, 0.0582065046869502, -0.354726032533708, 0.412932537220658, 93.2603636363675, 90.8352043010765, 91.7434725274738, 95.4965723657235
4/20/2018, 93.43, 93.43, 92.81, 92.85, 2378, 1.22631315463126, -0.00487244133870223, 0.0618309995895846, 0.371951195103758, 0.608640535833477, 0.133210546285795, -0.257138716769807, 0.390349263055603, 93.3858181818221, 91.060989247313, 91.674600732602, 95.5003886838866
4/23/2018, 92.89, 93.14, 92.47, 92.6, 5456, 1.20431984435353, -0.103411056136587, 0.488795200051763, 0.36180319601557, 0.647469906045064, 0.170513307694719, -0.171608311876902, 0.342121619571621, 93.278909090913, 91.3477634408614, 91.5905006105019, 95.4985059450593
4/24/2018, 93.14, 93.14, 90.89, 91.18, 2804, 1.28530397793135, -0.226575763154919, 0.176809812440418, 0.101060582835103, 0.508039002996755, 0.084519593041378, -0.120382730893246, 0.204902323934624, 92.8034545454584, 91.4462580645174, 91.4467692307705, 95.4795484488176
4/25/2018, 90.95, 91.03, 90.15, 90.97, 10980, 1.28046955999111, -0.3010985943594, -0.0941619861697812, 0.0516597872020133, 0.480569937844246, -0.000569722918257298, -0.0964201292982483, 0.095850406379991, 92.1174545454585, 91.4946236559152, 91.299003663005, 95.4566245729122
4/26/2018, 91.3, 91.31, 90.6, 91.06, 7220, 1.25422908059271, -0.314144378500605, -0.035220873103052, -0.0106364105386408, 0.480120111212693, -0.0600491616567922, -0.0891459357699571, 0.0290967741131649, 91.6087272727312, 91.5388817204314, 91.1466324786338, 95.4352824928247
4/27/2018, 91, 91.16, 90.73, 90.99, 5387, 1.21606324953108, 0.188957319611044, -0.274044501749331, 0.0610935976316424, 0.425388868231495, -0.11154958617665, -0.0936266658512958, -0.0179229203253547, 91.050909090913, 91.5911182795711, 91.0020732600746, 95.4097624709578
4/30/2018, 90.64, 91.1, 90.28, 90.37, 14667, 1.20855499968011, 0.31590960130609, -0.540602939527302, -0.0349437769758853, 0.395424191148425, -0.200086390730092, -0.114918610827055, -0.0851677799030374, 90.4498181818221, 91.5951182795712, 90.849909645911, 95.3740899275657
5/1/2018, 90.14, 90.14, 89.28, 90.13, 42085, 1.21165271890643, -0.172555924760711, -0.644683742461144, -0.027650587414228, 0.335874325781455, -0.286317945400398, -0.149198477741724, -0.137119467658675, 89.9441818181858, 91.5367741935497, 90.6896068376082, 95.3349495694955
5/2/2018, 90.05, 90.29, 89.65, 89.65, 7837, 1.19292745763843, -0.136956934607103, -0.618989951985029, -0.061455076113843, 0.317960158198362, -0.388905995977964, -0.197139981388972, -0.191766014588992, 89.6067272727312, 91.4449462365604, 90.5097606837621, 95.2857239305724
5/3/2018, 89.51, 89.92, 88.55, 89.65, 47551, 1.20968933907887, -0.0967696918512899, -0.775303082745469, -0.134177655944542, 0.326885148396579, -0.464849272117348, -0.250681839534647, -0.214167432582701, 89.4021818181859, 91.3834623655927, 90.3232454212469, 95.2380180401802
5/4/2018, 89.27, 90.7, 89.27, 90.48, 14416, 1.21768586191423, -0.213067625185777, -0.564874248046631, -0.0612792531433525, 0.373433337464872, -0.452840736077064, -0.291113618843131, -0.161727117233934, 89.6225454545495, 91.2740000000014, 90.1822710622725, 95.2016411097442
5/7/2018, 90.71, 91.14, 90.71, 90.8, 4988, 1.18906834743062, 0.341958329761425, -0.606301567926498, -0.0106487465716854, 0.404584598629898, -0.412744695178532, -0.315439834110211, -0.0973048610683208, 90.0327272727313, 91.1269892473131, 90.0552893772909, 95.1697504441709
5/8/2018, 90.81, 91.39, 90.81, 91.39, 4857, 1.15460154994381, 0.260316698404312, -0.639945470971105, 0.0367619127249515, 0.478123862129545, -0.329561247805842, -0.318264116849337, -0.0112971309565046, 90.4609090909132, 91.1645376344099, 89.9569279609295, 95.1464523711902
5/9/2018, 91.49, 92.05, 91.49, 91.78, 5259, 1.12816609138044, 0.365539008173752, -0.432521214280024, 0.0549183427086485, 0.517584607802823, -0.229522236356516, -0.300515740750773, 0.0709935043942569, 90.9703636363677, 91.2064731182809, 89.8791746031762, 95.1246860735272
5/10/2018, 92.3, 92.56, 92.3, 92.55, 2585, 1.10498033142682, 0.360147074498412, -0.0496013127518413, 0.179919604748132, 0.577489685551467, -0.0871039540374596, -0.25783338340811, 0.170729429370651, 91.7196363636405, 91.3257634408614, 89.8388864468881, 95.1093885472186
5/11/2018, 92.77, 93.07, 92.65, 92.84, 17450, 1.07445748804259, 0.972638711805755, 0.280373079265959, 0.159402560812653, 0.574314724773908, 0.048603862070479, -0.196545934312392, 0.245149796382871, 92.4738181818223, 91.5508387096787, 89.8232869352885, 95.102492551592
5/14/2018, 92.93, 92.98, 92.4, 92.6, 5512, 1.05469764071685, 0.86474662234226, 0.236201278202853, 0.044232101653991, 0.590319173944157, 0.135228460308099, -0.130191055388294, 0.265419515696393, 92.920181818186, 91.6221075268829, 89.8096068376084, 95.0888899822329
5/15/2018, 92.02, 92.25, 91.86, 92.25, 4209, 1.0458726444863, 0.348063832570921, 0.0455048328396449, 0.00412056150497192, 0.549011941829126, 0.173635442285629, -0.0694257558535094, 0.243061198139139, 93.0760000000041, 91.688795698926, 89.8051648351664, 95.068882055487
5/16/2018, 92.21, 92.56, 92.19, 92.34, 6905, 1.01264526620282, 0.653785258601626, -0.0280971868879962, 0.0157567802920181, 0.554430068808563, 0.208927118281864, -0.0137551810264348, 0.222682299308298, 93.0512727272769, 91.7573333333345, 89.8233382173398, 95.0552737460705
5/17/2018, 92.38, 92.87, 92.38, 92.74, 2648, 0.986438221771727, 0.507718263669705, 0.0215828711128494, 0.100226324364087, 0.564502346460933, 0.266105187871133, 0.0422168927530788, 0.223888295118055, 93.0180000000042, 91.9172688172055, 89.8621611721628, 95.0463957906242
5/18/2018, 92.67, 93.08, 92.67, 92.97, 8547, 0.956848087046945, 0.677004612780265, 0.0334957801353411, 0.0895481288712799, 0.560258452616615, 0.326217861334285, 0.0990170864693201, 0.227200774864965, 93.0616363636405, 91.9988172043023, 89.9228205128221, 95.0516342763424
5/21/2018, 94.1, 94.1, 93.96, 94.1, 1506, 0.958132394475204, 0.764240821012757, -0.00901922410955124, 0.21423270745516, 0.616837240251333, 0.459739552949756, 0.171161579765407, 0.288577973184349, 93.4238181818224, 92.2091397849475, 90.0334700854717, 95.0762853628533
5/22/2018, 94.32, 94.32, 93.48, 93.49, 19934, 0.961089372169332, 0.381696779730538, -0.0630081443588353, 0.143683502799813, 0.564805116102174, 0.510450399053624, 0.239019343623051, 0.271431055430574, 93.513272727277, 92.4040215053777, 90.1404981684999, 95.0908096214292
5/23/2018, 92.64, 92.81, 92.44, 92.79, 2827, 0.976502135293731, -0.234201456511482, -0.0754073358374802, 0.0584683020063883, 0.523159929821365, 0.488523564530396, 0.28892018780452, 0.199603376725877, 93.3243636363678, 92.4478924731195, 90.240239316241, 95.0940027333603
5/24/2018, 92.87, 93.17, 92.56, 93, 1823, 0.958377972873226, -0.0215278791418903, 0.0401483601087549, 0.0657372145114903, 0.543852818758344, 0.482529337316691, 0.327642017706954, 0.154887319609737, 93.3069090909133, 92.5600860215067, 90.3467765567783, 95.0975495421617
5/25/2018, 92.86, 92.87, 92.67, 92.87, 4964, 0.929500311223748, 0.0220629776504767, 0.00601623879784773, -0.00288372430213113, 0.552015148736517, 0.461963725256766, 0.354506359216917, 0.107457366039849, 93.2780000000042, 92.6308602150551, 90.4600000000017, 95.099587535875
5/29/2018, 92.06, 92.15, 91.02, 91.36, 58310, 0.998867767164865, -0.385916753826614, -0.287390454374693, -0.213804390855062, 0.528588516250039, 0.320130681902043, 0.347631223753942, -0.0275005418518988, 92.6778181818224, 92.5525376344099, 90.5028644688662, 95.0821063277296
5/30/2018, 91.98, 92.6, 91.66, 92.53, 43612, 1.00393095480139, 0.470664426673731, 0.0346426048110774, -0.198891133402215, 0.594610007499955, 0.29869304757112, 0.337843588517378, -0.0391505409462571, 92.4794545454588, 92.656731182797, 90.6082417582435, 95.0795678556782
5/31/2018, 92.46, 92.46, 91.55, 91.66, 4910, 1.01624530531731, 0.241077775385346, -0.136562720864951, -0.363893502623446, 0.493505725010899, 0.209091561442094, 0.312093183102321, -0.103001621660227, 91.9832727272771, 92.719290322582, 90.6816556776574, 95.0653587535872
6/1/2018, 92.36, 92.69, 92.36, 92.51, 4234, 1.01223210951373, 0.471165720542417, -0.0226964957600216, -0.277186888175864, 0.555040875590052, 0.204314424885823, 0.290537431459021, -0.0862230065731986, 91.8978181818225, 92.8761075268831, 90.8047716727735, 95.0678750854173
6/4/2018, 92.98, 93.03, 92.6, 92.6, 14264, 0.988763637457444, 0.521611976638118, 0.453625441721598, -0.310922853962109, 0.536658828930953, 0.205422771744736, 0.273514499516164, -0.0680917277714281, 91.9020000000044, 93.0314838709691, 90.9300024420043, 95.0688672953394
6/5/2018, 92.51, 92.81, 92.49, 92.55, 3826, 0.957120877224542, 0.718975171884905, 0.670912380907769, -0.308151007832911, 0.603408379405089, 0.199961530431978, 0.258803905699327, -0.0588423752673494, 92.1350909090953, 93.1654623655928, 91.0540683760702, 95.067500888342
6/6/2018, 92.8, 93.47, 92.8, 93.41, 3461, 0.95013874668424, 1.04810246262601, 0.507956998269741, -0.315976862240604, 0.674654935139911, 0.262008004840126, 0.259444725527487, 0.00256327931263955, 92.6278181818226, 93.3142150537648, 91.2402368742387, 95.0757695776956
6/7/2018, 93.65, 93.85, 93.2, 93.44, 30995, 0.937123686979731, 1.23460393006956, 0.641893213888212, -0.405957405409619, 0.675910765693966, 0.310027231173137, 0.269561226656617, 0.0404660045165205, 92.9952727272771, 93.4383870967755, 91.4164932844952, 95.0826084460842
6/8/2018, 93.31, 93.57, 93.19, 93.44, 12247, 0.910601406740333, 1.23460393006956, 0.674119822847737, -0.378732375447361, 0.618461633850018, 0.344116058286772, 0.284472192982648, 0.0596438653041244, 93.3692727272771, 93.5526236559153, 91.5818876678896, 95.088746754134
6/11/2018, 93.71, 94.08, 93.57, 93.89, 9463, 0.895007622468057, 1.12788680126032, 0.522274136365149, -0.371686068193485, 0.689987712690513, 0.402799714193051, 0.308137697224729, 0.0946620169683227, 93.8487272727317, 93.7039354838723, 91.7727252747272, 95.1022233155662
6/12/2018, 94.05, 94.05, 93.57, 93.57, 5014, 0.878814282246977, 0.912049877659825, 0.856432869805459, -0.368266847269918, 0.695457586279458, 0.418659561821116, 0.330242070144006, 0.0884174916771097, 93.8600000000044, 93.7546021505389, 91.9475506715526, 95.1124889982231
6/13/2018, 93.74, 93.93, 93.46, 93.58, 4870, 0.85989655663985, 0.730958925916221, 0.677197246483956, -0.39681220228158, 0.66280111298094, 0.427112040027481, 0.349616064120701, 0.0774959759067799, 93.9881818181863, 93.7698924731196, 92.082862026864, 95.1113470001364
6/14/2018, 93.59, 93.62, 93.15, 93.18, 3713, 0.845628501629527, 0.470480061097534, 0.58511976092845, -0.446250836797574, 0.642323425518906, 0.396958146428162, 0.359084480582193, 0.0378736658459685, 93.7469090909135, 93.6801720430121, 92.1082051282071, 95.1047112204453
6/15/2018, 92.77, 92.86, 92.43, 92.68, 6829, 0.848142863538491, 0.059130299987984, 0.31070076881561, -0.531526425937708, 0.599394150780706, 0.328923521569124, 0.353052288779579, -0.0241287672104558, 93.4200000000045, 93.5042365591412, 92.1470695970716, 95.096415197485
6/18/2018, 91.96, 92.28, 91.44, 92.22, 146078, 0.876985323824659, -0.18589585152137, 0.562622798831068, -0.551457095294316, 0.554117393252618, 0.235176467658846, 0.329477124555433, -0.0943006568965867, 92.9429090909136, 93.3057204301089, 92.1576678876699, 95.082865928659
6/19/2018, 89.92, 89.92, 89.13, 89.48, 36048, 1.03131210588908, -0.75779745029982, -0.0666664102802701, -0.791984080501242, 0.319324023777809, -0.0595276511330667, 0.251676169417733, -0.311203820550799, 91.5300000000044, 92.7696559139799, 91.9801733821754, 95.029128331283
6/20/2018, 89.69, 89.69, 89.39, 89.41, 17440, 0.997290201020096, -0.690627187029166, -0.355876245031504, -0.889573865028295, 0.304104058864978, -0.295326859290469, 0.142275563676092, -0.437602422966562, 90.4323636363681, 92.2725591397864, 91.8139291819313, 94.9750698373648
6/21/2018, 88.99, 88.99, 88.51, 88.56, 4514, 1.00733210286299, -0.915607794181303, -0.383964406739757, -0.911623281790167, 0.279377043337125, -0.544510548196811, 0.00491834130151166, -0.549428889498323, 89.2652727272772, 91.7063870967757, 91.6464713064734, 94.910328823288
6/22/2018, 89.34, 89.5, 89.18, 89.24, 33550, 1.00234048048038, -0.829899745520173, -0.415220505671945, -0.778250233443473, 0.310724637860291, -0.679289671434589, -0.131923261245708, -0.54736641018888, 88.5992727272772, 91.2986021505391, 91.5044664224685, 94.8541342080084
6/25/2018, 88.44, 88.44, 87.44, 87.84, 37724, 1.06985907620863, -1.18369744812146, -0.636081722925388, -0.9258930756497, 0.188052553618503, -0.888825569453502, -0.283303722887267, -0.605521846566235, 87.7687272727319, 90.7538709677434, 91.3353870573892, 94.7772551592179
6/26/2018, 88.02, 88.16, 87.79, 87.95, 54495, 1.03612962127865, -1.48457362358968, -0.780451898697654, -0.893759961689567, 0.180288446244184, -1.03408787622669, -0.433460553555152, -0.60062732267154, 87.2421818181863, 90.2393548387112, 91.1986666666688, 94.7027237939043
6/27/2018, 88.21, 88.72, 87.22, 87.22, 13871, 1.07855102249352, -1.51871179307012, -1.014951696585, -0.798981671601356, 0.0779584348329046, -1.19434651684699, -0.58563774621352, -0.608708770633471, 86.7720000000045, 89.6388817204317, 91.0438461538483, 94.6220188601883
6/28/2018, 87.06, 87.45, 86.74, 87.45, 2735, 1.06252326098102, -1.29292552612398, -1.19703161980315, -0.399006834711682, 0.0710420072114801, -1.28794691600139, -0.726099580171094, -0.561847335830295, 86.6481818181864, 89.1060430107543, 90.889286935289, 94.5509533962003
6/29/2018, 87.92, 88.59, 87.82, 87.89, 24831, 1.06919759033054, -1.22156164411867, -1.02456533088951, -0.53927860595881, 0.127462002049409, -1.31150338923059, -0.843180341982994, -0.468323047247601, 86.8889090909136, 88.6872473118296, 90.7797240537262, 94.4828959956262
7/2/2018, 86.78, 87.32, 86.67, 87.32, 7798, 1.09222614983329, -1.32839527923101, -1.0893014228367, -0.563284814320783, 0.0581458873729527, -1.36048349345029, -0.946640972276453, -0.413842521173836, 87.1020000000045, 88.2427526881736, 90.6402710622731, 94.4040787207868
7/3/2018, 87.78, 87.83, 87.78, 87.82, 751, 1.06074388559862, -0.876752432079407, -0.929286157777194, -0.172220888416363, 0.0784034276036552, -1.34346809369706, -1.02600639656057, -0.317461697136482, 87.2070909090955, 87.9734838709693, 90.5408986569008, 94.3309553095527
7/5/2018, 87.73, 87.73, 87.19, 87.62, 5777, 1.04595756256114, -1.29413444518531, -0.717981583285335, -0.275545025055245, 0.0296624052292052, -1.3307811782927, -1.086961352907, -0.243819825385698, 87.3196363636409, 87.6786881720446, 90.4561855921877, 94.2553035397017
7/6/2018, 87.65, 88.16, 87.52, 88.05, 8234, 1.0251500459969, -0.95171851799872, -0.58014714319037, -0.421749903097726, 0.049943514263854, -1.27137369553098, -1.1238438214318, -0.147529874099188, 87.5083636363681, 87.4296559139801, 90.3746398046419, 94.1867992346586
7/9/2018, 88.53, 89.36, 88.53, 89.36, 5576, 1.0329144860399, -0.781892031538816, -0.309295313981506, -0.217200751153159, 0.126353411814045, -1.10583935780562, -1.12024292870656, 0.0144035709009394, 88.3134545454591, 87.3914193548404, 90.3179242979264, 94.1368279349456
7/10/2018, 89.55, 89.55, 89.29, 89.52, 7474, 0.99403682471961, -0.762002134787985, -0.263291449431795, -0.378362446765844, 0.118885468582741, -0.950781522176854, -1.08635064740062, 0.135569125223765, 88.8872727272773, 87.3883010752704, 90.2335799755821, 94.0925559655593
