Date,TICK_Open,TICK_High,TICK_Low,TICK_Close,TICK_Volume,TICK_ATRPercentOfClose20,TICK_SQN25,TICK_SQN50,TICK_SQN100,TICK_SQN200,TICK_MACD,TICK_MACD_Avg,TICK_MACD_Diff,TICK_LinReg10,TICK_LinReg30,TICK_LinReg90,TICK_LinReg270
6/19/2018, -946, 754, -946, -32, 0, -5075.80958499513, NaN, NaN, NaN, NaN, 11.4370497672829, 13.9043623642572, -2.46731259697426, 99.2363636363636, 169.191397849462, 118.6442002442, 71.9909252425858
6/20/2018, 814, 814, -577, -103, 0, -1565.62729498886, NaN, NaN, NaN, NaN, -8.33486398183881, 9.456517095038, -17.7913810768768, 59.1818181818182, 137.677419354839, 119.543101343101, 71.7532595325953
6/21/2018, -192, 758, -794, -268, 0, -600.584443338282, NaN, NaN, NaN, NaN, -36.8930885547195, 0.186595965086496, -37.079684519806, 0.963636363636368, 91.1032258064516, 111.359706959707, 68.213065463988
6/22/2018, 1039, 1081, -680, 503, 0, 321.498606906415, NaN, NaN, NaN, NaN, 2.65694163524255, 0.680665099117706, 1.97627653612484, 136.363636363636, 157.124731182796, 118.007081807082, 76.2228782287823
6/25/2018, -512, 918, -968, -159, 0, -1025.52270006434, NaN, NaN, NaN, NaN, -19.1959628214566, -3.29466048499716, -15.9013023364595, 9.90909090909091, 143.01935483871, 108.708424908425, 69.6755774224409
6/26/2018, 484, 878, -640, -45, 0, -3611.00452988264, NaN, NaN, NaN, NaN, -27.0044097568026, -8.03661033935825, -18.9677994174444, -46.2545454545455, 101.367741935484, 105.852991452991, 68.4791307913079
6/27/2018, 390, 821, -1038, -110, 0, -1487.86766956802, NaN, NaN, NaN, NaN, -37.999581461056, -14.0292045636978, -23.9703768973582, -94.0363636363637, 71.8688172043011, 95.1501831501832, 66.8944376110428
6/28/2018, -8, 1016, -770, 56, 0, 2935.93163339033, NaN, NaN, NaN, NaN, -32.9388233209575, -17.8111283151497, -15.1276950058078, -87.5818181818182, 43.0666666666667, 87.5728937728938, 71.8176575099084
6/29/2018, 792, 812, -813, -640, 0, -256.744629525571, NaN, NaN, NaN, NaN, -84.1198381875932, -31.0728702896384, -53.0469678979547, -259.836363636364, -46.0602150537634, 49.9362637362638, 59.8986196528632
7/2/2018, -741, 819, -741, 589, 0, 278.269498729282, NaN, NaN, NaN, NaN, -25.2204072348137, -29.9023776786735, 4.68197044385976, 26.1454545454545, 6.76129032258063, 72.5797313797314, 66.1036490364904
7/3/2018, 800, 844, -714, -644, 0, -253.875307475109, NaN, NaN, NaN, NaN, -77.1456917335214, -39.3510404896431, -37.7946512438784, -191.327272727273, -77.7591397849462, 44.0998778998779, 58.1557468908022
7/5/2018, 1007, 1073, -685, -178, 0, -921.971421984671, NaN, NaN, NaN, NaN, -79.7749523324119, -47.4358228581968, -32.339129474215, -228.636363636364, -128.058064516129, 32.8356532356532, 57.1283859505262
7/6/2018, 114, 720, -694, 98, 0, 1663.01395364906, NaN, NaN, NaN, NaN, -58.9087040570991, -49.7303990979773, -9.1783049591218, -199.509090909091, -112.064516129032, 27.7921855921856, 60.3985239852399
7/9/2018, 925, 925, -749, -400, 0, -407.991497711819, NaN, NaN, NaN, NaN, -81.615675305135, -56.1074543394088, -25.5082209657261, -208.181818181818, -156.434408602151, 6.33504273504272, 52.3867432007653
7/10/2018, 487, 561, -745, -8, 0, -20195.8461413114, NaN, NaN, NaN, NaN, -67.2052889575262, -58.3270212630323, -8.87826769449389, -164.581818181818, -144.643010752688, -0.639804639804652, 51.4020500205002
