Date,XOP_Open,XOP_High,XOP_Low,XOP_Close,XOP_Volume,XOP_ATRPercentOfClose20,XOP_SQN25,XOP_SQN50,XOP_SQN100,XOP_SQN200,XOP_MACD,XOP_MACD_Avg,XOP_MACD_Diff,XOP_LinReg10,XOP_LinReg30,XOP_LinReg90,XOP_LinReg270
2/12/2018, 32.79, 33.55, 32.73, 33.23, 18049036, 3.12555009777007, -1.47564910065256, -0.303631677280938, 0.276338025415193, -0.090349023762409, -1.25726257541716, -0.591177435979296, -0.666085139437862, 32.1798181818189, 34.770365591396, 37.8246813186815, 33.6574812081455
2/13/2018, 32.86, 33.16, 32.6, 32.78, 10779980, 3.10612959919018, -1.68504584439637, -0.607478991120594, 0.0683768655890694, -0.105160186893946, -1.3363676893761, -0.740215486658658, -0.596152202717446, 31.9498181818189, 34.1485376344068, 37.6601831501834, 33.6727265272653
2/14/2018, 32.35, 34.1, 32.3, 34.02, 25856776, 3.10781839648388, -1.16476839039096, -0.452180723139574, 0.280322611100231, 0.0117841743279077, -1.28419799017726, -0.849011987362378, -0.435186002814883, 32.364727272728, 33.7817634408584, 37.5570549450552, 33.7061038677054
2/15/2018, 34.09, 34.2, 33.12, 34.09, 14692378, 3.10476922135414, -1.08694321599521, -0.340081901619439, 0.269231280465145, 0.0362530021713889, -1.22310551370892, -0.923830692631686, -0.29927482107723, 32.9974545454553, 33.476301075267, 37.4401172161174, 33.742487358207
2/16/2018, 33.85, 34.49, 33.8, 33.92, 11033488, 3.0660231019506, -1.41391239471592, -0.310747925004636, 0.0734284218433375, 0.0199730097845092, -1.1748637670319, -0.974037307511729, -0.200826459520172, 33.4190909090917, 33.1910322580626, 37.3178192918195, 33.7737583709171
2/20/2018, 34.02, 34.34, 33.63, 33.82, 14937550, 3.0263018461637, -1.53664372769971, -0.102918856320258, 0.0312727201062336, 0.111948747634765, -1.13165597385724, -1.00556104078083, -0.126094933076411, 33.6649090909098, 32.9078279569874, 37.1898705738708, 33.8088528085281
2/21/2018, 33.64, 33.99, 33, 33.01, 16883741, 3.09548779204463, -1.5810829154885, -0.341906729189973, -0.153911401155505, -0.0758137419294922, -1.14952273448841, -1.03435337952235, -0.115169354966066, 33.7509090909098, 32.5676344086002, 37.030827838828, 33.8346303129698
2/22/2018, 33.29, 34.31, 33.16, 33.73, 16254441, 3.07064777392896, -1.4117447853277, -0.28215534076723, 0.00423827156586915, -0.0500419111224538, -1.09298503715399, -1.04607971104868, -0.046905326105311, 33.9623636363644, 32.3519569892454, 36.8983101343103, 33.8731280579473
2/23/2018, 33.98, 34.65, 33.86, 34.64, 10884537, 2.97327661500845, -0.999989946912321, -0.1661153703375, 0.17916340516731, 0.0676815552999148, -0.963640857907308, -1.0295919404204, 0.0659510825130949, 34.2210909090917, 32.2685376344067, 36.80568986569, 33.9219907065738
2/26/2018, 34.8, 35.07, 34.49, 34.79, 9272338, 2.89579151614538, -0.919858801867775, -0.0179518947889465, 0.170301454824666, 0.0126464218814126, -0.8393553515698, -0.991544622650282, 0.152189271080482, 34.4103636363644, 32.2902580645142, 36.7195311355313, 33.9651649583163
2/27/2018, 34.67, 35.01, 33.94, 33.97, 14568890, 2.97490013259826, -1.39659584963355, -0.119424435904555, 0.0367191034591874, -0.0396748011448954, -0.797828469378651, -0.952801391995956, 0.154972922617305, 34.3534545454554, 32.2590107526862, 36.597567765568, 33.9961060543939
2/28/2018, 34.18, 34.45, 33.05, 33.06, 15498739, 3.11568329186766, -1.66341032144132, -0.240417426998717, -0.0826680523544199, -0.106544757482889, -0.828793693082119, -0.927999852213189, 0.0992061591310697, 33.851818181819, 32.1013978494604, 36.4284957264959, 34.0119190925243
3/1/2018, 33.13, 33.8, 33.07, 33.4, 16936590, 3.04054686070921, -1.52014567031068, -0.0797033951766454, -0.0708918589677929, -0.0979289458684047, -0.816486746489886, -0.905697231068528, 0.089210484578642, 33.7003636363645, 32.047247311826, 36.2698315018317, 34.0352923329234
3/2/2018, 33.14, 34.2, 32.81, 34.14, 14194250, 3.0294830664998, -1.10613594193668, -0.061192701886661, 0.182118971775711, -0.00474211184360148, -0.738508520567315, -0.872259488968286, 0.133750968400971, 33.8523636363645, 32.0952473118259, 36.1468791208793, 34.0747798277983
3/5/2018, 33.94, 34.99, 33.88, 34.76, 12014127, 2.98634132036214, -0.961650663316543, 0.0586825602846899, 0.265308793139293, 0.0915605335432278, -0.619539727943447, -0.821715536763318, 0.202175808819871, 34.1818181818191, 32.2418279569872, 36.0328571428573, 34.1193453601203
3/6/2018, 34.97, 35.06, 34.35, 34.44, 13030170, 2.96646234265385, -0.878912355819331, -0.192498198062531, 0.221372579866629, 0.0645902295233291, -0.544797343660434, -0.766331898142741, 0.221534554482307, 34.33490909091, 32.4380215053743, 35.9036434676436, 34.1524458111248
3/7/2018, 34.1, 34.69, 33.78, 34.09, 13503303, 2.980543119007, -0.68747527133503, -0.479283446159204, 0.130345522990655, -0.0351660910929179, -0.507950206758814, -0.714655559865956, 0.206705353107142, 34.1712727272737, 32.6343440860195, 35.7515091575093, 34.1814377477109
3/8/2018, 34.13, 34.29, 33.72, 34.03, 10095900, 2.9202579835616, -0.688742583303266, -0.525810863558736, 0.162192198465189, -0.0172105103609758, -0.478079085747474, -0.66734026504226, 0.189261179294785, 34.072000000001, 32.8515483870947, 35.5991819291821, 34.2152964329644
3/9/2018, 34.4, 34.83, 34.32, 34.77, 11224607, 2.83024331957352, -0.52239822825347, -0.530130696041351, 0.281105002808727, 0.0489233006641005, -0.390196252069096, -0.611911462447627, 0.221715210378531, 34.394000000001, 33.1453548387076, 35.4991330891333, 34.2638720787208
3/12/2018, 34.75, 35.1, 34.44, 34.81, 9266525, 2.78044189056285, -0.139950299518741, -0.461946815539428, 0.282545770534595, 0.0906160455391833, -0.313704615972718, -0.552270093152645, 0.238565477179927, 34.7527272727283, 33.4809462365571, 35.4082515262517, 34.3111242312423
3/13/2018, 34.94, 35.19, 34.5, 34.66, 11304706, 2.75238958741974, 0.134577836298296, -0.552052773733233, 0.251674075940864, 0.154710269715906, -0.26216610203997, -0.49424929493011, 0.23208319289014, 34.8945454545465, 33.774258064514, 35.3218144078146, 34.3589648763155
3/14/2018, 34.84, 34.91, 34.43, 34.53, 11280830, 2.69411908326005, -0.0363603613050787, -0.493457785984391, 0.284236628342839, 0.136692593467092, -0.229169646941209, -0.44123336533233, 0.212063718391121, 34.7718181818193, 33.9858924731162, 35.2520830280832, 34.4041716550499
3/15/2018, 34.69, 34.94, 33.86, 34.06, 12724602, 2.75327467256962, 0.157199907932933, -0.82620923737981, 0.242668040700145, 0.18000363134888, -0.238198981015493, -0.400626488468963, 0.162427507453469, 34.4745454545466, 34.1496344086, 35.153037851038, 34.4379551728851
3/16/2018, 34.06, 34.64, 33.83, 34.42, 14269941, 2.70591832017243, 0.765632543861519, -0.820972009075205, 0.274409287538533, 0.24821673906501, -0.213840778583496, -0.363269346491869, 0.149428567908373, 34.4136363636375, 34.3894408602129, 35.0807741147743, 34.4760087467542
3/19/2018, 34.23, 34.28, 33.31, 33.56, 16935712, 2.80187196517635, 0.444322896087339, -1.03834444221435, 0.267104017652712, 0.133667132960012, -0.260923773503343, -0.342800231894164, 0.0818764583908208, 34.1643636363648, 34.4320215053742, 35.0044884004886, 34.5054235342354
3/20/2018, 33.85, 34.34, 33.84, 34.07, 11607972, 2.73640393289558, 0.332156051439436, -0.865636283579681, 0.347277508367411, 0.240621375724446, -0.254154908856464, -0.325071167286624, 0.0709162584301603, 34.0927272727285, 34.4758924731161, 34.9488913308915, 34.5343460434604
3/21/2018, 34.37, 35.63, 34.21, 35.49, 18847541, 2.7153513072433, 0.896113575396443, -0.566237547274201, 0.612106267520093, 0.367584072576992, -0.132678961809972, -0.286592726191294, 0.153913764381321, 34.4618181818194, 34.7318709677398, 34.9450329670331, 34.5843433100998
3/22/2018, 35.04, 35.35, 34.7, 34.74, 13273880, 2.74897602185842, 0.278308362465135, -0.70046697698219, 0.465547458761344, 0.232194525816211, -0.0958225478925172, -0.248438690531538, 0.152616142639021, 34.4834545454558, 34.8143655913957, 34.9199487179489, 34.6179188191882
3/23/2018, 35.08, 35.74, 34.6, 34.7, 21097216, 2.77880275646667, 0.242478400346858, -0.666574920103354, 0.304989809332482, 0.354154292866778, -0.0690453284655348, -0.212560018118338, 0.143514689652803, 34.6005454545467, 34.7964731182774, 34.8920341880344, 34.6533839005057
3/26/2018, 35.06, 35.36, 34.44, 35.35, 15497119, 2.72144930316616, 0.498847935896301, -0.707847657348443, 0.343976818584263, 0.432019788752882, 0.00457266770619924, -0.16913348095343, 0.17370614865963, 34.9540000000013, 34.8467526881698, 34.8802881562883, 34.6964135574689
3/27/2018, 35.45, 35.48, 34.28, 34.49, 11054866, 2.82380606620985, 0.254615245020522, -0.931754845941107, 0.125539217542529, 0.250881565067844, -0.00640551384250898, -0.136587887531246, 0.130182373688737, 34.9509090909104, 34.8248172042989, 34.8033382173384, 34.7346084460845
3/28/2018, 34.66, 34.95, 34.11, 34.26, 15110643, 2.82321709464094, 0.452030797260644, -0.855212668618985, -0.0723571923054341, 0.211878387849606, -0.0332812342713567, -0.115926556879268, 0.0826453226079115, 34.8516363636377, 34.7355698924709, 34.7066520146522, 34.7628126281263
3/29/2018, 34.38, 35.37, 34.38, 35.22, 14849175, 2.76653170866777, 0.511184424777604, -0.701180210776695, 0.144867587418641, 0.2188457981566, 0.0226227595154, -0.0882166936003345, 0.110839453115735, 35.0047272727286, 34.8412473118257, 34.6545372405374, 34.8047962279623
4/2/2018, 34.94, 35.01, 33.35, 34.03, 21425940, 2.99486877579532, -0.137781851465627, -0.839208041699466, -0.109961816716068, 0.248965041162277, -0.0287643993071143, -0.0763262347416905, 0.0475618354345762, 34.7554545454559, 34.7928602150515, 34.5652869352871, 34.8312420390871
4/3/2018, 34.2, 34.66, 33.6, 34.61, 13213383, 2.9505811967148, -0.0048757576350219, -0.688205098205983, -0.248052996569395, 0.374456155574908, -0.0224293881360609, -0.0655468654205646, 0.0431174772845037, 34.5558181818196, 34.8071182795676, 34.4927667887669, 34.8625666256663
4/4/2018, 33.94, 34.67, 33.73, 34.63, 12807339, 2.93715375273994, 0.251487712035291, -0.869533317229263, -0.218240936299957, 0.353430535624098, -0.0156150131372499, -0.0555604949639016, 0.0399454818266517, 34.4078181818196, 34.8127956989225, 34.4237655677657, 34.8825018450185
4/5/2018, 34.77, 35.88, 34.74, 35.62, 23107089, 2.88820754448386, 0.845869035227923, -0.68489204391445, 0.0199423893600641, 0.444679123245396, 0.068876192495857, -0.0306731574719499, 0.0995493499678069, 34.8552727272741, 34.8848602150515, 34.4112014652016, 34.9189826431598
4/6/2018, 35.39, 35.62, 34.01, 34.66, 19568912, 3.05205006052479, 0.428237729568526, -0.8337282424539, -0.199628321338894, 0.39715464328074, 0.0577068955702771, -0.0129971468635045, 0.0707040424337816, 34.8140000000014, 34.8662795698902, 34.3570989010991, 34.9407008336751
4/9/2018, 35, 35.32, 34.68, 34.71, 16787465, 2.99034434868625, 0.221234961781612, -0.69278326182388, -0.175717673601709, 0.503331775446868, 0.0522869974596958, 5.96820011355484E-05, 0.0522273154585602, 34.7863636363651, 34.9087096774171, 34.2856654456656, 34.9651264179309
4/10/2018, 35.4, 36.48, 35.29, 36.17, 23067566, 2.97083521497801, 0.439740072224949, -0.41837482751185, 0.137463563425625, 0.616014899907922, 0.163912011789471, 0.0328301479588025, 0.131081863830668, 35.3925454545469, 35.1459354838686, 34.283838827839, 35.0076416564166
4/11/2018, 36.25, 37.07, 36.11, 36.83, 23555692, 2.90204600161464, 0.703992398649926, -0.174866505400779, 0.424114528103444, 0.592657014835646, 0.302149136842253, 0.0866939457354927, 0.21545519110676, 36.0100000000015, 35.403333333331, 34.3135555555557, 35.0679308459752
4/12/2018, 36.85, 36.97, 36.32, 36.76, 13314235, 2.85060491097643, 0.789888636802881, 0.03790022328453, 0.483012167658366, 0.579373807989112, 0.401427236107637, 0.149640603809921, 0.251786632297715, 36.4296363636379, 35.5727311827934, 34.3578803418805, 35.124237255706
4/13/2018, 36.91, 37.66, 36.91, 37.38, 17243313, 2.78354266188119, 0.965377184143786, 0.159331786788067, 0.552521861065758, 0.625046175378797, 0.52409324281291, 0.224531131610519, 0.299562111202391, 37.1190909090924, 35.8195913978471, 34.4443223443225, 35.1886994669948
4/16/2018, 37.33, 37.88, 37.05, 37.65, 24089123, 2.73562771490207, 0.836744100419356, 0.174672205891623, 0.484565057561079, 0.629213816407065, 0.635764977492954, 0.306777900787006, 0.328987076705948, 37.5460000000015, 36.1243655913955, 34.5314261294263, 35.2574328276617
4/17/2018, 37.65, 38.07, 37.42, 37.89, 12780199, 2.66815952211032, 0.888157857643359, 0.518167335051357, 0.584177111048992, 0.61180581349238, 0.735157191530114, 0.392453758935628, 0.342703432594486, 37.9743636363652, 36.4782795698901, 34.6206715506717, 35.3236810168102
4/18/2018, 38.39, 39.58, 38.34, 39.06, 33754164, 2.67515965381776, 1.19892299490415, 0.958072542957703, 0.722267055910832, 0.677502295049781, 0.897984057895066, 0.493559818727515, 0.40442423916755, 38.6320000000016, 36.9391182795675, 34.7351892551894, 35.4041713817139
4/19/2018, 39.15, 39.48, 38.76, 38.98, 25868610, 2.63897253140625, 1.2167315119664, 0.855148943907843, 0.623340575933211, 0.610267651369315, 1.00893976165227, 0.596635807312467, 0.412303954339805, 39.2183636363652, 37.3366666666643, 34.8484615384617, 35.4821385813859
4/20/2018, 38.71, 39.06, 38.35, 38.86, 16141021, 2.60611919224151, 1.33542796635264, 1.08559469615886, 0.602290950263752, 0.708899624181402, 1.07480032999023, 0.69226871184802, 0.382531618142212, 39.3880000000016, 37.6834408602126, 34.9645372405374, 35.5583217165506
4/23/2018, 38.55, 39.14, 38.25, 39.12, 16918291, 2.57311099744325, 1.29927424991683, 1.48587462690526, 0.781017541210453, 0.799654141311533, 1.13489279430071, 0.780793528338558, 0.354099265962153, 39.4283636363653, 38.0813763440836, 35.0989255189257, 35.6392212655461
4/24/2018, 39.21, 39.63, 38.29, 38.64, 26543629, 2.64821679888667, 1.46630787120711, 1.38207997046676, 0.671604440988666, 0.774537421463787, 1.13074993534966, 0.850784809740778, 0.279965125608878, 39.3543636363653, 38.3930107526857, 35.1976263736266, 35.7195563755639
4/25/2018, 38.56, 39.2, 38.26, 39.12, 19970178, 2.60508032345429, 1.44172619074552, 1.29676375567527, 0.710786537770515, 0.766360696087094, 1.15290866482847, 0.911209580758315, 0.241699084070151, 39.4434545454562, 38.730838709675, 35.3069963369965, 35.8139557195573
4/26/2018, 39.33, 39.7, 39.02, 39.65, 13570975, 2.5274957160367, 1.24086549345917, 1.50936025116483, 0.6550037725291, 0.779328682871131, 1.19941013476396, 0.968849691559444, 0.230560443204515, 39.576727272729, 39.0984731182771, 35.4286129426131, 35.9136405630724
4/27/2018, 39.5, 39.54, 38.86, 38.93, 19615313, 2.54699318992583, 1.28362093178445, 1.10844254724133, 0.450226065570826, 0.723679824608586, 1.16473852135429, 1.00802745751841, 0.156711063835875, 39.4276363636381, 39.3103870967717, 35.5060805860807, 36.0061992619927
4/30/2018, 38.81, 39.78, 38.8, 39.38, 24108258, 2.51642261654702, 1.42099404884245, 1.1793459213943, 0.582513009527747, 0.734900318670831, 1.16019821430848, 1.03846160887643, 0.121736605432053, 39.4034545454563, 39.5719784946211, 35.6145543345545, 36.1041544348778
5/1/2018, 39.08, 39.32, 38.65, 39.2, 19646896, 2.49469098233777, 1.17582749481491, 1.1827852572068, 0.60642419721173, 0.696072992874309, 1.12906038725768, 1.05658136455268, 0.0724790227050036, 39.270727272729, 39.7213978494599, 35.7131013431015, 36.2029900232337
5/2/2018, 39.07, 39.9, 39.07, 39.56, 14216755, 2.45329353342413, 1.62491353424115, 1.27648065698682, 0.832511681429471, 0.724852312529391, 1.1205158174913, 1.0693682551404, 0.0511475623508999, 39.4249090909109, 39.9141075268792, 35.843501831502, 36.3004212108789
5/3/2018, 39.28, 39.44, 38.51, 38.89, 20063902, 2.50577725824494, 1.47273310247004, 1.34406231054162, 0.697176540799261, 0.709935235155352, 1.04760464952629, 1.06501553401758, -0.0174108844912941, 39.3043636363654, 40.0810537634383, 35.9635506715509, 36.3915410687442
5/4/2018, 38.87, 39.72, 38.81, 39.61, 12659831, 2.45208769741198, 1.39677566427614, 1.32279976014106, 0.718412550394232, 0.661274615693933, 1.03597789799213, 1.05920800681249, -0.023230108820357, 39.4134545454564, 40.2674193548361, 36.1169938949941, 36.4917397840646
5/7/2018, 40, 41.01, 39.79, 39.85, 28696568, 2.49111252220236, 2.08092769140641, 1.17947876481929, 0.686115587324392, 0.738767353429095, 1.03420790293841, 1.05420798603767, -0.0200000830992622, 39.6165454545473, 40.4501505376319, 36.2971062271064, 36.5998709853767
5/8/2018, 39.79, 40.68, 38.81, 40.67, 44577891, 2.5487408976955, 2.11130668932285, 1.29641202315367, 0.880779643283505, 0.835706385101546, 1.08644841504232, 1.0606560718386, 0.0257923432037159, 39.9670909090927, 40.7470322580619, 36.5047765567767, 36.7202886428866
5/9/2018, 41.29, 42.07, 41.25, 41.39, 24994060, 2.54830702328611, 2.31629854175211, 1.65016270235644, 1.0292939208875, 0.889564187020781, 1.172432310109, 1.08301131949268, 0.0894209906163188, 40.5516363636382, 41.0436129032232, 36.7477020757023, 36.846048927156
5/10/2018, 41.61, 41.81, 41.17, 41.58, 18475475, 2.48678947352384, 2.09207509117723, 1.96448142998245, 1.11097540766096, 0.814488148107317, 1.24159425285231, 1.11472790616461, 0.1268663466877, 41.1840000000019, 41.3044516129006, 36.9863931623933, 36.9677471641384
5/11/2018, 41.59, 41.77, 41.13, 41.27, 16663664, 2.45773372894755, 2.56948370411633, 1.81055291059659, 1.13512666102633, 0.796120908870711, 1.25690239314577, 1.14316280356084, 0.113739589584925, 41.4600000000019, 41.5427311827931, 37.2314212454214, 37.0856329096625
5/14/2018, 41.44, 41.89, 41.44, 41.79, 13735796, 2.37997457391678, 2.73291047217628, 1.74662091300596, 1.09993595494219, 0.803208054284157, 1.29605375784125, 1.17374099441692, 0.122312763424328, 41.8780000000019, 41.7286236559114, 37.5053894993897, 37.2067136804702
5/15/2018, 41.77, 42.03, 41.29, 41.95, 14824686, 2.3405525762046, 2.53197200140697, 1.63863730102164, 1.11136201950795, 0.821198030674195, 1.32472159333953, 1.20393711420144, 0.120784479138083, 42.1838181818201, 41.923419354836, 37.7882368742371, 37.3223386633868
5/16/2018, 41.8, 42.34, 41.59, 42.23, 11993569, 2.2975816136205, 2.39008371248766, 1.78242109288282, 1.0190985431811, 0.871438309469399, 1.35442178817903, 1.23403404899696, 0.120387739182071, 42.5083636363656, 42.1077204301049, 38.0754529914532, 37.4418111247781
5/17/2018, 42.5, 43.65, 42.46, 43.52, 24393421, 2.28114724186659, 2.74228501643473, 2.09236087220618, 1.0334365470972, 0.979065845400663, 1.46516214837319, 1.28025966887221, 0.184902479500982, 42.998909090911, 42.472666666664, 38.4214652014654, 37.5805841191746
5/18/2018, 43.48, 43.62, 42.99, 43.16, 14526909, 2.25814994364533, 2.30956816104254, 2.02922137889601, 0.962700655200943, 1.01489127838487, 1.50650958558088, 1.32550965221394, 0.180999933366938, 43.2565454545474, 42.6769677419328, 38.7469279609282, 37.7153636736368
5/21/2018, 43.5, 44.22, 43.32, 44.22, 13824785, 2.21367399342709, 2.48143678001316, 2.04533164570456, 0.973798681988196, 1.20323059732976, 1.60629450549482, 1.38166662287012, 0.2246278826247, 43.7347272727293, 42.9642580645134, 39.1103540903543, 37.8703813038131
5/22/2018, 44.24, 44.75, 42.86, 43.08, 30176152, 2.37799978620888, 1.79671376351487, 1.76937721481126, 0.867784928084629, 1.05100264941846, 1.57522805237331, 1.42037890877076, 0.154849143602557, 43.7447272727293, 43.1428817204274, 39.4401880341882, 38.0063072297391
5/23/2018, 42.84, 43.1, 42.04, 42.84, 24365425, 2.39547197129749, 1.37672576066539, 1.75796790859408, 0.796785365055137, 1.08613401430346, 1.51379162269266, 1.43906145155514, 0.0747301711375274, 43.6843636363657, 43.2904731182768, 39.7639462759465, 38.1335134618014
5/24/2018, 42.07, 42.6, 41.82, 42.21, 24341745, 2.4304884692695, 1.15696849075105, 1.65492940673429, 0.779469208035619, 1.04405718494324, 1.39815007097486, 1.43087917543908, -0.0327291044642184, 43.3652727272748, 43.3146881720402, 40.0418803418805, 38.2485934126009
5/25/2018, 41.06, 41.15, 40.05, 40.88, 39766514, 2.64827231833347, 0.683998438900439, 1.47022756569046, 0.455325480394434, 0.92885495430961, 1.18551751540138, 1.38180684343154, -0.196289328030163, 42.4903636363657, 43.1763225806424, 40.2666593406595, 38.3430389503897
5/29/2018, 40.39, 41.33, 40.38, 41.06, 21979817, 2.62051397357035, 0.655763988824304, 1.42476812247692, 0.425938976522754, 0.987932224073876, 1.01977386057427, 1.30940024686009, -0.289626386285819, 41.8029090909112, 43.0562150537607, 40.4881709401712, 38.4380155801559
5/30/2018, 41.33, 42.78, 41.3, 42.58, 26868443, 2.6025924980521, 1.19689422792629, 1.89022797164465, 0.588037431418327, 1.08093799657929, 0.999549927469566, 1.24743018298198, -0.247880255512417, 41.7123636363658, 43.1229677419327, 40.7709719169721, 38.5550102501027
5/31/2018, 42.21, 43.22, 42.15, 42.25, 17989710, 2.61840163641907, 0.953936198789807, 1.71244504050045, 0.58095743524384, 1.09077029170525, 0.94598929694628, 1.18714200577484, -0.241152708828563, 41.5294545454567, 43.1955913978467, 41.0580757020759, 38.6577553642205
6/1/2018, 42.21, 42.75, 41.72, 42.15, 15725940, 2.61556573384983, 0.770323608257143, 1.43477712223501, 0.536962983705358, 1.0967552057088, 0.885268127197882, 1.12676723005945, -0.241499102861568, 41.5689090909113, 43.229612903223, 41.3424884004886, 38.7680882875497
6/4/2018, 42.3, 42.57, 40.92, 41.17, 15175881, 2.7443233154647, 0.69816908711155, 1.41302783334916, 0.418772125938313, 1.06581862303004, 0.749429397312973, 1.05129966351016, -0.301870266197182, 41.2725454545477, 43.1108387096746, 41.5794896214898, 38.866790214569
6/5/2018, 40.83, 41.48, 40.62, 41.07, 14705950, 2.71815440352563, 0.536983861387865, 1.40228544299346, 0.437419411028362, 1.10630385111074, 0.626485328060554, 0.966336796420235, -0.339851468359681, 41.262181818184, 42.9818064516101, 41.7930573870576, 38.9602033620338
6/6/2018, 41.33, 41.48, 40.67, 41.17, 14680404, 2.6743471286169, 0.621198872292109, 1.28251076983442, 0.327083369891185, 1.0779031964903, 0.530999401118507, 0.879269317359889, -0.348269916241382, 41.2301818181841, 42.8208817204273, 42.0127472527474, 39.0605048517154
6/7/2018, 41.36, 42.43, 41.35, 42.21, 15878195, 2.6272856602914, 0.785258680841649, 1.69637881768097, 0.414583049789328, 1.1865969543632, 0.533100177433219, 0.810035489374555, -0.276935311941336, 41.6136363636386, 42.8075913978466, 42.2594627594629, 39.1741194478613
6/8/2018, 42.15, 42.34, 41.51, 42.04, 16929765, 2.60472981291282, 0.954654567830714, 1.7205501126803, 0.490885754057127, 1.14934362788942, 0.515109615543793, 0.751050314608403, -0.23594069906461, 41.8467272727295, 42.7881290322552, 42.4663272283274, 39.2836364630315
6/11/2018, 41.83, 42.58, 41.8, 42.34, 10396687, 2.54907178243062, 0.83443146003401, 1.58111879583811, 0.484017356931717, 1.14253128618908, 0.519075874854998, 0.704655426657722, -0.185579551802724, 41.9267272727296, 42.7433118279541, 42.6812576312578, 39.3989457427909
6/12/2018, 42.34, 42.73, 41.98, 42.18, 11142799, 2.51970873173795, 0.716157152309462, 1.92046653165595, 0.525404673567893, 1.12404074956184, 0.503504415627539, 0.664425224451686, -0.160920808824147, 41.9078181818205, 42.6861935483842, 42.8892161172163, 39.5088224682249
6/13/2018, 42, 42.43, 41.74, 42.16, 17883074, 2.47668995705577, 0.478238974343708, 1.77821238635142, 0.544832511324446, 1.11561166658254, 0.483971170755567, 0.628334413712462, -0.144363242956895, 42.1249090909114, 42.5964731182767, 43.0574603174605, 39.6139811398116
6/14/2018, 42.41, 42.66, 41.58, 41.7, 20890683, 2.50830662254191, 0.132148486396832, 1.66501902117536, 0.356930928873186, 1.10026075198811, 0.426456848753247, 0.587958900720619, -0.161502051967372, 42.1400000000023, 42.4532903225777, 43.1753919413921, 39.7117501708352
6/15/2018, 41.27, 41.37, 40.31, 40.42, 20260117, 2.6302960626422, -0.282148711290895, 1.13164959275219, 0.169871490692846, 1.00441740769847, 0.274427601044842, 0.525252640785463, -0.250825039740622, 41.7229090909114, 42.0892258064487, 43.2420024420026, 39.7962345223454
6/18/2018, 40.48, 41.85, 40.36, 41.29, 22781071, 2.62656184328888, 0.0500069693532959, 1.57503777755823, 0.298227372126577, 1.05599823037767, 0.221590696418083, 0.464520251911987, -0.242929555493904, 41.5047272727296, 41.8736774193519, 43.3178730158732, 39.891060543939
6/19/2018, 40.62, 41.84, 40.51, 41.65, 13846031, 2.63333017008231, 0.00659095453339506, 1.6367897806363, 0.452512699701985, 1.03018744912542, 0.206386959785519, 0.412893593486694, -0.206506633701175, 41.384363636366, 41.7089677419325, 43.3743711843713, 39.9904720513874
6/20/2018, 42.18, 42.47, 41.61, 42.36, 17264939, 2.56124389765656, 0.152762655189304, 1.49509586798652, 0.519924174234064, 1.0358704050709, 0.248761388808035, 0.380067152550962, -0.131305763742927, 41.4976363636387, 41.6773978494594, 43.4553357753359, 40.0964083640838
6/21/2018, 41.94, 42.16, 41.09, 41.26, 15869960, 2.65195290667705, -0.200953279898446, 1.06674700973841, 0.483851669947567, 0.972282375448334, 0.191376552414752, 0.34232903252372, -0.150952480108968, 41.3740000000024, 41.5433548387067, 43.4995799755801, 40.178847888479
6/22/2018, 42.85, 43.1, 42.43, 42.59, 24092998, 2.65669401462832, -0.181833706308829, 1.32639342467791, 0.836279942869731, 1.01122737431598, 0.25033285948652, 0.32392979791628, -0.0735969384297605, 41.7276363636388, 41.5915698924701, 43.5860781440783, 40.2808670220038
6/25/2018, 42.58, 42.64, 41.24, 41.47, 22288664, 2.76081910245646, -0.361239885376908, 0.933327551532093, 0.699976257357306, 0.945391474979839, 0.204326172896181, 0.30000907291226, -0.0956829000160792, 41.724363636366, 41.4704946236529, 43.643987789988, 40.3586382397159
6/26/2018, 41.65, 42.62, 41.32, 42.46, 21554741, 2.71471054568831, -0.368982095289059, 1.05706341074986, 0.793105898255612, 1.09889318172194, 0.244926903654211, 0.28899263906065, -0.0440657354064397, 42.0785454545479, 41.5084086021475, 43.74126984127, 40.447261719284
6/27/2018, 42.94, 43.87, 42.88, 43.04, 21277536, 2.7080222881373, 0.0376608932834414, 1.11328704556671, 1.10966486732187, 1.11049910858645, 0.320213209477124, 0.295236753143945, 0.0249764563331793, 42.6138181818206, 41.6262580645131, 43.8539951159953, 40.5468785021185
6/28/2018, 43.2, 43.3, 42.44, 42.91, 15744836, 2.68062492000368, 0.0645988890736605, 0.856801391524587, 1.28372141564978, 1.04208439712754, 0.365178683162007, 0.309225139147558, 0.0559535440144497, 42.9641818181843, 41.7392473118249, 43.9521343101345, 40.6386464397979
6/29/2018, 43.14, 43.84, 42.97, 43.06, 12906595, 2.64571143872481, 0.259779606896251, 0.904297865302723, 1.2343184415411, 0.977188507314635, 0.408212274417551, 0.329022566201556, 0.0791897082159945, 43.0443636363662, 41.952881720427, 44.0321709401711, 40.7310151701519
7/2/2018, 42.68, 42.68, 41.86, 42.24, 12323508, 2.70426415302831, 0.408577828900974, 0.757589869090114, 1.31682836355073, 0.904055461062008, 0.371862953897903, 0.337590643740826, 0.0342723101570774, 42.8712727272753, 42.0414408602119, 44.0850012210014, 40.8164881782153
