Date,FXE_Open,FXE_High,FXE_Low,FXE_Close,FXE_Volume,FXE_ATRPercentOfClose20,FXE_SQN25,FXE_SQN50,FXE_SQN100,FXE_SQN200,FXE_MACD,FXE_MACD_Avg,FXE_MACD_Diff,FXE_LinReg10,FXE_LinReg30,FXE_LinReg90,FXE_LinReg270
8/3/2017, 114.56, 114.94, 114.48, 114.8, 628316, 0.566959823570909, 1.86730098655481, 1.86047603451901, 2.23503302500308, 0, 1.3272290990419, 1.15534646194352, 0.171882637098383, 114.767090909091, 114.365268817203, 113.157863247863, 111.374976419372
8/4/2017, 114.46, 114.49, 113.38, 113.85, 1318810, 0.605468935956463, 1.18144123851059, 1.44363543353409, 2.13121767525112, 0, 1.26655465558072, 1.17758810067096, 0.0889665549097611, 114.710545454546, 114.447763440859, 113.347462759462, 111.510056375839
8/7/2017, 113.9, 114.03, 113.87, 114, 274170, 0.5823333898308, 1.3259324922339, 1.50464224328523, 1.98490720269706, 0, 1.21654983913017, 1.1853804483628, 0.0311693907673665, 114.593272727273, 114.541569892472, 113.528322344322, 111.645736865342
8/8/2017, 114.18, 114.19, 113.25, 113.54, 640113, 0.59685314531157, 1.4216083244044, 1.49513452540108, 1.78639882795715, 0, 1.1268133038583, 1.1736670194619, -0.0468537156036013, 114.250545454546, 114.526623655913, 113.66227106227, 111.765998605786
8/9/2017, 113.2, 113.69, 113.09, 113.64, 773977, 0.592910690010048, 1.52754676889444, 1.46635489712302, 1.86426610061117, 0, 1.05164293230503, 1.14926220203053, -0.0976192697254969, 114.038181818182, 114.600924731182, 113.790805860805, 111.88588493292
8/10/2017, 113.49, 113.9, 113.25, 113.82, 552225, 0.590928239958749, 1.33212563087889, 1.39498294220742, 1.89155716068652, 0, 0.995123206076059, 1.11843440283963, -0.123311196763574, 113.776181818182, 114.694752688171, 113.920158730158, 112.007476445123
8/11/2017, 114.11, 114.48, 113.83, 114.3, 715171, 0.587895710048115, 1.59171130608184, 1.58659049541087, 1.85616492810026, 0, 0.977791532180703, 1.09030582870785, -0.112514296527144, 113.792181818182, 114.86240860215, 114.06177045177, 112.138439044826
8/14/2017, 113.96, 114, 113.77, 113.85, 362683, 0.583984678749009, 1.40344341205899, 1.27961172816828, 1.79812520442807, 0, 0.917172226055499, 1.05567910817738, -0.138506882121878, 113.771454545455, 114.935677419354, 114.180156288156, 112.254732009925
8/15/2017, 113.19, 113.49, 113.09, 113.43, 655865, 0.590340499795432, 0.991569449296178, 1.24341703194219, 1.74024052499232, 0, 0.825722089050799, 1.00968770435206, -0.183965615301262, 113.562363636364, 114.891913978494, 114.262659340659, 112.357535521803
8/16/2017, 113, 113.83, 113, 113.77, 734798, 0.595624564887106, 1.32482320566069, 1.2605992200126, 1.77931950392052, 0, 0.771785690097829, 0.962107301501215, -0.190321611403386, 113.613636363636, 114.858193548386, 114.342034188033, 112.466411352092
8/17/2017, 113.23, 113.58, 113.19, 113.31, 675641, 0.593733972375304, 1.17815346108062, 1.16979305145643, 1.55945586066397, 0, 0.684037392455494, 0.906493319692071, -0.222455927236577, 113.589818181818, 114.791849462365, 114.392717948717, 112.561124910437
8/18/2017, 113.54, 113.71, 113.36, 113.7, 773181, 0.579702696476283, 1.09340205195915, 1.42207999916499, 1.75064735089539, 0, 0.638604539402891, 0.852915563634235, -0.214311024231344, 113.592, 114.744731182795, 114.456188034187, 112.663256289308
8/21/2017, 113.87, 114.31, 113.82, 114.16, 933353, 0.575215371057163, 1.21732427693233, 1.60284174569293, 1.91986702732441, 0, 0.632426611348521, 0.808817773177092, -0.176391161828571, 113.791272727273, 114.730709677418, 114.543335775335, 112.774331521739
8/22/2017, 113.72, 113.76, 113.54, 113.58, 709785, 0.576538628472366, 0.706662108229063, 1.39467717409253, 2.0173156648907, 0, 0.574111407187999, 0.761876499979274, -0.187765092791275, 113.689454545455, 114.660537634408, 114.587633699633, 112.868502415459
8/23/2017, 114, 114.24, 113.91, 114.23, 564136, 0.573484150843008, 1.11144651693478, 1.55056542162645, 2.15400066260318, 0, 0.573732128632741, 0.724247625709967, -0.150515497077226, 113.83, 114.625483870967, 114.657623931623, 112.976325077634
8/24/2017, 113.96, 114.15, 113.9, 114.02, 277872, 0.560284509939107, 0.651601346783046, 1.45844680081339, 2.10695542889595, 0, 0.55014457844122, 0.689427016256218, -0.139282437814998, 113.901818181818, 114.529999999999, 114.730295482295, 113.076513541822
8/25/2017, 114.14, 115.39, 113.89, 115.26, 2063941, 0.591614244595645, 0.91104194512711, 1.94937192630003, 2.30061632758432, 0, 0.624312229106636, 0.676404058826301, -0.0520918297196656, 114.487090909091, 114.610516129031, 114.845843711843, 113.204319290465
8/28/2017, 115.27, 115.8, 115.25, 115.71, 791579, 0.583614077784888, 1.19090718295711, 1.91657987407182, 2.33817409467069, 0, 0.711203553940152, 0.683363957849071, 0.0278395960910803, 115.085454545455, 114.727591397849, 114.972695970695, 113.340015334063
8/29/2017, 116.25, 116.28, 115.63, 115.64, 824215, 0.582873449441931, 1.13964758550554, 2.07631711920267, 2.43064735715375, 0, 0.76559187335171, 0.699809540949599, 0.0657823324021106, 115.474181818182, 114.854387096773, 115.084903540903, 113.470970348459
8/30/2017, 115.2, 115.34, 114.83, 114.85, 1107319, 0.592802014878465, 0.559408039876654, 1.88286808949122, 2.36666897887482, 0, 0.736459167781263, 0.707139466315932, 0.0293197014653308, 115.537454545454, 114.828709677418, 115.189616605616, 113.580218135158
8/31/2017, 114.53, 115.05, 114.49, 115.03, 641804, 0.586622149338017, 0.817428705020448, 1.83236486934676, 2.40428247782109, 0, 0.71960067574993, 0.709631708202732, 0.00996896754719889, 115.512, 114.876752688171, 115.309882783882, 113.691224992956
9/1/2017, 114.97, 115.01, 114.47, 114.59, 489732, 0.583865856937207, 0.35468490466759, 1.74518612745688, 2.27984631826903, 0, 0.663092162896319, 0.700323799141449, -0.0372316362451298, 115.318727272727, 114.877784946236, 115.397174603174, 113.789398538113
9/5/2017, 114.87, 115.31, 114.84, 115.14, 428555, 0.583289292332055, 0.278115922906562, 1.75801609667701, 2.27544823533333, 0, 0.655137149544956, 0.691286469222151, -0.0361493196771947, 115.358909090909, 114.918043010752, 115.495076923076, 113.898165118679
9/6/2017, 115.25, 115.42, 115.05, 115.13, 944258, 0.570241749875421, 0.427181725857177, 1.81732591439949, 2.37366715733173, 0, 0.640640918007051, 0.681157358979131, -0.0405164409720795, 115.226181818182, 114.944387096773, 115.589147741147, 114.004262205902
9/7/2017, 116.12, 116.2, 115.71, 116.12, 1222680, 0.583184085687215, 0.573799848542526, 1.72998911433761, 2.4775501245047, 0, 0.700957079417435, 0.685117303066792, 0.0158397763506435, 115.480909090909, 115.1288172043, 115.720564102563, 114.130812609221
9/8/2017, 116.36, 116.39, 116.07, 116.17, 247485, 0.567559346031673, 0.521737065020868, 1.65595244856159, 2.33463774912423, 0, 0.744213820358169, 0.696936606525067, 0.047277213833102, 115.607818181818, 115.269720430107, 115.852659340658, 114.25574048236
9/11/2017, 115.67, 115.82, 115.42, 115.46, 503383, 0.574975755820842, 0.634655741703122, 1.29395082153378, 2.22180379749508, 0, 0.71298518354125, 0.700146321928304, 0.0128388616129458, 115.620181818182, 115.353913978494, 115.938603174602, 114.361764860427
9/12/2017, 115.29, 115.63, 115.29, 115.58, 141956, 0.560368279362525, 0.622517333220397, 1.38773642085647, 2.24388463485276, 0, 0.689965765140059, 0.698110210570655, -0.00814444543059589, 115.753090909091, 115.49258064516, 116.042725274724, 114.468177272727
9/13/2017, 115.45, 115.46, 114.68, 114.75, 498113, 0.575416099714898, 0.465534387805556, 1.32957299014482, 2.09319395885646, 0, 0.597856924339808, 0.678059553324486, -0.0802026289846771, 115.592363636363, 115.493311827956, 116.106300366299, 114.553559322034
9/14/2017, 114.68, 115.13, 114.65, 114.99, 260200, 0.566375750675453, 0.516187165276819, 1.43603339918673, 1.90447319237161, 0, 0.538023992951125, 0.650052441249813, -0.112028448298689, 115.405090909091, 115.556107526881, 116.159233211232, 114.642418586936
9/15/2017, 115.71, 115.71, 115.22, 115.39, 850143, 0.56739033011233, 0.592998802984068, 1.34619004702801, 1.8542847336549, 0, 0.516923844507559, 0.623426721901363, -0.106502877393803, 115.384363636363, 115.679870967741, 116.210732600732, 114.738233004833
9/18/2017, 115.39, 115.57, 115.15, 115.42, 305294, 0.557075131537677, 0.430578761579874, 1.40788725139897, 1.93147745090685, 0, 0.496894681544561, 0.598120313830002, -0.101225632285442, 115.266363636363, 115.740301075268, 116.255040293039, 114.832629422719
9/19/2017, 115.74, 115.94, 115.53, 115.87, 335488, 0.549604997824931, 0.773654417184868, 1.53653103314363, 2.081959524062, 0, 0.511437135843693, 0.58078367823274, -0.0693465423890477, 115.368545454545, 115.85769892473, 116.310456654456, 114.934898710865
9/20/2017, 115.83, 116.1, 114.54, 114.8, 997677, 0.594935492535505, 0.498068761302451, 1.04002531364875, 1.80472744634826, 0, 0.431646327834841, 0.55095620815316, -0.11930988031832, 115.059272727272, 115.796602150537, 116.325284493283, 115.011531783134
9/21/2017, 115, 115.42, 115, 115.23, 297721, 0.589982338071007, 0.526488909061435, 1.27853086944834, 1.87045310718537, 0, 0.398515109846869, 0.520467988491902, -0.121952878645033, 115.114545454545, 115.788602150537, 116.363003663003, 115.095854800937
9/22/2017, 115.51, 115.7, 115.28, 115.33, 250984, 0.580373550464979, 0.737547173800007, 1.34470820235017, 1.83411452200903, 0, 0.37599332812016, 0.491573056417554, -0.115579728297394, 115.262909090909, 115.795032258064, 116.421892551892, 115.180525659301
9/25/2017, 114.67, 114.8, 114.24, 114.4, 348418, 0.603476901192043, 0.25208129402422, 0.911009756311028, 1.70800382360245, 0, 0.279875199096438, 0.449233484953331, -0.169358285856893, 114.993818181818, 115.705720430107, 116.448735042734, 115.243326086956
9/26/2017, 113.87, 114.03, 113.54, 113.85, 1138573, 0.613841630404491, -0.0924150150202473, 0.73341878878605, 1.43818435841109, 0, 0.157504867820336, 0.390887761526732, -0.233382893706396, 114.616545454545, 115.515978494623, 116.437299145298, 115.292934612031
9/27/2017, 113.19, 113.7, 113.17, 113.43, 818710, 0.615283224371627, -0.0388654852947587, 0.442289010645934, 1.33375211500888, 0, 0.0263314758767166, 0.317976504396729, -0.291645028520012, 114.022545454545, 115.244946236558, 116.423799755799, 115.332442067736
9/28/2017, 113.79, 113.96, 113.68, 113.73, 281088, 0.606278003459509, -0.162492932357172, 0.628320816494025, 1.53762116985233, 0, -0.052808150015025, 0.243819573514378, -0.296627723529403, 113.652181818181, 115.034645161289, 116.426483516482, 115.377368870178
9/29/2017, 114.13, 114.16, 113.88, 114.1, 454388, 0.592939504529162, 0.040425409547246, 0.451331877858441, 1.72704166600458, 0, -0.0846946586194974, 0.178116727087603, -0.2628113857071, 113.558363636363, 114.840881720429, 116.429299145298, 115.429064505235
10/2/2017, 113.48, 113.54, 113.26, 113.27, 688755, 0.604499669757557, -0.724627936030976, 0.126866620527513, 1.56070741286087, 0, -0.174922610846721, 0.107508859500738, -0.282431470347459, 113.254181818182, 114.562709677418, 116.39911111111, 115.462173210805
10/3/2017, 113.47, 113.66, 113.33, 113.43, 170591, 0.590655855715124, -0.842878815927134, 0.245357822415795, 1.60057537763459, 0, -0.230857073579188, 0.0398356728847529, -0.27069274646394, 113.212545454545, 114.338279569891, 116.370940170939, 115.497811518324
10/4/2017, 113.52, 113.59, 113.41, 113.57, 655411, 0.56835598334136, -0.761133634105066, 0.266049309583972, 1.51014127181363, 0, -0.260881429582341, -0.0203077476086658, -0.240573681973675, 113.138363636363, 114.097655913977, 116.336188034187, 115.535505562827
10/5/2017, 113.14, 113.29, 112.94, 112.99, 628486, 0.570588366905694, -0.699108068825089, -0.0782083813355465, 1.3018540237515, 0, -0.327699583948558, -0.0817861148766443, -0.245913469071914, 113.016909090909, 113.826838709676, 116.276534798534, 115.560324913644
10/6/2017, 112.88, 113.32, 112.82, 113.29, 279294, 0.562690798815788, -0.648107350760704, 0.128108858027076, 1.17177222226312, 0, -0.352383897666272, -0.13590567143457, -0.216478226231702, 113.141272727272, 113.588086021504, 116.236573870573, 115.590666096896
10/9/2017, 113.26, 113.48, 113.2, 113.44, 290930, 0.546190749012241, -0.428317313541105, -0.0513171717881526, 1.07814241613553, 0, -0.355741876816424, -0.179872912510941, -0.175868964305483, 113.242727272727, 113.455741935483, 116.194747252746, 115.623333862014
10/10/2017, 113.81, 114.15, 113.81, 114.07, 584508, 0.547136711138347, -0.392327138249994, -0.0866308700165395, 1.2818147072881, 0, -0.304062323423352, -0.204710794693423, -0.0993515287299292, 113.504181818181, 113.445075268816, 116.191980463979, 115.668046572475
10/11/2017, 114.34, 114.58, 114.28, 114.56, 333871, 0.539815733306334, -0.19885928156507, 0.14831074762211, 1.20111948446203, 0, -0.221019228047879, -0.207972481364314, -0.0130467466835651, 113.838909090909, 113.502494623655, 116.200634920634, 115.721694809903
10/12/2017, 114.36, 114.39, 114.2, 114.22, 126445, 0.530110540073498, -0.741648344984738, -0.0895538901454062, 1.07464597578369, 0, -0.180560743317272, -0.202490133754906, 0.0219293904376335, 114.054545454545, 113.471075268816, 116.19608058608, 115.767351176742
10/13/2017, 114.6, 114.61, 114, 114.07, 127031, 0.531005212525951, -0.821956684412031, -0.181812269831484, 1.1657633260764, 0, -0.158770639971991, -0.193746234998323, 0.0349755950263323, 114.265636363636, 113.436688172042, 116.17795115995, 115.80900614182
10/16/2017, 113.91, 114.06, 113.77, 113.79, 422854, 0.518878428360958, -0.673879995453606, -0.00123518772199337, 1.04301508776618, 0, -0.162225451995241, -0.187442078397706, 0.0252166264024658, 114.215636363636, 113.343634408601, 116.133008547007, 115.844156783919
10/17/2017, 113.37, 113.62, 113.27, 113.56, 257501, 0.516828262989026, -0.818518421868884, -0.107946313311778, 1.01173911792258, 0, -0.181431068799839, -0.186239876478133, 0.00480880767829428, 114.089818181818, 113.263225806451, 116.069506715506, 115.873941791045
10/18/2017, 113.55, 113.91, 113.5, 113.82, 441037, 0.507876178771588, -0.389130017644524, 0.0947307339701274, 1.14825329691503, 1.29386800626115, -0.173669873204588, -0.183725875823424, 0.0100560026188359, 114.074727272727, 113.225333333332, 116.015990231989, 115.908160189153
10/19/2017, 114.21, 114.42, 114.13, 114.27, 1024037, 0.506835944118255, -0.293420227255291, 0.192085460210083, 1.19148526588427, 1.24627178383334, -0.129712584653262, -0.172923217589392, 0.0432106329361293, 114.085454545454, 113.318989247311, 115.978210012209, 115.950449202555
10/20/2017, 113.84, 113.85, 113.54, 113.62, 864301, 0.516373316033034, -0.72632146060641, -0.0393453576099214, 0.970697948892147, 1.07814627224014, -0.145646759324976, -0.167467925936508, 0.0218211666115329, 113.861818181818, 113.345440860214, 115.910420024419, 115.979116198203
10/23/2017, 113.26, 113.52, 113.16, 113.36, 1059703, 0.511969119259789, -0.846094314513762, -0.245433684105291, 0.96671380620624, 1.13123458085782, -0.177211747921632, -0.169416690333533, -0.00779505758809884, 113.560363636363, 113.308021505375, 115.811343101342, 116.002051649928
10/24/2017, 113.45, 113.79, 113.42, 113.49, 391203, 0.504757938067894, -0.997705715578415, -0.0851555659500457, 0.86244023742646, 1.10578579969264, -0.189552274623608, -0.173443807191548, -0.0161084674320601, 113.434181818181, 113.308645161289, 115.72657142857, 116.02693582761
10/25/2017, 113.79, 114.03, 113.73, 113.89, 257047, 0.501542975430319, -0.406840710074506, 0.144686623294345, 0.997681086619892, 1.15451970089072, -0.165151806659338, -0.171785407085106, 0.00663360042576791, 113.575818181818, 113.31817204301, 115.643562881562, 116.058932038835
10/26/2017, 113.46, 113.46, 112.32, 112.36, 1694499, 0.552818556409497, -1.10595071884927, -0.350126901341647, 0.624070852524105, 0.97327513043193, -0.266203841084376, -0.19066909388496, -0.0755347471994161, 113.157454545454, 113.155118279569, 115.484820512819, 116.060861668524
10/27/2017, 111.9, 112.14, 111.69, 111.92, 832001, 0.557174395534869, -1.31267143876871, -0.346523089921777, 0.568897803636784, 0.882548675508219, -0.377441716020414, -0.228023618312051, -0.149418097708363, 112.658545454545, 112.979870967741, 115.31163125763, 116.054183382407
10/30/2017, 112, 112.47, 111.97, 112.47, 488166, 0.55117818467902, -0.752167606162309, -0.301466017955748, 0.765891041499676, 0.918105635461252, -0.41641792326638, -0.265702479302917, -0.150715443963463, 112.410909090909, 112.898795698924, 115.156529914529, 116.057894736842
10/31/2017, 112.28, 112.46, 112.18, 112.38, 78412, 0.536941269881713, -0.5828231389678, -0.446910092378877, 0.790295159228063, 0.847474114167138, -0.449388821555758, -0.302439747753485, -0.146949073802273, 112.158181818181, 112.855333333332, 115.004368742368, 116.059671857368
11/1/2017, 112.03, 112.32, 111.98, 112.09, 531789, 0.52925673042949, -0.535451076567029, -0.376024966003062, 0.713751303837436, 0.893250678992389, -0.493233384927152, -0.340598475188218, -0.152634909738933, 111.921636363636, 112.726258064515, 114.831919413918, 116.055792273987
11/2/2017, 112.27, 112.73, 112.27, 112.5, 336156, 0.529405933939106, -0.485144621313697, -0.441492503578342, 0.788324064808136, 0.905715154943947, -0.489257092583628, -0.3703301986673, -0.118926893916328, 112.01109090909, 112.695354838709, 114.711616605615, 116.059491097528
11/3/2017, 112.39, 112.44, 111.89, 111.96, 678960, 0.532603243924098, -0.850003073953362, -0.526228773764027, 0.661495646769185, 0.81827186510903, -0.523643107498728, -0.400992780433586, -0.122650327065142, 111.880545454545, 112.620215053762, 114.572857142856, 116.052895002413
11/6/2017, 111.76, 112.05, 111.72, 111.98, 227308, 0.52061748732144, -0.535905776465718, -0.897423709668643, 0.813355913017615, 0.774725406043579, -0.543020833059003, -0.429398390958669, -0.113622442100334, 111.795454545454, 112.507354838709, 114.44586080586, 116.046614648989
11/7/2017, 111.66, 111.82, 111.54, 111.79, 101460, 0.5151069766414, -0.686065113726618, -1.08521334330094, 0.670017482360594, 0.771895044270083, -0.567171235329198, -0.456952959832775, -0.110218275496423, 111.745999999999, 112.349333333332, 114.304947496946, 116.036764857881
11/8/2017, 111.85, 111.92, 111.72, 111.87, 181291, 0.497940631740458, -0.712195430799221, -1.04200289158341, 0.794904613051197, 0.75734697843267, -0.57324723442602, -0.480211814751424, -0.0930354196745961, 111.896909090909, 112.186752688171, 114.15257142857, 116.028386243386
11/9/2017, 111.95, 112.4, 111.95, 112.32, 483505, 0.494741698265356, -0.27537093060661, -0.702227642995318, 0.917727218173269, 0.882870621151328, -0.53557746466511, -0.491284944734161, -0.0442925199309486, 112.007454545454, 112.111333333332, 114.015052503051, 116.028223058386
11/10/2017, 112.43, 112.61, 112.39, 112.52, 236383, 0.482055796051427, -0.318991868259411, -0.695026160951503, 0.884149928166456, 0.881320354871849, -0.484006249443141, -0.489829205675957, 0.00582295623281648, 112.101272727272, 112.09505376344, 113.901689865689, 116.031552092497
11/13/2017, 112.51, 112.57, 112.42, 112.55, 113399, 0.46449464471898, -0.371058772311695, -0.566560416935933, 0.91784093351588, 0.885212842344103, -0.43569254806475, -0.479001874153716, 0.0433093260889655, 112.282727272727, 112.037440860214, 113.784144078143, 116.035219178082
11/14/2017, 113.38, 113.84, 113.28, 113.75, 808928, 0.493318054065628, -0.112915023921958, -0.359257302794761, 1.03286959368682, 0.89414859851481, -0.297148280055296, -0.442631155334032, 0.145482875278736, 112.856363636363, 112.147397849461, 113.716293040292, 116.060346770876
11/15/2017, 113.94, 114.07, 113.7, 113.74, 293846, 0.484958521342244, -0.313003011160941, -0.359290167046718, 1.07260988730125, 0.924758623511829, -0.186013616742429, -0.391307647615711, 0.205294030873283, 113.293818181817, 112.263354838709, 113.659663003662, 116.084748685337
11/16/2017, 113.56, 113.63, 113.41, 113.5, 314938, 0.47622223001404, -0.275394268694075, -0.717185620035597, 0.743611053767262, 0.908882968583383, -0.115967785181141, -0.336239675128797, 0.220271889947656, 113.640363636363, 112.309096774192, 113.580454212453, 116.104323920333
11/17/2017, 113.78, 113.84, 113.58, 113.75, 276888, 0.466361863307814, -0.11559556950797, -0.65817601907382, 0.728612040501774, 0.911847213168751, -0.0398239822749389, -0.276956536558026, 0.237132554283087, 113.910727272727, 112.403268817203, 113.506820512819, 116.127900384369
11/20/2017, 113.47, 113.55, 113.1, 113.12, 326185, 0.474241768508669, -0.248776327510366, -0.641870041391181, 0.496788521750992, 0.88311790829798, -0.0299697323367525, -0.227559175713771, 0.197589443377019, 113.869818181817, 112.424537634407, 113.417343101342, 116.139789285714
11/21/2017, 113.07, 113.32, 113.06, 113.19, 248300, 0.461736172904105, -0.132822889207972, -0.655726499201607, 0.55226756067019, 0.955988120099072, -0.0163235851505732, -0.185312057601131, 0.168988472450558, 113.752909090908, 112.498752688171, 113.331772893771, 116.152585644051
11/22/2017, 113.47, 114.04, 113.47, 113.98, 277554, 0.47289631111129, 0.071376914007223, -0.200197264980773, 0.82765324664837, 1.02547790931776, 0.0575738074898879, -0.136734884582928, 0.194308692072816, 113.848545454545, 112.711548387096, 113.295389499388, 116.178931425675
11/24/2017, 114.83, 115.16, 114.81, 114.99, 406666, 0.496614361800518, 0.265252206750998, 0.0162070962543344, 1.03405448561592, 1.13725223916748, 0.195384313889221, -0.0703110448884978, 0.265695358777719, 114.267999999999, 113.033569892472, 113.292432234431, 116.22241131463
11/27/2017, 115.22, 115.28, 114.69, 114.73, 222477, 0.498565337664687, 0.413182002451194, -0.161671379650043, 0.840220919912102, 1.13791236778923, 0.280388165753209, -0.000171202760156516, 0.280559368513365, 114.491999999999, 113.307634408601, 113.299902319901, 116.260554661763
11/28/2017, 114.59, 114.61, 114.03, 114.16, 250397, 0.5066606616219, 0.297314601349146, -0.320235762576585, 0.763585270896833, 1.12617027401388, 0.298321232988485, 0.0595272843895718, 0.238793948598913, 114.404545454544, 113.486451612902, 113.289245421244, 116.288086576799
11/29/2017, 114.11, 114.39, 114.05, 114.25, 131886, 0.495828114435171, 0.282906170599467, -0.418793095052661, 0.790394014422108, 1.15355893989337, 0.316151171899463, 0.11085206189155, 0.205299110007913, 114.500363636363, 113.658967741934, 113.275118437117, 116.316617730096
