Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_ATRPercentOfClose20,SPY_SQN25,SPY_SQN50,SPY_SQN100,SPY_SQN200,SPY_MACD,SPY_MACD_Avg,SPY_MACD_Diff,SPY_LinReg10,SPY_LinReg30,SPY_LinReg90,SPY_LinReg270
1/5/2018, 272.51, 273.56, 271.95, 273.42, 83523995, 0.547900819472923, 2.16925705307982, 2.36390052039288, 2.66969573717746, 1.85286973911435, 2.38978798640278, 2.09933267477618, 0.290455311626601, 271.614545454558, 270.717032258067, 269.476273504275, 263.972103553921
1/8/2018, 273.31, 274.1, 272.98, 273.92, 57319192, 0.539999598266911, 1.95232905706238, 2.68725814565391, 2.72031015388745, 1.88781769793115, 2.60211095417441, 2.19988833065583, 0.402222623518582, 273.106545454558, 271.315225806454, 269.904192918195, 264.272845330739
1/9/2018, 274.4, 275.25, 274.08, 274.54, 57253957, 0.536063435052847, 2.25223950385637, 2.72275061991375, 2.73272722996908, 1.92332196316651, 2.78826586107044, 2.31756383673875, 0.470702024331694, 274.452909090921, 271.940731182798, 270.363694749697, 264.578818206497
1/10/2018, 273.68, 274.42, 272.92, 274.12, 69574318, 0.539589642078061, 2.22574971392096, 2.42274646249097, 3.41243143455668, 1.91678486464112, 2.86883433956649, 2.4278179373043, 0.441016402262193, 275.20672727274, 272.412795698928, 270.816825396827, 264.873899015294
1/11/2018, 274.75, 276.12, 274.56, 276.12, 62361455, 0.545113345835565, 2.86081044791875, 2.83222951826337, 3.62156401028198, 1.91694629011349, 3.05880868209681, 2.5540160862628, 0.50479259583401, 276.299454545467, 273.225010752691, 271.34564835165, 265.195433323433
1/12/2018, 276.42, 278.11, 276.08, 277.92, 90816076, 0.551024979128924, 3.14661712536053, 2.96907324415808, 3.74301185753682, 1.97415559879677, 3.31638050394145, 2.70648896979853, 0.609891534142917, 277.644000000012, 274.169462365594, 271.892879120881, 265.539904509283
1/16/2018, 279.35, 280.09, 276.18, 276.97, 106555142, 0.595854493589684, 2.64356870314549, 2.74108400989495, 3.44202862808479, 1.89299674487037, 3.40460480306257, 2.84611213645134, 0.558492666611231, 277.910181818194, 275.048580645164, 272.393909645912, 265.865012722646
1/17/2018, 278.03, 280.05, 276.97, 279.61, 113258799, 0.615793884821924, 2.69087224642731, 2.9570150570378, 3.74736016902604, 2.01441210245565, 3.64552578040173, 3.00599486524141, 0.639530915160312, 278.918909090922, 276.14883870968, 272.987643467646, 266.225583548602
1/18/2018, 279.48, 279.96, 278.58, 279.14, 100728006, 0.610707966354894, 2.40825296570741, 2.76335824109401, 3.77181578256803, 2.01517488517099, 3.7552442010475, 3.15584473240263, 0.599399468644871, 279.514000000013, 277.070387096777, 273.530402930405, 266.573979433114
1/19/2018, 279.8, 280.41, 279.14, 280.41, 140920098, 0.600190330736743, 2.52807604513943, 2.85447082780362, 3.81988353115964, 2.05707328190583, 3.89972166222526, 3.30462011836716, 0.595101543858102, 280.302909090922, 277.992967741938, 274.16326739927, 266.936619210977
1/22/2018, 280.17, 282.69, 280.11, 282.69, 91322408, 0.611215119423381, 2.83655366196872, 3.09881015358442, 3.97882101430788, 2.17553243792869, 4.15035532369251, 3.47376715943223, 0.67658816426028, 281.761454545468, 279.09707526882, 274.891604395607, 267.328419350262
1/23/2018, 282.74, 283.62, 282.37, 283.29, 97084700, 0.601486752106695, 3.31019679913821, 3.11324438392941, 4.00502749538067, 2.16816254281605, 4.3472864792729, 3.64847102340036, 0.698815455872533, 283.02163636365, 280.207161290325, 275.624923076925, 267.723765312156
1/24/2018, 284.02, 284.7, 281.84, 283.18, 134816117, 0.622132293608625, 3.09406164829181, 3.27503036233056, 3.87589448326125, 2.17608696265394, 4.4432606156476, 3.80742894184981, 0.635831673797792, 283.85672727274, 281.275290322583, 276.327391941394, 268.112017999888
1/25/2018, 284.16, 284.27, 282.4, 283.3, 84587313, 0.623779215527307, 2.84005764347194, 3.30633198872783, 3.75166436745602, 2.17405483885263, 4.47739122829842, 3.94142139913953, 0.535969829158884, 284.178000000013, 282.297978494626, 276.990864468867, 268.496707262942
1/26/2018, 284.25, 286.63, 283.96, 286.58, 107743119, 0.643906829405198, 3.44842069879236, 3.48963864942542, 3.88219220130331, 2.28916366357342, 4.71475975697587, 4.0960890707068, 0.618670686269067, 285.53163636365, 283.658559139788, 277.784500610503, 268.924617926476
1/29/2018, 285.93, 286.43, 284.5, 284.68, 90118337, 0.652326395294346, 2.89495878169413, 3.24517305486738, 3.90965603455911, 2.25485506695646, 4.69543584346707, 4.21595842525885, 0.479477418208214, 286.018363636377, 284.648322580648, 278.473636141638, 269.318714500478
1/30/2018, 282.6, 284.74, 281.22, 281.76, 131796419, 0.688596906238553, 2.03691580077553, 2.92385161787535, 3.3897736986703, 2.1920613688789, 4.39385231187504, 4.25153720258209, 0.142315109292947, 284.93763636365, 285.079247311831, 279.011704517706, 269.668860461938
1/31/2018, 282.73, 283.3, 280.68, 281.9, 118948131, 0.700312561499418, 2.07138872714484, 2.73338006249675, 3.40711184246178, 2.11452436235596, 4.11866461832716, 4.2249626857311, -0.106298067403944, 284.172000000014, 285.480731182798, 279.517780219782, 270.026360256936
2/1/2018, 281.07, 283.06, 280.68, 281.58, 90102470, 0.708314530621321, 2.07442516428586, 2.80931604638368, 3.40833950249185, 2.13863377382776, 3.83059831006801, 4.14608981059849, -0.315491500530474, 283.076909090923, 285.854989247314, 279.987162393164, 270.373275932759
2/2/2018, 280.08, 280.23, 275.41, 275.45, 173174790, 0.799872373409816, 0.883967172634803, 1.66032674662167, 2.27750259459564, 1.79705220524461, 3.07224894251374, 3.93132163698154, -0.859072694467798, 279.985090909105, 285.296473118282, 280.153711843714, 270.631354653546
2/5/2018, 273.45, 275.85, 263.31, 263.93, 294681816, 1.03060888490489, -0.243983632006345, 0.290267395469424, 0.909974887613821, 1.06536174152929, 1.52411483468609, 3.44988027652245, -1.92576544183636, 273.640181818196, 283.213526881723, 279.800605616607, 270.710200082001
2/6/2018, 259.94, 269.7, 258.7, 269.13, 355026782, 1.1645233635912, 0.175775237027749, 0.614526868181436, 1.16784166765948, 1.23761791454291, 0.70863523642015, 2.90163126850199, -2.19299603208184, 270.234909090923, 281.847032258067, 279.685477411479, 270.862583572502
2/7/2018, 268.5, 272.36, 267.58, 267.67, 167376100, 1.2016205185532, -0.0417629750789312, 0.48490003632003, 1.08374319596778, 1.09907223145715, -0.0548161324368266, 2.31034178831423, -2.36515792075105, 267.07563636365, 280.280623655917, 279.49921855922, 270.994698920322
2/8/2018, 268.01, 268.17, 257.59, 257.63, 246449505, 1.39135922055304, -0.680910355204551, -0.103520563720223, 0.482784548664289, 0.647533448525065, -1.45324878743952, 1.55762367316348, -3.010872460603, 261.318000000014, 277.41795698925, 278.880959706961, 270.971347820145
2/9/2018, 260.8, 263.61, 252.92, 261.5, 283565315, 1.50662746535956, -0.508556541895325, -0.0351154002736723, 0.64300229031601, 0.762531535095252, -2.22360771899491, 0.801377394731798, -3.02498511372671, 258.953454545469, 275.116666666669, 278.451399267401, 271.006314336477
2/12/2018, 263.83, 267.01, 261.66, 265.34, 143735976, 1.51441142715741, -0.385923445642692, 0.172137748734116, 0.80862345822724, 0.861163098940605, -2.4955002412222, 0.142001867540998, -2.6375021087632, 258.903454545469, 273.376817204304, 278.194967032969, 271.089104004373
2/13/2018, 263.97, 266.62, 263.31, 266, 81223640, 1.49733921683403, -0.376492524770941, 0.0880296604561196, 0.83580920346745, 0.897772654691047, -2.6274331262581, -0.411885131218821, -2.21554799503928, 259.552363636378, 271.669698924734, 277.96490842491, 271.182115621156
2/14/2018, 264.31, 270, 264.3, 269.59, 120735685, 1.50924596644519, -0.214327139323804, 0.295105520184866, 1.03134957151155, 0.973817226671714, -2.41447532249697, -0.812403169474451, -1.60207215302252, 262.329090909105, 270.550967741938, 277.915702075704, 271.318577285773
2/15/2018, 271.57, 273.04, 268.77, 273.03, 111200286, 1.49391546382911, -0.0167879254822771, 0.475941085711586, 1.17782446224893, 1.06026680020198, -1.94569669764144, -1.03906187510785, -0.90663482253359, 266.90163636365, 269.976752688175, 277.999482295484, 271.508286182862
2/16/2018, 272.32, 275.32, 272.27, 273.11, 160420135, 1.47464227649957, -0.112515068232103, 0.528202948605468, 1.20805430823045, 1.07203282113798, -1.54986504913478, -1.14122250991323, -0.408642539221546, 270.742181818196, 269.472172043013, 278.063755799758, 271.691007516742
2/20/2018, 272.03, 273.67, 270.5, 271.4, 86369662, 1.46813771012549, -0.287541336182152, 0.440943909504796, 1.11707301867535, 1.01222839238299, -1.35848851484457, -1.1846757108995, -0.173812803945065, 271.81563636365, 268.861612903228, 278.054134310136, 271.855425720924
2/21/2018, 271.9, 274.72, 269.94, 270.05, 98883740, 1.49020531679932, -0.308528596881807, 0.333127379069231, 1.00391763987719, 0.943017497560414, -1.30076059179839, -1.20789268707928, -0.0928679047191139, 273.055272727287, 268.126129032261, 277.9820976801, 272.010955582889
2/22/2018, 271.1, 273.05, 269.64, 270.4, 110511290, 1.47691733917002, -0.425347358151207, 0.279039617797509, 1.00511616402803, 0.954189015191262, -1.21278845161356, -1.20887183998614, -0.00391661162742585, 274.07363636365, 267.501354838712, 277.905904761907, 272.166544758781
2/23/2018, 271.79, 274.71, 271.25, 274.71, 92766428, 1.4595046634123, -0.177385891255516, 0.440656895712538, 1.1411059491055, 1.06855464032896, -0.786225795324981, -1.12434263105391, 0.338116835728924, 274.424000000014, 267.422150537637, 278.013452991455, 272.379597922646
2/26/2018, 275.93, 278.01, 275.26, 277.9, 86491406, 1.42998740475601, -0.0815292952399987, 0.562475121117874, 1.22121774845671, 1.13495171016788, -0.188591511391508, -0.937192407121426, 0.748600895729918, 275.718727272741, 267.877225806455, 278.253521367523, 272.625379527129
2/27/2018, 278.11, 278.92, 274.36, 274.43, 99099165, 1.45874658307259, -0.353890155829815, 0.398439890415146, 1.02899758527228, 1.04709026093739, 0.00498055164916877, -0.748757815367307, 0.753738367016476, 275.688181818196, 268.000537634412, 278.329345543347, 272.815761377614
2/28/2018, 275.68, 276.19, 271.29, 271.65, 121907767, 1.49018087080059, -0.513064460934934, 0.319811271082867, 0.884972564825946, 0.97842880417111, -0.0651835647907433, -0.612042965251994, 0.546859400461251, 274.333454545469, 267.730301075272, 278.275316239318, 272.962006833402
3/1/2018, 271.41, 273.17, 266, 267.7, 176855077, 1.57047908806623, -0.689823712153345, 0.09597440592515, 0.631355455030416, 0.821518225415904, -0.434512333342923, -0.57653683887018, 0.142024505527257, 272.024000000014, 267.169204301078, 278.038510378512, 273.047558288916
3/2/2018, 265.8, 269.72, 264.82, 269.08, 139083217, 1.57535450156669, -0.626017076154296, 0.0814386358345011, 0.704612868693369, 0.864886359573568, -0.608835302056548, -0.582996531507454, -0.0258387705490942, 270.982363636378, 266.828709677422, 277.882634920637, 273.161796364631
3/5/2018, 267.73, 272.89, 267.61, 272.19, 97307387, 1.57647808449056, -0.626302959322793, 0.269146263640816, 0.853359717310262, 1.09096298673587, -0.490383664415504, -0.564473958089064, 0.0740902936735601, 271.24654545456, 267.032387096777, 277.831711843714, 273.315557742244
3/6/2018, 273.3, 273.39, 271.18, 272.88, 79213163, 1.53436122591106, -0.508031003376268, 0.306494668310868, 0.852175782589116, 1.08040935598111, -0.336948521939973, -0.518968870859246, 0.182020348919272, 271.457272727287, 267.528645161294, 277.809169719172, 273.476011480115
3/7/2018, 270.42, 273.18, 270.2, 272.78, 87063502, 1.51280030339571, -0.382591400854284, 0.276857829186327, 0.82953096173696, 1.03160036661744, -0.220873142257517, -0.4593497251389, 0.238476582881383, 271.282727272741, 268.115505376347, 277.74207814408, 273.633611042777
3/8/2018, 273.55, 274.24, 272.42, 274.1, 66901150, 1.46343883043512, -0.325154917427808, 0.338790555508462, 0.902694061103129, 1.02995508569856, -0.0221146750731123, -0.371902715125742, 0.34978804005263, 271.485272727287, 268.930322580648, 277.727206349208, 273.817161678284
3/9/2018, 275.7, 278.87, 275.34, 278.87, 113625335, 1.45201045021391, -0.0822242747996164, 0.554766578895163, 1.0717179781251, 1.12530433757188, 0.514372610328564, -0.194647650034881, 0.709020260363445, 273.995818181833, 270.416946236563, 277.953746031748, 274.074161541616
3/12/2018, 279.2, 279.91, 278.08, 278.52, 71924793, 1.41399557137224, 0.1843399128723, 0.533740771346999, 1.0417558302108, 1.09911496036533, 0.900915382534095, 0.024464956478914, 0.876450426055181, 276.79654545456, 272.106408602154, 278.128151404153, 274.331454694547
3/13/2018, 279.84, 280.41, 276.03, 276.72, 91968937, 1.43117499353739, 0.78255076205203, 0.430178455449643, 0.956316027234317, 1.01546299675275, 1.04990569827879, 0.22955310483889, 0.820352593439902, 278.247636363651, 273.492817204305, 278.216815628818, 274.565366133662
3/14/2018, 277.81, 278.02, 274.67, 275.3, 105895079, 1.42747187432286, 0.403834127122964, 0.413533645974026, 0.884572038354522, 0.978012653620957, 1.04139491205848, 0.391921466282808, 0.649473445775671, 278.527272727287, 274.555741935487, 278.23662759463, 274.783866338664
3/15/2018, 275.88, 276.61, 274.43, 275, 83433038, 1.39721402418556, 0.47761366131219, 0.316174841543505, 0.868869613986984, 0.976374410368059, 0.998927544939363, 0.513322682014119, 0.485604862925245, 277.714181818196, 275.631612903229, 278.232500610503, 274.993154024874
3/16/2018, 274.5, 275.39, 274.14, 274.2, 100343673, 1.35401956170123, 1.37588257391919, 0.206189473644569, 0.777352194129796, 0.956495284286816, 0.890453937709935, 0.588748933153282, 0.301705004556653, 276.50254545456, 276.629161290326, 278.199760683763, 275.190093207599
3/19/2018, 273.35, 274.4, 268.62, 270.49, 109208442, 1.41080467162392, 0.744854043977959, -0.00611304757140873, 0.65991407489762, 0.794871107105877, 0.499365454123279, 0.570872237347281, -0.0715067832240028, 274.352000000015, 276.794924731186, 278.002200244202, 275.339536968704
3/20/2018, 270.94, 271.67, 270.18, 270.95, 59757271, 1.36548487856127, 0.488720675870693, -0.0649915119775222, 0.659284189979269, 0.783431635913464, 0.223961480326068, 0.501490085943039, -0.277528605616971, 272.591090909106, 276.283053763445, 277.812219780222, 275.49141424081
3/21/2018, 270.9, 273.27, 270.19, 270.43, 78709578, 1.35665133843829, 0.390117922344219, -0.109443301771289, 0.694476758250849, 0.774757249685844, -0.0358446128805667, 0.394023146178318, -0.429867759058884, 270.735818181833, 276.006580645165, 277.600290598293, 275.633972666394
3/22/2018, 267.91, 268.87, 263.36, 263.67, 148785916, 1.45593074821244, -0.422949777217297, -0.415705072860169, 0.382644306513254, 0.598716848572932, -0.778247168949861, 0.159569083152682, -0.937816252102543, 266.93745454547, 274.76666666667, 277.06368742369, 275.676372283724
3/23/2018, 264.17, 265.02, 257.83, 258.05, 183534751, 1.55257119690802, -1.07025501312344, -0.624496473293818, 0.0616680607614204, 0.427832986323517, -1.79935176793344, -0.232215087064543, -1.5671366808689, 262.72054545456, 272.170150537638, 276.275616605619, 275.63650594506
3/26/2018, 262.13, 265.43, 259.41, 265.11, 141956102, 1.57485175019429, -0.473974751188401, -0.384865184970795, 0.375936252197283, 0.591159096459704, -2.01566617718913, -0.588905305089461, -1.42676087209967, 262.008181818197, 270.724709677423, 275.801514041516, 275.694195435288
3/27/2018, 266.17, 266.77, 258.84, 260.6, 129941445, 1.67415003883081, -0.636219305441067, -0.627847652621453, 0.183971125643372, 0.482793771167035, -2.52194480350414, -0.975513204772397, -1.54643159873174, 260.109272727288, 268.939741935488, 275.111970695973, 275.707609949433
3/28/2018, 260.75, 262.64, 258.58, 259.83, 146452306, 1.67328378213964, -0.603847686857496, -0.623039892131361, 0.141004124617567, 0.464694794439959, -2.95128623661697, -1.37066781114131, -1.58061842547565, 258.539636363651, 267.131655913982, 274.358000000002, 275.696787754545
3/29/2018, 261.12, 265.26, 259.84, 263.15, 124244790, 1.67273744578254, -0.404673555692939, -0.586342181711721, 0.263161720283146, 0.513106688774071, -2.98918865587501, -1.69437198008805, -1.29481667578696, 258.900727272742, 266.023956989251, 273.795113553116, 275.734221675551
4/2/2018, 262.55, 263.13, 254.67, 257.47, 186286343, 1.78883681949273, -0.996554723787884, -0.777342543335816, 0.0148543034194603, 0.374295430669575, -3.43792486861707, -2.04308255779386, -1.39484231082322, 257.786000000015, 264.466451612907, 272.963736263739, 275.680686073528
4/3/2018, 258.87, 261.31, 256.84, 260.77, 119956861, 1.76359713586322, -0.973082110691254, -0.686716637055121, 0.123565910424048, 0.464969016572831, -3.48707233023981, -2.33188051228305, -1.15519181795676, 257.981818181834, 263.43337634409, 272.286671550674, 275.668889162226
4/4/2018, 256.75, 264.36, 256.6, 263.56, 123715339, 1.80489666058241, -0.602626140138702, -0.658785374626468, 0.232410765572365, 0.559843642521724, -3.26327535766234, -2.51815948135891, -0.745115876303432, 259.763636363652, 262.719913978499, 271.767308913311, 275.692988383218
4/5/2018, 265.55, 266.64, 264.32, 265.64, 82652618, 1.7591990501052, -0.319390558168291, -0.598195404237818, 0.291138583795911, 0.557268054814219, -2.88482160014252, -2.59149190511563, -0.293329695026888, 262.563090909106, 262.230946236564, 271.331140415142, 275.747740057401
4/6/2018, 263.42, 265.11, 258, 259.72, 179521209, 1.8564144227878, -0.427042214122604, -0.801448447979039, 0.109891435567265, 0.451391323566825, -3.02768749838037, -2.67873102376858, -0.348956474611797, 262.226727272743, 261.042623655918, 270.645223443226, 275.719061637284
4/9/2018, 261.37, 264.84, 259.94, 261, 105442932, 1.85302895092768, -0.430628501806744, -0.755594216704934, 0.158834682237636, 0.482965057678008, -3.00300764659085, -2.74358634833303, -0.259421298257815, 261.424000000016, 260.372946236564, 270.01283760684, 275.708323629904
4/10/2018, 264.27, 266.04, 262.98, 265.15, 105573736, 1.82786546627388, -0.359265730933202, -0.708514984901516, 0.295866063337469, 0.578609642581379, -2.61839513995704, -2.71854810665783, 0.100152966700789, 263.306000000016, 260.530946236564, 269.61995848596, 275.750084460845
4/11/2018, 263.47, 265.64, 263.39, 263.76, 91140243, 1.78827571263039, -0.475671618209377, -0.695352113002429, 0.268538724642284, 0.538620217062289, -2.39810448501652, -2.65445938232957, 0.256354897313053, 263.803636363652, 260.363505376349, 269.161094017096, 275.784235342354
4/12/2018, 265.26, 267, 265.06, 265.93, 68890480, 1.7459174288919, -0.343563027396767, -0.514155921313306, 0.390462549878784, 0.583525410675926, -2.02507785239908, -2.52858307634347, 0.503505223944394, 264.724545454561, 260.354903225811, 268.847426129428, 275.844840508406
4/13/2018, 267.41, 267.54, 264.01, 265.15, 85079176, 1.73006687072209, -0.460535099491849, -0.547704634318767, 0.285454148587566, 0.616140307902191, -1.77196493109028, -2.37725944729283, 0.605294516202554, 265.707272727289, 260.020903225811, 268.486766788769, 275.880962416292
4/16/2018, 267, 268.2, 266.07, 267.33, 63405287, 1.68720633386961, -0.615390571044672, -0.454266398829383, 0.388007090811943, 0.611960045826798, -1.37956062030884, -2.17771968189604, 0.798159061587199, 266.198000000016, 260.071956989252, 268.213782661784, 275.944970069701
4/17/2018, 269.33, 270.87, 268.75, 270.19, 64682036, 1.6513891179233, -0.424725632278111, -0.139916467620124, 0.469071096764199, 0.730571667572007, -0.828251708781409, -1.90782608727311, 1.0795743784917, 267.798909090925, 260.704516129037, 268.042366300368, 276.026089107559
4/18/2018, 270.69, 271.3, 269.87, 270.39, 57303857, 1.59410253516443, -0.317008499846366, 0.309385029979733, 0.41631109879879, 0.723750611055141, -0.370921345518866, -1.60044513892226, 1.2295237934034, 269.513090909107, 261.421354838714, 267.875675213677, 276.111239032391
4/19/2018, 269.65, 269.88, 267.72, 268.89, 77655909, 1.57249401338449, -0.323167212137867, 0.0353195789893982, 0.372788557647441, 0.678611953506853, -0.128045176631986, -1.30596514646421, 1.17791996983222, 270.752545454562, 261.957268817209, 267.656622710625, 276.169476834769
4/20/2018, 268.81, 269.06, 265.61, 266.61, 99953133, 1.57134585910509, -0.432220082142027, 0.00138226035151097, 0.272618007195086, 0.611045519884206, -0.118178717513956, -1.06840786067416, 0.9502291431602, 269.843090909107, 262.316989247317, 267.366376068378, 276.190006013394
4/23/2018, 267.26, 267.89, 265.35, 266.57, 65557954, 1.54064483445702, -0.390844100003685, 0.457603137187388, 0.27582816028383, 0.668029840275704, -0.112292702905677, -0.87718482912046, 0.764892126214784, 268.800000000017, 263.037956989252, 267.091352869355, 276.205482574827
4/24/2018, 267.73, 267.98, 261.28, 262.98, 112885452, 1.6109788152907, -0.389967453684983, 0.109953579015418, 0.058933608745332, 0.543098310885942, -0.392783230458633, -0.780304509388095, 0.387521278929462, 267.042909090926, 263.35944086022, 266.66965811966, 276.177958999591
4/25/2018, 262.91, 264.13, 260.85, 263.63, 103840948, 1.58886488033566, -0.37816462749062, -0.0399663997638771, 0.0870782981177841, 0.551500681883879, -0.556212752268436, -0.735486157964163, 0.179273405695727, 265.350727272744, 263.743655913983, 266.278493284495, 276.1593732404
4/26/2018, 264.79, 267.25, 264.29, 266.31, 67731942, 1.56219753664055, -0.19391493699955, 0.054981516813797, 0.099864988072021, 0.615564416086555, -0.464128044258871, -0.681214535223105, 0.217086490964234, 265.025454545471, 264.457698924736, 265.982539682541, 276.183523575236
4/27/2018, 267, 267.34, 265.5, 266.56, 57053647, 1.51720957639409, 0.205519093118513, -0.101227067171069, 0.127409406430805, 0.57685763528438, -0.366749677080293, -0.618321563594542, 0.25157188651425, 264.609818181835, 265.241462365596, 265.715926739928, 276.204821374881
4/30/2018, 267.26, 267.89, 264.43, 264.51, 82182324, 1.51792376639608, 0.447604697577837, -0.360244881750372, 0.0680575486709038, 0.518891419561267, -0.449809364594785, -0.584619123794591, 0.134809759199806, 263.845090909108, 265.766236559145, 265.397223443225, 276.190352603526
5/1/2018, 263.87, 265.1, 262.11, 264.98, 74203365, 1.49588917909637, 0.0172011617137241, -0.341391803034489, 0.117063496491816, 0.501748152466808, -0.472265708207601, -0.562148440677193, 0.0898827324695919, 263.968545454562, 266.165827956994, 265.07887912088, 276.181526581933
5/2/2018, 264.76, 265.68, 262.76, 263.2, 86368943, 1.48617659172913, 0.222451753035759, -0.346997639217459, 0.0540028300750018, 0.461040966050041, -0.626472066215229, -0.5750131657848, -0.0514589004304283, 263.80127272729, 266.405784946242, 264.681221001222, 276.138871942053
5/3/2018, 262.26, 263.36, 259.05, 262.62, 136311479, 1.4970436181401, 0.237580753578336, -0.312486652318432, 0.00527540529266336, 0.444446114577559, -0.786417536834108, -0.617294039994662, -0.169123496839446, 263.525818181835, 266.587483870973, 264.27323809524, 276.090230695641
5/4/2018, 261.52, 266.79, 261.15, 266.02, 91222075, 1.51002148427244, 0.240738588872373, -0.163134164214576, 0.0730406328303779, 0.487531819639819, -0.631543845303838, -0.620144001056497, -0.0113998442473411, 264.310909090926, 266.800301075274, 264.015953601955, 276.087674456745
5/7/2018, 266.89, 268.02, 266.11, 266.92, 55304907, 1.46714790755225, 0.82282282683197, -0.325944597343674, 0.0763821580804794, 0.505005080625107, -0.431212105839336, -0.582357622013065, 0.151145516173729, 265.431090909108, 266.737483870973, 263.791990231992, 276.096887522209
5/8/2018, 266.5, 267.33, 265.15, 266.92, 67499247, 1.43462671777932, 0.556994787477507, -0.479290387982081, 0.0604234287318798, 0.51037576628398, -0.269342941235095, -0.519754685857471, 0.250411744622376, 265.814181818199, 267.088107526887, 263.571113553115, 276.101436927703
5/9/2018, 267.68, 269.87, 267.09, 269.5, 59666143, 1.40457898083181, 0.535983340238995, -0.195030326275226, 0.148340237557758, 0.568110677927412, 0.0663590303635146, -0.402531942613274, 0.468890972976789, 267.003636363653, 267.453741935489, 263.47552869353, 276.133754817549
5/10/2018, 270.34, 272.39, 270.22, 272.02, 72063931, 1.37510967416905, 0.566269261885112, 0.0563751413588991, 0.268756316942311, 0.607884706550768, 0.529642808335552, -0.216096992423509, 0.745739800759061, 269.279454545471, 268.030365591403, 263.466459096461, 276.189031570316
5/11/2018, 272.16, 273.15, 271.58, 272.85, 59871511, 1.33115069411431, 1.367242371657, 0.28870232240582, 0.267431811422628, 0.625711074314712, 0.95278943998494, 0.0176802940581811, 0.935109145926759, 271.580545454562, 268.854989247317, 263.532334554336, 276.26855596556
5/14/2018, 273.34, 274.08, 272.36, 272.98, 54790606, 1.29549506756772, 1.24887517816807, 0.227633348492905, 0.215023555868242, 0.634146169859393, 1.28382694979587, 0.270909625205718, 1.01291732459015, 273.173454545471, 269.254860215059, 263.638681318683, 276.341671450048
5/15/2018, 271.59, 271.61, 270.03, 271.1, 87036136, 1.29366297073923, 0.661060436357989, -0.01547123113155, 0.187333742104022, 0.598952495654484, 1.37858480563301, 0.492444661291177, 0.886140144341834, 273.748909090926, 269.536129032264, 263.686344322346, 276.38069700697
5/16/2018, 271.14, 272.76, 271.11, 272.24, 53942631, 1.25432129664647, 0.947291177011882, 0.00667912659117898, 0.229715422361903, 0.627092268924779, 1.52805509376037, 0.699566747785016, 0.828488345975356, 274.028363636381, 270.081397849468, 263.824434676437, 276.447503895039
5/17/2018, 271.94, 273.23, 271.13, 272.01, 56536400, 1.23121432413912, 0.694962402170211, 0.000338767295980964, 0.203632086488428, 0.608820618146589, 1.60940013324745, 0.881533424877502, 0.727866708369945, 273.61927272729, 270.68015053764, 263.964446886449, 276.502340850076
5/18/2018, 271.62, 272.03, 270.93, 271.33, 64367959, 1.19285548186204, 0.708964475376369, -0.0970806810099508, 0.18346351193277, 0.590863454425168, 1.60054624528721, 1.02533598895944, 0.575210256327762, 273.143090909108, 270.756860215059, 264.089912087914, 276.563202132022
5/21/2018, 273.01, 273.98, 271.35, 273.37, 58025875, 1.17322531367358, 0.690891183445643, -0.233508346927696, 0.261225469486391, 0.646163380277373, 1.73810463796463, 1.16788971876048, 0.570214919204146, 273.262000000017, 271.102838709683, 264.29756776557, 276.661539428728
5/22/2018, 273.96, 274.25, 272.24, 272.61, 52966358, 1.15453715490627, 0.296578432011876, -0.254097320705031, 0.231849869538527, 0.618616263749722, 1.76544406655279, 1.28740058831894, 0.478043478233847, 272.766545454563, 271.549247311834, 264.516996336998, 276.744713407134
5/23/2018, 271.17, 273.39, 270.99, 273.36, 64694184, 1.13769920657393, 0.358923025790118, -0.129393250333661, 0.238039098568375, 0.623843810877259, 1.82657388591332, 1.39523524783782, 0.431338638075502, 272.735818181836, 271.950021505382, 264.811780219782, 276.837613229466
5/24/2018, 272.91, 273.22, 270.78, 272.8, 76043827, 1.13032031654544, 0.475910642524986, -0.0876112927818108, 0.253581859084751, 0.626343553289691, 1.80897959753861, 1.47798411777798, 0.330995479760634, 272.805090909108, 272.362473118285, 265.064315018316, 276.915560475605
5/25/2018, 272.15, 272.86, 271.58, 272.15, 56374755, 1.09988540597434, 0.697291404916123, -0.105200712545184, 0.168328119702389, 0.612257006830856, 1.72272789470895, 1.52693287316417, 0.195795021544782, 272.77327272729, 272.596129032264, 265.35015873016, 276.985528768621
5/29/2018, 270.31, 271.17, 267.76, 269.02, 115908607, 1.13864070542756, 0.297870637165287, -0.219875748816148, 0.00821042491517969, 0.629327551022502, 1.38583293785149, 1.49871288610164, -0.112879948250145, 271.724363636381, 272.532817204307, 265.494205128207, 277.007305453055
5/30/2018, 270.5, 273.11, 270.42, 272.61, 69678449, 1.14247924304103, 1.15224054349588, 0.142443536215448, 0.0893178774082629, 0.695968455183636, 1.39247269600759, 1.47746484808283, -0.0849921520752381, 271.755636363654, 273.104774193554, 265.830813186814, 277.077344266776
5/31/2018, 272.15, 272.49, 270.26, 270.94, 93519941, 1.13541264901139, 0.85814264261463, 0.0367946413314614, -0.024383298706386, 0.601956693333629, 1.24858677779929, 1.43168923402612, -0.183102456226829, 271.355636363654, 273.462559139791, 266.150803418805, 277.122054667214
