Date,ITA_Open,ITA_High,ITA_Low,ITA_Close,ITA_Volume,ITA_ATRPercentOfClose20,ITA_SQN25,ITA_SQN50,ITA_SQN100,ITA_SQN200,ITA_MACD,ITA_MACD_Avg,ITA_MACD_Diff,ITA_LinReg10,ITA_LinReg30,ITA_LinReg90,ITA_LinReg270
3/14/2018, 201.81, 202.76, 197, 198.7, 517812, 1.86879423760626, 0.579662212558428, 0.636078653745188, 0.903033678203503, 1.39623076897121, 0.985281848300417, 1.39582221636203, -0.410540368061608, 201.698909090922, 202.868473118284, 204.914153846155, 201.099295339621
3/15/2018, 199.31, 199.73, 197.05, 198.61, 259289, 1.84362793546018, 0.362934556339323, 0.612846872642894, 0.898688516454524, 1.41928395092128, 0.712388559662145, 1.25913548502205, -0.546746925359904, 200.411454545467, 203.010064516133, 205.028173382175, 201.329661336614
3/16/2018, 198.58, 199.13, 197.62, 198.16, 302560, 1.79352440981358, 1.00243346037057, 0.57216290747446, 0.76139448403454, 1.37299221735853, 0.454567452499276, 1.09822187851749, -0.643654426018218, 199.136909090922, 203.201827956994, 205.084261294263, 201.554494738281
3/19/2018, 197.6, 198.85, 196.5, 198.69, 385516, 1.75844057172593, 0.788350791538811, 0.526771030206727, 0.856205764922973, 1.36415570333836, 0.28966980497853, 0.936511463809702, -0.646841658831172, 198.441454545467, 203.223161290327, 205.158024420026, 201.789586442532
3/20/2018, 199.39, 201.09, 198.78, 200.06, 157347, 1.71906092840355, 0.658585299407804, 0.505000399740582, 0.908713511214294, 1.36626357249156, 0.266463160283024, 0.802501803104366, -0.536038642821342, 198.287090909103, 202.734989247316, 205.276442002443, 202.040598332651
3/21/2018, 200.06, 202.31, 199.46, 200.49, 266141, 1.70068114554139, 0.624276633964914, 0.463636172755351, 0.958112316915839, 1.4374623748251, 0.279546693239126, 0.697910781131318, -0.418364087892192, 198.445818181831, 202.376774193553, 205.413533577535, 202.287120677874
3/22/2018, 198.73, 199.25, 193.94, 194.1, 274867, 1.83756354830558, -0.313509790901647, 0.0475401180564227, 0.703401333379328, 1.25879551959619, -0.22313198257288, 0.513702228390479, -0.736834210963359, 196.605454545467, 201.327419354843, 205.198183150184, 202.43745387454
3/23/2018, 194.4, 199.07, 194.2, 194.72, 471658, 1.86774615083098, -0.758304014905532, 0.0943121577883983, 0.743256640769642, 1.28419799497626, -0.564967047866361, 0.297968373139111, -0.862935421005471, 195.99472727274, 199.94449462366, 204.978617826619, 202.607347820146
3/26/2018, 198.25, 199.96, 196.6, 199.82, 370322, 1.86018994077328, -0.22640309222527, 0.254041165727917, 0.966014603117653, 1.36067260624073, -0.419510565713239, 0.154472585368641, -0.573983151081879, 197.001454545467, 199.358236559144, 204.950183150185, 202.84416892169
3/27/2018, 200.86, 201.1, 195.44, 196.66, 328340, 1.93947928540146, -0.347819456107898, -0.0549984507246984, 0.816179801625048, 1.25231303787607, -0.552847959288812, 0.0130084764371502, -0.565856435725962, 196.898363636376, 198.498150537639, 204.773631257633, 203.046716413832
3/28/2018, 196.75, 197.49, 193.81, 195.1, 210316, 1.95154841852229, -0.481845723320415, -0.028020513969607, 0.756221924940242, 1.22882050802444, -0.775458760987163, -0.144684971047713, -0.630773789939451, 196.036000000012, 197.472645161295, 204.494073260075, 203.211149651497
3/29/2018, 196.28, 199.16, 195.11, 197.96, 198081, 1.92973197429286, -0.28764921341468, -0.000124980031268616, 0.732965812974632, 1.27119340186721, -0.712883648232463, -0.258324706484663, -0.4545589417478, 196.340000000012, 197.018774193553, 204.358703296705, 203.410216482166
4/2/2018, 197.65, 197.78, 192.39, 194.97, 269994, 2.00420195183599, -0.624430685503263, -0.0694070703054516, 0.653271260209485, 1.17464081171917, -0.894252051080144, -0.385510175403759, -0.508741875676385, 195.556545454558, 196.500279569897, 204.056322344324, 203.558414104142
4/3/2018, 195.83, 197.42, 194.9, 197.42, 283574, 1.94418646450203, -0.593081384496086, -0.0166279541608939, 0.746044654248732, 1.22693840709871, -0.830717300592369, -0.474551600441481, -0.356165700150888, 195.899454545467, 196.35320430108, 203.881506715508, 203.737730217303
4/4/2018, 192.04, 198.65, 192.04, 198.61, 262304, 2.00231724097926, -0.309593962188879, 0.0818809606775646, 0.805080068106543, 1.27250520896479, -0.676543723422839, -0.514950025037753, -0.161593698385086, 196.99672727274, 196.27896774194, 203.789579975582, 203.927384993851
4/5/2018, 199.8, 201.84, 199.11, 201.56, 826381, 1.95448608786141, -0.0691518255945876, 0.256316335082767, 0.900413357729383, 1.30603557807732, -0.312714923949017, -0.474503004820005, 0.161788080870989, 199.278181818194, 196.59696774194, 203.795609279611, 204.15383955173
4/6/2018, 199.74, 200.91, 195.2, 196.63, 209143, 2.06504045708121, -0.134744973544287, -0.0310088984958673, 0.805076217292221, 1.19721615613704, -0.417376520669535, -0.463077707989911, 0.0457011873203763, 198.520181818194, 196.335870967746, 203.581487179489, 204.303245592457
4/9/2018, 198, 198.97, 195.85, 196.09, 276640, 2.0467461870676, -0.237815145458407, -0.199660309170781, 0.827377838460974, 1.20377424168799, -0.537696842650945, -0.478001534922118, -0.0596953077288269, 197.561636363649, 196.123268817209, 203.334849816851, 204.445348640154
4/10/2018, 198.37, 199.01, 196.9, 197.86, 341665, 2.00080429005853, -0.221093295027587, -0.238990904763457, 0.947358077230395, 1.27451069776937, -0.484640720640328, -0.47932937206576, -0.00531134857456828, 198.159818181831, 196.327139784951, 203.204703296705, 204.60383053164
4/11/2018, 197.62, 199.92, 197.25, 198, 221915, 1.96684434338097, -0.184481652802098, -0.243479863114132, 0.940955436483613, 1.25628348440647, -0.426381471536388, -0.468739791959886, 0.0423583204234979, 198.281272727285, 196.434107526886, 203.071482295484, 204.768835588357
4/12/2018, 199.7, 201.2, 198.99, 200.35, 257767, 1.92644582475648, -0.0488681281259493, -0.0584731530768807, 1.08572870911481, 1.34631296227333, -0.188413325126874, -0.412674498593283, 0.22426117346641, 198.829454545467, 196.871268817209, 203.081286935288, 204.961226732268
4/13/2018, 201.54, 201.54, 198.45, 199.58, 301961, 1.91459690319903, -0.164912293793444, -0.119799304491508, 0.984844859806867, 1.37315185500128, -0.0612483862006457, -0.342389276114756, 0.28114088991411, 199.397272727285, 196.955655913983, 202.987470085471, 205.150584939184
4/16/2018, 201, 201.96, 200.11, 201.68, 241863, 1.85893240501507, -0.221695242986841, -0.0737977971875037, 1.12086635954484, 1.35585860658387, 0.206601618783736, -0.232591097135057, 0.439192715918794, 200.004181818194, 197.354129032263, 202.971426129427, 205.362652726528
4/17/2018, 203.4, 204.43, 202, 203.66, 439785, 1.81633120431733, 0.195174692058757, 0.215397123266848, 1.13269825234266, 1.45657804129474, 0.572049894839495, -0.071662898740147, 0.643712793579642, 201.419090909104, 198.096344086026, 202.99563858364, 205.576923055898
4/18/2018, 204.88, 206.02, 204.28, 205.41, 344046, 1.76826012568864, 0.369944999911929, 0.922627512683075, 1.11365556415796, 1.46589331419822, 0.99145182172262, 0.140960045352406, 0.850491776370214, 203.336181818195, 199.021935483876, 203.114637362639, 205.812110154436
4/19/2018, 205.62, 206.55, 204.51, 205.82, 308349, 1.726058676498, 0.587510128186662, 0.825328150753259, 1.17100460816821, 1.44370848797729, 1.34145103142626, 0.381058242567177, 0.960392788859083, 205.614000000013, 200.0107311828, 203.266590964592, 206.049213338801
4/20/2018, 206, 206.11, 204, 204.67, 198562, 1.700515595627, 0.503705823454519, 0.614221364350151, 1.09894698802872, 1.36162633372439, 1.50864185348547, 0.606574964750836, 0.902066888734635, 206.276181818194, 200.877419354843, 203.358930402932, 206.252554872216
4/23/2018, 205.16, 205.62, 203.7, 204.88, 164633, 1.6606906511574, 0.556219749692824, 1.06468844028955, 1.10252349182286, 1.41243118331465, 1.6391914507856, 0.81309826195779, 0.826093188827813, 206.464363636376, 201.945677419359, 203.418373626375, 206.452575645757
4/24/2018, 206.38, 207.47, 196.93, 200.18, 474770, 1.87796076320648, 0.144127740958422, 0.58422852015969, 0.78912775902516, 1.21425854839137, 1.34786487943057, 0.920051585452347, 0.427813293978228, 204.903454545467, 202.182279569897, 203.271455433457, 206.590457017904
4/25/2018, 199.81, 200.1, 194.74, 198.25, 384432, 1.93863140630385, -0.0987058474655693, 0.302711585404854, 0.702998316201852, 1.14802115772561, 0.950297168204514, 0.92610070200278, 0.0241964662017341, 202.577272727285, 202.14544086022, 203.05162881563, 206.694340303404
4/26/2018, 198.89, 199.9, 196.2, 198.14, 283189, 1.93609060505073, -0.13838623936795, 0.250388126916007, 0.597188004202104, 1.11844029860464, 0.619207968033635, 0.864722155208951, -0.245514187175316, 200.669454545467, 201.960258064521, 202.807069597071, 206.799404947384
4/27/2018, 198, 198, 194.66, 195.28, 358191, 1.95532641776175, 0.128742909848573, -0.115037471551337, 0.596584155951253, 1.01074464180433, 0.124602948321012, 0.716698313831363, -0.592095365510351, 197.740181818194, 201.409806451617, 202.494195360197, 206.853739510729
4/30/2018, 195.19, 195.75, 192.34, 192.35, 444507, 1.97449615657649, -0.160064435584651, -0.595886317491365, 0.471047336283587, 0.934500083369845, -0.498060277360651, 0.473746595592961, -0.971806872953611, 194.453272727285, 200.479075268822, 202.060231990233, 206.857014896817
5/1/2018, 191.67, 192.05, 186.24, 188.76, 534745, 2.07329211131391, -0.91623599803414, -0.816855901780179, 0.378909781590046, 0.801880995490495, -1.26660770172819, 0.12567573612873, -1.39228343785692, 190.831090909104, 199.165655913983, 201.44910866911, 206.808072980731
5/2/2018, 188.06, 190.4, 187.61, 187.72, 427195, 2.05485237579924, -0.763894228388672, -0.784736998008853, 0.263738663444846, 0.76995299674961, -1.93727468433266, -0.286914347963548, -1.65036033636912, 188.012363636377, 197.875677419359, 200.799682539684, 206.730528085282
5/3/2018, 186.83, 189.04, 184.58, 187.97, 610334, 2.0681494046166, -0.608568947501268, -0.770242879961482, 0.211733896818375, 0.799003813762918, -2.42070579965713, -0.713672638302264, -1.70703316135486, 186.326909090922, 196.725698924735, 200.164034188036, 206.66084160175
5/4/2018, 187.42, 190.77, 187, 190.2, 423499, 2.04081252053887, -0.664600094190449, -0.66480390191156, 0.295709854783425, 0.817300531640754, -2.59398424272152, -1.08973495918612, -1.5042492835354, 186.155454545468, 195.513440860219, 199.620840048842, 206.629432007654
5/7/2018, 190.94, 193, 190.5, 192.76, 299867, 1.98565269939909, -0.168608496115982, -0.571966695369287, 0.459421319928016, 0.889547183519278, -2.49596610845322, -1.37098118903954, -1.12498491941368, 187.699636363649, 194.69249462366, 199.190722832724, 206.633518655188
5/8/2018, 192.99, 195.86, 192.7, 195.71, 326606, 1.93866789443237, -0.119742663853312, -0.514892622753863, 0.551352307933124, 0.946750479350344, -2.15539958036888, -1.5278648673054, -0.627534713063475, 189.984000000013, 194.59849462366, 198.896283272285, 206.685020090202
5/9/2018, 197, 198.35, 196.26, 197.67, 269109, 1.89025071552786, -0.0509292197979493, -0.259569102023933, 0.585639619482352, 0.985628680804552, -1.70765771841826, -1.56382343752798, -0.143834280890285, 192.803272727286, 194.569032258069, 198.699311355313, 206.745562115622
5/10/2018, 198.4, 198.75, 197.35, 198.05, 304626, 1.82763729356967, -0.279709798585277, -0.237609852198835, 0.621958617171978, 0.992265550528896, -1.30708893519861, -1.5124765370621, 0.205387601863495, 195.763454545468, 194.477268817209, 198.488092796095, 206.801379253794
5/11/2018, 198.3, 198.91, 197.7, 198.47, 187849, 1.76306438097394, 0.206629183707427, 0.0219320096257447, 0.51204768185849, 1.00237849483691, -0.944853120024248, -1.39895185365453, 0.454098733630283, 198.30163636365, 194.610430107531, 198.295062271064, 206.873478474786
5/14/2018, 198.9, 198.94, 196.74, 197.37, 677555, 1.7399788129265, 0.151653500514004, -0.0921378154014517, 0.441946335029237, 0.982352101314729, -0.738031861753484, -1.26676785527432, 0.528735993520838, 199.699818181831, 194.401397849467, 198.052815628818, 206.923218532186
5/15/2018, 196.14, 196.95, 195.55, 196.35, 247797, 1.7079125917593, -0.123728738042906, -0.250343313057307, 0.433406534181624, 0.910652070894063, -0.648949316250707, -1.1432041474696, 0.494254831218892, 199.753818181831, 194.210795698929, 197.788971916974, 206.954881508816
5/16/2018, 196.73, 197.33, 195.95, 196.39, 145333, 1.65732066562626, -0.133577240346292, -0.227596653048758, 0.419440663517425, 0.935956194318775, -0.568568982124589, -1.0282771144006, 0.459708132276008, 199.199636363649, 194.111505376349, 197.560246642249, 206.991659149926
5/17/2018, 196.45, 198.12, 196.07, 197.77, 125242, 1.61529627975034, -0.232297160371937, -0.179072063738292, 0.470900946589259, 0.946158024763288, -0.389028048183889, -0.900427301157255, 0.511399252973367, 198.699272727286, 194.398301075273, 197.414214896217, 207.05079021457
5/18/2018, 198.09, 199.41, 197.1, 199.1, 249272, 1.5822917528072, -0.0220912581022365, -0.144543205055257, 0.535048192626578, 0.952972910465255, -0.137831840131412, -0.747908208952087, 0.610076368820675, 198.569818181831, 194.549634408607, 197.35030769231, 207.140599972668
5/21/2018, 201.02, 202.47, 200.7, 202.09, 184368, 1.56431576814646, 0.0651957150709786, -0.133827409589575, 0.647263723731534, 0.987966693336066, 0.299063557518053, -0.538513855658059, 0.837577413176112, 199.499818181831, 195.028408602155, 197.407465201467, 207.273230285637
5/22/2018, 202.27, 202.35, 199.18, 199.46, 231615, 1.58515965559752, -0.371677490416585, -0.0833177639192639, 0.51914949641713, 0.913295915507139, 0.42815181997824, -0.345180720530799, 0.773332540509039, 199.602363636377, 195.252774193553, 197.385860805863, 207.365591362581
5/23/2018, 198.22, 200.98, 198.01, 200.83, 357337, 1.56957201444111, -0.406809900409544, 0.0328201350606996, 0.541038360270385, 0.929468758273463, 0.633697873814839, -0.149405001661671, 0.78310287547651, 200.36563636365, 195.649978494628, 197.488327228329, 207.476634959684
5/24/2018, 200.64, 202.31, 200.5, 202.2, 167796, 1.52574822095548, -0.31127365647045, 0.252717875212001, 0.643028362450633, 0.968906275154336, 0.89680435048092, 0.0598368687668469, 0.836967481714073, 201.505818181832, 196.359419354843, 197.602065934068, 207.599680743475
5/25/2018, 202.04, 202.36, 200.52, 201.24, 135387, 1.50209190898101, -0.295700196044776, 0.200406803839144, 0.590685397353559, 0.941368126691847, 1.01614071424518, 0.251097637862514, 0.765043076382668, 202.172000000014, 196.883784946241, 197.721560439562, 207.699870165369
5/29/2018, 200.03, 200.8, 197.92, 198.94, 243570, 1.52692734982995, -0.522943071551316, 0.08896351710356, 0.484816056085165, 0.927423394032454, 0.914582130707259, 0.383794536431463, 0.530787594275796, 201.672545454559, 197.24561290323, 197.703313797316, 207.76482082821
5/30/2018, 199.97, 201.8, 198.91, 201.55, 217773, 1.50349084905191, 0.160680979564205, 0.211460765972942, 0.531765339756438, 0.978964265534016, 1.03279597972221, 0.513594825089612, 0.519201154632597, 201.785090909104, 198.088279569897, 197.829575091577, 207.860421484216
5/31/2018, 201.43, 201.43, 198.82, 199.09, 211547, 1.51452685516647, 0.108533962519333, -0.0142680890988241, 0.362034349515804, 0.869213315041369, 0.917404596702909, 0.594356779412272, 0.323047817290637, 200.772181818195, 198.749096774198, 197.8282979243, 207.916976903104
6/1/2018, 200, 201.5, 200, 201.06, 389940, 1.48463540244373, 0.308537780555209, 0.0761472875535226, 0.391824570696968, 0.934954917800315, 0.973694486397704, 0.670224320809358, 0.303470165588346, 200.568545454559, 199.727978494628, 197.897890109892, 208.009005330054
6/4/2018, 201.84, 202.57, 201.11, 201.79, 150232, 1.44271645926245, 0.687752053701341, 0.5288700933776, 0.369970335337979, 0.955810668050017, 1.06493363659851, 0.749166183967189, 0.315767452631322, 200.70363636365, 200.753526881725, 198.020229548232, 208.106263769306
6/5/2018, 201.78, 202.29, 200.78, 201.81, 136865, 1.40785623407582, 1.05388442407792, 0.490127145106402, 0.381816132930987, 1.03305274309795, 1.12587674702252, 0.824508296578254, 0.301368450444262, 201.296909090923, 201.814193548391, 198.206967032969, 208.20050949843
6/6/2018, 202.17, 203.77, 201.55, 203.77, 154588, 1.37907195990038, 1.83910220250398, 0.296430244750471, 0.381136150483734, 1.08412629612787, 1.31714697032311, 0.923036031327225, 0.394110938995883, 202.056545454559, 202.830021505381, 198.537509157511, 208.315217985514
6/7/2018, 203.93, 204.32, 202.48, 203.59, 204052, 1.3564655366445, 1.98211455639128, 0.50541042203407, 0.254064647086486, 1.07631753273249, 1.43763336213615, 1.02595549748901, 0.411677864647143, 202.792909090922, 203.671182795703, 198.865692307694, 208.422650266504
6/8/2018, 203.39, 205.02, 202.61, 205, 180165, 1.33855940329357, 2.11206780067115, 0.708957085949428, 0.395471782746909, 1.05537032369482, 1.62812687866048, 1.14638977372331, 0.481737104937176, 204.139818181832, 204.649462365596, 199.221992673995, 208.541203498703
6/11/2018, 204.92, 205.49, 203.87, 204.22, 155628, 1.31615142391256, 1.74817361824125, 0.465700418166105, 0.27120428074223, 1.05325244868396, 1.69659756108084, 1.25643133119481, 0.440166229886025, 204.872545454559, 205.29384946237, 199.554305250307, 208.650361623617
6/12/2018, 204.33, 204.33, 201.7, 202.28, 191128, 1.32734438205384, 1.18420360938711, 0.550655936936754, 0.259265765661886, 1.00190289267893, 1.57615040273691, 1.32037514550323, 0.255775257233682, 204.312545454559, 205.439075268821, 199.826884004886, 208.727761650951
6/13/2018, 202.24, 202.69, 200.85, 201.21, 224485, 1.31340619512827, 0.717988893216276, 0.3042582747928, 0.159186609151156, 0.978265551726407, 1.37846501767842, 1.33199311993827, 0.0464718977401524, 203.722727272741, 205.145139784951, 199.961584859587, 208.764316796502
6/14/2018, 201.7, 202.31, 199.14, 199.75, 751401, 1.33620494365793, 0.285011828862887, 0.116268196862599, 0.133481340201166, 0.95032168205843, 1.09140706622028, 1.28387590919467, -0.192468842974389, 202.155090909104, 204.516301075273, 199.800644688647, 208.773839005058
6/15/2018, 198.51, 199.12, 197.06, 198.82, 304154, 1.34298154421531, 0.117499381105631, -0.161995990053873, 0.122426970145036, 0.85891022121035, 0.779878391246314, 1.183076405605, -0.403198014358688, 200.624181818195, 203.708516129037, 199.638903540906, 208.782833401669
6/18/2018, 197.38, 199.22, 197.1, 199, 355739, 1.32794477934595, 0.0870124423530295, 0.216761731586881, 0.0867042925417375, 0.836173196516364, 0.541274689870733, 1.05471606245815, -0.513441372587415, 199.42363636365, 203.002236559144, 199.538227106229, 208.8005865792
6/19/2018, 196.82, 197.16, 193.96, 194.39, 1591916, 1.42110170551649, -0.311051694939077, -0.0914921645324675, -0.217114589863945, 0.683239204388793, -0.0195831922881382, 0.83985621150889, -0.859439403797029, 196.78672727274, 201.824924731187, 199.094356532359, 208.75114117808
6/20/2018, 195.12, 195.86, 193.75, 195.21, 167758, 1.39841997084465, -0.105034739793604, -0.162257665207429, -0.288806993992352, 0.717216751356321, -0.393365485235563, 0.59321187216, -0.986577357395563, 195.229818181831, 200.937806451617, 198.745460317462, 208.718033893673
6/21/2018, 195, 195, 192.16, 193.18, 317075, 1.42140120293589, -0.330072634230228, -0.320855993136491, -0.38006191926913, 0.708464208229909, -0.843669384436708, 0.305835620840658, -1.14950500527737, 193.402545454559, 199.927010752693, 198.36578754579, 208.662847341808
6/22/2018, 194.1, 194.55, 193.03, 193.74, 247851, 1.38565587985959, -0.423211195910288, -0.457130987742592, -0.297723830437339, 0.759893327876948, -1.14218475407367, 0.0162315458577929, -1.15841629993146, 192.618545454558, 199.041569892478, 198.027824175826, 208.612991116579
6/25/2018, 192.77, 193.08, 190.91, 191.89, 434778, 1.40280432360101, -0.774356749160557, -0.536785592309524, -0.393745448129128, 0.704338429555732, -1.51062631428408, -0.289140026170582, -1.2214862881135, 191.653636363649, 197.97720430108, 197.680141636144, 208.528024326911
6/26/2018, 191.67, 193.12, 191.24, 192.29, 305423, 1.37877640840921, -1.12636253697661, -0.668058094838575, -0.422979031454008, 0.712790591118061, -1.75016740773347, -0.58134550248316, -1.16882190525031, 191.111454545467, 196.932709677424, 197.459435897438, 208.452748940824
6/27/2018, 192.3, 195.15, 190.91, 190.91, 273684, 1.43035288771859, -1.01800144052816, -0.926667456387606, -0.321332568125377, 0.621992559803798, -2.0279825959604, -0.870672921178607, -1.15730967478179, 190.423454545467, 195.677892473123, 197.189738705741, 208.359277846113
6/28/2018, 190.45, 192.77, 189.15, 191.9, 237780, 1.44614505630349, -1.06584053116012, -0.98338164348795, 0.152233360243651, 0.657400855798053, -2.14355879646911, -1.12525009623671, -1.0183087002324, 190.347272727285, 194.586451612908, 196.934449328451, 208.285362580294
6/29/2018, 192.93, 194.55, 192.37, 192.47, 158627, 1.43861107959374, -1.17557897648504, -0.96800971698536, 0.0800654447018523, 0.687212175511464, -2.16421184477116, -1.3330424459436, -0.831169398827562, 190.710181818194, 193.688301075273, 196.71146764347, 208.206374197076
7/2/2018, 191.21, 192.97, 190.46, 192.92, 262516, 1.42854551505773, -1.00106872804573, -0.85017795595332, -0.0206040918039668, 0.673413186429733, -2.11983218922694, -1.49040039460027, -0.629431794626674, 191.610909090922, 192.970107526886, 196.530930402933, 208.121119037858
7/3/2018, 193.41, 195, 192.82, 193.02, 188937, 1.41288597413061, -0.732748770588682, -0.857957509178189, 0.282594708951962, 0.64661843915832, -2.05292696406579, -1.60290570849337, -0.450021255572419, 191.955818181831, 192.503806451618, 196.389084249086, 208.032884788849
7/5/2018, 193.85, 194.07, 191.63, 193.23, 205927, 1.40392013760987, -1.10566686199306, -0.527756397674683, 0.152326737104995, 0.570132132876703, -1.96036102453422, -1.67439677170154, -0.285964252832681, 192.612000000012, 191.947333333338, 196.312691086693, 207.954378570454
7/6/2018, 192.94, 194.42, 191.86, 193.63, 230206, 1.39707438816732, -0.753444408419176, -0.345587035800418, 0.0369332020282798, 0.541782891505427, -1.83358872405182, -1.7062351621716, -0.127353561880224, 193.108363636376, 191.573139784951, 196.208402930405, 207.880785294521
7/9/2018, 194.2, 197.1, 194.2, 196.92, 263289, 1.39315325051694, -0.517232419832231, -0.0626959840278572, 0.159971479674951, 0.591528770952115, -1.45091995616332, -1.65517212096994, 0.204252164806624, 194.82872727274, 191.754172043016, 196.254910866913, 207.848004646715
7/10/2018, 197.38, 198.3, 196.59, 197.63, 170187, 1.36200349737998, -0.517922008946231, 0.220649406706439, 0.0411619962792702, 0.581328194952165, -1.07793536643683, -1.53972477006332, 0.461789403626487, 196.250909090921, 191.995354838714, 196.246368742371, 207.829259259261
