Date,IJS_Open,IJS_High,IJS_Low,IJS_Close,IJS_Volume,IJS_ATRPercentOfClose20,IJS_SQN25,IJS_SQN50,IJS_SQN100,IJS_SQN200,IJS_MACD,IJS_MACD_Avg,IJS_MACD_Diff,IJS_LinReg10,IJS_LinReg30,IJS_LinReg90,IJS_LinReg270
12/27/2017, 154.37, 154.9, 153.74, 153.99, 71303, 1.07636341427658, 0.682498722736436, 0.676931592686977, 1.40534671668553, 0.788956662971676, 1.02607386990258, 1.04874209820904, -0.0226682283064632, 154.728181818172, 154.927784946235, 156.066888888889, 148.489529317269
12/28/2017, 154.2, 154.65, 153.82, 154.62, 431808, 1.04521887243712, 0.515495300753863, 0.797286926955673, 1.47865072710321, 0.727381735325451, 1.03809504068846, 1.04661268670492, -0.00851764601646199, 154.909636363626, 154.861483870966, 156.089206349206, 148.640165099602
12/29/2017, 155.14, 155.53, 153.5, 153.57, 175326, 1.06584069123798, 0.37547251660798, 0.522389638685895, 1.43508759715481, 0.665227896511835, 0.951922510213734, 1.02767465140669, -0.0757521411929512, 154.224181818172, 154.550043010751, 156.0798998779, 148.771970214381
1/2/2018, 154.49, 155.25, 153.8, 155.18, 1120664, 1.0561741023698, 0.613099211728026, 0.77777946615184, 1.69064524582646, 0.705824822529188, 1.00199334804449, 1.02253839073425, -0.0205450426897535, 154.401818181808, 154.555999999999, 156.116341880342, 148.927250141163
1/3/2018, 155.18, 155.6, 154.3, 154.8, 394504, 1.04781810300684, 0.668053689480543, 0.629572681995568, 1.87696802797297, 0.735159641150032, 0.999490519016803, 1.01792881639076, -0.0184382973739554, 154.80909090908, 154.512408602149, 156.128021978022, 149.07431172388
1/4/2018, 155.67, 155.89, 154.74, 155.39, 203882, 1.02865133038281, 0.34479221283856, 0.80472488375116, 1.96220840582333, 0.94169261716137, 1.03320493480402, 1.02098404007341, 0.0122208947306084, 155.016909090899, 154.583118279568, 156.171423687423, 149.228484483557
1/5/2018, 155.55, 155.62, 154.55, 155.55, 225191, 1.01060767416764, 0.134014496842245, 0.787553618140403, 1.81080157531722, 0.973262776840277, 1.06060848067946, 1.02890892819462, 0.0316995524848418, 155.251272727262, 154.754043010751, 156.208681318681, 149.382936887255
1/8/2018, 155.42, 156.39, 154.62, 156.14, 201565, 1.01312938728665, 0.255823749396257, 0.943825370715562, 2.03694255791272, 0.94855277895005, 1.11705731598721, 1.04653860575314, 0.0705187102340716, 155.737636363626, 154.959204301074, 156.253643467643, 149.544342473249
1/9/2018, 156.32, 156.37, 155.22, 155.27, 106012, 1.0048980576054, 0.236891922740948, 0.726779353042713, 1.94522093612011, 0.956585815829125, 1.07915190415156, 1.05306126543282, 0.0260906387187356, 155.777454545444, 155.026064516127, 156.2584004884, 149.689987331463
1/10/2018, 154.89, 155.95, 154.62, 155.44, 124328, 0.996390860358792, 0.201233960868571, 0.672799536964875, 2.34200328372136, 0.95600192648039, 1.05071715807915, 1.05259244396209, -0.00187528588293673, 155.871818181808, 155.043784946235, 156.288822954823, 149.836174613151
1/11/2018, 155.76, 158.67, 155.72, 158.46, 107481, 1.03044961231517, 0.936033415896359, 1.27486175787825, 2.59181299382963, 1.01406608248011, 1.25737691932636, 1.09354933903494, 0.163827580291418, 156.867818181808, 155.599096774192, 156.464664224664, 150.026655479655
1/12/2018, 158.83, 159.93, 158.58, 159.11, 134346, 1.02112245169436, 1.21055827220296, 1.22915014668142, 2.6857240704493, 1.01545783296218, 1.45681260783257, 1.16620199279447, 0.290610615038105, 157.970545454535, 156.297010752687, 156.621223443223, 150.224413793103
1/16/2018, 159.87, 160.55, 157.06, 157.38, 140688, 1.09160791475813, 0.770043534802942, 1.11211857342569, 2.35387518064669, 0.883944862016514, 1.45845808905162, 1.2246532120459, 0.233804877005719, 158.020727272716, 156.741591397848, 156.696461538461, 150.39305694481
1/17/2018, 157.86, 159.07, 157.59, 158.71, 104988, 1.08157892346672, 0.971671943640041, 1.19822546994975, 2.52274525895514, 0.920920664801363, 1.54922354483233, 1.28956727860319, 0.259656266229145, 158.644545454535, 157.287612903224, 156.8102002442, 150.579532406467
1/18/2018, 158.32, 158.35, 157.03, 157.18, 188036, 1.0909436403883, 0.76319306993232, 1.13893417362905, 2.31492421073246, 1.00103627504511, 1.48062983018949, 1.32777978892045, 0.15285004126904, 158.471272727262, 157.634043010751, 156.843843711844, 150.740284306948
1/19/2018, 157.12, 159.37, 157.12, 159.29, 107790, 1.09329396274983, 1.10367024109988, 1.32466164951642, 2.37925628365859, 1.07945369503879, 1.57833412976913, 1.37789065709018, 0.200443472678949, 159.01509090908, 158.12698924731, 156.98348962149, 150.930587192681
1/22/2018, 158.93, 159.66, 158.44, 159.66, 95143, 1.07442850782976, 1.08933181939875, 1.6000798845494, 2.40397596898464, 1.16632222031089, 1.66641203821737, 1.43559493331562, 0.230817104901753, 159.505999999989, 158.565397849461, 157.14936019536, 151.123824372251
1/23/2018, 159.61, 159.9, 158.33, 159.45, 208124, 1.07128311559796, 1.42335813807607, 1.51526687699236, 2.39963307113843, 1.08966870259677, 1.69967635921566, 1.48841121849563, 0.21126514072003, 159.818181818171, 158.975483870966, 157.304444444444, 151.311272281828
1/24/2018, 160.17, 160.17, 158.29, 158.74, 498666, 1.08148726309053, 0.9776216065985, 1.4580429956676, 2.26682441363824, 1.06831352612384, 1.64973044137426, 1.52067506307135, 0.129055378302905, 159.530545454534, 159.249139784945, 157.411694749695, 151.485578008832
1/25/2018, 159.54, 159.56, 157.72, 158.7, 138316, 1.08564287168142, 0.610797841706425, 1.45458189427532, 2.12776654667953, 1.03147968651633, 1.58860779416091, 1.53426160928927, 0.0543461848716418, 159.073818181807, 159.457032258063, 157.52483028083, 151.656904233479
1/26/2018, 159.44, 159.44, 158.34, 159.26, 100892, 1.06226891591767, 1.18708800347073, 1.53873293624833, 2.06271498870597, 1.00129502815581, 1.56728825239364, 1.54086693791014, 0.0264213144834977, 159.236727272716, 159.6688172043, 157.668144078144, 151.834171829822
1/29/2018, 159.11, 159.63, 158.3, 158.31, 80695, 1.05721748576588, 0.897065089735178, 1.41614914977408, 2.15121271226786, 1.0724439862552, 1.4569405971356, 1.52408166975523, -0.0671410726196329, 159.157818181807, 159.742774193547, 157.759614163614, 151.995034577012
1/30/2018, 157.21, 158, 156.17, 156.74, 145147, 1.08268275592074, 0.442742666054059, 1.33214594050256, 1.93209803602172, 1.08540843945218, 1.22864040458717, 1.46499341672162, -0.236353012134451, 158.234181818171, 159.451935483869, 157.786693528693, 152.183486401531
1/31/2018, 157.45, 157.83, 155.09, 155.61, 104638, 1.12405828934429, 0.280217237395999, 0.931327603998682, 1.84003311100853, 0.966323207518171, 0.945628682167865, 1.36112046981087, -0.415491787643004, 157.221090909079, 159.135935483869, 157.754522588522, 152.373191198579
2/1/2018, 155, 156.35, 154.48, 156.07, 190521, 1.12461699804333, 0.309180429748981, 0.90413506298197, 1.86906866806132, 0.975607457042359, 0.749814612669354, 1.23885929838257, -0.489044685713211, 156.229999999988, 159.023161290321, 157.755445665446, 152.550397703977
2/2/2018, 155.19, 155.28, 152.55, 152.83, 150773, 1.20619659844527, -0.159150153620102, 0.359432106368866, 1.38573545113189, 0.788902987846456, 0.329392596821009, 1.05696595807025, -0.727573361249245, 154.60218181817, 158.350924731181, 157.62590964591, 152.673094984283
2/5/2018, 151.6, 152.66, 147.02, 147.15, 250594, 1.38753567674734, -0.870015540292807, -0.4038079666808, 0.684164092299366, 0.427378821506539, -0.456857046328793, 0.754201357190445, -1.21105840351924, 151.438545454534, 156.991333333332, 157.252742368742, 152.700131747984
2/6/2018, 144.69, 149.5, 143.37, 148.74, 657720, 1.51013231875557, -0.539592865585586, -0.220776516340106, 0.759017766584362, 0.519690071505602, -0.940820646559246, 0.415196956440507, -1.35601760299975, 149.464545454534, 155.926494623654, 157.006686202686, 152.759478474785
2/7/2018, 148.57, 149.92, 148.57, 148.99, 213020, 1.47752350518235, -0.71110649669634, -0.200268003942185, 0.789709718152641, 0.459389166923881, -1.28932978467071, 0.0742916082182629, -1.36362139288898, 148.019090909079, 154.913096774192, 156.779284493284, 152.82544266776
2/8/2018, 149.37, 149.4, 145.44, 145.44, 195983, 1.57404713754993, -1.02205201992222, -0.453841144934732, 0.403395747144287, 0.250537141024017, -1.83087592097266, -0.306741897619921, -1.52413402335274, 145.871090909079, 153.501763440859, 156.399860805861, 152.826281536149
2/9/2018, 146.79, 148.03, 143.24, 146.9, 253369, 1.64351902587474, -0.90223524506968, -0.58168107283239, 0.44891481740757, 0.267202491266212, -2.11783228507275, -0.668959975110487, -1.44887230996226, 145.062727272715, 152.304946236558, 156.136581196581, 152.855592729261
2/12/2018, 147.04, 148.79, 145.5, 148, 124921, 1.66088714632398, -0.786126319582639, -0.604342591851898, 0.524809319848627, 0.320025534881936, -2.23077151865462, -0.981322283819314, -1.24944923483531, 145.118545454533, 151.335440860214, 155.929851037851, 152.888035533689
2/13/2018, 147.22, 148.35, 146.73, 148.19, 71383, 1.63047933580641, -0.82989820662449, -0.576969477059098, 0.481009649773018, 0.420818667381951, -2.27867808036513, -1.24079344312848, -1.03788463723665, 145.488363636351, 150.362752688171, 155.717943833944, 152.925381713817
2/14/2018, 147.36, 151.2, 147.36, 150.8, 118675, 1.64946748099797, -0.427781799746915, -0.252857781836746, 0.669785803130852, 0.508186310353581, -2.08203874175811, -1.4090425028544, -0.672996238903708, 147.00018181817, 149.863268817203, 155.632434676435, 152.989152931529
2/15/2018, 151.92, 152.4, 150.31, 152.24, 71667, 1.62081392096538, -0.2908451540234, -0.15413107501207, 0.696075970540452, 0.580363436610607, -1.78937784978103, -1.48510957223973, -0.304268277541303, 149.363818181806, 149.549419354837, 155.598183150183, 153.078513871805
2/16/2018, 152.33, 154.26, 152.24, 153.17, 763827, 1.59636401228296, -0.521633842688994, 0.064574852971874, 0.693662611773048, 0.654260954103364, -1.46550532359061, -1.48118872250991, 0.0156833989192997, 151.609636363624, 149.409419354837, 155.584793650794, 153.175152658193
2/20/2018, 152.44, 153.44, 151.34, 151.59, 104272, 1.60161832557102, -0.752050608175907, 0.00433671559758708, 0.535834544421784, 0.604264597812464, -1.32109801305864, -1.44917058061965, 0.128072567561008, 152.155090909078, 149.09393548387, 155.508378510379, 153.262325816592
2/21/2018, 151.86, 153.8, 151.46, 151.46, 95124, 1.60009148207214, -0.596501273333531, -0.0713990785764514, 0.327174216416068, 0.550903986116986, -1.20327350465826, -1.39999116542737, 0.196717660769118, 152.731454545442, 148.826838709676, 155.419326007326, 153.358359436928
2/22/2018, 152.14, 153.41, 151.44, 151.57, 123978, 1.58397019912195, -0.732457620203201, -0.0580183790603595, 0.306136155692144, 0.578007996283361, -1.08847340828009, -1.33768761399792, 0.249214205717823, 153.247454545442, 148.545892473117, 155.325372405373, 153.44781932486
2/23/2018, 152.69, 153.46, 151.99, 153.41, 58845, 1.54832308797906, -0.365537461741825, 0.13296279007351, 0.428202336363112, 0.639194674612705, -0.839345430681476, -1.23801917733463, 0.398673746653154, 153.548363636351, 148.533612903225, 155.309120879121, 153.55869564029
2/26/2018, 153.92, 154.64, 152.75, 154.53, 140113, 1.52139929256794, -0.474494328925185, 0.263781105378972, 0.341912784245791, 0.64521231203369, -0.545249773808678, -1.09946529662944, 0.554215522820762, 154.093454545442, 148.877870967741, 155.334610500611, 153.669214432144
2/27/2018, 154.59, 155.38, 152.07, 152.09, 69403, 1.57733408538693, -0.756470521636558, 0.0138006968795434, 0.138439706299737, 0.601596077079229, -0.503263150631341, -0.98022486742982, 0.476961716798479, 153.599454545442, 148.98122580645, 155.241941391941, 153.750587125871
2/28/2018, 152.55, 152.9, 149.23, 149.32, 84714, 1.64915553170489, -0.997687858023196, -0.0593254110271826, -0.0146001772201093, 0.544309880787364, -0.685601116510838, -0.921300117246023, 0.235699000735185, 151.963454545442, 148.663075268816, 155.050456654457, 153.78853929206
3/1/2018, 149.08, 150.7, 147.87, 148.88, 84756, 1.66637096181129, -0.9744577623887, -0.30674516531147, -0.0834208162682205, 0.487994845963, -0.855745094148489, -0.908189112626517, 0.0524440184780278, 150.635818181805, 148.429763440859, 154.82841025641, 153.814349870165
3/2/2018, 147.78, 150.93, 147.21, 150.53, 66244, 1.68926355779407, -0.779743438503798, -0.375220812248484, 0.0771183103218658, 0.563348750740793, -0.847672767862917, -0.896085843673797, 0.0484130758108794, 150.270909090896, 148.36722580645, 154.696879120879, 153.87946070794
3/5/2018, 149.97, 152.64, 149.97, 152, 72845, 1.67710921833556, -0.675284057752051, -0.0622194498223163, 0.243825973502745, 0.773531964582451, -0.714423249914233, -0.859753324921884, 0.145330075007651, 150.693090909078, 148.674774193547, 154.611609279609, 153.955853491868
3/6/2018, 152.71, 153.84, 151.33, 153.77, 83244, 1.65652969452854, -0.400734620614725, 0.0518647993724387, 0.339620641612744, 0.832796998309568, -0.460687322747418, -0.779940124486991, 0.319252801739573, 151.474545454532, 149.278602150537, 154.608058608059, 154.052907749078
3/7/2018, 152.8, 154.6, 152.74, 154.51, 54535, 1.62635649842257, -0.181704704184579, 0.0492244633701789, 0.409798506583504, 0.82763445870963, -0.197610031403116, -0.663474105870216, 0.4658640744671, 152.366727272714, 150.000322580644, 154.619452991453, 154.157700423671
3/8/2018, 154.77, 155.06, 153.21, 154, 64317, 1.61022029508252, -0.123487205919917, 0.0269683685762049, 0.400702798854766, 0.758202979404741, -0.0299271389663716, -0.536764712489447, 0.506837573523076, 152.93836363635, 150.641870967741, 154.623252747253, 154.270326909936
3/9/2018, 154.86, 156.26, 154.11, 156.22, 86090, 1.58030488522963, 0.0483954358890057, 0.189328396500638, 0.553997925136748, 0.823887939693988, 0.278883413671736, -0.373635087257211, 0.652518500928946, 154.51236363635, 151.593010752687, 154.734231990232, 154.423531228646
3/12/2018, 156.54, 157.45, 156.22, 156.92, 77067, 1.53378452531254, 0.442868038255211, 0.283539790741228, 0.614701603863921, 0.855245159698981, 0.573491300625534, -0.184209809680662, 0.757701110306196, 156.398909090896, 152.686301075268, 154.825650793651, 154.586467131338
3/13/2018, 157.68, 158.1, 156.37, 156.66, 64900, 1.51472867564433, 1.24684292354358, 0.209085551418763, 0.620819884123905, 0.834216705383393, 0.777033191536646, 0.00803879056279977, 0.768994400973846, 157.577272727259, 153.698365591397, 154.921746031746, 154.747607762744
3/14/2018, 157.28, 157.46, 155.27, 155.41, 77171, 1.5210251889204, 0.876240870915215, 0.19334878690999, 0.453506866717839, 0.789067125741667, 0.827933155167443, 0.172017663483728, 0.655915491683715, 157.520545454532, 154.457806451612, 154.939062271063, 154.895314746481
3/15/2018, 155.74, 155.87, 154.19, 154.79, 58417, 1.50502873815888, 0.761819986961413, 0.00562985498782501, 0.447880059452088, 0.803476117228624, 0.80891821892186, 0.299397774571355, 0.509520444350506, 156.829454545441, 155.071827956988, 154.934771672772, 155.028522618559
3/16/2018, 154.81, 156.61, 154.7, 156.37, 47277, 1.47640358419539, 1.61366435187377, 0.169700846704891, 0.496389918187256, 0.866738670008212, 0.910841921647716, 0.421686603986627, 0.489155317661089, 156.691818181804, 155.922279569892, 154.972290598291, 155.182239442394
3/19/2018, 155.9, 155.9, 153.2, 154.85, 77676, 1.51870821464386, 1.15458409494562, -0.00573134936611553, 0.447035717117727, 0.701224352387743, 0.859063148322974, 0.509161912853897, 0.349901235469078, 156.004545454532, 156.36193548387, 154.941755799756, 155.32160803608
3/20/2018, 155.11, 155.71, 153.94, 154.28, 48894, 1.50546648098082, 0.914979459736411, -0.0663262079484543, 0.386868394913015, 0.658420974669702, 0.763235754426688, 0.559976681168455, 0.203259073258233, 155.318909090895, 156.337569892472, 154.845072039072, 155.447444307776
3/21/2018, 154.34, 156.23, 154.1, 155.24, 61253, 1.48995233349288, 1.01637341106095, -0.0350007082750483, 0.498232626466339, 0.738949278981941, 0.756040665141256, 0.599189477963015, 0.156851187178241, 155.085090909077, 156.495010752687, 154.795230769231, 155.57969769031
3/22/2018, 153.59, 154.55, 151.51, 151.55, 68481, 1.57298047006838, 0.123766566303336, -0.257704006802938, 0.179485707466065, 0.604129286065405, 0.447428664531401, 0.568837315276692, -0.121408650745291, 153.434727272713, 156.158989247311, 154.572620268621, 155.656522071887
3/23/2018, 151.82, 152.44, 148.26, 148.26, 131844, 1.66846034484635, -0.464992886273027, -0.521418766905628, -0.0836355794471928, 0.465067410840155, -0.0619104090464759, 0.442687770412059, -0.504598179458535, 151.22545454544, 155.15234408602, 154.202363858364, 155.693373240399
3/26/2018, 150.31, 151.45, 148.79, 151.4, 103678, 1.65751409637103, -0.1725039053254, -0.497932611017729, 0.264226090731719, 0.504132028213299, -0.209775376561367, 0.312195141017374, -0.521970517578741, 150.675090909077, 154.623247311827, 153.964598290599, 155.75802296023
3/27/2018, 151.8, 151.89, 148.65, 149.11, 191869, 1.70746598136306, -0.251480516129443, -0.717364166571374, 0.0457057613879876, 0.343160271401685, -0.505911457929898, 0.148573821227919, -0.654485279157817, 149.582727272713, 153.847892473117, 153.623550671551, 155.807052343857
3/28/2018, 149.38, 150.44, 148.87, 149.62, 82421, 1.66902980789328, -0.178207351534046, -0.55271563158234, 0.134980960381471, 0.367148084539938, -0.691477772871878, -0.0194364975920401, -0.672041275279837, 148.828363636349, 153.142752688171, 153.283084249085, 155.85263031297
3/29/2018, 150.51, 151.87, 150.05, 150.84, 90760, 1.64733643505797, -0.0514299152083805, -0.556425651508649, 0.182986058933256, 0.392589467771623, -0.731662460956045, -0.161881690264841, -0.569780770691204, 148.687272727258, 152.757182795698, 153.047875457876, 155.910467131338
4/2/2018, 150.28, 150.96, 146.3, 147.36, 1159171, 1.76004354282666, -0.616118972976858, -0.695184530029161, 0.0236368796463033, 0.277856583833343, -1.03241499480026, -0.335988351171925, -0.696426643628337, 147.87545454544, 152.025806451612, 152.673394383395, 155.906273882739
4/3/2018, 148.04, 150.13, 147.73, 149.73, 439206, 1.73807530653436, -0.461213887155616, -0.66102947057147, 0.162627094917376, 0.392337628343821, -1.06722207978021, -0.482235096893582, -0.584986982886626, 148.069818181803, 151.688623655913, 152.429728937729, 155.927968566352
4/4/2018, 148.04, 151.99, 148.01, 151.58, 286616, 1.76230317235137, -0.0211009045786414, -0.540756154886033, 0.384270089224228, 0.499402061117706, -0.934752165393775, -0.572738510593621, -0.362013654800154, 149.068545454531, 151.503032258064, 152.3054993895, 155.969010523438
4/5/2018, 152.45, 153.39, 151.89, 153.26, 122653, 1.71488593972184, 0.454449642280326, -0.397356501554168, 0.456178900759623, 0.541871649954871, -0.686295655086525, -0.595449939492201, -0.0908457155943234, 150.986909090894, 151.521999999999, 152.249631257632, 156.027110837775
4/6/2018, 152.27, 153.46, 149.39, 150.56, 81172, 1.793519182822, 0.207243293336078, -0.535598796758807, 0.300934983797272, 0.511264932524876, -0.699199578292109, -0.616199867252183, -0.0829997110399263, 151.34254545453, 151.194107526881, 152.075267399268, 156.048937269373
4/9/2018, 151.56, 152.14, 150.01, 150.02, 144162, 1.78096677614582, -0.0218352973878254, -0.572052552311593, 0.267991945175783, 0.533345684580834, -0.744418326350143, -0.641843559071775, -0.102574767278368, 150.907636363621, 150.926881720429, 151.862610500611, 156.064143774771
4/10/2018, 151.84, 153.6, 151.47, 153.14, 113272, 1.7743346217156, 0.146455023001064, -0.372270119424865, 0.463481512012171, 0.620788078564208, -0.522473831793349, -0.61796961361609, 0.0954957818227412, 152.08254545453, 151.152064516128, 151.848424908425, 156.121834905016
4/11/2018, 152.52, 153.78, 152.51, 153.39, 63431, 1.72426836019982, -0.0055902492473618, -0.291339859317875, 0.477139545791862, 0.585497804958041, -0.322688557348044, -0.558913402362481, 0.236224845014436, 152.790909090894, 151.255268817203, 151.876112332113, 156.196629766298
4/12/2018, 154.05, 154.79, 153.43, 154.13, 43718, 1.67560661508141, -0.00540647477047509, -0.133824994340795, 0.577453497391168, 0.592452586936773, -0.103452931416854, -0.467821308173355, 0.364368376756502, 153.623454545439, 151.259311827956, 151.935030525031, 156.283816044827
4/13/2018, 154.87, 154.87, 153.38, 153.78, 55548, 1.64389507870577, 0.0104705196786994, -0.0809086691996741, 0.405826415928562, 0.624409171160856, 0.0415715952405549, -0.365942727490573, 0.407514322731128, 154.333090909075, 151.15858064516, 151.962251526252, 156.368563072297
4/16/2018, 154.3, 155.72, 153.8, 155.26, 73970, 1.60928942382587, -0.0643001281692727, -0.0089466477091663, 0.451720577142856, 0.595587577762166, 0.272783727576211, -0.238197436477216, 0.510981164053428, 154.697636363621, 151.324021505375, 152.062578754579, 156.466941096078
4/17/2018, 156.01, 157.11, 155.74, 156.66, 166782, 1.57420759700016, 0.00657832837115016, 0.317407409133107, 0.4613750663496, 0.668279190423861, 0.562505099319822, -0.0780569293178088, 0.64056202863763, 155.588909090893, 151.73458064516, 152.189035409036, 156.559498154982
4/18/2018, 157.07, 158.19, 157.07, 157.18, 66505, 1.53921996461854, 0.0837309338054629, 0.837934826227395, 0.387436637260171, 0.689975533489257, 0.824565944995612, 0.102467645544875, 0.722098299450737, 156.651818181802, 152.29905376344, 152.315438339439, 156.654358070247
4/19/2018, 156.94, 157.5, 155.74, 156.21, 79197, 1.52767341615009, 0.11211931971063, 0.634769432760862, 0.343714307797671, 0.596153150366503, 0.943108591094926, 0.270595834654886, 0.672512756440041, 157.410181818166, 152.767784946235, 152.411616605617, 156.740893535602
4/20/2018, 155.59, 156.14, 154.69, 155.16, 68926, 1.51009262129392, 0.0693626617331517, 0.530810435998605, 0.278480359548785, 0.605186921546628, 0.941475523610421, 0.404771772445993, 0.536703751164429, 157.104909090893, 153.058322580644, 152.458422466423, 156.803573049064
4/23/2018, 155.28, 156.2, 154.64, 155.3, 144838, 1.48352010665787, -0.0757952070146546, 0.869032659603716, 0.329211449842835, 0.69005389898889, 0.940635080155488, 0.511944433987892, 0.428690646167596, 156.489090909075, 153.507139784945, 152.502390720391, 156.867866065327
4/24/2018, 155.9, 156.8, 153.91, 155.05, 68985, 1.50481224724778, 0.0520866765711716, 0.725853940479919, 0.146549203319226, 0.628050169132063, 0.909314105025231, 0.59141836819536, 0.317895736829872, 156.122909090893, 153.976838709676, 152.524581196582, 156.93565805658
4/25/2018, 154.88, 155.55, 153.89, 155.02, 211689, 1.48338976899097, 0.107649521602386, 0.630278434346088, 0.0606863428532594, 0.656339086411018, 0.872019163199184, 0.647538527196125, 0.224480636003059, 155.692181818165, 154.43746236559, 152.553174603175, 157.005419434194
4/26/2018, 155.38, 155.5, 154.29, 155.15, 65026, 1.44703401797957, 0.0221271256724358, 0.624607553474315, 0.0746465241508071, 0.657401029965969, 0.843232309481408, 0.686677283653181, 0.156555025828227, 155.365454545438, 154.841827956988, 152.543072039072, 157.08451633183
4/27/2018, 155.14, 155.44, 154.1, 154.92, 50665, 1.41997134969697, 0.410081873165034, 0.390127244948967, 0.106989352338727, 0.605590595599731, 0.792721443355106, 0.707886115593566, 0.0848353277615395, 154.83363636362, 155.177354838709, 152.572376068377, 157.161362306956
4/30/2018, 155.05, 155.6, 153.5, 153.5, 53256, 1.42985578775441, 0.670776118657162, 0.145905400037401, -0.00192268811723633, 0.528434127108916, 0.63083718706406, 0.692476329887665, -0.0616391428236052, 154.045090909074, 155.437204301074, 152.592315018316, 157.195583162498
5/1/2018, 153.5, 153.93, 151.4, 153.68, 140441, 1.4390858943863, 0.32354880065445, 0.0818014707743056, 0.10372352193491, 0.526270743274998, 0.511174739120236, 0.656216011734179, -0.145041272613944, 153.69472727271, 155.637075268816, 152.573655677656, 157.231457154571
5/2/2018, 153.61, 155.08, 153.51, 154.14, 58659, 1.41397939689128, 0.723166868686215, 0.258094993024671, 0.187658020556222, 0.520911170618544, 0.448291912507614, 0.614631191888866, -0.166339279381252, 153.769818181801, 155.864860215053, 152.585152625153, 157.262581112478
5/3/2018, 153.82, 153.82, 151.91, 153.08, 67797, 1.42541968268214, 0.499671076768161, 0.177913435903382, 0.0779587385369348, 0.503708497222716, 0.309357596358041, 0.553576472782701, -0.24421887642466, 153.450545454528, 156.02305376344, 152.567037851038, 157.287448954489
5/4/2018, 152.55, 155.82, 152.48, 155.02, 93645, 1.44493022044725, 0.583068946609369, 0.330546841101172, 0.198488492141225, 0.508000934776904, 0.351738316225379, 0.513208841471237, -0.161470525245857, 153.762181818165, 156.195333333332, 152.629120879121, 157.338097034304
5/7/2018, 155.47, 156.9, 155.47, 156.04, 86093, 1.42395173439532, 1.36964956117005, 0.260637171259064, 0.279272887335837, 0.533094627497173, 0.462301691435101, 0.50302741146401, -0.0407257200289085, 154.461818181801, 156.255311827956, 152.741582417583, 157.407685390187
5/8/2018, 155.94, 157.35, 155.94, 157.35, 114383, 1.38629651861006, 1.24319762953129, 0.274567238431126, 0.380725908417498, 0.607929484621572, 0.648158447608694, 0.532053618692947, 0.116104828915747, 155.523636363619, 156.640645161289, 152.900564102565, 157.503500615006
5/9/2018, 157.54, 158.81, 157.3, 158.54, 69621, 1.35471848961227, 1.15244054731796, 0.590806831282984, 0.422802080020777, 0.659965988873963, 0.881315069139475, 0.601905908782252, 0.279409160357223, 156.865090909073, 156.985913978493, 153.123101343102, 157.59976165095
5/10/2018, 158.75, 159.54, 158.26, 159.24, 110207, 1.32151605046453, 1.01062460721565, 0.922160666753867, 0.584471312917366, 0.631143983379792, 1.10978461513494, 0.70348165005279, 0.406302965082151, 158.282363636346, 157.393161290321, 153.350031746032, 157.692832308323
5/11/2018, 159.24, 159.89, 158.91, 159.3, 54163, 1.28572696222331, 1.70934539025623, 0.969521177778309, 0.444395109400532, 0.684351975332589, 1.28092417834924, 0.81897015571208, 0.461954022637158, 159.451272727255, 157.827290322579, 153.611208791209, 157.795393740604
5/14/2018, 159.55, 160.03, 158.62, 158.81, 100304, 1.26960197612282, 1.72911088555366, 0.780114453215507, 0.266958008441549, 0.684477853717368, 1.36132213610003, 0.92744055178967, 0.433881584310359, 159.927999999982, 157.912666666665, 153.839504273505, 157.890344950116
5/15/2018, 158.16, 159.49, 158.01, 159.17, 71511, 1.24988512493976, 1.4229377566599, 0.680886349332169, 0.42493738059319, 0.709413804254199, 1.43751629517999, 1.02945570046773, 0.408060594712256, 160.275454545437, 158.127849462364, 154.09370940171, 157.99337734044
5/16/2018, 159.28, 161.56, 159.28, 161.07, 93698, 1.24757561662525, 1.68646295167028, 0.684550435293721, 0.507602246829895, 0.789288914051966, 1.63239757314659, 1.15004407500351, 0.482353498143086, 161.0718181818, 158.646537634407, 154.431753357754, 158.136905289053
5/17/2018, 161.16, 162.49, 161.16, 162.09, 73195, 1.22154145438545, 1.72717762805047, 0.704845349225495, 0.519945713045424, 0.806079246674735, 1.84784703510735, 1.28960466702427, 0.558242368083076, 161.630545454527, 159.345419354837, 154.823450549451, 158.289300533005
5/18/2018, 162.61, 162.61, 161.98, 162.24, 63644, 1.17880714758549, 1.85481888165784, 0.76525900222809, 0.544468763827525, 0.88639931792479, 2.00755419721213, 1.43319457306185, 0.574359624150285, 162.137636363618, 159.826365591396, 155.198012210013, 158.453836545032
5/21/2018, 162.77, 163.94, 162.72, 163.86, 78225, 1.16066879069362, 1.86117636895366, 0.710189842978714, 0.619754108035654, 0.967313505816349, 2.23903354989011, 1.5943623684275, 0.644671181462611, 163.014545454527, 160.401505376343, 155.642058608059, 158.649253245866
5/22/2018, 164.21, 164.59, 162.45, 162.49, 80907, 1.17778219361748, 1.22961184665653, 0.525041882413394, 0.564692800504193, 0.890452364035992, 2.28558821594962, 1.73260753793192, 0.552980678017694, 163.253636363618, 160.921526881719, 156.087162393163, 158.830131747984
5/23/2018, 162.03, 162.75, 161.89, 162.56, 79015, 1.14486304877497, 1.13530237369568, 0.554632339244738, 0.530122709443395, 0.899725403929299, 2.30160012564355, 1.84640605547425, 0.455194070169299, 163.474545454527, 161.406774193547, 156.546818070819, 159.009068470685
